panel,vintage,vdate,ladder,chooser,pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_OOS_Sharpe,pass_4b,pass_4b_oos,pass_4a
U56,fb208174,2026-09-03,GROSS,C_ISSHARPE,1.0,0.15267746245633784,0.9601417580106646,-0.27162105499831235,0.7284876613975833,False,False,False
U56,fb208174,2026-09-03,GROSS,C_ISCAGR,1.0,0.15267746245633784,0.9601417580106646,-0.27162105499831235,0.7284876613975833,False,False,False
U56,fb208174,2026-09-03,GROSS,C_IS4B,0.625,0.09587724557347377,0.9583894211688095,-0.17632789827339312,0.7284876613975833,True,True,False
U56,fb208174,2026-09-03,N,C_ISSHARPE,3,0.17752663811770786,0.8855221840449845,-0.26979682733700006,0.7284876613975833,False,False,False
U56,fb208174,2026-09-03,N,C_ISCAGR,3,0.17752663811770786,0.8855221840449845,-0.26979682733700006,0.7284876613975833,False,False,False
U56,fb208174,2026-09-03,N,C_IS4B,40,0.09196840768930348,0.8982218084405921,-0.22130828700406635,0.7284876613975833,False,False,False
U56,0ede2282,2026-09-03,GROSS,C_ISSHARPE,1.0,0.15314560702062474,0.9627327184443205,-0.27162128548218256,0.7332205099487612,False,False,False
U56,0ede2282,2026-09-03,GROSS,C_ISCAGR,1.0,0.15314560702062474,0.9627327184443205,-0.27162128548218256,0.7332205099487612,False,False,False
U56,0ede2282,2026-09-03,GROSS,C_IS4B,0.625,0.09615547800573743,0.9609906963997171,-0.1763280505560676,0.7332205099487612,True,True,False
U56,0ede2282,2026-09-03,N,C_ISSHARPE,3,0.17802025903107244,0.8876033931414852,-0.26979596755758317,0.7332205099487612,False,False,False
U56,0ede2282,2026-09-03,N,C_ISCAGR,3,0.17802025903107244,0.8876033931414852,-0.26979596755758317,0.7332205099487612,False,False,False
U56,0ede2282,2026-09-03,N,C_IS4B,40,0.09255532576393577,0.9033532979030253,-0.22130832705647396,0.7332205099487612,False,False,False
U56,c006b439,2026-09-04,GROSS,C_ISSHARPE,1.0,0.22889780825879158,1.1711194000783776,-0.24927733033779242,0.8844186694522638,False,False,False
U56,c006b439,2026-09-04,GROSS,C_ISCAGR,1.0,0.22889780825879158,1.1711194000783776,-0.24927733033779242,0.8844186694522638,False,False,False
U56,c006b439,2026-09-04,GROSS,C_IS4B,0.625,0.14202431394813497,1.1698220768116752,-0.16121610336882952,0.8844186694522638,True,True,False
U56,c006b439,2026-09-04,N,C_ISSHARPE,3,0.17338218769610125,0.8121258010178054,-0.276481543535266,0.8844186694522638,False,False,False
U56,c006b439,2026-09-04,N,C_ISCAGR,3,0.17338218769610125,0.8121258010178054,-0.276481543535266,0.8844186694522638,False,False,False
U56,c006b439,2026-09-04,N,C_IS4B,40,0.14202492867125782,1.1114872361754302,-0.2298419778218127,0.8844186694522638,False,False,False
U56,50585c86,2026-09-04,GROSS,C_ISSHARPE,1.0,0.229045664020334,1.171947177450708,-0.24927724832712816,0.8820107671822842,False,False,False
U56,50585c86,2026-09-04,GROSS,C_ISCAGR,1.0,0.229045664020334,1.171947177450708,-0.24927724832712816,0.8820107671822842,False,False,False
U56,50585c86,2026-09-04,GROSS,C_IS4B,0.625,0.14210886633901554,1.1706555307674236,-0.16121604900184816,0.8820107671822842,True,True,False
U56,50585c86,2026-09-04,N,C_ISSHARPE,3,0.17556629772851906,0.8201744373664263,-0.2764815410155541,0.8820107671822842,False,False,False
U56,50585c86,2026-09-04,N,C_ISCAGR,3,0.17556629772851906,0.8201744373664263,-0.2764815410155541,0.8820107671822842,False,False,False
U56,50585c86,2026-09-04,N,C_IS4B,40,0.14168349726197538,1.1093020179176496,-0.22984204335034364,0.8820107671822842,False,False,False
U56,f138ee9a,2026-09-07,GROSS,C_ISSHARPE,1.0,0.2290496953002259,1.1719640735765275,-0.2492772365879523,0.8820109845896832,False,False,False
U56,f138ee9a,2026-09-07,GROSS,C_ISCAGR,1.0,0.2290496953002259,1.1719640735765275,-0.2492772365879523,0.8820109845896832,False,False,False
U56,f138ee9a,2026-09-07,GROSS,C_IS4B,0.625,0.14211122188264125,1.1706725306741654,-0.16121604507735998,0.8820109845896832,True,True,False
U56,f138ee9a,2026-09-07,N,C_ISSHARPE,3,0.17556663552386165,0.8201756210633009,-0.27648154602238206,0.8820109845896832,False,False,False
U56,f138ee9a,2026-09-07,N,C_ISCAGR,3,0.17556663552386165,0.8201756210633009,-0.27648154602238206,0.8820109845896832,False,False,False
U56,f138ee9a,2026-09-07,N,C_IS4B,40,0.141683480868128,1.1093020372860747,-0.22984205450696416,0.8820109845896832,False,False,False
U56,9ee888f4,2026-09-08,GROSS,C_ISSHARPE,1.0,0.22933347328626197,1.173364135227675,-0.24927730793073322,0.878646168321868,False,False,False
U56,9ee888f4,2026-09-08,GROSS,C_ISCAGR,1.0,0.22933347328626197,1.173364135227675,-0.24927730793073322,0.878646168321868,False,False,False
U56,9ee888f4,2026-09-08,GROSS,C_IS4B,0.625,0.14227428750058868,1.1720756127875018,-0.16121609453578767,0.878646168321868,True,True,False
U56,9ee888f4,2026-09-08,N,C_ISSHARPE,3,0.17851506094022018,0.8308775977382109,-0.276481542626668,0.878646168321868,False,False,False
U56,9ee888f4,2026-09-08,N,C_ISCAGR,3,0.17851506094022018,0.8308775977382109,-0.276481542626668,0.878646168321868,False,False,False
U56,9ee888f4,2026-09-08,N,C_IS4B,40,0.14131143997446238,1.106898365958752,-0.22984199736623234,0.878646168321868,False,False,False
U56,7a93b075,2026-09-09,GROSS,C_ISSHARPE,1.0,0.22884839745531926,1.1714845276509505,-0.2492772995981638,0.8757783801289708,False,False,False
U56,7a93b075,2026-09-09,GROSS,C_ISCAGR,1.0,0.22884839745531926,1.1714845276509505,-0.2492772995981638,0.8757783801289708,False,False,False
U56,7a93b075,2026-09-09,GROSS,C_IS4B,0.625,0.14199057038842144,1.1701915920910446,-0.16121608375933194,0.8757783801289708,True,True,False
U56,7a93b075,2026-09-09,N,C_ISSHARPE,3,0.17907246801137888,0.8330526160750052,-0.276481430422051,0.8757783801289708,False,False,False
U56,7a93b075,2026-09-09,N,C_ISCAGR,3,0.17907246801137888,0.8330526160750052,-0.276481430422051,0.8757783801289708,False,False,False
U56,7a93b075,2026-09-09,N,C_IS4B,40,0.14106696773728178,1.1053940967640987,-0.22984198322549332,0.8757783801289708,False,False,False
U56,60e8c36a,2026-09-10,GROSS,C_ISSHARPE,1.0,0.22830877472929667,1.169366802951595,-0.24927741465367104,0.872122672456382,False,False,False
U56,60e8c36a,2026-09-10,GROSS,C_ISCAGR,1.0,0.22830877472929667,1.169366802951595,-0.24927741465367104,0.872122672456382,False,False,False
U56,60e8c36a,2026-09-10,GROSS,C_IS4B,0.625,0.1416754130726121,1.168070902758029,-0.16121616579002884,0.872122672456382,True,True,False
U56,60e8c36a,2026-09-10,N,C_ISSHARPE,3,0.17686690451033438,0.8248148805661444,-0.27648154602343555,0.872122672456382,False,False,False
U56,60e8c36a,2026-09-10,N,C_ISCAGR,3,0.17686690451033438,0.8248148805661444,-0.27648154602343555,0.872122672456382,False,False,False
U56,60e8c36a,2026-09-10,N,C_IS4B,40,0.1403574054024428,1.1005675866961449,-0.2298420201680088,0.872122672456382,False,False,False
U56,56e08b10,2026-09-11,GROSS,C_ISSHARPE,1.0,0.22875823685213814,1.1714618634694243,-0.24927650408619872,0.876714419369064,False,False,False
U56,56e08b10,2026-09-11,GROSS,C_ISCAGR,1.0,0.22875823685213814,1.1714618634694243,-0.24927650408619872,0.876714419369064,False,False,False
U56,56e08b10,2026-09-11,GROSS,C_IS4B,0.625,0.1419344912246372,1.170167333991398,-0.16121551288581226,0.876714419369064,True,True,False
U56,56e08b10,2026-09-11,N,C_ISSHARPE,3,0.17810425108938976,0.8294621666388367,-0.2764815460265537,0.876714419369064,False,False,False
U56,56e08b10,2026-09-11,N,C_ISCAGR,3,0.17810425108938976,0.8294621666388367,-0.2764815460265537,0.876714419369064,False,False,False
U56,56e08b10,2026-09-11,N,C_IS4B,40,0.14073991052907342,1.1033852602057157,-0.2298418401454071,0.876714419369064,False,False,False
U56,b2528b96,2026-09-14,GROSS,C_ISSHARPE,1.0,0.2274174127809252,1.165806018727894,-0.2492764593760124,0.8739575612872552,False,False,False
U56,b2528b96,2026-09-14,GROSS,C_ISCAGR,1.0,0.2274174127809252,1.165806018727894,-0.2492764593760124,0.8739575612872552,False,False,False
U56,b2528b96,2026-09-14,GROSS,C_IS4B,0.625,0.14115498915059188,1.164502473707349,-0.16121548688869147,0.8739575612872552,True,True,False
U56,b2528b96,2026-09-14,N,C_ISSHARPE,3,0.17371330731437906,0.8125689164594757,-0.2764815460208415,0.8739575612872552,False,False,False
U56,b2528b96,2026-09-14,N,C_ISCAGR,3,0.17371330731437906,0.8125689164594757,-0.2764815460208415,0.8739575612872552,False,False,False
U56,b2528b96,2026-09-14,N,C_IS4B,40,0.14013881314331145,1.0993391292716777,-0.22984193953901322,0.8739575612872552,False,False,False
U56,868b5c36,2026-09-15,GROSS,C_ISSHARPE,1.0,0.22720990520968787,1.1651261114407405,-0.24927649951404385,0.8711297579081264,False,False,False
U56,868b5c36,2026-09-15,GROSS,C_ISCAGR,1.0,0.22720990520968787,1.1651261114407405,-0.24927649951404385,0.8711297579081264,False,False,False
U56,868b5c36,2026-09-15,GROSS,C_IS4B,0.625,0.14103278054619706,1.1638243093907013,-0.16121551063565853,0.8711297579081264,True,True,False
U56,868b5c36,2026-09-15,N,C_ISSHARPE,3,0.17385344433840255,0.813208635703811,-0.27648154762771915,0.8711297579081264,False,False,False
U56,868b5c36,2026-09-15,N,C_ISCAGR,3,0.17385344433840255,0.813208635703811,-0.27648154762771915,0.8711297579081264,False,False,False
U56,868b5c36,2026-09-15,N,C_IS4B,40,0.13996738679597365,1.0983460997969055,-0.2298418885359632,0.8711297579081264,False,False,False
U56,6f1fcb13,2026-09-16,GROSS,C_ISSHARPE,1.0,0.2265144935018728,1.1623204783264223,-0.24927640903130754,0.8684062229066973,False,False,False
U56,6f1fcb13,2026-09-16,GROSS,C_ISCAGR,1.0,0.2265144935018728,1.1623204783264223,-0.24927640903130754,0.8684062229066973,False,False,False
U56,6f1fcb13,2026-09-16,GROSS,C_IS4B,0.625,0.14062843082091958,1.1610247300934002,-0.16121545048973285,0.8684062229066973,True,True,False
U56,6f1fcb13,2026-09-16,N,C_ISSHARPE,3,0.17448981534216723,0.8156764191185871,-0.2764815515626209,0.8684062229066973,False,False,False
U56,6f1fcb13,2026-09-16,N,C_ISCAGR,3,0.17448981534216723,0.8156764191185871,-0.2764815515626209,0.8684062229066973,False,False,False
U56,6f1fcb13,2026-09-16,N,C_IS4B,40,0.13939367595266128,1.0944875184055334,-0.22984197733835132,0.8684062229066973,False,False,False
B136,0ede2282,2026-09-03,GROSS,C_ISSHARPE,1.0,0.20970003599766307,0.9991884700578739,-0.2697291008060031,0.8844306164367066,False,False,False
B136,0ede2282,2026-09-03,GROSS,C_ISCAGR,1.0,0.20970003599766307,0.9991884700578739,-0.2697291008060031,0.8844306164367066,False,False,False
B136,0ede2282,2026-09-03,GROSS,C_IS4B,0.575,0.12120070876965738,0.9953804810042851,-0.16178742214489028,0.8844306164367066,True,True,False
B136,0ede2282,2026-09-03,N,C_ISSHARPE,8,0.14173182015030572,0.7705761683888234,-0.24535256443898146,0.8844306164367066,False,False,False
B136,0ede2282,2026-09-03,N,C_ISCAGR,3,0.1864051269428597,0.8368121157035285,-0.29020367838746153,0.8844306164367066,False,False,False
B136,0ede2282,2026-09-03,N,C_IS4B,30,0.16523989664862437,1.0641008160907959,-0.24353023353349235,0.8844306164367066,False,False,False
