panel,C,k,cost,blocked,sing,anchor_sing,gbar,gstar,mdd_gap,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,oCAGR,oSharpe,oMaxDD,tCAGR,tSharpe,tMaxDD,toCAGR,toSharpe,dCAGR,dSharpe,dCAGR_se,dCAGR_t,odCAGR,odSharpe,k4a,k4b,k4b_oos,leg_H1,leg_H2,leg_DD,leg_CAGR,aCAGR,aSharpe,aMaxDD
U56,4,2,0.0,29308,0.1466640972935937,0.020183971962191412,0.7502266959452693,0.8506,5.887215236310972e-06,0.10789266275144604,0.9977572563529232,-0.21439468280734586,1.0280156026206397,0.9823133127655291,1.0230882475452574,0.11253792610386038,0.9837644455764499,-0.13533897413371065,0.183333180519218,1.1751205443862665,-0.21440057002258217,0.20090683521302033,1.2066024212874948,-0.07544051776777194,-0.17736328803334322,,,-0.08836890910915995,-0.2228379757110449,False,False,False,True,True,False,True,0.16135674507545095,1.1749573188923608,-0.19077301350831255
U56,4,2,10.0,29308,0.1466640972935937,0.020183971962191412,0.7502266959452693,0.8527,8.341719868298902e-06,0.1044528747321325,0.9690777952186236,-0.21543298945179767,0.9961290367683312,0.9559945598805734,0.9923765698235644,0.10905250011669776,0.9564279567310221,-0.13601848991694332,0.17994939823114575,1.1539147091954092,-0.21544133117166597,0.19740802222160925,1.1860369508401924,-0.07549652349901326,-0.1848369139767856,0.02491601159011498,-3.0300404712030744,-0.08835552210491149,-0.22960899410917035,False,False,False,True,True,False,False,0.1580277627432507,1.15366281824539,-0.19127562163086176
U56,4,2,25.0,29308,0.1466640972935937,0.020183971962191412,0.7502266959452693,0.8558,5.415813867371e-06,0.0993108786982515,0.9259031609720529,-0.2169885407509604,0.9480093408223619,0.916446126629819,0.9460438385877122,0.10384314132215389,0.9153329935236049,-0.13703702966868136,0.17484536327052758,1.122063235751752,-0.21699395656482778,0.19212991288528447,1.1551553916883308,-0.07553448457227607,-0.196160074779699,,,-0.08828677156313058,-0.23982239816472595,False,False,False,False,True,False,False,0.15305114563155264,1.1216736085996684,-0.1920293930716055
U56,4,2,50.0,29308,0.1466640972935937,0.020183971962191412,0.7502266959452693,0.8608,1.237424351541172e-06,0.09078785358241381,0.8535982921717502,-0.21957604306264933,0.8671695983080242,0.8503749102792008,0.8682307532248348,0.09521073532857627,0.8466411985072183,-0.13873264027477394,0.16626093913768236,1.0688755246335024,-0.21957728048700087,0.18325082474043652,1.103607306508286,-0.07547308555526855,-0.21527723246175223,,,-0.08804008941186026,-0.2569661080010678,False,False,False,False,True,False,False,0.1448015432832206,1.0682446735873563,-0.19351328384534194
U56,4,3,0.0,27940,0.11654823868178184,0.020183971962191412,0.7502357640021853,0.5766,2.3824332783251023e-06,0.11788210953599965,1.1440856413065117,-0.14897235752227278,1.3313418179862397,1.0192374245113178,1.3550741818753782,0.11178030185555743,1.0125219486900587,-0.14341597582856758,0.1236070074772544,1.1746637368156554,-0.1489747399555511,0.13518916243815648,1.205870964221905,-0.005724897941254747,-0.0305780955091437,,,-0.023408860582599056,-0.19334901553184625,False,True,False,True,True,True,True,0.16135674507545095,1.1749573188923608,-0.19077301350831255
U56,4,3,10.0,27940,0.11654823868178184,0.020183971962191412,0.7502357640021853,0.5801,5.734843502303022e-07,0.1144477333211511,1.1138314673453324,-0.15028679834267855,1.2967162526715976,0.9918578512432848,1.321954160273336,0.10828417880381114,0.9839643498968036,-0.14404590269513629,0.12184590646557214,1.1531306775831218,-0.15028622485832832,0.13340735429329165,1.1849770634221033,-0.007398173144421039,-0.03929921023778937,0.01578625640590981,-0.46864645766499946,-0.02512317548948051,-0.2010127135252997,False,True,False,True,True,True,True,0.1580277627432507,1.15366281824539,-0.19127562163086176
U56,4,3,25.0,27940,0.11654823868178184,0.020183971962191412,0.7502357640021853,0.585,1.20361080802045e-06,0.10931386785175623,1.0682728352041342,-0.1522559461108297,1.244355731680825,0.9507267148086168,1.2718725217697817,0.10305920193148821,0.941049455410891,-0.14499004550640737,0.11908186338302462,1.1208042404258631,-0.15225714972163773,0.13060286043581137,1.153617142429504,-0.009767995531268392,-0.052531405221728944,,,-0.027543658504323165,-0.21256768701861306,False,True,False,True,True,True,True,0.15305114563155264,1.1216736085996684,-0.1920293930716055
U56,4,3,50.0,27940,0.11654823868178184,0.020183971962191412,0.7502357640021853,0.5931,1.1463608382444868e-05,0.10080442566030601,0.9919398451737482,-0.15553116544268153,1.156125163922894,0.8820375765309714,1.1874739011120925,0.09440189342183247,0.86935269180353,-0.14656162536460016,0.11433953532214214,1.066868618865177,-0.15554262905106397,0.12578670456462726,1.10131238456309,-0.013535109661836131,-0.07492877369142881,,,-0.03138481114279479,-0.23195969275956008,False,False,False,True,True,True,False,0.1448015432832206,1.0682446735873563,-0.19351328384534194
U56,4,4,0.0,26524,0.09764097750271312,0.020183971962191412,0.7502483521110394,0.4987,2.3958352114439307e-06,0.11991514585516305,1.2109568696025101,-0.12978856911003334,1.369285522012091,1.1054690740935342,1.3697371571006716,0.11835378949898256,1.113144801352493,-0.12978856911003334,0.10671585784335735,1.1745266780871182,-0.1297861732748219,0.11664804949922347,1.2056557753557002,0.013199288011805699,0.03643019151539195,,,0.0017057399997590927,-0.09251097400320729,False,True,True,True,True,True,True,0.16135674507545095,1.1749573188923608,-0.19077301350831255
U56,4,4,10.0,26524,0.09764097750271312,0.020183971962191412,0.7502483521110394,0.4985,1.1447306217160502e-05,0.11668918716607313,1.1813458898298945,-0.1301838872323251,1.336108540419777,1.0782255989824174,1.338215931105916,0.1149907426419452,1.084591498204605,-0.1301838872323251,0.10452465040052594,1.1528294320669468,-0.13019533453854226,0.11437461472750865,1.1845992567079893,0.012164536765547185,0.028516457762947756,0.013838060932019823,0.8790636798975008,0.0006161279144365484,-0.10000775850338428,False,True,True,True,True,True,True,0.1580277627432507,1.15366281824539,-0.19127562163086176
