panel,ladder,cost_rung,chooser,pick,IS_stat,turnover,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,CAGR,Sharpe,MaxDD,pass4b,pass4b_oos,pass4a
U56,N,0.0,C_ISSHARPE,40,1.1967297708235245,2.313864592272747,0.1427124298358884,1.117483980991828,-0.2295339743396514,0.13720484721660275,1.1464192576217327,-0.22953397433965161,False,False,False
U56,N,0.0,C_ISDD,40,-0.12496392583938376,2.313864592272747,0.1427124298358884,1.117483980991828,-0.2295339743396514,0.13720484721660275,1.1464192576217327,-0.22953397433965161,False,False,False
U56,N,0.0,C_ISCAGR,5,0.19117954219189093,3.1273037437962694,0.17443232754569205,0.9168346338038821,-0.2584190256631339,0.18196465057252098,1.002996992272682,-0.2584190256631338,False,False,False
U56,N,10.0,C_ISSHARPE,40,1.1761943091849962,2.313864592272747,0.13996738679597365,1.0983460997969055,-0.2298418885359632,0.13457634739318403,1.126761290242574,-0.229841888535963,False,False,False
U56,N,10.0,C_ISDD,40,-0.12581425090959486,2.313864592272747,0.13996738679597365,1.0983460997969055,-0.2298418885359632,0.13457634739318403,1.126761290242574,-0.229841888535963,False,False,False
U56,N,10.0,C_ISCAGR,5,0.1876467906540611,3.1273037437962694,0.1706185380438232,0.9002767132439443,-0.2585359630563616,0.17827666701103606,0.9859644343185225,-0.25853596305636206,False,False,False
U56,N,25.0,C_ISSHARPE,40,1.1453599235953167,2.313864592272747,0.13586172311650913,1.0696250831886709,-0.23030357821583425,0.13064455373375128,1.0972540620574684,-0.23030357821583403,False,False,False
U56,N,25.0,C_ISDD,40,-0.12708830251972125,2.313864592272747,0.13586172311650913,1.0696250831886709,-0.23030357821583425,0.13064455373375128,1.0972540620574684,-0.23030357821583403,False,False,False
U56,N,25.0,C_ISCAGR,5,0.18236182420340397,3.1273037437962694,0.16491486657926302,0.875320094397844,-0.25871134063467527,0.1727603836850402,0.9602743363461008,-0.25871134063467516,False,False,False
U56,N,50.0,C_ISSHARPE,40,1.0938936953589182,2.313864592272747,0.12905056825405636,1.0217246541422877,-0.23107257689721905,0.12412067638353985,1.0480277233516653,-0.23107257689721916,False,False,False
U56,N,50.0,C_ISDD,40,-0.1292078978658412,2.313864592272747,0.12905056825405636,1.0217246541422877,-0.23107257689721905,0.12412067638353985,1.0480277233516653,-0.23107257689721916,False,False,False
U56,N,50.0,C_ISCAGR,5,0.17359120759088498,3.1273037437962694,0.15545397840764474,0.8334368695935083,-0.25900356058084595,0.1636083037599092,0.9171147251208728,-0.25900356058084617,False,False,False
U56,H,0.0,C_ISSHARPE,21,1.1743071187372718,6.143455840069608,0.16106345170159542,1.162113305587554,-0.20178819123741332,0.15057627269003748,1.163393044002755,-0.20178819123741354,True,True,False
U56,H,0.0,C_ISDD,21,-0.11724150359615892,6.143455840069608,0.16106345170159542,1.162113305587554,-0.20178819123741332,0.15057627269003748,1.163393044002755,-0.20178819123741354,True,True,False
U56,H,0.0,C_ISCAGR,252,0.1440806107137813,2.0843462030801896,0.17558291595771958,1.2080616285759394,-0.2182552422956786,0.16125303995383322,1.1802794295766803,-0.21825524229567805,False,False,False
U56,H,10.0,C_ISSHARPE,252,1.13150083399436,2.0843462030801896,0.1730763293628057,1.193101873569091,-0.2184352664199284,0.15883666876073566,1.164779855465909,-0.2184352664199286,False,False,False
U56,H,10.0,C_ISDD,21,-0.11825948556173882,6.143455840069608,0.15388681224346845,1.1166795464756156,-0.20241626421443537,0.14353247083583587,1.1152259223790748,-0.20241626421443515,False,False,False
U56,H,10.0,C_ISCAGR,252,0.14177137805549256,2.0843462030801896,0.1730763293628057,1.193101873569091,-0.2184352664199284,0.15883666876073566,1.164779855465909,-0.2184352664199286,False,False,False
U56,H,25.0,C_ISSHARPE,252,1.1069483835187937,2.0843462030801896,0.16932573076848634,1.1706254406573617,-0.21870523166521494,0.15522079849876946,1.1414914816202042,-0.21870523166521483,False,False,False
U56,H,25.0,C_ISDD,21,-0.11978461118384087,6.143455840069608,0.14320206094454813,1.0484064014183254,-0.20335776629324442,0.1330448936372599,1.0428478912267052,-0.2033577662932442,False,False,False
U56,H,25.0,C_ISCAGR,252,0.13831552591028684,2.0843462030801896,0.16932573076848634,1.1706254406573617,-0.21870523166521494,0.15522079849876946,1.1414914816202042,-0.21870523166521483,False,False,False
U56,H,50.0,C_ISSHARPE,252,1.0659238477443898,2.0843462030801896,0.16309940714779803,1.133072451018747,-0.2191549846244243,0.14921744327715825,1.1025804646389603,-0.21915498462442384,False,False,False
U56,H,50.0,C_ISDD,21,-0.12232156751576795,6.143455840069608,0.12560598167618098,0.9343641258425534,-0.20492531745060283,0.1157719498632297,0.921959758546421,-0.20492531745060294,False,False,False
U56,H,50.0,C_ISCAGR,252,0.13257703651346864,2.0843462030801896,0.16309940714779803,1.133072451018747,-0.2191549846244243,0.14921744327715825,1.1025804646389603,-0.21915498462442384,False,False,False
U56,GROSS,0.0,C_ISSHARPE,0.75,1.1344385333229734,2.8973943077144937,0.17317938975847902,1.1851732463803113,-0.19077308089240042,0.1591395620313114,1.161199554935986,-0.19077308089240053,True,True,False
U56,GROSS,0.0,C_ISDD,0.3,-0.056246733523912074,1.2051727745821044,0.06843144316069649,1.1839177275531698,-0.07959782926370818,0.06304999056718374,1.1602940623099764,-0.07959782926370784,False,False,False
U56,GROSS,0.0,C_ISCAGR,0.75,0.14231052631098695,2.8973943077144937,0.17317938975847902,1.1851732463803113,-0.19077308089240042,0.1591395620313114,1.161199554935986,-0.19077308089240053,True,True,False
U56,GROSS,10.0,C_ISSHARPE,0.75,1.111898434102762,2.8973943077144937,0.1696947758085483,1.1643314948267134,-0.19127568902302317,0.15578668168705812,1.139700973748421,-0.19127568902302328,True,True,False
U56,GROSS,10.0,C_ISDD,0.3,-0.056833440148314485,1.2051727745821044,0.06711038275279413,1.1622160035760587,-0.0799033369848432,0.06176977027085084,1.1379126985991532,-0.07990333698484353,False,False,False
U56,GROSS,10.0,C_ISCAGR,0.75,0.13911411272723173,2.8973943077144937,0.1696947758085483,1.1643314948267134,-0.19127568902302317,0.15578668168705812,1.139700973748421,-0.19127568902302328,True,True,False
U56,GROSS,25.0,C_ISSHARPE,0.75,1.0780245011142175,2.8973943077144937,0.1644861889650424,1.1330305824769695,-0.19202946047584868,0.15077448878195643,1.1074053244018858,-0.19202946047584868,True,True,False
U56,GROSS,25.0,C_ISDD,0.3,-0.057712897272711894,1.2051727745821044,0.0651316929787551,1.1296232422150794,-0.0803614416183156,0.05985217070876159,1.1042911541110627,-0.0803614416183146,False,False,False
U56,GROSS,25.0,C_ISCAGR,0.75,0.13433522428969735,2.8973943077144937,0.1644861889650424,1.1330305824769695,-0.19202946047584868,0.15077448878195643,1.1074053244018858,-0.19202946047584868,True,True,False
U56,GROSS,50.0,C_ISSHARPE,0.75,1.0214145242896089,2.8973943077144937,0.15585388555713253,1.080771794226427,-0.193513261637824,0.1424663119822005,1.0534652452941082,-0.19351326163782356,True,True,False
U56,GROSS,50.0,C_ISDD,0.3,-0.0591770529467901,1.2051727745821044,0.06184159794110111,1.0752072956330732,-0.08112453096907801,0.056663440729933345,1.0481376640926319,-0.08112453096907812,False,False,False
U56,GROSS,50.0,C_ISCAGR,0.75,0.12641218958718414,2.8973943077144937,0.15585388555713253,1.080771794226427,-0.193513261637824,0.1424663119822005,1.0534652452941082,-0.19351326163782356,True,True,False
U56,CADENCE,0.0,C_ISSHARPE,W,1.1344385333229734,2.8973943077144937,0.17317938975847902,1.1851732463803113,-0.19077308089240042,0.1591395620313114,1.161199554935986,-0.19077308089240053,True,True,False
U56,CADENCE,0.0,C_ISDD,D,-0.13049892452633693,4.059312071238496,0.17699292113775522,1.149993596890333,-0.23092587141455445,0.15887365735176617,1.126745848345373,-0.2309258714145549,False,False,False
U56,CADENCE,0.0,C_ISCAGR,W,0.14231052631098695,2.8973943077144937,0.17317938975847902,1.1851732463803113,-0.19077308089240042,0.1591395620313114,1.161199554935986,-0.19077308089240053,True,True,False
U56,CADENCE,10.0,C_ISSHARPE,W,1.111898434102762,2.8973943077144937,0.1696947758085483,1.1643314948267134,-0.19127568902302317,0.15578668168705812,1.139700973748421,-0.19127568902302328,True,True,False
U56,CADENCE,10.0,C_ISDD,D,-0.13089814236444142,4.059312071238496,0.1719911413770463,1.121963347986831,-0.2313086085733016,0.1541824575763988,1.0977079179818103,-0.23130860857330138,False,False,False
U56,CADENCE,10.0,C_ISCAGR,W,0.13911411272723173,2.8973943077144937,0.1696947758085483,1.1643314948267134,-0.19127568902302317,0.15578668168705812,1.139700973748421,-0.19127568902302328,True,True,False
U56,CADENCE,25.0,C_ISSHARPE,Q,1.0825708280276065,1.6484758662259318,0.16977208255853093,1.154736855166622,-0.19944644373420728,0.15110259850932528,1.120293973135216,-0.19944644373420728,True,True,False
U56,CADENCE,25.0,C_ISDD,D,-0.1316714046999189,4.059312071238496,0.1645274579101237,1.0798855855805607,-0.2318823919779619,0.14718041416230632,1.0541136387297638,-0.231882391977962,False,False,False
U56,CADENCE,25.0,C_ISCAGR,W,0.13433522428969735,2.8973943077144937,0.1644861889650424,1.1330305824769695,-0.19202946047584868,0.15077448878195643,1.1074053244018858,-0.19202946047584868,True,True,False
U56,CADENCE,50.0,C_ISSHARPE,Q,1.0493542770445032,1.6484758662259318,0.16469192797501941,1.1245800363664924,-0.19944644373420728,0.14636388014470203,1.0890806022340185,-0.19944644373420695,True,True,False
U56,CADENCE,50.0,C_ISDD,D,-0.1336510696541119,4.059312071238496,0.15219124349896118,1.009679166376383,-0.23283783868510344,0.1356024287718287,0.9813687380857352,-0.23283783868510322,False,False,False
U56,CADENCE,50.0,C_ISCAGR,W,0.12641218958718414,2.8973943077144937,0.15585388555713253,1.080771794226427,-0.193513261637824,0.1424663119822005,1.0534652452941082,-0.19351326163782356,True,True,False
