panel,arm,book,IS_Sharpe,c_star_win_vs_runner,flagged,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,turnover
U56,PLAIN IS-argmax,FWD20gate-none,1.1816069290590232,13.425553512573241,True,1.1623565634103905,0.16440436078145315,-0.21556355929290072,9.12061086577351
U56,COLUMN tie-break,FWD10@M,1.1687364016966932,13.425553512573241,True,1.0899313891424018,0.17130869052976938,-0.23215106605386593,6.335984112971697
U56,runner-up,FWD10@M,1.1687364016966932,13.425553512573241,True,1.0899313891424018,0.17130869052976938,-0.23215106605386593,6.335984112971697
U56,ANCHOR FWD20,FWD20,0.9928968404730498,13.425553512573241,True,1.1679912338069651,0.14360571273280298,-0.18308348697878107,9.574555310230245
U56,EWALL,EWALL,0.9696219470490617,13.425553512573241,True,1.1118744082646748,0.11329149227062851,-0.15874704847794552,8.367709921891558
U56,RULESv1,RULESv1,,13.425553512573241,True,0.747063834691694,0.07730300522922962,-0.1382779615448081,24.877928467405933
U56,SPY,SPY,,13.425553512573241,True,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.0
B136,PLAIN IS-argmax,FWD10@Q,1.3596003013797082,,False,0.7953262313036548,0.141946526119761,-0.2860961956343767,4.527082307462419
B136,COLUMN tie-break,FWD10@Q,1.3596003013797082,,False,0.7953262313036548,0.141946526119761,-0.2860961956343767,4.527082307462419
B136,runner-up,FWD20@M,1.2386787755380106,,False,1.006515564536546,0.15673660457118688,-0.2610459352657425,6.558680825934437
B136,ANCHOR FWD20,FWD20,1.0438378502258552,,False,0.8919165372280253,0.12486792010130943,-0.2005204833110833,14.194921249305619
B136,EWALL,EWALL,1.0349765743906882,,False,1.0185476662771331,0.10583657394304091,-0.17687931105226462,8.504385647339655
B136,RULESv1,RULESv1,,,False,0.5762505378038234,0.05941502665859644,-0.2119126361153264,31.06339756760364
B136,SPY,SPY,,,False,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0
SMALL439,PLAIN IS-argmax,FWD20vs,0.7541726895773906,16.218203353881833,True,0.3185916995571253,0.033726059378734075,-0.28958321849047186,25.34597111334786
SMALL439,COLUMN tie-break,FWD20gate-none,0.6892371946288661,16.218203353881833,True,0.7920470167323902,0.166078480682746,-0.3079276572332219,17.202104043735858
SMALL439,runner-up,FWD20gate-none,0.6892371946288661,16.218203353881833,True,0.7920470167323902,0.166078480682746,-0.3079276572332219,17.202104043735858
SMALL439,ANCHOR FWD20,FWD20,0.42025439160371086,16.218203353881833,True,0.487330838507868,0.07232854473169592,-0.2743260458646113,21.609649763292836
SMALL439,EWALL,EWALL,0.4210587848758903,16.218203353881833,True,0.29095981782086194,0.03139636424374004,-0.39980691311185357,14.533048868478978
SMALL439,RULESv1,RULESv1,,16.218203353881833,True,0.49230650885687877,0.06352093691071925,-0.36124391639860465,31.833743287513204
SMALL439,SPY,SPY,,16.218203353881833,True,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.0
