panel,book,cost,family,selector,IS_level,OOS_bought_at_pick,OOS_bought_best,forfeit_pp,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,CTRL_OOS_Sharpe,CTRL_OOS_CAGR,CTRL_OOS_MaxDD,RULESV2_OOS_Sharpe,RULESV1_OOS_Sharpe,SPY_OOS_Sharpe,SPY_OOS_CAGR,SPY_OOS_MaxDD,pass4a,pass4b,fail4a_v2,fail4b
u56,EWALL0,10,200d,S_WINDOW,200.0,3.833657321964745,4.201119453495938,0.3674621315311928,0.12494886497976387,1.1169525480764027,-0.1862302793212388,1.140368728498232,0.13856167222956972,-0.22456685254088626,1.2850848109016457,0.7470624340536759,0.882010501050508,0.15450723909089636,-0.3371728920067377,False,True,H1|H2|DD,
u56,EWALL0,10,200d,S_EPISODE,150.0,3.5383815325581436,4.201119453495938,0.6627379209377944,0.11109906318885443,1.014783127008323,-0.18918303721530483,1.140368728498232,0.13856167222956972,-0.22456685254088626,1.2850848109016457,0.7470624340536759,0.882010501050508,0.15450723909089636,-0.3371728920067377,False,True,H2|DD,
u56,EWALL0,10,band,S_WINDOW,0.02,4.750019842222509,4.821610942665899,0.07159110044339023,0.1304787733576478,1.172189572460621,-0.17706665411866118,1.140368728498232,0.13856167222956972,-0.22456685254088626,1.2850848109016457,0.7470624340536759,0.882010501050508,0.15450723909089636,-0.3371728920067377,False,True,H1|H2|DD,
u56,EWALL0,10,band,S_EPISODE,0.02,4.750019842222509,4.821610942665899,0.07159110044339023,0.1304787733576478,1.172189572460621,-0.17706665411866118,1.140368728498232,0.13856167222956972,-0.22456685254088626,1.2850848109016457,0.7470624340536759,0.882010501050508,0.15450723909089636,-0.3371728920067377,False,True,H1|H2|DD,
u56,EWALL0,10,abs,S_WINDOW,126.0,3.2489437637889584,3.971942759652314,0.7229989958633554,0.12309766503481634,1.0786883788724786,-0.19207741490299668,1.140368728498232,0.13856167222956972,-0.22456685254088626,1.2850848109016457,0.7470624340536759,0.882010501050508,0.15450723909089636,-0.3371728920067377,False,True,H2|DD,
u56,EWALL0,10,abs,S_EPISODE,756.0,1.9372432793584027,3.971942759652314,2.034699480293911,0.139296827616338,1.1316079872015903,-0.20519441974730224,1.140368728498232,0.13856167222956972,-0.22456685254088626,1.2850848109016457,0.7470624340536759,0.882010501050508,0.15450723909089636,-0.3371728920067377,False,False,H1|H2|DD,DD
u56,EWALL0,10,dg,S_WINDOW,0.0,22.456685254088626,22.456685254088626,0.0,0.0,,0.0,1.140368728498232,0.13856167222956972,-0.22456685254088626,1.2850848109016457,0.7470624340536759,0.882010501050508,0.15450723909089636,-0.3371728920067377,True,False,,CAGR
u56,EWALL0,10,dg,S_EPISODE,0.0,22.456685254088626,22.456685254088626,0.0,0.0,,0.0,1.140368728498232,0.13856167222956972,-0.22456685254088626,1.2850848109016457,0.7470624340536759,0.882010501050508,0.15450723909089636,-0.3371728920067377,True,False,,CAGR
u56,EWALL0,10,ddctl,S_WINDOW,0.02,9.25421358627635,9.254213586276395,4.440892098500626e-14,0.10072676852730522,1.3119751707751854,-0.13202471667812277,1.140368728498232,0.13856167222956972,-0.22456685254088626,1.2850848109016457,0.7470624340536759,0.882010501050508,0.15450723909089636,-0.3371728920067377,False,False,H1|DD,CAGR
u56,EWALL0,10,ddctl,S_EPISODE,0.03,9.254213586276395,9.254213586276395,0.0,0.10318404174694917,1.262606964199113,-0.13202471667812232,1.140368728498232,0.13856167222956972,-0.22456685254088626,1.2850848109016457,0.7470624340536759,0.882010501050508,0.15450723909089636,-0.3371728920067377,False,False,H1|H2|DD,CAGR
