panel,g,n,n_num,instr,names,turnover,control,CAGR_0,Sharpe_0,MaxDD_0,H1_0,H2_0,OOS_Sharpe_0,dDD_0,dCAGR_0,price_0,p4a_0,f4a_0,p4b_0,f4b_0,CAGR_10,Sharpe_10,MaxDD_10,H1_10,H2_10,OOS_Sharpe_10,dDD_10,dCAGR_10,price_10,p4a_10,f4a_10,p4b_10,f4b_10,CAGR_25,Sharpe_25,MaxDD_25,H1_25,H2_25,OOS_Sharpe_25,dDD_25,dCAGR_25,price_25,p4a_25,f4a_25,p4b_25,f4b_25,dDD_full,dDD_H1,dDD_H2,dDD_OOS,block_pos,block_n,block_share,dDD_block_sd,cost_ok,window_ok,block_ok,panel_ok,all3_ok
U56,0.75,3,3,gross85,2.952917323721559,15.83024600120129,False,0.26651737272474985,1.2230013305455802,-0.29953233292971804,1.4304583647266271,1.0938954785045467,1.090102708980829,0.045305099704054386,0.04820924220752709,1.064101889686666,False,"H2,DD",False,DD,0.2466688970855433,1.1487353482983207,-0.2996387694184631,1.3441328881567638,1.0270457973187574,1.0228142846877986,0.045311438609021426,0.043904828992137546,0.9689568537202916,False,"H2,DD",False,DD,0.2174582469933164,1.036872039249886,-0.311681048173854,1.2139834933916605,0.9264047737854388,0.9214926209345242,0.04906667513919427,0.03768757808818646,0.7680890947118967,False,"H2,DD",False,DD,0.045311438609021426,0.026832652232688048,0.04531143860902076,0.04531143860902109,6,6,1.0,0.008792566222951732,True,True,True,True,True
U56,0.75,3,3,ddctl8,2.952917323721559,15.201541846099804,False,0.20783921037049424,1.046508119194011,-0.2549324196181957,1.1581650800163465,0.9553844973733673,0.9240079186595028,0.08990501301557674,0.1068874045617827,1.1888925987170884,False,"H1,H2,DD",False,DD,0.18965976932468598,0.9709884027882385,-0.2552528070835095,1.0725360420909342,0.888176168127093,0.8555236082572323,0.08969740094397505,0.10091395675299486,1.125048838550246,False,"H1,H2,DD",False,"OOS,DD",0.1628855032635701,0.8572428823973014,-0.2564972725891068,0.9435296457829702,0.7869700894505396,0.7523716563578785,0.10425045072394146,0.09226032181793276,0.8849872703403562,False,"H1,H2,DD",False,"H1,H2,OOS,DD",0.08969740094397505,-0.00487208679614648,0.08969740094397505,0.08969740094397471,5,6,0.8333333333333334,0.03623101857798746,True,False,False,True,False
U56,0.75,5,5,g200-dg,4.915521513854472,16.18428441903236,False,0.2515949537578346,1.2026888709660117,-0.28442764019717537,1.3773071516805209,1.1007389074679594,1.110914182262499,-2.220446049250313e-16,0.0028231225902004553,,False,"H2,DD",False,DD,0.23152735712551697,1.1235862290893897,-0.28454186458370434,1.2828848535080897,1.0311065891618203,1.0392799445780656,3.3306690738754696e-16,0.002709606025641076,,False,"H2,DD",False,DD,0.20201017668312438,1.0045715356817384,-0.2847131759570153,1.1407188880038628,0.9263804741192352,0.9315353434005258,0.0,0.0025446166351159594,,False,"H1,H2,DD",False,DD,3.3306690738754696e-16,0.00245804408264938,3.3306690738754696e-16,-2.220446049250313e-16,5,6,0.8333333333333334,0.003590851759677581,False,False,False,False,False
U56,0.75,5,5,g200-rw,4.915521513854472,16.416101244105718,False,0.25437468136983354,1.208230910986321,-0.2844276401971757,1.3736787884684423,1.1137752864240862,1.1228945492801614,-5.551115123125783e-16,4.339497820149418e-05,,False,"H2,DD",False,DD,0.23397801373146754,1.1284396950903104,-0.28454186458370445,1.2783240932367979,1.043576806704347,1.0507524991656991,2.220446049250313e-16,0.0002589494196905129,,False,"H2,DD",False,DD,0.20398512799434187,1.008377340306083,-0.28471317595701506,1.1347296245937573,0.9379927554558207,0.9422379288878341,2.220446049250313e-16,0.0005696653238984606,,False,"H1,H2,DD",False,DD,2.220446049250313e-16,0.002213366162554631,0.0,0.0,3,6,0.5,0.0021983595009947184,False,False,False,False,False
U56,0.75,5,5,band3-dg,4.917774273485019,16.13745153168497,False,0.24996981136477903,1.1950905308831448,-0.28442764019717537,1.3718090649610712,1.0912932475573518,1.1020399817211752,-2.220446049250313e-16,0.004448264983256012,,False,"H2,DD",False,DD,0.22998444268271312,1.116284525202913,-0.28454186458370456,1.2778092370448106,1.0218882004027356,1.0306210111461922,1.1102230246251565e-16,0.004252520468444931,,False,"H2,DD",False,DD,0.20058659986731486,0.9977274275509032,-0.2847131759570155,1.1362876505282034,0.9175159693755099,0.9232120954433105,-2.220446049250313e-16,0.003968193450925694,,False,"H1,H2,DD",False,DD,1.1102230246251565e-16,-0.0018599234549881993,4.440892098500626e-16,-1.1102230246251565e-16,2,6,0.3333333333333333,0.0037276437698155604,False,False,False,False,False
U56,0.75,5,5,band3-rw,4.917774273485019,16.35094040559028,False,0.25156757583377143,1.1976170597159999,-0.28442764019717537,1.3737820492583135,1.094838866027482,1.1051983777149923,-2.220446049250313e-16,0.0028505005142636097,,False,"H2,DD",False,DD,0.23129359555070272,1.1180527049765923,-0.28454186458370445,1.2792343933249783,1.0244747619941186,1.0328969208422407,2.220446049250313e-16,0.0029433676004553266,,False,"H2,DD",False,DD,0.20147886949697624,0.9983535729868694,-0.2847131759570154,1.1368772450624012,0.9186626785609051,0.9241633427979808,-1.1102230246251565e-16,0.0030759238212643147,,False,"H1,H2,DD",False,DD,2.220446049250313e-16,0.000621999055919531,3.3306690738754696e-16,-3.3306690738754696e-16,3,6,0.5,0.0007750970521924032,False,False,False,False,False
U56,0.75,5,5,vol60-dg,4.39761207479162,16.716928547226395,False,0.18297341711352488,1.093261237627315,-0.20437132868666485,1.0661327349986163,1.1211780659156725,1.1124391325850027,0.08005631151051029,0.07144465923451015,0.8924300643695089,False,"H1,H2,DD",False,DD,0.1633788073943947,0.992967557806752,-0.20942618526986745,0.9585830645277772,1.0268825544655749,1.0162687031826152,0.07511567931383722,0.07085815575676357,0.9433204412718482,False,"H1,H2,DD",False,DD,0.13457670464395943,0.8420715671000587,-0.2169544291480382,0.7967491356761676,0.8850253926071262,0.8715972159541232,0.06775874680897709,0.06997808867428112,1.0327535848849259,False,"H1,H2,DD",False,"H1,OOS,DD",0.07511567931383722,0.014717146290484151,0.07511567931383689,0.07511567931383656,6,6,1.0,0.057242788554623496,True,True,True,True,True
U56,0.75,5,5,vol60-rw,4.39761207479162,20.490147920985326,False,0.20658916276954575,1.0813472678109775,-0.24797244449592404,1.0906236748719325,1.0855361559535976,1.0822447062668985,0.03645519570125111,0.047828913578489285,1.3119916834474117,False,"H1,H2,DD",False,DD,0.1821414656244087,0.9739868037388428,-0.2537876048334782,0.9754286321630015,0.9833028356714104,0.978693632063403,0.030754259750226498,0.05209549752674936,1.6939278639722644,False,"H1,H2,DD",False,DD,0.14636949865067939,0.8124274227081325,-0.26243417107339306,0.8020295101721516,0.8294865101014962,0.8229000858880001,0.022279004883622222,0.05818529466756095,2.611664882318609,False,"H1,H2,DD",False,"H1,H2,OOS,DD",0.030754259750226498,0.009684814211960768,0.030754259750226498,0.03075425975022572,4,6,0.6666666666666666,0.03590549300817081,True,True,False,False,False
U56,0.75,5,5,abs12-dg,4.818652849740933,15.795580144077343,False,0.2503886020825119,1.2047973275285475,-0.2844276401971755,1.3798352850230549,1.1096074216637974,1.1191499548123816,-3.3306690738754696e-16,0.004029474265523136,,False,"H2,DD",False,DD,0.23081930989740496,1.127090240303927,-0.28454186458370445,1.287231490207391,1.0405617069261424,1.0480718698046572,2.220446049250313e-16,0.0034176532537530946,,False,"H2,DD",False,DD,0.20202137173964863,1.0101696357879484,-0.2847131759570153,1.1478038353617175,0.936708364523534,0.9411544030018002,0.0,0.0025334215785917102,,False,"H1,H2,DD",False,DD,2.220446049250313e-16,3.3306690738754696e-16,2.220446049250313e-16,0.0,2,6,0.3333333333333333,1.6714910626915571e-16,False,False,False,False,False
U56,0.75,5,5,abs12-rw,4.818652849740933,16.623116684100978,False,0.2450007097342779,1.1653023432152185,-0.2844276401971756,1.2665427990301288,1.112076985012482,1.1213342106635409,-4.440892098500626e-16,0.009417366613757139,,False,"H2,DD",False,DD,0.224499909241219,1.0849650721468205,-0.28454186458370456,1.1702324297901747,1.0420358856144478,1.0493369328335065,1.1102230246251565e-16,0.009737053909939064,,False,"H1,H2,DD",False,DD,0.19436097741273395,0.9640995296047072,-0.2847131759570155,1.0252746183096004,0.9366874225705343,0.9410389575786382,-2.220446049250313e-16,0.010193815905506387,,False,"H1,H2,DD",False,DD,1.1102230246251565e-16,-0.041517194295962456,3.3306690738754696e-16,0.0,1,6,0.16666666666666666,0.016949323596182748,False,False,False,False,False
U56,0.75,5,5,stop20-dg,4.745438161748141,16.11289459334246,True,0.2351141637760299,1.206422781084304,-0.2218823856443154,1.3301585944013434,1.1273340614138772,1.138945505044381,0.06254525455285975,0.019303912572005144,0.308639123943297,False,"H2,DD",False,DD,0.21539523690039908,1.1218768456979245,-0.22225604666699206,1.234541151717405,1.050144380147296,1.0599386836591502,0.062285817916712616,0.018841726250758972,0.3025042759485596,False,"H2,DD",False,DD,0.1863885737831903,0.9946572102486867,-0.22504029346630705,1.0906173916184878,0.9340158013328808,0.9410681084921358,0.059672882490708234,0.018166219535050043,0.3044300656647303,False,"H1,H2,DD",False,DD,0.062285817916712616,0.006569845460299928,0.06228581791671273,0.062285817916712505,5,6,0.8333333333333334,0.024080498271195024,True,True,False,False,False
U56,0.75,5,5,stop20-rw,4.745438161748141,17.64927814166232,True,0.24069117908312498,1.1750440952657912,-0.26879257579706706,1.3224661448097763,1.0847902961181146,1.0969536656885184,0.01563506440010809,0.013726897264910276,0.8779559145797556,False,"H2,DD",False,DD,0.21901009212707367,1.0873505434407087,-0.27010001119818905,1.2234390549004448,1.0040536135771143,1.0148462327646508,0.014441853385515624,0.015226871024084376,1.0543571256135367,False,"H1,H2,DD",False,DD,0.18717626489283967,0.9553976009771994,-0.2720582945327096,1.074362008210981,0.8826016321056549,0.8913244018072086,0.012654881424305708,0.017378528425400663,1.3732667926877957,False,"H1,H2,DD",False,DD,0.014441853385515624,0.0068389272370629195,0.014441853385515957,0.01444185338551529,3,6,0.5,0.012168607875923124,True,True,False,False,False
U56,0.75,5,5,gross85,4.936697454381617,13.822759993665162,False,0.21549426673844252,1.2081258374594892,-0.24589255567332247,1.372875595585628,1.1138171037239701,1.1227579985298366,0.03853508452385268,0.03892380960959252,1.0100875628156265,False,"H2,DD",False,DD,0.1988270788097144,1.1289887992649037,-0.24599696723742948,1.2782544722181792,1.0442480411685975,1.051196452531165,0.0385448973462752,0.035409884341443654,0.91866593970487,False,"H2,DD",False,DD,0.1742414040763638,1.0099191817029591,-0.2461535645917151,1.1357829756597122,0.939615124653977,0.9435594054832387,0.03855961136530017,0.030313389241876543,0.7861435364246329,False,"H1,H2,DD",False,DD,0.0385448973462752,0.02675154915193878,0.03854489734627575,0.0385448973462752,6,6,1.0,0.007697653498176738,True,True,True,True,True
U56,0.75,5,5,ddctl8,4.936697454381617,13.508139982347172,False,0.19257129734638623,1.1276905733132965,-0.21358072903114178,1.3269262586232908,0.9725919265797986,1.0002795273638414,0.07084691116603337,0.06184677900164881,0.8729636618413429,False,"H2,DD",False,DD,0.176593700707814,1.0481498153577367,-0.21390930668446195,1.2329537860482598,0.9042122903364683,0.9289810990263566,0.07063255789924272,0.05764326244334406,0.8161004522244844,False,"H2,DD",False,DD,0.15301590398404485,0.9284227722285268,-0.21440208671288818,1.0914512897629305,0.8013126063497864,0.8216797467541717,0.0703110892441271,0.0515388893341957,0.7330122444163473,False,"H1,H2,DD",False,"H2,OOS,DD",0.07063255789924272,0.04021476947985214,0.07063255789924294,0.07063255789924239,6,6,1.0,0.024394723218811726,True,True,True,True,True
U56,0.75,10,10,g200-dg,9.776075692723586,13.18139784234384,False,0.1779870384707709,1.14088218037596,-0.230573624266869,1.2447545753078737,1.0760957952478891,1.1105595368925871,0.009569605324623143,0.007649072012455127,0.7993090365778854,False,"H1,H2,DD",False,DD,0.1625769911206547,1.0555858876378497,-0.2314169218377412,1.1474996648030389,0.9989167504949331,1.031745063316407,0.009500527636564282,0.00742969261819737,0.7820294727213911,False,"H1,H2,DD",False,DD,0.13982966205634595,0.9272882081015105,-0.23268069913406708,1.001101920927152,0.8828829180989919,0.9132365727453634,0.00939707170793258,0.007108779069254778,0.7564887541779499,False,"H1,H2,DD",False,DD,0.009500527636564282,0.015819406710902872,0.009500527636564282,0.009500527636564504,5,6,0.8333333333333334,0.00800719632296708,True,True,False,False,False
U56,0.75,10,10,g200-rw,9.776075692723586,13.734341088336093,False,0.18500589022550007,1.1564166118887742,-0.23854910105807392,1.2430803539319388,1.108519965666133,1.1392439927707558,0.0015941285334182265,0.0006302202577259663,0.395338421284393,False,"H1,H2,DD",False,DD,0.16885819246629974,1.0695274875666996,-0.2394343433785311,1.143499484692019,1.0299618602034246,1.0592335521018241,0.0014831060957744002,0.0011484912725523433,0.7743824098792214,False,"H1,H2,DD",False,DD,0.1450379137482356,0.938825119259287,-0.24076092355680845,0.9935920992903493,0.9118441089462224,0.9389171554878512,0.0013168472851912139,0.0019005273773651243,1.4432405327009175,False,"H1,H2,DD",False,DD,0.0014831060957744002,0.01566935485907417,0.0014831060957747333,0.0014831060957750664,4,6,0.6666666666666666,0.007179009526194022,True,True,False,False,False
U56,0.75,10,10,band3-dg,9.754449200270331,12.991590581962448,False,0.17951848961144345,1.1478932559359076,-0.23057362426686867,1.2640049938434597,1.073864178813444,1.108378704427468,0.009569605324623476,0.006117620871782581,0.6392761941854989,False,"H2,DD",False,DD,0.16430917276364276,1.063945820078657,-0.23141692183774165,1.1687464478437934,0.9975335930642047,1.0303624262802973,0.009500527636563838,0.005697510975209319,0.5997046893776524,False,"H1,H2,DD",False,DD,0.14185292730511634,0.9376786957013329,-0.23268069913406675,1.0253596834902048,0.8827746759561002,0.9130535033664041,0.009397071707932914,0.005085513820484389,0.5411806974071772,False,"H1,H2,DD",False,DD,0.009500527636563838,0.01889010698174043,0.009500527636564504,0.009500527636564837,6,6,1.0,0.0073002541068437135,True,True,True,True,True
U56,0.75,10,10,band3-rw,9.754449200270331,13.492043303486874,False,0.18299868240762995,1.1477823485751146,-0.23854910105807414,1.2552933302083515,1.0824440762166962,1.1151169490784953,0.0015941285334180044,0.002637428075596082,1.654463878104683,False,"H2,DD",False,DD,0.16715962292376063,1.0622054527695395,-0.2394343433785311,1.1578778921808783,1.0047024687665702,1.0358521501849522,0.0014831060957744002,0.002847060815091451,1.9196609219011167,False,"H1,H2,DD",False,DD,0.1437877242949699,0.9334943784753066,-0.24076092355680834,1.011237150394516,0.8878346231566631,0.9166786319553648,0.0013168472851913249,0.0031507168306308397,2.392621275118528,False,"H1,H2,DD",False,DD,0.0014831060957744002,0.01805590215183661,0.0014831060957746223,0.0014831060957750664,4,6,0.6666666666666666,0.0077406551357003485,True,True,False,False,False
U56,0.75,10,10,vol60-dg,9.291732372155892,13.613977762508298,False,0.1470736615060988,1.076764504214141,-0.148854070786004,1.0726116944804427,1.084173096614686,1.1110802261303485,0.09128915880548816,0.03856244897712746,0.4224209038807481,False,"H1,H2,DD",True,,0.13157818876031824,0.9770712133071379,-0.1495052242418221,0.9669258305280699,0.9894165090665271,1.014971408122578,0.09141222523248338,0.038428494978533845,0.4203868233247894,False,"H1,H2,DD",True,,0.10871694649076757,0.8270691898167655,-0.16476561451872795,0.8078927195278973,0.8468533028880364,0.8703564324543527,0.07731215632327171,0.03822149463483315,0.4943788461288605,False,"H1,H2,DD",False,"H1,OOS",0.09141222523248338,0.008657824410470916,0.09141222523248349,0.09141222523248371,6,6,1.0,0.03306737110401659,True,True,True,True,True
U56,0.75,10,10,vol60-rw,9.291732372155892,15.464600140367915,False,0.1635223107592556,1.0893535787457307,-0.18018770920357174,1.0804731627663202,1.1060811062937248,1.128815792460984,0.0599555203879204,0.02211379972397043,0.36883675733095345,False,"H1,H2,DD",True,,0.14569218703434328,0.9863978136926351,-0.18109695175636742,0.9703995287027419,1.0080383337683378,1.0299406628075405,0.05982049771793807,0.024314496704508803,0.4064576128930759,False,"H1,H2,DD",True,,0.11944522013751802,0.8313627768014847,-0.18245987301496602,0.8047361803883581,0.8603468323433179,0.8809860489055802,0.05961789782703364,0.02749322098808271,0.4611571690744177,False,"H1,H2,DD",False,"H1,OOS",0.05982049771793807,0.00044438618658459994,0.059820497717938514,0.059820497717938514,6,6,1.0,0.02297708886195826,True,True,True,False,False
U56,0.75,10,10,abs12-dg,9.537508447848614,12.606450549833985,False,0.17696887437815945,1.1377304942818833,-0.24014322959149148,1.250490654350684,1.0747608755128053,1.108600284358967,6.661338147750939e-16,0.00866723610506659,,False,"H1,H2,DD",False,DD,0.1622408127978303,1.0560019995423244,-0.24091744947430582,1.1568607310776717,1.000392324940465,1.0324564369159401,-3.3306690738754696e-16,0.0077658709410217686,,False,"H1,H2,DD",False,DD,0.14048490220167875,0.9330660205862092,-0.24207777084199977,1.0159243825343691,0.888570998635472,0.9179513459263795,-1.1102230246251565e-16,0.006453538923921975,,False,"H1,H2,DD",False,DD,-3.3306690738754696e-16,-2.220446049250313e-16,0.0,3.3306690738754696e-16,1,6,0.16666666666666666,0.0023108406054325866,False,False,False,False,False
U56,0.75,10,10,abs12-rw,9.537508447848614,13.833897619707166,False,0.17346874984893512,1.0846767282798135,-0.24014322959149192,1.0850806780495157,1.0966054982725002,1.128441707865107,2.220446049250313e-16,0.012167360634290914,,False,"H1,H2,DD",False,DD,0.15736099920039437,0.9979890660564135,-0.2409174494743056,0.9863007690517116,1.0185634246470592,1.048895212009647,-1.1102230246251565e-16,0.012645684538457713,,False,"H1,H2,DD",False,DD,0.13360218713856842,0.8676205955869059,-0.24207777084199977,0.8377084134903995,0.9012213802468154,0.929276176032391,-1.1102230246251565e-16,0.01333625398703231,,False,"H1,H2,DD",False,"H1,DD",-1.1102230246251565e-16,-0.07301982308031174,1.1102230246251565e-16,4.440892098500626e-16,1,6,0.16666666666666666,0.02966735486579566,False,False,False,False,False
U56,0.75,10,10,stop20-dg,9.581662536607343,13.087168945439261,True,0.17004627959221374,1.1444682497224876,-0.2042017828996433,1.2582799480186357,1.0662144076362867,1.1047225124979916,0.035941446691848844,0.01558983089101229,0.43375635445826133,False,"H2,DD",False,DD,0.15484900071758578,1.0555563216639308,-0.20524540766377675,1.161228545068643,0.9828287606263708,1.0199399523962942,0.03567204181052874,0.0151576830212663,0.42491772973848807,False,"H1,H2,DD",False,DD,0.13241315104804618,0.9217951513541092,-0.20680910442130118,1.0151313775639441,0.8574314815759307,0.8924243752845045,0.03526866642069848,0.014525290077554542,0.4118468757590998,False,"H1,H2,DD",False,DD,0.03567204181052874,0.01107661247632119,0.035672041810528854,0.0356720418105293,4,6,0.6666666666666666,0.01337917483726517,True,True,False,False,False
U56,0.75,10,10,stop20-rw,9.581662536607343,14.207694237753168,True,0.17357426962716715,1.1211571721508156,-0.22926892775348318,1.2133638974654242,1.05978213534415,1.0962352866089387,0.01087430183800897,0.012061840856059103,1.1092060010601623,False,"H1,H2,DD",False,DD,0.15703719585067044,1.0288607319063505,-0.23066161784732464,1.1121407961522554,0.9736497496525751,1.009015807634211,0.01025583162698085,0.012969487888181641,1.2645964130360483,False,"H1,H2,DD",False,DD,0.13265635463976033,0.8899734372084798,-0.23274748560205327,0.9596765245042214,0.8441166540337841,0.8778308478060424,0.00933028523994639,0.014282086485840617,1.5307234579167786,False,"H1,H2,DD",False,"OOS,DD",0.01025583162698085,0.006035933754105494,0.010255831626980627,0.010255831626980627,3,6,0.5,0.007073569689606605,True,True,False,False,False
