panel,target,T_trade,R_refresh,cost,fresh,turn_py,gross_mean,gross_mean_is,gross_max,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR,bind,n_fail,keep4b_full,keep4b_oos,keep4b,keep4a,keep4a_oos
U56,0.08,W,D,0,True,5.498139238753762,0.6869174140922844,0.6753247587699996,1.000000000000001,0.10572450621959151,1.2349936803763124,-0.11426312472034761,1.2412979081395141,1.2292086178202453,0.11838126296004159,1.367675323796946,-0.11426312472034772,0.28425126144261625,0.40429994878050335,0.49401418732427127,0.08804061048369488,-0.00013368318111230126,L5_CAGR,1,False,True,False,False,True
U56,0.08,W,D,10,True,5.498139238753762,0.6869174140922844,0.6753247587699996,1.000000000000001,0.09966420385455543,1.1697821505286592,-0.11768349883227114,1.1754530074790301,1.1645903023696325,0.11251868191563474,1.305445327082644,-0.11768349883227103,0.21840636078213227,0.33968163332989054,0.4317841906099694,0.08462023637177135,-0.006193985546148376,L5_CAGR,1,False,True,False,False,True
U56,0.08,W,D,25,True,5.498139238753762,0.6869174140922844,0.6753247587699996,1.000000000000001,0.0906351534416896,1.0718790712071393,-0.12278959355440411,1.0766036758184754,1.067573624581862,0.10378156354716017,1.2120007447246863,-0.12278959355440366,0.11955702912157751,0.24266495554211998,0.3383396082520117,0.07951414164963838,-0.015223035959014211,L5_CAGR,1,False,False,False,False,False
U56,0.08,W,D,50,True,5.498139238753762,0.6869174140922844,0.6753247587699996,1.000000000000001,0.07574902451645227,0.9085431147970261,-0.13123491728838155,0.9116989707698236,0.905707484692213,0.08936975933119107,1.0560567656746493,-0.131234917288381,-0.04534767592707423,0.08079881565247105,0.18239562920197472,0.07106881791566094,-0.03010916488425154,L1_H1|L5_CAGR,2,False,False,False,False,False
U56,0.08,W,W,0,True,3.4607901311551235,0.6872424142559707,0.6758700559751151,1.000000000000001,0.10600257758437093,1.2207718674583237,-0.12093488332477187,1.2427252796181503,1.20011035498491,0.11753737955424404,1.3390732613485126,-0.1209348833247712,0.2856786329212524,0.375201685945168,0.46541212487583794,0.08136885187927062,0.00014438818366711847,none,0,True,True,True,False,False
U56,0.08,W,W,10,True,3.4607901311551235,0.6872424142559707,0.6758700559751151,1.000000000000001,0.10218169143971245,1.1801312343352697,-0.12278422663715605,1.202239526867555,1.1592974102314828,0.11377229721251814,1.2996781282583056,-0.12278422663715627,0.2451928801706571,0.3343887411917409,0.426016991785631,0.07951950856688644,-0.0036764979609913567,L5_CAGR,1,False,True,False,False,False
U56,0.08,W,W,25,True,3.4607901311551235,0.6872424142559707,0.6758700559751151,1.000000000000001,0.09647409292783826,1.1190682130158562,-0.12555123959921177,1.1414245872676685,1.0979613997047855,0.10814749092301223,1.2404577357941695,-0.12555123959921222,0.18437794057077062,0.27305273066504354,0.3667965993214949,0.07675249560483072,-0.009384096472865547,L5_CAGR,1,False,True,False,False,False
U56,0.08,W,W,50,True,3.4607901311551235,0.6872424142559707,0.6758700559751151,1.000000000000001,0.08702437567316945,1.017086267919071,-0.13014431617914868,1.0399001078410945,0.9954838930055045,0.09883334531567334,1.1414724805406873,-0.13014431617914934,0.08285346114419667,0.17057522396576263,0.26781134406801266,0.07215941902489381,-0.018833813727534357,L5_CAGR,1,False,False,False,False,False
U56,0.08,W,M,0,False,2.8336184400736166,0.6892878918577203,0.6793446736112676,1.000000000000001,0.11506268661685604,1.2451022608290894,-0.16235854021604568,1.3471217892871852,1.1511948635361484,0.12042861534092753,1.2852178312386402,-0.162358540216046,0.3900751425902873,0.3262861944964065,0.41155669476596557,0.03994519498799681,0.009204497216152227,none,0,True,True,True,False,False
U56,0.08,W,M,10,False,2.8336184400736166,0.6892878918577203,0.6793446736112676,1.000000000000001,0.11191001070110818,1.2140601295553965,-0.16281316611106167,1.3148258511614404,1.121295452882642,0.11742743809402412,1.2561223062377382,-0.16281316611106156,0.3577792044645425,0.29638678384290007,0.3824611697650636,0.03949056909298082,0.006051821300404367,none,0,True,True,True,False,False
U56,0.08,W,M,25,False,2.8336184400736166,0.6892878918577203,0.6793446736112676,1.000000000000001,0.10719632732265127,1.16731369292541,-0.16349496194974833,1.266169811750703,1.0762872683869231,0.11293945491336554,1.2123072582644372,-0.16349496194974833,0.3091231650538051,0.2513785993471812,0.33864612179176257,0.03880877325429416,0.001338137921947466,none,0,True,True,True,False,False
U56,0.08,W,M,50,False,2.8336184400736166,0.6892878918577203,0.6793446736112676,1.000000000000001,0.09938090728606164,1.0889739988892257,-0.16463090706500638,1.1845769427556003,1.0009035933742687,0.10549609900127899,1.138875087385617,-0.16463090706500627,0.22753029605870245,0.1759949243345268,0.2652139509129424,0.03767282813903611,-0.006477282114642172,L5_CAGR,1,False,False,False,False,False
U56,0.08,W,Q,0,False,1.6165489499245527,0.693148012706548,0.6729142010370096,1.000000000000001,0.10047026142230342,0.9430489926807475,-0.29162963635226724,1.1705596719012077,0.7854349495518296,0.10445959522031356,0.9051597214013181,-0.2916296363522669,0.21351302520430981,-0.03947371948791234,0.031498584928643436,-0.08932590114822475,-0.005387927978400389,L2_H2|L4_DD|L5_CAGR,3,False,False,False,False,False
U56,0.08,W,Q,10,False,1.6165489499245527,0.693148012706548,0.6729142010370096,1.000000000000001,0.09869346399012269,0.9280527494779703,-0.2917898169192261,1.154431333543752,0.7711225003045035,0.10259442449486822,0.890717075470377,-0.2917898169192258,0.19738468684685406,-0.05378616873523845,0.017055938997702413,-0.08948608171518363,-0.0071647254105811214,L2_H2|L4_DD|L5_CAGR,3,False,False,False,False,False
U56,0.08,W,Q,25,False,1.6165489499245527,0.693148012706548,0.6729142010370096,1.000000000000001,0.09603289721923058,0.905506043484294,-0.29203003561444885,1.130164910818468,0.7496149484456391,0.09980166308986327,0.8690059314019652,-0.2920300356144483,0.17311826412157005,-0.07529372059410278,-0.004655205070709378,-0.08972630041040636,-0.009825292181473225,L2_H2|L3_OOS|L4_DD|L5_CAGR,4,False,False,False,False,False
U56,0.08,W,Q,50,False,1.6165489499245527,0.693148012706548,0.6729142010370096,1.000000000000001,0.09161093856575486,0.8678001300940469,-0.29243026105468695,1.0895358022019024,0.7136764477760955,0.09516035160946013,0.8327062798878755,-0.29243026105468706,0.1324891555050045,-0.1112322212636464,-0.04095485658479914,-0.09012652585064446,-0.014247250834948946,L2_H2|L3_OOS|L4_DD|L5_CAGR,4,False,False,False,False,False
U56,0.08,M,D,0,True,5.339915602174985,0.6869174140922844,0.6753247587699995,1.000000000000001,0.1062217754149577,1.2409065890339777,-0.11310074766402889,1.2425607077717529,1.2395662323408523,0.11907980851205102,1.3759115429562931,-0.11310074766402889,0.285514061074855,0.41465756330111037,0.5022504064836185,0.0892029875400136,0.0003635860142538888,none,0,True,True,True,False,True
U56,0.08,M,D,10,True,5.339915602174985,0.6869174140922844,0.6753247587699995,1.000000000000001,0.10033296278746273,1.1775690314321965,-0.11641214513550968,1.1785149816827103,1.1768961742488562,0.11342119901435987,1.315867464529548,-0.11641214513550846,0.22146833498581242,0.35198750520911426,0.44220632805687343,0.08589159006853281,-0.005525226613241077,L5_CAGR,1,False,True,False,False,True
U56,0.08,M,D,25,True,5.339915602174985,0.6869174140922844,0.6753247587699995,1.000000000000001,0.09155764526947774,1.0824680362652033,-0.12135635626972341,1.082351280602883,1.08279679247879,0.10498606387706766,1.2256949438981082,-0.12135635626972341,0.12530463390598512,0.2578881234390481,0.35203380742543355,0.08094737893431908,-0.01430054413122607,L5_CAGR,1,False,False,False,False,False
U56,0.08,M,D,50,True,5.339915602174985,0.6869174140922844,0.6753247587699995,1.000000000000001,0.07708519112072731,0.923778760403693,-0.1295360512961432,0.9218877833519686,0.9257794645948457,0.09106710207457724,1.0751862243231893,-0.12953605129614365,-0.035158863344929236,0.10087079555510381,0.2015250878505147,0.07276768390789928,-0.028772998279976494,L1_H1|L5_CAGR,2,False,False,False,False,False
U56,0.08,M,W,0,True,3.4956114813171397,0.6872304997886236,0.6758708735160256,1.000000000000001,0.10647992098851056,1.2268715143444815,-0.11973834930956406,1.2447844198254003,1.210042550704539,0.11816974132349145,1.3470766900338678,-0.1197383493095634,0.28773777312850246,0.385133881664797,0.47341555356119314,0.08256538589447843,0.0006217315878067481,none,0,True,True,True,False,True
U56,0.08,M,W,10,True,3.4956114813171397,0.6872304997886236,0.6758708735160256,1.000000000000001,0.1026191757789563,1.185809295435254,-0.12160877979508389,1.2039828824960261,1.1687089582820163,0.11438117730871356,1.3074389830190503,-0.12160877979508389,0.24693623579912827,0.34380028924227435,0.43377784654637563,0.0806949554089586,-0.0032390136217475135,L5_CAGR,1,False,True,False,False,False
U56,0.08,M,W,25,True,3.4956114813171397,0.6872304997886236,0.6758708735160256,1.000000000000001,0.09685228922986688,1.1241095098541551,-0.1244072689741682,1.1426894203666942,1.1065879161944912,0.10872142343961566,1.2478494678830316,-0.12440726897416832,0.1856427736697963,0.28167924715474923,0.374188331410357,0.07789646622987428,-0.009005900170836925,L5_CAGR,1,False,True,False,False,False
U56,0.08,M,W,50,True,3.4956114813171397,0.6872304997886236,0.6758708735160256,1.000000000000001,0.08730508255098135,1.021055660954874,-0.12905239581643313,1.040355274207489,1.0027925082499756,0.0993497593686341,1.1482358772281247,-0.12905239581643413,0.0833086275105912,0.17788383921023365,0.2745747407554501,0.07325133938760936,-0.01855310684972246,L5_CAGR,1,False,False,False,False,False
U56,0.08,M,M,0,False,2.190068145517449,0.6902858598129461,0.6803473109049624,1.0000000000000016,0.1150468919479235,1.2526414994038295,-0.16090008721906213,1.345116223019579,1.1671451451475936,0.12097515186901608,1.3001243526877324,-0.16090008721906257,0.38806957632268113,0.3422364761078517,0.4264632162150578,0.04140364798498036,0.009188702547219693,none,0,True,True,True,False,False
U56,0.08,M,M,10,False,2.190068145517449,0.6902858598129461,0.6803473109049624,1.0000000000000016,0.11260985874024843,1.228542571673278,-0.1612814647446651,1.3197867364139497,1.1441830380285998,0.11870330469245571,1.2779895735466718,-0.16128146474466498,0.36274008971705185,0.31927436898885786,0.4043284370739971,0.0410222704593774,0.0067516693395446165,none,0,True,True,True,False,False
U56,0.08,M,M,25,False,2.190068145517449,0.6902858598129461,0.6803473109049624,1.0000000000000016,0.10896296290889684,1.1922102625966675,-0.16185353103306876,1.281581837549623,1.1095785822940734,0.1153029206705396,1.244613470479069,-0.1618535310330691,0.3245351908527252,0.28466991325433144,0.3709523340063944,0.040450204170973725,0.0031047735081930344,none,0,True,True,True,False,False
U56,0.08,M,M,50,False,2.190068145517449,0.6902858598129461,0.6803473109049624,1.0000000000000016,0.1029078179240539,1.131212158026155,-0.16280697484707574,1.2173966225959076,1.0515161086232079,0.10965526352065735,1.188561637432211,-0.16280697484707563,0.26034997589900977,0.22660743958346596,0.31490050095953637,0.039496760356966754,-0.0029503714766499073,L5_CAGR,1,False,True,False,False,False
U56,0.08,M,Q,0,False,1.149775992354091,0.6941830109563366,0.6738976870533622,1.0000000000000013,0.10072170813695558,0.9531114641702284,-0.28998351717532156,1.1728300506210538,0.7996850581707536,0.10509098715708909,0.919281017714773,-0.28998351717532167,0.21578340392415596,-0.025223610868988278,0.04561988124209837,-0.08767978197127907,-0.00513648126374823,L2_H2|L4_DD|L5_CAGR,3,False,False,False,False,False
U56,0.08,M,Q,10,False,1.149775992354091,0.6941830109563366,0.6738976870533622,1.0000000000000013,0.09945800248298564,0.9423889150582984,-0.29001369211848205,1.1614591518922242,0.7893390906304525,0.10376031396753782,0.9089069449700039,-0.29001369211848205,0.20441250519532628,-0.035569578409289426,0.03524580849732928,-0.08770995691443956,-0.0064001869177181675,L2_H2|L4_DD|L5_CAGR,3,False,False,False,False,False
U56,0.08,M,Q,25,False,1.149775992354091,0.6941830109563366,0.6738976870533622,1.0000000000000013,0.09756442993880166,0.926249302838802,-0.2900589545332226,1.1443309277919096,0.7737751975105935,0.10176641407303144,0.8932925730884906,-0.2900589545332227,0.18728428109501172,-0.05113347152914838,0.01963143661581601,-0.08775521932918012,-0.008293759461902153,L2_H2|L4_DD|L5_CAGR,3,False,False,False,False,False
U56,0.08,M,Q,50,False,1.149775992354091,0.6941830109563366,0.6738976870533622,1.0000000000000013,0.09441376568560322,0.8992094780787849,-0.29013439189112356,1.1156006760783168,0.7477236857661584,0.09844886781215711,0.8671348780240938,-0.29013439189112356,0.15855402938141894,-0.07718498327358347,-0.006526258448580791,-0.08783065668708107,-0.011444423715100585,L2_H2|L3_OOS|L4_DD|L5_CAGR,4,False,False,False,False,False
U56,0.1,W,D,0,True,4.613405617883589,0.7909659672114461,0.7869725789676728,1.000000000000001,0.1274553020888558,1.2634793453470332,-0.13518090948090133,1.2672186838210044,1.2603856060773517,0.13999316034277265,1.3778782548897264,-0.13518090948090045,0.31017203712410657,0.4354769370376098,0.5042171184170517,0.06712282572314116,0.021597112688151995,none,0,True,True,True,False,False
U56,0.1,W,D,10,True,4.613405617883589,0.7909659672114461,0.7869725789676728,1.000000000000001,0.12226685301275797,1.2166593727282045,-0.13900921939306643,1.2213727163973576,1.212618568993317,0.13491540510411193,1.3324803425676255,-0.13900921939306754,0.2643260697004597,0.3877098999535752,0.45881920609495086,0.06329451581097606,0.01640866361205416,none,0,True,True,True,False,False
U56,0.1,W,D,25,True,4.613405617883589,0.7909659672114461,0.7869725789676728,1.000000000000001,0.11452827779419583,1.1464019889387091,-0.14472023689221414,1.1525818831411843,1.1409355617961483,0.12734051391507806,1.2643468310431247,-0.14472023689221525,0.1955352364442864,0.3160268927564064,0.3906856945704501,0.05758349831182835,0.008670088393492023,none,0,True,True,True,False,False
U56,0.1,W,D,50,True,4.613405617883589,0.7909659672114461,0.7869725789676728,1.000000000000001,0.1017473733823746,1.0292596945189654,-0.15415534542485454,1.0378974061682011,1.0214049396366782,0.11482620608097482,1.1507191786234212,-0.15415534542485443,0.08085075947130327,0.1964962705969363,0.2770580421507466,0.04814838977918795,-0.0041108160183292025,L5_CAGR,1,False,True,False,False,False
U56,0.1,W,W,0,True,2.9806475094533944,0.7912393091074524,0.7868010862600857,1.000000000000001,0.12574982989142724,1.2329213856855021,-0.1434655127645753,1.2655670073422973,1.202551943453944,0.1357145965294726,1.3215503942956237,-0.14346551276457564,0.30852036064539945,0.3776432744142021,0.4478892578229491,0.05883822243946718,0.019891640490723436,none,0,True,True,True,False,False
U56,0.1,W,W,10,True,2.9806475094533944,0.7912393091074524,0.7868010862600857,1.000000000000001,0.12240032742486262,1.2031140093224202,-0.14550327193017498,1.236901671108042,1.171635639916906,0.1323475327144108,1.2919291995285274,-0.14550327193017576,0.2798550244111442,0.346726970877164,0.41826806305585273,0.05680046327386751,0.016542138024158812,none,0,True,True,True,False,False
U56,0.1,W,W,25,True,2.9806475094533944,0.7912393091074524,0.7868010862600857,1.000000000000001,0.11739395903336058,1.15833357496775,-0.14855115767056282,1.1938415474145698,1.1251846604924332,0.12731488205769304,1.247416732720717,-0.14855115767056304,0.23679490071767195,0.30027599145269124,0.37375559624804244,0.05375257753347967,0.011535769632656775,none,0,True,True,True,False,False
U56,0.1,W,W,50,True,2.9806475094533944,0.7912393091074524,0.7868010862600857,1.000000000000001,0.10909748919433371,1.083540201950867,-0.1536077116956498,1.1219342573832118,1.047588357238564,0.11897476712117316,1.1730383646944669,-0.1536077116956499,0.16488761068631397,0.2226796881988221,0.29937722822179225,0.048696023508392694,0.003239299793629899,none,0,True,True,True,False,False
U56,0.1,W,M,0,False,2.588918043630289,0.7923071690407042,0.7901547862145775,1.000000000000001,0.13525040432739965,1.2535534110288573,-0.19571550473570343,1.34277309607411,1.1714782536367616,0.13954062099034514,1.283764670942999,-0.19571550473570332,0.3857264493772121,0.3465695845970197,0.41010353447032444,0.0065882304683390625,0.029392214926695845,none,0,True,True,True,False,False
U56,0.1,W,M,10,False,2.588918043630289,0.7923071690407042,0.7901547862145775,1.000000000000001,0.13231820344849687,1.2292206891968203,-0.19623526387260648,1.3181849815692956,1.147351316622881,0.13670860817591302,1.2605042154810016,-0.19623526387260637,0.36113833487239777,0.3224426475831391,0.38684307900832693,0.0060684713314360095,0.026460014047793065,none,0,True,True,True,False,False
