panel,book,gross,cadence,cost_bps,chooser,recadence,seq,n_distinct_phases,n_switches,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,turn_per_yr,spy_CAGR,spy_H1,spy_H2,spy_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,spy_OOS_H1,spy_OOS_H2,base_OOS_Sharpe,base_OOS_CAGR,base_OOS_MaxDD,base_OOS_H1,base_OOS_H2,pass4b_REC,fail4b_REC,pass4b_OOSPURE,fail4b_OOSPURE,pass4a
U56,TOP05,CORE,W,0.0,C_CAGR,STATIC,"1,1,1,1,1,1,1,1,1,1",1,0,0.17767591220631607,1.0115988468227846,-0.20851246573874027,1.0255013212600994,1.0062797036444995,0.1903444753153627,1.0222039958785216,-0.2085124657387405,1.1873926858615542,0.878010177292001,17.53525615611091,0.15130245537273979,0.9590622332221228,0.823818011320285,-0.33717267708462395,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.9806119074922208,0.7595759140985078,1.302013141347075,0.09660362689074264,-0.12029818259516045,1.4313739035551263,1.1610591891587985,False,L4_DD,False,L4_DD,False
U56,TOP05,CORE,W,0.0,C_SHARPE,STATIC,"1,1,1,1,1,1,1,1,1,1",1,0,0.17767591220631607,1.0115988468227846,-0.20851246573874027,1.0255013212600994,1.0062797036444995,0.1903444753153627,1.0222039958785216,-0.2085124657387405,1.1873926858615542,0.878010177292001,17.53525615611091,0.15130245537273979,0.9590622332221228,0.823818011320285,-0.33717267708462395,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.9806119074922208,0.7595759140985078,1.302013141347075,0.09660362689074264,-0.12029818259516045,1.4313739035551263,1.1610591891587985,False,L4_DD,False,L4_DD,False
U56,TOP05,CORE,W,0.0,C_CALMAR,STATIC,"1,1,1,1,1,1,1,1,1,1",1,0,0.17767591220631607,1.0115988468227846,-0.20851246573874027,1.0255013212600994,1.0062797036444995,0.1903444753153627,1.0222039958785216,-0.2085124657387405,1.1873926858615542,0.878010177292001,17.53525615611091,0.15130245537273979,0.9590622332221228,0.823818011320285,-0.33717267708462395,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.9806119074922208,0.7595759140985078,1.302013141347075,0.09660362689074264,-0.12029818259516045,1.4313739035551263,1.1610591891587985,False,L4_DD,False,L4_DD,False
U56,TOP05,CORE,W,0.0,C_DDMIN,STATIC,"1,1,1,1,1,1,1,1,1,1",1,0,0.17767591220631607,1.0115988468227846,-0.20851246573874027,1.0255013212600994,1.0062797036444995,0.1903444753153627,1.0222039958785216,-0.2085124657387405,1.1873926858615542,0.878010177292001,17.53525615611091,0.15130245537273979,0.9590622332221228,0.823818011320285,-0.33717267708462395,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.9806119074922208,0.7595759140985078,1.302013141347075,0.09660362689074264,-0.12029818259516045,1.4313739035551263,1.1610591891587985,False,L4_DD,False,L4_DD,False
U56,TOP05,CORE,W,10.0,C_CAGR,STATIC,"1,1,1,1,1,1,1,1,1,1",1,0,0.1572156198461383,0.9126531465196245,-0.2112574219049942,0.9175580527062183,0.914349680704188,0.169687995857164,0.9288165789600876,-0.21125742190499452,1.0931545539750975,0.7852594908679325,17.53525615611091,0.15130245537273979,0.9590622332221228,0.823818011320285,-0.33717267708462395,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.9806119074922208,0.7595759140985078,1.2774465281362168,0.09464348447629667,-0.1205494795164489,1.41040412116031,1.1322959947492135,False,"L1_H1,L4_DD",False,L4_DD,False
U56,TOP05,CORE,W,10.0,C_SHARPE,STATIC,"1,1,1,1,1,1,1,1,1,1",1,0,0.1572156198461383,0.9126531465196245,-0.2112574219049942,0.9175580527062183,0.914349680704188,0.169687995857164,0.9288165789600876,-0.21125742190499452,1.0931545539750975,0.7852594908679325,17.53525615611091,0.15130245537273979,0.9590622332221228,0.823818011320285,-0.33717267708462395,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.9806119074922208,0.7595759140985078,1.2774465281362168,0.09464348447629667,-0.1205494795164489,1.41040412116031,1.1322959947492135,False,"L1_H1,L4_DD",False,L4_DD,False
U56,TOP05,CORE,W,10.0,C_CALMAR,STATIC,"1,1,1,1,1,1,1,1,1,1",1,0,0.1572156198461383,0.9126531465196245,-0.2112574219049942,0.9175580527062183,0.914349680704188,0.169687995857164,0.9288165789600876,-0.21125742190499452,1.0931545539750975,0.7852594908679325,17.53525615611091,0.15130245537273979,0.9590622332221228,0.823818011320285,-0.33717267708462395,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.9806119074922208,0.7595759140985078,1.2774465281362168,0.09464348447629667,-0.1205494795164489,1.41040412116031,1.1322959947492135,False,"L1_H1,L4_DD",False,L4_DD,False
U56,TOP05,CORE,W,10.0,C_DDMIN,STATIC,"1,1,1,1,1,1,1,1,1,1",1,0,0.1572156198461383,0.9126531465196245,-0.2112574219049942,0.9175580527062183,0.914349680704188,0.169687995857164,0.9288165789600876,-0.21125742190499452,1.0931545539750975,0.7852594908679325,17.53525615611091,0.15130245537273979,0.9590622332221228,0.823818011320285,-0.33717267708462395,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.9806119074922208,0.7595759140985078,1.2774465281362168,0.09464348447629667,-0.1205494795164489,1.41040412116031,1.1322959947492135,False,"L1_H1,L4_DD",False,L4_DD,False
U56,TOP05,CORE,W,25.0,C_CAGR,STATIC,"1,1,1,1,1,1,1,1,1,1",1,0,0.12717141633741913,0.7639046480100926,-0.2226222362553001,0.7551573129791572,0.7762246409860956,0.13935503485161638,0.7884767767392444,-0.2226222362552983,0.9512911031126257,0.6460689993744573,17.53525615611091,0.15130245537273979,0.9590622332221228,0.823818011320285,-0.33717267708462395,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.9806119074922208,0.7595759140985078,1.2405573965158265,0.09170962460813858,-0.1209263669824957,1.3789181063221496,1.0891009875906053,False,"L1_H1,L2_H2,L3_OOS,L4_DD",False,"L1_H1,L2_H2,L3_OOS,L4_DD",False
U56,TOP05,CORE,W,25.0,C_SHARPE,STATIC,"1,1,1,1,1,1,1,1,1,1",1,0,0.12717141633741913,0.7639046480100926,-0.2226222362553001,0.7551573129791572,0.7762246409860956,0.13935503485161638,0.7884767767392444,-0.2226222362552983,0.9512911031126257,0.6460689993744573,17.53525615611091,0.15130245537273979,0.9590622332221228,0.823818011320285,-0.33717267708462395,0.15271636385461385,0.8741369266172683,-0.33717267708462373,0.9806119074922208,0.7595759140985078,1.2405573965158265,0.09170962460813858,-0.1209263669824957,1.3789181063221496,1.0891009875906053,False,"L1_H1,L2_H2,L3_OOS,L4_DD",False,"L1_H1,L2_H2,L3_OOS,L4_DD",False
