panel,book,sleeve,cost,fin,inc_CAGR,inc_Sharpe,inc_MaxDD,inc_pass4b,ctl_CAGR,ctl_Sharpe,ctl_MaxDD,f060_gstar,f060_S_at_gstar,f060_DD_at_gstar,f060_dS,f060_dDD,f000_gstar,f000_S_at_gstar,f000_DD_at_gstar,f000_dS,f000_dDD
broad,EWall,S3,10.0,0.0,0.11932561315097501,1.2369587490179863,-0.1850499422353984,True,0.1415741194723752,1.1219549467170125,-0.2537106610635027,1.0673446785325362,1.4071824335244556,-0.15072072299695252,0.1702236845064693,0.03432921923844587,0.6331221710621312,1.1217996675271134,-0.21735131163022722,-0.11515908149087295,-0.03230136939482883
broad,EWall,S3,10.0,150.0,0.11932561315097501,1.2369587490179863,-0.1850499422353984,True,0.1415741194723752,1.1219549467170125,-0.2537106610635027,1.0789133697556663,1.3932617694328917,-0.15235486944638968,0.1563030204149054,0.03269507278900871,0.6331221710621312,1.1217996675271134,-0.21735131163022722,-0.11515908149087295,-0.03230136939482883
broad,EWall,S3,10.0,300.0,0.11932561315097501,1.2369587490179863,-0.1850499422353984,True,0.1415741194723752,1.1219549467170125,-0.2537106610635027,1.0952516088382815,1.3735768586801262,-0.15466287197443246,0.13661810966213994,0.03038707026096593,0.6331221710621312,1.1217996675271134,-0.21735131163022722,-0.11515908149087295,-0.03230136939482883
broad,EWall,S3,25.0,0.0,0.1154144053939512,1.1996959445511206,-0.18565478784491307,True,0.1400924235152614,1.1115111687130288,-0.25391347869315706,1.1395888691419032,1.2822117421260801,-0.1615619929006733,0.08251579757495953,0.02409279494423977,0.6189984954462076,1.1110975780377268,-0.21315063659066966,-0.08859836651339381,-0.027495848745756585
broad,EWall,S3,25.0,150.0,0.1154144053939512,1.1996959445511206,-0.18565478784491307,True,0.1400924235152614,1.1115111687130288,-0.25391347869315706,1.166650839218655,1.2551917733368088,-0.1653461042101191,0.05549582878568815,0.02030868363479396,0.6189984954462076,1.1110975780377268,-0.21315063659066966,-0.08859836651339381,-0.027495848745756585
broad,EWall,S3,25.0,300.0,0.1154144053939512,1.1996959445511206,-0.18565478784491307,True,0.1400924235152614,1.1115111687130288,-0.25391347869315706,1.206801263094742,1.216854487518065,-0.17095847123462007,0.0171585429669443,0.014696316610292998,0.6189984954462076,1.1110975780377268,-0.21315063659066966,-0.08859836651339381,-0.027495848745756585
broad,EWall,S4,10.0,0.0,0.12066805174433703,1.2130550750274445,-0.19361486431056218,True,0.1415741194723752,1.1219549467170125,-0.2537106610635027,1.05202253048789,1.3419173582672186,-0.16049032166124788,0.1288622832397741,0.033124542649314304,0.6401743886810569,1.121809036820236,-0.21954517548803665,-0.09124603820720845,-0.025930311177474463
broad,EWall,S4,10.0,150.0,0.12066805174433703,1.2130550750274445,-0.19361486431056218,True,0.1415741194723752,1.1219549467170125,-0.2537106610635027,1.0607459857794237,1.3319878379893162,-0.16180961953153428,0.11893276296187172,0.03180524477902791,0.6401743886810569,1.121809036820236,-0.21954517548803665,-0.09124603820720845,-0.025930311177474463
broad,EWall,S4,10.0,300.0,0.12066805174433703,1.2130550750274445,-0.19361486431056218,True,0.1415741194723752,1.1219549467170125,-0.2537106610635027,1.07296254937302,1.318064503659814,-0.1636572977336389,0.1050094286323695,0.029957566576923278,0.6401743886810569,1.121809036820236,-0.21954517548803665,-0.09124603820720845,-0.025930311177474463
broad,EWall,S4,25.0,0.0,0.11677852098438124,1.1772885012596115,-0.19420856493861094,True,0.1400924235152614,1.1115111687130288,-0.25391347869315706,1.1227256951315017,1.2249063772484203,-0.17186205112038203,0.047617875988808844,0.022346513818228914,0.6262398060673918,1.11112043990149,-0.21540386568503622,-0.06616806135812148,-0.021195300746425283
broad,EWall,S4,25.0,150.0,0.11677852098438124,1.1772885012596115,-0.19420856493861094,True,0.1400924235152614,1.1115111687130288,-0.25391347869315706,1.1458836832514134,1.2025853377697011,-0.17532550659563315,0.025296836510089626,0.018883058342977793,0.6262398060673918,1.11112043990149,-0.21540386568503622,-0.06616806135812148,-0.021195300746425283
broad,EWall,S4,25.0,300.0,0.11677852098438124,1.1772885012596115,-0.19420856493861094,True,0.1400924235152614,1.1115111687130288,-0.25391347869315706,1.1799145251058842,1.1713785939422834,-0.18041298589442623,-0.0059099073173281,0.013795579044184714,0.6262398060673918,1.11112043990149,-0.21540386568503622,-0.06616806135812148,-0.021195300746425283
broad,TOP20,S3,10.0,0.0,0.12456692753815601,1.0376857003692297,-0.18898157752078792,True,0.14673567433391232,0.9722206074273241,-0.2596966291762923,1.0679041306137909,1.1284551651101524,-0.15486140665141138,0.09076946474092273,0.03412017086937655,0.6359672200386625,0.970973627444208,-0.22347824203452318,-0.06671207292502168,-0.03449666451373526
broad,TOP20,S3,10.0,150.0,0.12456692753815601,1.0376857003692297,-0.18898157752078792,True,0.14673567433391232,0.9722206074273241,-0.2596966291762923,1.0792442950103216,1.1179692644848418,-0.15650369790493118,0.0802835641156121,0.03247787961585674,0.6359672200386625,0.970973627444208,-0.22347824203452318,-0.06671207292502168,-0.03449666451373526
broad,TOP20,S3,10.0,300.0,0.12456692753815601,1.0376857003692297,-0.18898157752078792,True,0.14673567433391232,0.9722206074273241,-0.2596966291762923,1.0951030797721086,1.1032862714715805,-0.15880051340009801,0.06560057110235085,0.03018106412068991,0.6359672200386625,0.970973627444208,-0.22347824203452318,-0.06671207292502168,-0.03449666451373526
broad,TOP20,S3,25.0,0.0,0.10428501276414837,0.8858232129418822,-0.19074819223846973,False,0.12396849242006724,0.8407953121544054,-0.26149610286554226,1.1176046407480413,0.9235563489327945,-0.1634718746931871,0.037733135990912325,0.02727631754528262,0.628061523810124,0.8391971798799809,-0.22254319482027013,-0.04662603306190127,-0.0317950025818004
broad,TOP20,S3,25.0,150.0,0.10428501276414837,0.8858232129418822,-0.19074819223846973,False,0.12396849242006724,0.8407953121544054,-0.26149610286554226,1.1434636104301321,0.9057700188687583,-0.16716663356909647,0.019946805926876143,0.023581558669373254,0.628061523810124,0.8391971798799809,-0.22254319482027013,-0.04662603306190127,-0.0317950025818004
broad,TOP20,S3,25.0,300.0,0.10428501276414837,0.8858232129418822,-0.19074819223846973,False,0.12396849242006724,0.8407953121544054,-0.26149610286554226,1.1840295490370163,0.8794327732938518,-0.17296020064346254,-0.006390439648030322,0.017787991595007185,0.628061523810124,0.8391971798799809,-0.22254319482027013,-0.04662603306190127,-0.0317950025818004
broad,TOP20,S4,10.0,0.0,0.1256385445395114,1.030434740535938,-0.19727482595557033,True,0.14673567433391232,0.9722206074273241,-0.2596966291762923,1.0530375552288338,1.1167034813398953,-0.16504086465812642,0.0862687408039573,0.03223396129744391,0.6414794606197033,0.971033905319298,-0.22522900583639135,-0.05940083521663997,-0.027954179880821023
broad,TOP20,S4,10.0,150.0,0.1256385445395114,1.030434740535938,-0.19727482595557033,True,0.14673567433391232,0.9722206074273241,-0.2596966291762923,1.0617037267025797,1.108810614324929,-0.1663843233612185,0.07837587378899102,0.030890502594351832,0.6414794606197033,0.971033905319298,-0.22522900583639135,-0.05940083521663997,-0.027954179880821023
broad,TOP20,S4,10.0,300.0,0.1256385445395114,1.030434740535938,-0.19727482595557033,True,0.14673567433391232,0.9722206074273241,-0.2596966291762923,1.0737336112813431,1.0978400546492533,-0.16824933874353337,0.0674053141133153,0.02902548721203696,0.6414794606197033,0.971033905319298,-0.22522900583639135,-0.05940083521663997,-0.027954179880821023
