panel,cons,key,dir,S,cost,Sharpe,null_mean,null_sd,null_max,excess,pct,p,z
U56,CANDq,MOM,KEEPBOT,0.4,5.0,0.7782060056195063,0.998626943522096,0.1201483304230413,1.2370907048207416,-0.22042093790258976,3.3333333333333335,0.9666666666666667,-1.834573457046714
U56,CANDq,R6,KEEPTOP,0.4,5.0,1.1040949190103038,0.998626943522096,0.1201483304230413,1.2370907048207416,0.10546797548820774,76.66666666666667,0.23333333333333334,0.8778147404700162
U56,CANDq,R6,KEEPBOT,0.4,5.0,0.7355367406635944,0.998626943522096,0.1201483304230413,1.2370907048207416,-0.2630902028585016,1.6666666666666667,0.9833333333333333,-2.189711683318138
U56,CANDq,R3,KEEPTOP,0.4,5.0,1.0309116132905112,0.998626943522096,0.1201483304230413,1.2370907048207416,0.03228466976841515,66.66666666666666,0.3333333333333333,0.2687067698297687
U56,CANDq,R3,KEEPBOT,0.4,5.0,0.8300814801191025,0.998626943522096,0.1201483304230413,1.2370907048207416,-0.16854546340299348,3.3333333333333335,0.9666666666666667,-1.4028115314590412
U56,CANDq,LOWVOL,KEEPTOP,0.4,5.0,0.8188780228065641,0.998626943522096,0.1201483304230413,1.2370907048207416,-0.17974892071553195,3.3333333333333335,0.9666666666666667,-1.496058414483476
U56,CANDq,LOWVOL,KEEPBOT,0.4,5.0,1.0767190621081775,0.998626943522096,0.1201483304230413,1.2370907048207416,0.07809211858608145,76.66666666666667,0.23333333333333334,0.649964242625093
U56,CANDq,COMP,KEEPTOP,0.4,10.0,1.034752896815537,0.9497813345499788,0.121777051399791,1.1899262802804655,0.08497156226555824,76.66666666666667,0.23333333333333334,0.6977633411947111
U56,CANDq,COMP,KEEPBOT,0.4,10.0,0.6892224754061753,0.9497813345499788,0.121777051399791,1.1899262802804655,-0.2605588591438035,1.6666666666666667,0.9833333333333333,-2.1396384306300478
U56,CANDq,MOM,KEEPTOP,0.4,10.0,1.0043583570257328,0.9497813345499788,0.121777051399791,1.1899262802804655,0.05457702247575402,70.0,0.3,0.44817165343065357
U56,CANDq,MOM,KEEPBOT,0.4,10.0,0.675337145337459,0.9497813345499788,0.121777051399791,1.1899262802804655,-0.2744441892125198,1.6666666666666667,0.9833333333333333,-2.253660981752025
U56,CANDq,R6,KEEPTOP,0.4,10.0,1.0484474874371479,0.9497813345499788,0.121777051399791,1.1899262802804655,0.09866615288716907,76.66666666666667,0.23333333333333334,0.8102195918938008
U56,CANDq,R6,KEEPBOT,0.4,10.0,0.604491586615909,0.9497813345499788,0.121777051399791,1.1899262802804655,-0.34528974793406986,0.0,1.0,-2.8354254267537837
U56,CANDq,R3,KEEPTOP,0.4,10.0,0.9589311630190076,0.9497813345499788,0.121777051399791,1.1899262802804655,0.009149828469028787,55.00000000000001,0.45,0.0751359009259481
U56,CANDq,R3,KEEPBOT,0.4,10.0,0.7101216947908939,0.9497813345499788,0.121777051399791,1.1899262802804655,-0.23965963975908489,3.3333333333333335,0.9666666666666667,-1.9680197295325235
U56,CANDq,LOWVOL,KEEPTOP,0.4,10.0,0.7068916676299705,0.9497813345499788,0.121777051399791,1.1899262802804655,-0.24288966692000835,3.3333333333333335,0.9666666666666667,-1.9945438334075578
U56,CANDq,LOWVOL,KEEPBOT,0.4,10.0,1.018575601827958,0.9497813345499788,0.121777051399791,1.1899262802804655,0.0687942672779791,75.0,0.25,0.5649197980014252
U56,CANDq,COMP,KEEPTOP,0.4,15.0,0.9789876030164042,0.9008847505803814,0.12347036943736711,1.142682717607903,0.07810285243602277,76.66666666666667,0.23333333333333334,0.6325635275242458
U56,CANDq,COMP,KEEPBOT,0.4,15.0,0.5569650566434342,0.9008847505803814,0.12347036943736711,1.142682717607903,-0.3439196939369472,0.0,1.0,-2.785443143194024
U56,CANDq,MOM,KEEPTOP,0.4,15.0,0.9558952206731448,0.9008847505803814,0.12347036943736711,1.142682717607903,0.055010470092763386,70.0,0.3,0.4455358021802031
U56,CANDq,MOM,KEEPBOT,0.4,15.0,0.5724564761511717,0.9008847505803814,0.12347036943736711,1.142682717607903,-0.32842827442920974,0.0,1.0,-2.6599764455698964
U56,CANDq,R6,KEEPTOP,0.4,15.0,0.9927300878996762,0.9008847505803814,0.12347036943736711,1.142682717607903,0.09184533731929478,76.66666666666667,0.23333333333333334,0.743865412712523
U56,CANDq,R6,KEEPBOT,0.4,15.0,0.4735456618267043,0.9008847505803814,0.12347036943736711,1.142682717607903,-0.4273390887536771,0.0,1.0,-3.4610659278091305
U56,CANDq,R3,KEEPTOP,0.4,15.0,0.8868520327912562,0.9008847505803814,0.12347036943736711,1.142682717607903,-0.014032717789125182,46.666666666666664,0.5333333333333333,-0.11365251317437393
U56,CANDq,R3,KEEPBOT,0.4,15.0,0.5901937553908732,0.9008847505803814,0.12347036943736711,1.142682717607903,-0.31069099518950827,0.0,1.0,-2.5163202848203405
U56,CANDq,LOWVOL,KEEPTOP,0.4,15.0,0.5948582872296615,0.9008847505803814,0.12347036943736711,1.142682717607903,-0.3060264633507199,0.0,1.0,-2.478541732281429
U56,CANDq,LOWVOL,KEEPBOT,0.4,15.0,0.9603783583026824,0.9008847505803814,0.12347036943736711,1.142682717607903,0.059493607722300945,71.66666666666667,0.2833333333333333,0.48184522321754536
U56,CANDq,COMP,KEEPTOP,0.4,20.0,0.9231618004955842,0.8519488074237513,0.12522393705255147,1.095369749599108,0.07121299307183282,75.0,0.25,0.5686851471691676
U56,CANDq,COMP,KEEPBOT,0.4,20.0,0.4248885235382382,0.8519488074237513,0.12522393705255147,1.095369749599108,-0.42706028388551315,0.0,1.0,-3.4103726007775417
U56,CANDq,MOM,KEEPTOP,0.4,20.0,0.9073807092115157,0.8519488074237513,0.12522393705255147,1.095369749599108,0.05543190178776436,70.0,0.3,0.4426621865794062
U56,CANDq,MOM,KEEPBOT,0.4,20.0,0.46964072605000645,0.8519488074237513,0.12522393705255147,1.095369749599108,-0.3823080813737449,0.0,1.0,-3.0529952209800393
U56,CANDq,R6,KEEPTOP,0.4,20.0,0.9369542545996675,0.8519488074237513,0.12522393705255147,1.095369749599108,0.08500544717591618,76.66666666666667,0.23333333333333334,0.6788274604418706
U56,CANDq,R6,KEEPBOT,0.4,20.0,0.34284536835713025,0.8519488074237513,0.12522393705255147,1.095369749599108,-0.5091034390666211,0.0,1.0,-4.065544104822154
U56,CANDq,R3,KEEPTOP,0.4,20.0,0.8146979388137604,0.8519488074237513,0.12522393705255147,1.095369749599108,-0.03725086860999094,40.0,0.6,-0.2974740252285651
U56,CANDq,R3,KEEPBOT,0.4,20.0,0.4704055875029537,0.8519488074237513,0.12522393705255147,1.095369749599108,-0.38154321992079765,0.0,1.0,-3.0468872717256863
U56,CANDq,LOWVOL,KEEPTOP,0.4,20.0,0.4828751604989086,0.8519488074237513,0.12522393705255147,1.095369749599108,-0.36907364692484274,0.0,1.0,-2.9473090817289775
U56,CANDq,LOWVOL,KEEPBOT,0.4,20.0,0.9021406261421056,0.8519488074237513,0.12522393705255147,1.095369749599108,0.05019181871835421,68.33333333333333,0.31666666666666665,0.40081648844254686
U56,CANDq,COMP,KEEPTOP,0.4,25.0,0.8672874032459417,0.80298512583011,0.12703330844569918,1.048076219362563,0.06430227741583172,73.33333333333333,0.26666666666666666,0.506184387406693
U56,CANDq,COMP,KEEPBOT,0.4,25.0,0.2931429170983542,0.80298512583011,0.12703330844569918,1.048076219362563,-0.5098422087317558,0.0,1.0,-4.013452967334859
U56,CANDq,MOM,KEEPTOP,0.4,25.0,0.8588232355507454,0.80298512583011,0.12703330844569918,1.048076219362563,0.05583810972063541,70.0,0.3,0.43955487268525006
U56,CANDq,MOM,KEEPBOT,0.4,25.0,0.36696601776159715,0.80298512583011,0.12703330844569918,1.048076219362563,-0.4360191080685128,0.0,1.0,-3.4323211243048957
U56,CANDq,R6,KEEPTOP,0.4,25.0,0.8811315517770933,0.80298512583011,0.12703330844569918,1.048076219362563,0.0781464259469834,76.66666666666667,0.23333333333333334,0.6151648485199246
U56,CANDq,R6,KEEPBOT,0.4,25.0,0.21253487871996432,0.80298512583011,0.12703330844569918,1.048076219362563,-0.5904502471101456,0.0,1.0,-4.64799550869397
U56,CANDq,R3,KEEPTOP,0.4,25.0,0.7424926492977705,0.80298512583011,0.12703330844569918,1.048076219362563,-0.06049247653233947,33.33333333333333,0.6666666666666666,-0.476193820915852
U56,CANDq,R3,KEEPBOT,0.4,25.0,0.35086389099942195,0.80298512583011,0.12703330844569918,1.048076219362563,-0.452121234830688,0.0,1.0,-3.5590762797770377
U56,CANDq,LOWVOL,KEEPTOP,0.4,25.0,0.37103886095522454,0.80298512583011,0.12703330844569918,1.048076219362563,-0.4319462648748854,0.0,1.0,-3.400259901595197
U56,CANDq,LOWVOL,KEEPBOT,0.4,25.0,0.8438757054780024,0.80298512583011,0.12703330844569918,1.048076219362563,0.040890579647892444,66.66666666666666,0.3333333333333333,0.32188864596383604
U56,CANDq,COMP,KEEPTOP,0.4,30.0,0.8113763454696391,0.7540053174960358,0.12889397225568755,1.001240237474853,0.05737102797360327,66.66666666666666,0.3333333333333333,0.44510248981850065
U56,CANDq,COMP,KEEPBOT,0.4,30.0,0.1618754820036866,0.7540053174960358,0.12889397225568755,1.001240237474853,-0.5921298354923492,0.0,1.0,-4.593929608420622
U56,CANDq,MOM,KEEPTOP,0.4,30.0,0.8102312300217838,0.7540053174960358,0.12889397225568755,1.001240237474853,0.056225912525747934,66.66666666666666,0.3333333333333333,0.4362183238034773
U56,CANDq,MOM,KEEPBOT,0.4,30.0,0.2645075929978374,0.7540053174960358,0.12889397225568755,1.001240237474853,-0.48949772449819845,0.0,1.0,-3.7976773927579766
U56,CANDq,R6,KEEPTOP,0.4,30.0,0.8252735617355748,0.7540053174960358,0.12889397225568755,1.001240237474853,0.07126824423953892,75.0,0.25,0.5529214670967219
U56,CANDq,R6,KEEPBOT,0.4,30.0,0.08275536975470228,0.7540053174960358,0.12889397225568755,1.001240237474853,-0.6712499477413335,0.0,1.0,-5.207768338536204
U56,CANDq,R3,KEEPTOP,0.4,30.0,0.6702599453896936,0.7540053174960358,0.12889397225568755,1.001240237474853,-0.08374537210634225,28.333333333333332,0.7166666666666667,-0.6497229516692695
U56,CANDq,R3,KEEPBOT,0.4,30.0,0.23167367911216827,0.7540053174960358,0.12889397225568755,1.001240237474853,-0.5223316383838675,0.0,1.0,-4.052413229593979
U56,CANDq,LOWVOL,KEEPTOP,0.4,30.0,0.2594448481583785,0.7540053174960358,0.12889397225568755,1.001240237474853,-0.49456046933765735,0.0,1.0,-3.83695576048037
U56,CANDq,LOWVOL,KEEPBOT,0.4,30.0,0.78559688686036,0.7540053174960358,0.12889397225568755,1.001240237474853,0.03159156936432417,61.66666666666667,0.38333333333333336,0.245097337070626
U56,CANDq,COMP,KEEPTOP,0.55,0.0,1.1334330479868424,1.0826495097820223,0.08260245678680038,1.2666841754424982,0.05078353820482007,80.0,0.2,0.614794525251156
U56,CANDq,COMP,KEEPBOT,0.55,0.0,0.9349742993228561,1.0826495097820223,0.08260245678680038,1.2666841754424982,-0.1476752104591662,5.0,0.95,-1.7877823033801612
U56,CANDq,MOM,KEEPTOP,0.55,0.0,1.1166623027077671,1.0826495097820223,0.08260245678680038,1.2666841754424982,0.03401279292574477,70.0,0.3,0.4117649068663042
U56,CANDq,MOM,KEEPBOT,0.55,0.0,0.9212060442680828,1.0826495097820223,0.08260245678680038,1.2666841754424982,-0.1614434655139395,1.6666666666666667,0.9833333333333333,-1.9544632423056172
U56,CANDq,R6,KEEPTOP,0.55,0.0,1.1557040373872665,1.0826495097820223,0.08260245678680038,1.2666841754424982,0.07305452760524411,83.33333333333334,0.16666666666666666,0.8844110750095511
U56,CANDq,R6,KEEPBOT,0.55,0.0,0.9320853718700325,1.0826495097820223,0.08260245678680038,1.2666841754424982,-0.15056413791198986,3.3333333333333335,0.9666666666666667,-1.8227561717758685
U56,CANDq,R3,KEEPTOP,0.55,0.0,1.1377804000258889,1.0826495097820223,0.08260245678680038,1.2666841754424982,0.055130890243866526,80.0,0.2,0.6674243404909994
U56,CANDq,R3,KEEPBOT,0.55,0.0,0.9280720688842914,1.0826495097820223,0.08260245678680038,1.2666841754424982,-0.15457744089773096,1.6666666666666667,0.9833333333333333,-1.8713419298980458
U56,CANDq,LOWVOL,KEEPTOP,0.55,0.0,0.9733494769410467,1.0826495097820223,0.08260245678680038,1.2666841754424982,-0.10930003284097567,8.333333333333332,0.9166666666666666,-1.3232055933043565
U56,CANDq,LOWVOL,KEEPBOT,0.55,0.0,1.108690842298553,1.0826495097820223,0.08260245678680038,1.2666841754424982,0.026041332516530735,65.0,0.35,0.31526099258456997
U56,CANDq,COMP,KEEPTOP,0.55,5.0,1.0807209311868429,1.0349868057709726,0.08341182662224024,1.2212149384213713,0.0457341254158703,75.0,0.25,0.5482930570864172
U56,CANDq,COMP,KEEPBOT,0.55,5.0,0.8319454427405149,1.0349868057709726,0.08341182662224024,1.2212149384213713,-0.20304136303045772,1.6666666666666667,0.9833333333333333,-2.434203532671714
U56,CANDq,MOM,KEEPTOP,0.55,5.0,1.0685222767244473,1.0349868057709726,0.08341182662224024,1.2212149384213713,0.033535470953474755,70.0,0.3,0.4020469555876281
U56,CANDq,MOM,KEEPBOT,0.55,5.0,0.8341972198229006,1.0349868057709726,0.08341182662224024,1.2212149384213713,-0.20078958594807195,1.6666666666666667,0.9833333333333333,-2.407207635644021
U56,CANDq,R6,KEEPTOP,0.55,5.0,1.1016943169387365,1.0349868057709726,0.08341182662224024,1.2212149384213713,0.06670751116776397,81.66666666666667,0.18333333333333332,0.7997368463092454
U56,CANDq,R6,KEEPBOT,0.55,5.0,0.829205283053456,1.0349868057709726,0.08341182662224024,1.2212149384213713,-0.2057815227175166,1.6666666666666667,0.9833333333333333,-2.467054505945188
U56,CANDq,R3,KEEPTOP,0.55,5.0,1.068315890633325,1.0349868057709726,0.08341182662224024,1.2212149384213713,0.03332908486235242,70.0,0.3,0.39957265308785156
U56,CANDq,R3,KEEPBOT,0.55,5.0,0.8281560429761515,1.0349868057709726,0.08341182662224024,1.2212149384213713,-0.20683076279482104,1.6666666666666667,0.9833333333333333,-2.479633538437263
U56,CANDq,LOWVOL,KEEPTOP,0.55,5.0,0.8852659227556576,1.0349868057709726,0.08341182662224024,1.2212149384213713,-0.14972088301531494,3.3333333333333335,0.9666666666666667,-1.794959888522506
U56,CANDq,LOWVOL,KEEPBOT,0.55,5.0,1.0537639004877233,1.0349868057709726,0.08341182662224024,1.2212149384213713,0.01877709471675071,61.66666666666667,0.38333333333333336,0.22511309819157155
U56,CANDq,COMP,KEEPTOP,0.55,10.0,1.0279385599475768,0.9872611638672358,0.08429033565959534,1.1756695870964058,0.04067739608034093,75.0,0.25,0.48258671367279515
U56,CANDq,COMP,KEEPBOT,0.55,10.0,0.7287912108991947,0.9872611638672358,0.08429033565959534,1.1756695870964058,-0.2584699529680411,0.0,1.0,-3.066424530706181
U56,CANDq,MOM,KEEPTOP,0.55,10.0,1.0203183918954477,0.9872611638672358,0.08429033565959534,1.1756695870964058,0.03305722802821187,70.0,0.3,0.39218289700153475
U56,CANDq,MOM,KEEPBOT,0.55,10.0,0.7470934054495385,0.9872611638672358,0.08429033565959534,1.1756695870964058,-0.24016775841769733,0.0,1.0,-2.849291754960017
U56,CANDq,R6,KEEPTOP,0.55,10.0,1.047609470552632,0.9872611638672358,0.08429033565959534,1.1756695870964058,0.06034830668539615,80.0,0.2,0.7159576031244134
U56,CANDq,R6,KEEPBOT,0.55,10.0,0.7262420592620402,0.9872611638672358,0.08429033565959534,1.1756695870964058,-0.2610191046051956,0.0,1.0,-3.0966670444796365
U56,CANDq,R3,KEEPTOP,0.55,10.0,0.998731174551728,0.9872611638672358,0.08429033565959534,1.1756695870964058,0.01147001068449216,55.00000000000001,0.45,0.13607741142250926
U56,CANDq,R3,KEEPBOT,0.55,10.0,0.7281545660151265,0.9872611638672358,0.08429033565959534,1.1756695870964058,-0.2591065978521093,0.0,1.0,-3.0739775304550405
U56,CANDq,LOWVOL,KEEPTOP,0.55,10.0,0.7970786873437439,0.9872611638672358,0.08429033565959534,1.1756695870964058,-0.19018247652349196,1.6666666666666667,0.9833333333333333,-2.2562785524017803
U56,CANDq,LOWVOL,KEEPBOT,0.55,10.0,0.9987813623403112,0.9872611638672358,0.08429033565959534,1.1756695870964058,0.011520198473075394,55.00000000000001,0.45,0.13667282711507356
U56,CANDq,COMP,KEEPTOP,0.55,15.0,0.9750963897725233,0.9394831064205003,0.08523534711050629,1.1300572334894743,0.03561328335202307,75.0,0.25,0.417822940356552
U56,CANDq,COMP,KEEPBOT,0.55,15.0,0.6255889525094219,0.9394831064205003,0.08523534711050629,1.1300572334894743,-0.31389415391107833,0.0,1.0,-3.682675844613145
U56,CANDq,MOM,KEEPTOP,0.55,15.0,0.9720591059651786,0.9394831064205003,0.08523534711050629,1.1300572334894743,0.03257599954467838,70.0,0.3,0.38218885297016636
U56,CANDq,MOM,KEEPBOT,0.55,15.0,0.6599437650385845,0.9394831064205003,0.08523534711050629,1.1300572334894743,-0.2795393413819157,0.0,1.0,-3.2796175631161253
U56,CANDq,R6,KEEPTOP,0.55,15.0,0.9934605178083612,0.9394831064205003,0.08523534711050629,1.1300572334894743,0.05397741138786094,78.33333333333333,0.21666666666666667,0.6332749641751335
U56,CANDq,R6,KEEPBOT,0.55,15.0,0.6232726639625259,0.9394831064205003,0.08523534711050629,1.1300572334894743,-0.31621044245797436,0.0,1.0,-3.709851055666055
U56,CANDq,R3,KEEPTOP,0.55,15.0,0.9290479757540123,0.9394831064205003,0.08523534711050629,1.1300572334894743,-0.010435130666487935,40.0,0.6,-0.1224272677972315
U56,CANDq,R3,KEEPBOT,0.55,15.0,0.6281329038328277,0.9394831064205003,0.08523534711050629,1.1300572334894743,-0.31135020258767254,0.0,1.0,-3.6528296433639427
U56,CANDq,LOWVOL,KEEPTOP,0.55,15.0,0.7088378892367591,0.9394831064205003,0.08523534711050629,1.1300572334894743,-0.2306452171837412,1.6666666666666667,0.9833333333333333,-2.7059808518725608
U56,CANDq,LOWVOL,KEEPBOT,0.55,15.0,0.9437546883697667,0.9394831064205003,0.08523534711050629,1.1300572334894743,0.0042715819492664675,46.666666666666664,0.5333333333333333,0.050115146990935916
U56,CANDq,COMP,KEEPTOP,0.55,20.0,0.9222049069009945,0.8916631773342755,0.08624398874008574,1.084387023010834,0.030541729566719078,68.33333333333333,0.31666666666666665,0.35413169094906954
U56,CANDq,COMP,KEEPBOT,0.55,20.0,0.5224158248194526,0.8916631773342755,0.08624398874008574,1.084387023010834,-0.3692473525148229,0.0,1.0,-4.281427122157196
U56,CANDq,MOM,KEEPTOP,0.55,20.0,0.9237529035853651,0.8916631773342755,0.08624398874008574,1.084387023010834,0.032089726251089634,71.66666666666667,0.2833333333333333,0.3720807295659611
U56,CANDq,MOM,KEEPBOT,0.55,20.0,0.5727973807987844,0.8916631773342755,0.08624398874008574,1.084387023010834,-0.3188657965354911,0.0,1.0,-3.6972524252845
U56,CANDq,R6,KEEPTOP,0.55,20.0,0.939258513159541,0.8916631773342755,0.08624398874008574,1.084387023010834,0.04759533582526554,75.0,0.25,0.5518684434773073
U56,CANDq,R6,KEEPBOT,0.55,20.0,0.5203736861216649,0.8916631773342755,0.08624398874008574,1.084387023010834,-0.37128949121261057,0.0,1.0,-4.305105742865964
U56,CANDq,R3,KEEPTOP,0.55,20.0,0.8592881053127883,0.8916631773342755,0.08624398874008574,1.084387023010834,-0.03237507202148715,31.666666666666664,0.6833333333333333,-0.3753893169187268
U56,CANDq,R3,KEEPBOT,0.55,20.0,0.5281560932701358,0.8916631773342755,0.08624398874008574,1.084387023010834,-0.3635070840641397,0.0,1.0,-4.214868646203786
U56,CANDq,LOWVOL,KEEPTOP,0.55,20.0,0.6205935734034547,0.8916631773342755,0.08624398874008574,1.084387023010834,-0.2710696039308208,0.0,1.0,-3.1430550452362036
U56,CANDq,LOWVOL,KEEPBOT,0.55,20.0,0.8886953509828422,0.8916631773342755,0.08624398874008574,1.084387023010834,-0.0029678263514332226,43.333333333333336,0.5666666666666667,-0.034411979255474685
U56,CANDq,COMP,KEEPTOP,0.55,25.0,0.8692746179134858,0.8438119303485527,0.08731318859409182,1.038668125306449,0.025462687564933084,60.0,0.4,0.291624758812852
U56,CANDq,COMP,KEEPBOT,0.55,25.0,0.41934850818118996,0.8438119303485527,0.08731318859409182,1.038668125306449,-0.42446342216736277,0.0,1.0,-4.861389544947677
U56,CANDq,MOM,KEEPTOP,0.55,25.0,0.8754082888608261,0.8438119303485527,0.08731318859409182,1.038668125306449,0.03159635851227338,68.33333333333333,0.31666666666666665,0.3618738362558368
U56,CANDq,MOM,KEEPBOT,0.55,25.0,0.4857031163131895,0.8438119303485527,0.08731318859409182,1.038668125306449,-0.3581088140353632,0.0,1.0,-4.101428659307893
U56,CANDq,R6,KEEPTOP,0.55,25.0,0.8850145346595433,0.8438119303485527,0.08731318859409182,1.038668125306449,0.04120260431099054,75.0,0.25,0.4718943950442165
U56,CANDq,R6,KEEPBOT,0.55,25.0,0.41762105990272214,0.8438119303485527,0.08731318859409182,1.038668125306449,-0.4261908704458306,0.0,1.0,-4.881174050659621
U56,CANDq,R3,KEEPTOP,0.55,25.0,0.7894734272898537,0.8438119303485527,0.08731318859409182,1.038668125306449,-0.05433850305869903,23.333333333333332,0.7666666666666667,-0.6223401519707634
U56,CANDq,R3,KEEPBOT,0.55,25.0,0.42828873335499335,0.8438119303485527,0.08731318859409182,1.038668125306449,-0.4155231969935594,0.0,1.0,-4.758996936021604
U56,CANDq,LOWVOL,KEEPTOP,0.55,25.0,0.5323955706667615,0.8438119303485527,0.08731318859409182,1.038668125306449,-0.31141635968179127,0.0,1.0,-3.5666588827665806
U56,CANDq,LOWVOL,KEEPBOT,0.55,25.0,0.8336148225703812,0.8438119303485527,0.08731318859409182,1.038668125306449,-0.01019710777817151,40.0,0.6,-0.11678771491872321
U56,CANDq,COMP,KEEPTOP,0.55,30.0,0.8163160393182318,0.7959399173379521,0.08843971036369773,0.9929097250823307,0.020376121980279716,56.666666666666664,0.43333333333333335,0.23039562088665094
U56,CANDq,COMP,KEEPBOT,0.55,30.0,0.3164629260884372,0.7959399173379521,0.08843971036369773,0.9929097250823307,-0.47947699124951493,0.0,1.0,-5.421512454956299
U56,CANDq,MOM,KEEPTOP,0.55,30.0,0.8270337778744922,0.7959399173379521,0.08843971036369773,0.9929097250823307,0.031093860536540063,66.66666666666666,0.3333333333333333,0.35158256860713677
U56,CANDq,MOM,KEEPBOT,0.55,30.0,0.39870948159992725,0.7959399173379521,0.08843971036369773,0.9929097250823307,-0.39723043573802486,0.0,1.0,-4.4915393108419535
U56,CANDq,R6,KEEPTOP,0.55,30.0,0.8307396726619662,0.7959399173379521,0.08843971036369773,0.9929097250823307,0.03479975532401414,73.33333333333333,0.26666666666666666,0.393485631973514
U56,CANDq,R6,KEEPBOT,0.55,30.0,0.31508979140941057,0.7959399173379521,0.08843971036369773,0.9929097250823307,-0.48085012592854154,0.0,1.0,-5.437038678113066
U56,CANDq,R3,KEEPTOP,0.55,30.0,0.7196258245369254,0.7959399173379521,0.08843971036369773,0.9929097250823307,-0.07631409280102674,20.0,0.8,-0.862893970222134
U56,CANDq,R3,KEEPBOT,0.55,30.0,0.32859478070177456,0.7959399173379521,0.08843971036369773,0.9929097250823307,-0.46734513663617755,0.0,1.0,-5.284335901986524
U56,CANDq,LOWVOL,KEEPTOP,0.55,30.0,0.4442933591497979,0.7959399173379521,0.08843971036369773,0.9929097250823307,-0.3516465581881542,0.0,1.0,-3.976116121842211
U56,CANDq,LOWVOL,KEEPBOT,0.55,30.0,0.7785245636331927,0.7959399173379521,0.08843971036369773,0.9929097250823307,-0.01741535370475944,38.333333333333336,0.6166666666666667,-0.19691780573614365
U56,CANDq,COMP,KEEPTOP,0.7,0.0,1.1167281291961806,1.0997424358104553,0.05403519778734888,1.2108236529292298,0.01698569338572531,63.33333333333333,0.36666666666666664,0.31434498403376115
U56,CANDq,COMP,KEEPBOT,0.7,0.0,0.9683920111650153,1.0997424358104553,0.05403519778734888,1.2108236529292298,-0.13135042464544,0.0,1.0,-2.4308308292376184
U56,CANDq,MOM,KEEPTOP,0.7,0.0,1.0987422242418683,1.0997424358104553,0.05403519778734888,1.2108236529292298,-0.001000211568586984,50.0,0.5,-0.018510371194036063
U56,CANDq,MOM,KEEPBOT,0.7,0.0,0.9633210619813061,1.0997424358104553,0.05403519778734888,1.2108236529292298,-0.1364213738291492,0.0,1.0,-2.524676126217293
U56,CANDq,R6,KEEPTOP,0.7,0.0,1.130042582208572,1.0997424358104553,0.05403519778734888,1.2108236529292298,0.030300146398116734,70.0,0.3,0.560748320332989
U56,CANDq,R6,KEEPBOT,0.7,0.0,0.9909038207794623,1.0997424358104553,0.05403519778734888,1.2108236529292298,-0.10883861503099301,0.0,1.0,-2.014217019419796
U56,CANDq,R3,KEEPTOP,0.7,0.0,1.1300376508134606,1.0997424358104553,0.05403519778734888,1.2108236529292298,0.03029521500300536,70.0,0.3,0.5606570576872821
