panel,ladder,rung,in_base,N,H,maxvol,gross,full_CAGR,full_Sharpe,full_MaxDD,h1_CAGR,h1_Sharpe,h1_MaxDD,h2_CAGR,h2_Sharpe,h2_MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,is_CAGR,is_Sharpe,is_MaxDD,turnover,keep4a,keep4b,fail4a,fail4b,is_anchor
U56,N,16.0,True,16,126,0.6,0.75,0.1692566067614647,1.1772937329887911,-0.20230838077764768,0.16461329225634302,1.2870665047853869,-0.1412151550745152,0.17391633385007488,1.1036472311312435,-0.2023083807776479,0.18371672592557786,1.184636873841214,-0.202308380777648,0.15191449970139947,1.1781981025946802,-0.1412151550745152,2.907468116016724,False,False,"H2,DD",DD,False
U56,N,20.0,True,20,126,0.6,0.75,0.1578143852165539,1.152200994598872,-0.19127563591226449,0.14985422354517652,1.2126878654965827,-0.13952247957155728,0.1658260367270643,1.1127597044294906,-0.19127563591226415,0.17284600189211563,1.1831862943616596,-0.19127563591226437,0.1397990134833147,1.1157639886864141,-0.13952247957155728,2.7545467683703984,False,True,"H1,H2,DD",-,True
U56,N,25.0,True,25,126,0.6,0.75,0.14692760641838842,1.1200862383844534,-0.22973630797228772,0.1417412138265517,1.2135307774607291,-0.14650567089683608,0.1521352104345297,1.058140763949316,-0.2297363079722884,0.16079298784496987,1.1407363677193139,-0.22973630797228795,0.13029371764809894,1.099812948776019,-0.14650567089683608,2.6098556015130248,False,False,"H1,H2,DD",DD,False
U56,N,30.0,True,30,126,0.6,0.75,0.14593154909599915,1.1488076300824583,-0.22073939857267888,0.13745603164973974,1.2278827334409097,-0.14620005783946566,0.15446636650806345,1.1008899394258345,-0.220739398572679,0.16089446740646518,1.1736468884312028,-0.2207393985726791,0.12799997607443991,1.1236242415725988,-0.14620005783946566,2.5110245867982393,False,False,"H1,H2,DD",DD,False
U56,N,40.0,False,40,126,0.6,0.75,0.13443489553141097,1.1346869565732272,-0.2245552108552068,0.1337509379293269,1.266294739283014,-0.12581426784923955,0.13511895793122197,1.0427178666609016,-0.2245552108552067,0.14163875971720574,1.1212046598635055,-0.22455521085520647,0.12573803243089188,1.1622887308103953,-0.12581426784923955,2.2572489115049508,False,False,"H2,DD",DD,False
U56,N,50.0,False,50,126,0.6,0.75,0.12821251580387028,1.1410465776558922,-0.21738661185086894,0.12952431295419964,1.2698076470697246,-0.12620074475155996,0.12690283094687627,1.0450306080364258,-0.21738661185086916,0.1314856693742501,1.1147738031407477,-0.2173866118508686,0.12424594651707799,1.1819434578893717,-0.12620074475155996,1.9689576882215194,False,False,"H2,DD",DD,False
U56,H,5.0,False,20,5,0.6,0.75,0.13325930709585254,1.1032824164736832,-0.18461776158756316,0.12141173363145108,1.101176701647957,-0.1191485882220612,0.14522663692678428,1.112200854916288,-0.18461776158756327,0.1520457111502833,1.1837077949969443,-0.18461776158756282,0.11083196643828686,0.997642180194771,-0.1191485882220612,9.294637153108367,False,True,"H1,H2,DD",-,False
U56,H,10.0,False,20,10,0.6,0.75,0.1376077500171442,1.111739117873682,-0.19390170464023937,0.12957254536377927,1.1445861343669068,-0.11384453417758578,0.14569646147238102,1.091450958483034,-0.19390170464023915,0.15319028625213105,1.1656218174069388,-0.19390170464023904,0.11894668569898004,1.042652644255919,-0.11384453417758578,7.396418534846405,False,True,"H1,H2,DD",-,False
U56,H,21.0,True,20,21,0.6,0.75,0.14180691740293483,1.108346743835367,-0.20192294540169775,0.1363424255646286,1.188265329053651,-0.1173319493541759,0.1472952123269342,1.0547862968575132,-0.20192294540169797,0.15162480038723403,1.10786771047321,-0.20192294540169764,0.129983541590597,1.1178208341203901,-0.1173319493541759,5.783528225416099,False,True,"H1,H2,DD",-,False
U56,H,42.0,True,20,42,0.6,0.75,0.14126846680823824,1.063993658862333,-0.2282840041427341,0.13418218538601412,1.1493208864082893,-0.11536933448652487,0.14839580658559282,1.011553395291978,-0.2282840041427341,0.15736386811974712,1.0898384157754941,-0.2282840041427342,0.1220017476604418,1.038486159652789,-0.11536933448652487,4.470997447391166,False,False,"H1,H2,DD",DD,False
U56,H,63.0,True,20,63,0.6,0.75,0.15259954527276554,1.1203636367540135,-0.2553328701844375,0.14474644245781487,1.2146086276448473,-0.12760268683420817,0.16050295389206437,1.0631169133565432,-0.2553328701844376,0.1673849920838213,1.1306277492224373,-0.2553328701844376,0.13487620786817334,1.1190446826095897,-0.12760268683420817,3.6812852378514673,False,False,"H1,H2,DD",DD,False
U56,H,126.0,True,20,126,0.6,0.75,0.1578143852165539,1.152200994598872,-0.19127563591226449,0.14985422354517652,1.2126878654965827,-0.13952247957155728,0.1658260367270643,1.1127597044294906,-0.19127563591226415,0.17284600189211563,1.1831862943616596,-0.19127563591226437,0.1397990134833147,1.1157639886864141,-0.13952247957155728,2.7545467683703984,False,True,"H1,H2,DD",-,True
U56,H,189.0,True,20,189,0.6,0.75,0.15578413144491754,1.1231704270134937,-0.21753419701251098,0.15983720928198664,1.324435170368833,-0.13018459317414732,0.15174703006485157,0.9898805761707764,-0.21753419701251098,0.15801217588581307,1.0530445140025766,-0.21753419701251098,0.15308117086274597,1.2465742147599201,-0.13018459317414732,2.2541002135482135,False,False,"H2,DD",DD,False
U56,H,252.0,True,20,252,0.6,0.75,0.15961142526911276,1.1670107370849376,-0.21843527860630396,0.15053562390716113,1.2249777263979964,-0.16074254477689376,0.16875469031137236,1.1306292548299925,-0.21843527860630374,0.17447054166912612,1.1968670347321877,-0.21843527860630396,0.14179950664172059,1.132155700171334,-0.16074254477689376,2.0091753903601077,False,False,"H1,H2,DD",DD,False
U56,H,378.0,False,20,378,0.6,0.75,0.1571150253093312,1.1679963451720272,-0.21654174599365117,0.16728481907503645,1.517243463920542,-0.1156491420640644,0.1470383474599699,0.9642293510232783,-0.21654174599365072,0.15475354426788157,1.0393832297703745,-0.21654174599365117,0.15999248925014808,1.4188566658913269,-0.1156491420640644,1.5400315161802614,False,False,"H2,DD",DD,False
U56,H,504.0,False,20,504,0.6,0.75,0.15557103396616712,1.1510313456026477,-0.18610287071841913,0.15452767350680952,1.3365838815794855,-0.1465080948204086,0.1566148675499679,1.0358324578652793,-0.1861028707184187,0.1706268234471109,1.1422112912530562,-0.18610287071841902,0.13752760090016802,1.1885342426922338,-0.1465080948204086,1.449497259631272,False,True,"H2,DD",-,False
U56,MAXVOL,0.3,False,20,126,0.3,0.75,0.13457456646742028,1.1017478424815006,-0.213703213379141,0.1445888683052794,1.3263766199313942,-0.11258597204070342,0.12465232618994548,0.9390545416287174,-0.213703213379141,0.13241516291635835,1.0169253385274963,-0.2137032133791411,0.13720539724914094,1.2367664775864402,-0.11258597204070342,2.7581204961052435,False,False,"H2,DD",DD,False
U56,MAXVOL,0.4,True,20,126,0.4,0.75,0.14302876268364706,1.103526209599253,-0.20362214799743894,0.14680539566350714,1.253766388731514,-0.12421411546893513,0.13926625656947622,0.9929405473817997,-0.2036221479974395,0.14757997980947346,1.0725819909555907,-0.20362214799743927,0.13751994785353983,1.1551216836794715,-0.12421411546893513,2.793980557087766,False,False,"H2,DD",DD,False
U56,MAXVOL,0.5,True,20,126,0.5,0.75,0.1442349841535906,1.0808934966048105,-0.1931047404221392,0.14436997866029322,1.2027038119877296,-0.13219407461995858,0.14410006625961636,0.9938890841186152,-0.19310474042213888,0.15282143581669239,1.0730097882674925,-0.19310474042213854,0.1338821417543139,1.100441120486521,-0.13219407461995858,2.7804244241102567,False,True,"H1,H2,DD",-,False
U56,MAXVOL,0.6,True,20,126,0.6,0.75,0.1578143852165539,1.152200994598872,-0.19127563591226449,0.14985422354517652,1.2126878654965827,-0.13952247957155728,0.1658260367270643,1.1127597044294906,-0.19127563591226415,0.17284600189211563,1.1831862943616596,-0.19127563591226437,0.1397990134833147,1.1157639886864141,-0.13952247957155728,2.7545467683703984,False,True,"H1,H2,DD",-,True
U56,MAXVOL,0.8,True,20,126,0.8,0.75,0.15029869385140593,1.093144559984596,-0.18364814994458944,0.143300534085264,1.168467801300144,-0.14896685940680687,0.15733651387820657,1.0446869715658116,-0.18364814994458922,0.16667381575236706,1.125401823428178,-0.18364814994458922,0.13069997469384775,1.0561223849261847,-0.14896685940680687,2.792749117379087,False,True,"H1,H2,DD",-,False
U56,MAXVOL,1.2,False,20,126,1.2,0.75,0.15512437102566556,1.1192367818185156,-0.19926469904984134,0.14954509847491648,1.2245220995195307,-0.1334359493270687,0.16072819541314298,1.0516106452967091,-0.1992646990498409,0.17062276306749147,1.1359197600900697,-0.19926469904984145,0.13655838472852144,1.1071162012270348,-0.1334359493270687,2.722064382538884,False,True,"H1,H2,DD",-,False
U56,MAXVOL,5.0,False,20,126,5.0,0.75,0.1586115937342929,1.1347788212920586,-0.19926469904984123,0.15200276795781908,1.2262367743069165,-0.1507406216170255,0.16525533592172637,1.0757778836198264,-0.19926469904984134,0.1735987070576681,1.1505884533223434,-0.19926469904984145,0.14064862953759438,1.1229178496693974,-0.1507406216170255,2.6946802686253717,False,True,"H1,H2,DD",-,False
B135,GROSS,0.15,False,20,126,0.6,0.15,0.03211805677528479,1.0660879645924322,-0.04399837833068154,0.035102678728368364,1.2847575103204312,-0.029898666468148205,0.029143378110250806,0.8935190901384117,-0.0439983783306811,0.03249041303153488,1.017876607864935,-0.04399837833068099,0.03166628907869762,1.139806817771712,-0.029898666468148205,0.657120791329032,False,False,H2,CAGR,False
B135,GROSS,0.3,True,20,126,0.6,0.3,0.064416922364535,1.0675754732597473,-0.08672096624141135,0.07073956427561479,1.2862304266524882,-0.059505431935822584,0.05813443551660091,0.895115752376443,-0.08672096624141146,0.06508635487337444,1.0195369811665826,-0.08672096624141135,0.0636049626530133,1.141092084575936,-0.059505431935822584,1.2909101417148845,False,False,H2,CAGR,False
B135,GROSS,0.45,True,20,126,0.6,0.45,0.09684383322267709,1.0689863601824545,-0.1281841567538473,0.10687610984604023,1.2876301098519587,-0.08879853620873712,0.08690693881633105,0.8966427370558311,-0.12818415675384776,0.09772602893082571,1.0211188955255315,-0.12818415675384764,0.09577401897855609,1.142308536632566,-0.08879853620873712,1.9066572791194023,False,False,"H2,DD",CAGR,False
B135,GROSS,0.6,True,20,126,0.6,0.6,0.12934166988910967,1.0703107687335567,-0.16840548135869893,0.14347333435024257,1.2889447566366907,-0.11775726907540762,0.11539089454087303,0.8980921843857189,-0.16840548135869893,0.1303431871824683,1.0226149577856618,-0.16840548135869882,0.1281272684901822,1.1434430761859369,-0.11775726907540762,2.510895173200197,False,True,"H2,DD",-,False
B135,GROSS,0.75,True,20,126,0.6,0.75,0.16184809643572629,1.0715348935832014,-0.20740302267849475,0.18048656585175382,1.2901570913907343,-0.1463624110780687,0.14351209635585582,0.8994538327030833,-0.20740302267849464,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.16061313997190863,1.144477050456314,-0.1463624110780687,3.1119701405134976,False,False,"H2,DD",DD,True
B135,GROSS,0.9,False,20,126,0.6,0.9,0.19429629438289675,1.0726488620725385,-0.2451943020694004,0.2178683831877366,1.291266138711072,-0.174595137058971,0.1711907500058545,0.9007113905546772,-0.2451943020694004,0.19521836451209973,1.025302917611627,-0.2451943020694003,0.19317808566160233,1.1454101685155593,-0.174595137058971,3.7192687850285404,False,False,"H2,DD",DD,False
B135,GROSS,1.0,False,20,126,0.6,1.0,0.21586170812799743,1.0733288626810062,-0.2697291008060032,0.2429687569116592,1.291945201477599,-0.19320089419784114,0.1893576206080323,0.9014921496577003,-0.2697291008060032,0.2166516970620893,1.0260990582600251,-0.2697291008060032,0.21490354668676792,1.1459730718869303,-0.19320089419784114,4.132133478458815,False,False,"H2,DD",DD,False
B135,N,5.0,False,5,126,0.6,0.75,0.1872779889378513,0.9689798274656515,-0.2812388100874458,0.23618966224167548,1.3074296361205184,-0.26791792030713746,0.14032229617972303,0.7109124693456492,-0.2812388100874459,0.14711932339670653,0.7546439359925252,-0.2812388100874462,0.23791409235330785,1.286049795447766,-0.26791792030713746,3.2574108677158113,False,False,"H2,DD","H2,OOS,DD",False
B135,N,8.0,False,8,126,0.6,0.75,0.1818041928469929,1.011738814084714,-0.2162063533186347,0.2269455668347824,1.3696289282324545,-0.21002331052310796,0.13834284919950912,0.7435121078964841,-0.21620635331863436,0.15192097171614205,0.8227244920583104,-0.21620635331863436,0.21911842781946667,1.2954214327378388,-0.21002331052310796,3.2250523242865246,False,False,"H2,DD","H2,OOS,DD",False
B135,N,10.0,True,10,126,0.6,0.75,0.18530225114346233,1.0665533143779662,-0.20203288162979294,0.2180145329887342,1.3780429811739299,-0.19218182755549695,0.1534826573767445,0.8362003587033098,-0.2020328816297935,0.16787343178113612,0.923493018629746,-0.20203288162979294,0.20680632078852312,1.2859310870698761,-0.19218182755549695,3.2163154606534805,False,True,"H2,DD",-,False
B135,N,12.0,True,12,126,0.6,0.75,0.17757193130396143,1.0605302971525736,-0.2117059535427822,0.2011619001821141,1.3261339363186586,-0.17871118424814003,0.15445555791777932,0.8652492940231049,-0.21170595354278243,0.1679093364944675,0.9521886644748445,-0.2117059535427821,0.18940738775400634,1.2279873994754262,-0.17871118424814003,3.1911006060461404,False,False,"H2,DD",DD,False
B135,N,16.0,True,16,126,0.6,0.75,0.17010742252512578,1.0906212739284307,-0.19352048620850204,0.18382772061860164,1.2850275764494397,-0.15949690325173227,0.156552207311905,0.9416687425652617,-0.1935204862085017,0.17459642328044045,1.0586676349881132,-0.19352048620850182,0.1646819315240664,1.142455721895464,-0.15949690325173227,3.10333539312038,False,True,"H2,DD",-,False
B135,N,20.0,True,20,126,0.6,0.75,0.16184809643572629,1.0715348935832014,-0.20740302267849475,0.18048656585175382,1.2901570913907343,-0.1463624110780687,0.14351209635585582,0.8994538327030833,-0.20740302267849464,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.16061313997190863,1.144477050456314,-0.1463624110780687,3.1119701405134976,False,False,"H2,DD",DD,True
B135,N,25.0,True,25,126,0.6,0.75,0.16370282358922816,1.0976491185724078,-0.2161469948590189,0.17506639010536595,1.278300820481982,-0.13583116427242115,0.15245418938684963,0.9583645273549594,-0.21614699485901923,0.1673451761139153,1.0635895240513513,-0.2161469948590189,0.15929717640987073,1.151612545031576,-0.13583116427242115,3.084259959426521,False,False,"H2,DD",DD,False
B135,N,30.0,True,30,126,0.6,0.75,0.15988043941385532,1.0962397067524492,-0.24354358049436975,0.1678311566688182,1.2737786835303777,-0.1318403191007731,0.151987393178054,0.9655755461368047,-0.24354358049436942,0.16563224574126112,1.0662916149681585,-0.24354358049436964,0.1529372911084388,1.1478257708712838,-0.1318403191007731,3.027737891802486,False,False,"H2,DD",DD,False
B135,N,40.0,False,40,126,0.6,0.75,0.153172484757929,1.0886572417504525,-0.25383188323645234,0.1614522626258288,1.2656415005708657,-0.1326386429377,0.1449554183875057,0.9567326822198485,-0.25383188323645256,0.15712792684525856,1.053732532862363,-0.25383188323645267,0.14838972019611263,1.145516259579712,-0.1326386429377,2.9411146343053467,False,False,"H2,DD",DD,False
B135,N,50.0,False,50,126,0.6,0.75,0.1492500793849887,1.0978598144487348,-0.26464215356249865,0.15652350261932702,1.2512031924454146,-0.13254821559794816,0.1420256415405976,0.9785837062908533,-0.2646421535624992,0.1519747982705404,1.0670217573204863,-0.26464215356249876,0.14595160352006964,1.14468981618739,-0.13254821559794816,2.856263402031751,False,False,DD,DD,False
B135,H,5.0,False,20,5,0.6,0.75,0.13459113806203526,0.9716449632228609,-0.198367914373068,0.15828362038406274,1.1834539710701044,-0.1323391997676855,0.11139361825937577,0.7871016932444177,-0.1983679143730681,0.12550075772664093,0.8880152347591168,-0.19836791437306833,0.14572329951530927,1.083406498870667,-0.1323391997676855,12.164812010979233,False,False,"H1,H2,DD",H2,False
B135,H,10.0,False,20,10,0.6,0.75,0.13896601755461813,0.9730611677361213,-0.25031072464803206,0.1709204755727869,1.2516236994986394,-0.13323215742525985,0.10789739367945028,0.739056375988922,-0.2503107246480325,0.12192251946776,0.836426432366158,-0.2503107246480326,0.16000081374370856,1.1611755174405136,-0.13323215742525985,9.576915405683676,False,False,"H2,DD","H2,OOS,DD",False
B135,H,21.0,True,20,21,0.6,0.75,0.16035887193713472,1.0690015998465905,-0.26372392677410794,0.185667720671991,1.323030232707854,-0.13330540815429648,0.13560128426048412,0.8646855024883164,-0.26372392677410783,0.1497515856632301,0.960512071949132,-0.2637239267741077,0.17336504378207374,1.2256288299987839,-0.13330540815429648,7.370897804428047,False,False,"H2,DD",DD,False
B135,H,42.0,True,20,42,0.6,0.75,0.16347961628672936,1.0458900754044433,-0.253382535870723,0.18221281638181108,1.2788292666552108,-0.13616789265136287,0.14505149132689477,0.8707844472414925,-0.25338253587072324,0.16179492935395956,0.976173419223881,-0.25338253587072324,0.1655276905322316,1.1562494144851194,-0.13616789265136287,5.583862520136694,False,False,"H2,DD",DD,False
B135,H,63.0,True,20,63,0.6,0.75,0.17141325998392132,1.0923498510546932,-0.28694818362899366,0.19435296507010813,1.3529497231567988,-0.1368621328392492,0.14892418113669992,0.8940923774811949,-0.2869481836289941,0.16610264706157918,1.0023341092550495,-0.28694818362899377,0.17789152924358187,1.2313543403376166,-0.1368621328392492,4.456382575289189,False,False,"H2,DD",DD,False
B135,H,126.0,True,20,126,0.6,0.75,0.16184809643572629,1.0715348935832014,-0.20740302267849475,0.18048656585175382,1.2901570913907343,-0.1463624110780687,0.14351209635585582,0.8994538327030833,-0.20740302267849464,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.16061313997190863,1.144477050456314,-0.1463624110780687,3.1119701405134976,False,False,"H2,DD",DD,True
B135,H,189.0,True,20,189,0.6,0.75,0.1683645742002473,1.0445102898485232,-0.2580679773831921,0.17710078227874249,1.2918726513815024,-0.1527884055113975,0.1596970925172958,0.8913220196111066,-0.25806797738319187,0.1819082544125621,1.0181529666507185,-0.258067977383192,0.15213424237181195,1.11332124338702,-0.1527884055113975,2.421154815375237,False,False,"H2,DD",DD,False
B135,H,252.0,True,20,252,0.6,0.75,0.16386492526981544,1.072333570067406,-0.234909982764114,0.17324893218318294,1.243552220587236,-0.1689671215654137,0.1545601471939808,0.9434898465571806,-0.23490998276411423,0.1704732382055223,1.047801028726617,-0.23490998276411434,0.1558941772395317,1.1157626792412996,-0.1689671215654137,2.0872837297472047,False,False,"H2,DD",DD,False
B135,H,378.0,False,20,378,0.6,0.75,0.15871986776533542,1.0260651446863474,-0.24755170687335326,0.16490297829593303,1.3372370335728658,-0.1322682256886496,0.1525723367056706,0.8624807091393495,-0.24755170687335337,0.16267398246897535,0.93881141345483,-0.24755170687335315,0.15393861558382516,1.2206001522490573,-0.1322682256886496,1.7502102572772666,False,False,"H2,DD",DD,False
B135,H,504.0,False,20,504,0.6,0.75,0.14872102794933273,1.0048769928703412,-0.22986442286026465,0.15583455166632199,1.183195954982737,-0.16637245718418292,0.14165445594097426,0.8798745672656468,-0.22986442286026443,0.16405226256144223,1.0178986868718556,-0.2298644228602651,0.13038373360277733,0.9988482947474517,-0.16637245718418292,1.5479174137219949,False,False,"H1,H2,DD",DD,False
B135,MAXVOL,0.3,False,20,126,0.3,0.75,0.14074261459041848,1.0283565200575013,-0.22836910131892874,0.1724717202424111,1.35631795404776,-0.13023587819711624,0.10988585670335027,0.769498454224379,-0.22836910131892874,0.1273344449504885,0.8921519083009622,-0.22836910131892907,0.15723123384000526,1.2290171319720582,-0.13023587819711624,3.2780307014346546,False,False,"H2,DD","H2,DD",False
B135,MAXVOL,0.4,True,20,126,0.4,0.75,0.15560799449162066,1.062076749630573,-0.21712798377980524,0.18090171011764578,1.3365268167380944,-0.14447273404230743,0.130867063958654,0.847920606382346,-0.21712798377980536,0.15201331514510685,0.9859978518767877,-0.21712798377980536,0.15998611586434341,1.1770752354972753,-0.14447273404230743,3.2484731300846086,False,False,"H2,DD",DD,False
B135,MAXVOL,0.5,True,20,126,0.5,0.75,0.15362006188259403,1.0468188980834767,-0.20434158178958506,0.1754021700758166,1.2670880290061688,-0.15542868442804825,0.13225114307538277,0.86524754416404,-0.2043415817895854,0.15292687679144223,1.000843590103941,-0.20434158178958528,0.15446197652555727,1.1132075678013813,-0.15542868442804825,3.138374248571193,False,False,"H2,DD",DD,False
B135,MAXVOL,0.6,True,20,126,0.6,0.75,0.16184809643572629,1.0715348935832014,-0.20740302267849475,0.18048656585175382,1.2901570913907343,-0.1463624110780687,0.14351209635585582,0.8994538327030833,-0.20740302267849464,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.16061313997190863,1.144477050456314,-0.1463624110780687,3.1119701405134976,False,False,"H2,DD",DD,True
B135,MAXVOL,0.8,True,20,126,0.8,0.75,0.1624917677286104,1.0623562491342304,-0.18807425498450991,0.1737699404622961,1.2276631782924732,-0.15940297234295042,0.15132696405670987,0.9325634151308555,-0.18807425498451014,0.1718782580942717,1.0625507642255907,-0.1880742549845098,0.15119984709032908,1.06770502216389,-0.15940297234295042,3.013476083944061,False,True,"H1,H2,DD",-,False
B135,MAXVOL,1.2,False,20,126,1.2,0.75,0.17033954294961773,1.0772652633782958,-0.23587523002324828,0.18109985739295076,1.2634075375531477,-0.15792799783101497,0.15968203607053577,0.9395811056932502,-0.2358752300232485,0.17933634494034667,1.061675111902837,-0.23587523002324828,0.15951181529394654,1.108669184238465,-0.15792799783101497,2.905517248665644,False,False,"H2,DD",DD,False
B135,MAXVOL,5.0,False,20,126,5.0,0.75,0.17217044354830136,1.0862039745362573,-0.23587523002324828,0.18109985739295076,1.2634075375531477,-0.15792799783101497,0.16331251148095682,0.9562062658352839,-0.2358752300232485,0.18270354846612924,1.0770414873495608,-0.23587523002324828,0.15951181529394654,1.108669184238465,-0.15792799783101497,2.904487440761074,False,False,"H2,DD",DD,False
SMALL663,GROSS,0.15,False,20,126,0.6,0.15,0.017838163517086114,0.5044072022398296,-0.08067492213925631,0.020460946321703588,0.6600711583132097,-0.054993400095767586,0.015222121773618369,0.3915418169413484,-0.08067492213925676,0.01663607645401588,0.45066881471289794,-0.08067492213925687,0.019790776160071966,0.6084592100073349,-0.054993400095767586,0.8170651921884128,False,False,"H1,H2","H1,H2,OOS,CAGR",False
SMALL663,GROSS,0.3,True,20,126,0.6,0.3,0.034699100738013744,0.50517322112288,-0.15665461197088537,0.040391963237768724,0.6610307197997571,-0.10771415329336254,0.029037388693651245,0.392200092134313,-0.15665461197088493,0.03210950949710423,0.45138230147505126,-0.15665461197088526,0.038912818244802194,0.609335941554694,-0.10771415329336254,1.6124949851206407,False,False,"H1,H2,DD","H1,H2,OOS,CAGR",False
SMALL663,GROSS,0.45,True,20,126,0.6,0.45,0.05051532091856492,0.5059131428140988,-0.2281109648977846,0.05973751575175501,0.6619399373761777,-0.15821960646276123,0.04137338074870134,0.3928632251640824,-0.22811096489778482,0.046350757353384786,0.4520840558036506,-0.2281109648977847,0.05730483627474481,0.6101686728929587,-0.15821960646276123,2.3926631487702026,False,False,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False
