panel,spy_sharpe,spy_cagr,spy_dd,spy_h1,spy_h2,spy_oos_sharpe,spy_oos_cagr,base_sharpe,base_cagr,base_dd,base_h1,base_h2,base_oos_sharpe
U56,0.8890296069344827,0.15228044986566602,-0.3371723528339826,0.9566200326036914,0.834015937642442,0.8820107671822842,0.15450717694493266,1.2056219490390438,0.08660009294734339,-0.12054942313126804,1.225930875264405,1.1908384783945227,1.285072363206482
B136,0.8890499106949826,0.15228333786002324,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.8820239235972316,0.1545044425578177,1.1057901818007876,0.0803031894255104,-0.12240793860208032,1.229067725847855,0.9843850631086558,1.1185082795688426
SMALL439,0.8615352658239138,0.1412985547640384,-0.3371723528339826,0.890660472468106,0.8577064741129479,0.8820107671822842,0.15450717694493266,0.5724733775839559,0.03813706908732972,-0.1468466036229461,0.5698746807086982,0.5770246777787439,0.5680478293625534
