panel,book,IS_Sharpe,picked,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD
U56,CAND20,0.9928960782278157,True,0.14307766013754653,1.164764331653914,-0.183083357045578,0.15237187725667578,0.872122672456382,-0.33717256775620263,0.09447597045404743,1.2746660728287855,-0.12054945176473153
U56,EWmatched,0.9927711593069392,False,0.11106082016298946,1.15991057093511,-0.1587470485747855,0.15237187725667578,0.872122672456382,-0.33717256775620263,0.09447597045404743,1.2746660728287855,-0.12054945176473153
U56,EWfixIS,0.9695794644381804,False,0.10751952605824666,1.102853742815069,-0.15239110888236562,0.15237187725667578,0.872122672456382,-0.33717256775620263,0.09447597045404743,1.2746660728287855,-0.12054945176473153
U56,EWfull,0.9696214010515902,False,0.11222447986020123,1.10285760932276,-0.15874704857478594,0.15237187725667578,0.872122672456382,-0.33717256775620263,0.09447597045404743,1.2746660728287855,-0.12054945176473153
B136,CAND20,1.043837850225855,False,0.12486792010130943,0.8919165372280253,-0.2005204833110833,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604336,1.1185082795688426,-0.1224079386020801
B136,EWmatched,1.0652620692220798,True,0.10571877209571823,1.0294089387127572,-0.1746726203042699,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604336,1.1185082795688426,-0.1224079386020801
B136,EWfixIS,1.0349138603744745,False,0.10409870824904499,1.0185980669658694,-0.17414722476546196,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604336,1.1185082795688426,-0.1224079386020801
B136,EWfull,1.0349765743906882,False,0.10583657394304091,1.0185476662771331,-0.17687931105226462,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604336,1.1185082795688426,-0.1224079386020801
SMALL439,CAND20,0.42025439160371103,False,0.07232854473169592,0.487330838507868,-0.2743260458646113,0.15450723909089636,0.8820106885412021,-0.33717256775620263,0.038484818390415176,0.5680478274897117,-0.14684660563541296
SMALL439,EWmatched,0.41742022441644333,False,0.03477304342992871,0.32130577337270655,-0.3396370707573748,0.15450723909089636,0.8820106885412021,-0.33717256775620263,0.038484818390415176,0.5680478274897117,-0.14684660563541296
SMALL439,EWfixIS,0.4209901792009413,False,0.031654282278476,0.29301907149527945,-0.3989683375268315,0.15450723909089636,0.8820106885412021,-0.33717256775620263,0.038484818390415176,0.5680478274897117,-0.14684660563541296
SMALL439,EWfull,0.42099168178198665,True,0.0316586902969096,0.29301897870493426,-0.3990333086808512,0.15450723909089636,0.8820106885412021,-0.33717256775620263,0.038484818390415176,0.5680478274897117,-0.14684660563541296
