panel,H,c,cost_bps,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_legs,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,OOS_4b
U56,126,0.0,0.0,0.14296732393072342,1.1380714168904504,-0.13824261359946455,3,0.17669807670535365,1.206338693672412,-0.19077302894814885,1.2833645166669043,1.1298744607287143,0.15286966214114894,0.8752553821643039,-0.33717256724185307,True
U56,126,0.0,5.0,0.14138214149216588,1.1269216605809764,-0.13888286068854483,3,0.1749646988375837,1.1960110715292684,-0.19102434236853827,1.2738110751345375,1.1187634592579285,0.15286966214114894,0.8752553821643039,-0.33717256724185307,True
U56,126,0.0,10.0,0.13979902278598533,1.1157632962436081,-0.13952269179197552,3,0.17323373462732872,1.1856780687316728,-0.19127563702223604,1.2642539630510221,1.107645177019881,0.15286966214114894,0.8752553821643039,-0.33717256724185307,True
U56,126,0.0,25.0,0.13506202380199284,1.0822389528598733,-0.14143969156162028,3,0.16805529215480441,1.1546484453369488,-0.19202940839038518,1.2355620718798777,1.0742485147707717,0.15286966214114894,0.8752553821643039,-0.33717256724185307,True
U56,126,0.0,50.0,0.12720806482232616,1.0262153444476483,-0.14462639359709661,3,0.15947253176803078,1.1028403961442457,-0.19351329027903563,1.1876825490259395,1.0184592969604822,0.15286966214114894,0.8752553821643039,-0.33717256724185307,True
U56,126,0.25,0.0,0.13535455850634137,1.1294007811463203,-0.1324480727301217,3,0.16817713797678202,1.2228396955932928,-0.1815365600112483,1.3016212619629253,1.144381426998853,0.15286966214114894,0.8752553821643039,-0.33717256724185307,True
U56,126,0.25,5.0,0.13362138922828604,1.1165551140332546,-0.1331256071980692,3,0.16631947816734183,1.2109454324736497,-0.1818079080121039,1.2902301968035028,1.13196904485698,0.15286966214114894,0.8752553821643039,-0.33717256724185307,True
U56,126,0.25,10.0,0.13189071386788864,1.1036987670727,-0.13380267350316666,3,0.16446461878353946,1.199044543781344,-0.182079234161584,1.278834588715634,1.119547808996588,0.15286966214114894,0.8752553821643039,-0.33717256724185307,True
U56,126,0.25,25.0,0.1267136173991814,1.0650690656817245,-0.1358310663145058,3,0.1589168031458006,1.1633045380223264,-0.18289308151076344,1.2446227807623984,1.082233521267984,0.15286966214114894,0.8752553821643039,-0.33717256724185307,True
U56,126,0.25,50.0,0.11813468595262355,1.0005046591957474,-0.13920238453563782,3,0.14972607936929272,1.1036279155530526,-0.18424905681583792,1.187533461943007,1.0198897760606058,0.15286966214114894,0.8752553821643039,-0.33717256724185307,True
