family,panel,q,theta,con,cad,hnd,DRIFT_pp,MRES_pp,kbar,nbar,kn,wbar,expoA,shared_bar,dk_max
FIXK,U56,0.1,,RESPREAD,D,DRIFT,0.0,0.0,5.3361836183618365,53.11476147614761,0.10035203479154502,0.14055581326698438,0.75,2.937668766876688,5.0
FIXK,U56,0.1,,RESPREAD,D,RTT,0.0,0.0,5.3361836183618365,53.11476147614761,0.10035203479154502,0.14055581326698438,0.75,2.937668766876688,5.0
FIXK,U56,0.1,,RESPREAD,W,DRIFT,-0.018647306246835832,0.0,5.3361836183618365,53.11476147614761,0.10035203479154502,0.1405617408906883,0.7505034137700606,2.9419441944194418,5.0
FIXK,U56,0.1,,RESPREAD,W,RTT,0.0,0.0,5.3361836183618365,53.11476147614761,0.10035203479154502,0.1405617408906883,0.75,2.9419441944194418,5.0
FIXK,U56,0.1,,RESPREAD,M,DRIFT,0.010681993538897584,0.0,5.3361836183618365,53.11476147614761,0.10035203479154502,0.1406803984467331,0.7525186346555159,2.9430693069306932,5.0
FIXK,U56,0.1,,RESPREAD,M,RTT,0.0,0.0,5.3361836183618365,53.11476147614761,0.10035203479154502,0.1406803984467331,0.75,2.9430693069306932,5.0
FIXK,U56,0.1,,RESPREAD,Q,DRIFT,0.0779486945414024,0.0,5.3361836183618365,53.11476147614761,0.10035203479154502,0.14093023255813958,0.7577106844704609,2.89018901890189,5.0
FIXK,U56,0.1,,RESPREAD,Q,RTT,0.0,0.0,5.3361836183618365,53.11476147614761,0.10035203479154502,0.14093023255813958,0.75,2.89018901890189,5.0
FIXK,U56,0.1,,DEGROSS,D,DRIFT,0.0,0.0,5.3361836183618365,53.11476147614761,0.10035203479154502,0.014104838881231655,0.07526283627152255,2.937668766876688,5.0
FIXK,U56,0.1,,DEGROSS,D,RTT,0.0,0.0,5.3361836183618365,53.11476147614761,0.10035203479154502,0.014104838881231655,0.07526283627152255,2.937668766876688,5.0
FIXK,U56,0.1,,DEGROSS,W,DRIFT,-0.0001281604824954321,0.0,5.3361836183618365,53.11476147614761,0.10035203479154502,0.014105384973153414,0.07547239884218583,2.9419441944194418,5.0
FIXK,U56,0.1,,DEGROSS,W,RTT,0.0,0.0,5.3361836183618365,53.11476147614761,0.10035203479154502,0.014105384973153414,0.07526257616638474,2.9419441944194418,5.0
FIXK,U56,0.1,,DEGROSS,M,DRIFT,0.0001516620619249622,0.0,5.3361836183618365,53.11476147614761,0.10035203479154502,0.014109073350246156,0.07628406655521236,2.9430693069306932,5.0
FIXK,U56,0.1,,DEGROSS,M,RTT,0.0,0.0,5.3361836183618365,53.11476147614761,0.10035203479154502,0.014109073350246156,0.0752187591840756,2.9430693069306932,5.0
FIXK,U56,0.1,,DEGROSS,Q,DRIFT,0.0007078242855349606,0.0,5.3361836183618365,53.11476147614761,0.10035203479154502,0.014117186228847875,0.07844617181652092,2.89018901890189,5.0
FIXK,U56,0.1,,DEGROSS,Q,RTT,0.0,0.0,5.3361836183618365,53.11476147614761,0.10035203479154502,0.014117186228847875,0.07512859007926467,2.89018901890189,5.0
FIXK,U56,0.2,,RESPREAD,D,DRIFT,0.0,0.0,10.618136813681367,53.11476147614761,0.19986630284472381,0.07063535794515323,0.75,6.288928892889289,10.0
FIXK,U56,0.2,,RESPREAD,D,RTT,0.0,0.0,10.618136813681367,53.11476147614761,0.19986630284472381,0.07063535794515323,0.75,6.288928892889289,10.0
FIXK,U56,0.2,,RESPREAD,W,DRIFT,-0.016456140390627958,0.0,10.618136813681367,53.11476147614761,0.19986630284472381,0.07063535794515323,0.7503859453668696,6.282403240324032,10.0
FIXK,U56,0.2,,RESPREAD,W,RTT,0.0,0.0,10.618136813681367,53.11476147614761,0.19986630284472381,0.07063535794515323,0.75,6.282403240324032,10.0
FIXK,U56,0.2,,RESPREAD,M,DRIFT,-0.013944148815926097,0.0,10.618136813681367,53.11476147614761,0.19986630284472381,0.07065781942295055,0.7518748869786969,6.264626462646264,10.0
FIXK,U56,0.2,,RESPREAD,M,RTT,0.0,0.0,10.618136813681367,53.11476147614761,0.19986630284472381,0.07065781942295055,0.75,6.264626462646264,10.0
FIXK,U56,0.2,,RESPREAD,Q,DRIFT,0.10766665454706124,0.0,10.618136813681367,53.11476147614761,0.19986630284472381,0.07072078762545354,0.7556643321875306,6.206570657065707,10.0
FIXK,U56,0.2,,RESPREAD,Q,RTT,0.0,0.0,10.618136813681367,53.11476147614761,0.19986630284472381,0.07072078762545354,0.75,6.206570657065707,10.0
