panel,book,cost,gross_mode,arm,kind,m,gross,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,m_H1,m_H2,m_OOS,m_DD,m_CAGR,IS_m_H1,IS_m_H2,IS_m_DD,IS_m_CAGR,pass4b,fail4b,n_fail,floor_only,IS_floor_only,IS_admit_phi70,IS_admit_phi00,pass4a,TO,pareto_cell,pareto_panelcost,constr
u56,V1u,10.0,native,v1gate-rw,gate,1.0,0.7495210220604044,0.06453053483847215,0.6641804017269177,-0.13827796154480831,0.6409087934305884,0.6877921123353656,0.04925613582932131,0.5534299312214817,-0.13101770077431318,0.07730300522922962,0.747063834691694,-0.13827796154480798,-0.31571123917310306,-0.14622382530707634,-0.1349469324905902,0.06402545015558125,-0.04206578006749406,-0.1607716266057847,-0.6252001454023562,0.0013539688965718277,-0.05545542781420189,False,"H1,H2,OOS,CAGR",4,False,False,False,False,False,23.58532168462946,False,False,V1u/gate
u56,V1u,10.0,native,stop15,stop,1.0,0.749644386202702,0.06284059264454922,0.6616358516684776,-0.1619640125683378,0.6818809824276346,0.6476351645135902,0.05252287623428464,0.5961099815679317,-0.13035468667421723,0.0714313855444102,0.711556444238919,-0.16196401256833803,-0.2747390501760568,-0.18638077312885182,-0.17045432294336527,0.040339399132051756,-0.043755722261416996,-0.08902469818747705,-0.6132128702552482,0.0020169829966677766,-0.05218868740923856,False,"H1,H2,OOS,CAGR",4,False,False,False,False,False,23.250672565144527,False,False,V1u/stop
u56,V1u,10.0,native,stop25,stop,1.0,0.749893462556593,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.6818809824276346,0.6498314418932896,0.05252287623428464,0.5961099815679317,-0.13035468667421723,0.07167644913632909,0.7135835570891119,-0.15672092223908363,-0.2747390501760568,-0.1841844957491524,-0.1684272100931723,0.045582489461306386,-0.04362254240721797,-0.08902469818747705,-0.6132128702552482,0.0020169829966677766,-0.05218868740923856,False,"H1,H2,OOS,CAGR",4,False,False,False,False,False,23.235629037526,False,False,V1u/stop
u56,V1u,10.0,native,ddctl-8/.5/recover,dd,1.0,0.5827408494808681,0.042994248822118664,0.5421870666245691,-0.12636777232528906,0.5368622672936567,0.5475069051589223,0.038859489490164156,0.49048948584675234,-0.11741773910395115,0.04641883670490765,0.585652743016331,-0.1263677723252873,-0.4197577653100347,-0.28650903248351967,-0.29635802416595325,0.0759356393751005,-0.06360206608384755,-0.27085453746810195,-0.6376041114857276,0.014953930566933865,-0.06585207415335904,False,"H1,H2,OOS,CAGR",4,False,False,False,False,False,18.327587464480256,False,False,V1u/dd
u56,V1u,10.0,native,ddctl-8/.5/high,dd,1.0,0.5214901168143089,0.03715938854814005,0.516003002750825,-0.11984243715107012,0.4453883370945398,0.5873209280485269,0.028202703505393334,0.3885834155283551,-0.11741773910395181,0.04460959495550498,0.6309280405012703,-0.11984243715107101,-0.5112316955091516,-0.2466950095939151,-0.25108272668101395,0.08246097454931944,-0.06943692635782617,-0.37100914399657603,-0.7407046526897524,0.014953930566933199,-0.07650886013812987,False,"H1,H2,OOS,CAGR",4,False,False,False,False,False,16.351187309628937,False,False,V1u/dd
u56,V1u,10.0,native,ebud-0.10,bud,1.0,0.38566531284021005,0.027490724039729297,0.547886254607742,-0.09312654363784945,0.6431192522650447,0.45275032119416664,0.029936449865200165,0.5828904355544451,-0.0677837955645022,0.02547677147011851,0.5179719749810424,-0.09312654363785,-0.3135007803386467,-0.38126561644827534,-0.3640387922012418,0.10917686806254012,-0.07910559086623692,0.07086760779670342,-0.8196850935117741,0.06458787410638281,-0.07477511377832304,False,"H1,H2,OOS,CAGR",4,False,False,False,False,False,10.309425255951076,True,False,V1u/bud
u56,V1u,10.0,native,ebud-0.20,bud,1.0,0.6241448592930372,0.04675935905954742,0.5890534764965595,-0.13888991331438727,0.624540399359975,0.5576432986515463,0.04127136530731934,0.5397236205366678,-0.12470492978579117,0.05131008522568181,0.6278846124012678,-0.13888991331438738,-0.3320796332437165,-0.2763726389908957,-0.2541261547810164,0.0634134983860023,-0.05983695584641879,-0.05964097522982692,-0.7644686174693367,0.007666739885093837,-0.06344019833620386,False,"H1,H2,OOS,CAGR",4,False,False,False,False,False,18.286828555440025,False,False,V1u/bud
u56,TOP5,10.0,native,control,ctl,1.0,0.7410450808532455,0.23198584575140924,1.1375567082896083,-0.28454186458370456,1.2824989504966273,1.0541042375578433,0.2262389378651961,1.2863532132159492,-0.18993144629459746,0.2367487417576113,1.0611445199173895,-0.28454186458370456,0.3258789178929359,0.22008829991540135,0.17913375273510523,-0.082238452883315,0.12538953084544302,0.06656483333815932,0.5995513889842239,-0.05755977662371245,0.12152737422167291,False,DD,1,False,False,False,False,False,15.346229430487162,True,False,TOP5/ctl
u56,TOP5,10.0,native,g200-dg,gate,1.0,0.7378759995055886,0.2293966009798356,1.1311243058798064,-0.2845418645837049,1.286704963281184,1.0392091540498716,0.2264500033375434,1.2909483548232248,-0.1874792112373137,0.23183360196415825,1.0473740778243017,-0.2845418645837049,0.33008493067749256,0.2051932164074296,0.16536331064201748,-0.08223845288331533,0.12280028607386939,0.06703975233575699,0.6075491975855707,-0.05510754156642869,0.12173843969402019,False,DD,1,False,False,False,False,False,15.2987177398085,False,False,TOP5/gate
u56,TOP5,10.0,native,g200-rw,gate,1.0,0.7413855076431622,0.22976931337603368,1.1314866681167572,-0.28454186458370456,1.2864738188106175,1.0398260589799124,0.22683815848815403,1.2907056750286383,-0.18501142736465837,0.23219351288164036,1.0479203402735486,-0.2845418645837048,0.32985378620692607,0.20581012133747045,0.16590957309126442,-0.082238452883315,0.12317299847006746,0.06639495803240691,0.609179549840267,-0.052639757693773354,0.12212659484463083,False,DD,1,False,False,False,False,False,15.34300277482018,False,False,TOP5/gate
u56,TOP5,10.0,native,band3-dg,gate,1.0,0.7382055251919083,0.2277566229365,1.1233605186516817,-0.2845418645837049,1.2805047999541401,1.0301042379996146,0.22536200951705276,1.2841539493682508,-0.1917869742456133,0.22973629375532711,1.0388253216182017,-0.284541864583705,0.3238847673504487,0.19608830035717262,0.15681455443591752,-0.08223845288331533,0.12116030803053379,0.06756142941572874,0.5932999596138122,-0.059415304574728295,0.12065044587352956,False,DD,1,False,False,False,False,False,15.247785081882235,False,False,TOP5/gate
u56,TOP5,10.0,native,band3-rw,gate,1.0,0.7413420775227758,0.22841303098427246,1.1252644979224848,-0.2845418645837048,1.2917290466828877,1.0255038499209665,0.22792876116828253,1.29646866503761,-0.1826421643484778,0.22881281689273947,1.0344837638075288,-0.2845418645837049,0.33510901407919624,0.19148791227852457,0.1524729966252446,-0.08223845288331522,0.12181671607830624,0.09275115631102626,0.593031230246241,-0.050270494677592786,0.12321719752475933,False,DD,1,False,False,False,False,False,15.34259582879843,False,False,TOP5/gate
u56,TOP5,10.0,native,abs12-dg,gate,1.0,0.7233463149415834,0.22869037804149328,1.1347905123838122,-0.28454186458370445,1.2912169124836101,1.048813510995292,0.22145771090505484,1.2957965560734213,-0.1899314462945978,0.23469135646447548,1.0562982367252616,-0.2845418645837048,0.3345968798799187,0.2147975733528501,0.17428746954297736,-0.08223845288331488,0.12209406313552706,0.06430853787896496,0.5995513889842239,-0.05755977662371278,0.11674614726153164,False,DD,1,False,False,False,False,False,14.934579373174758,True,False,TOP5/gate
u56,TOP5,10.0,native,abs12-rw,gate,1.0,0.741859901403524,0.22986012292693014,1.1354040583091154,-0.2845418645837049,1.2900390953626166,1.0489112377648233,0.22348996647971742,1.2945335045585016,-0.18993144629459735,0.23514204502303504,1.0563269345212676,-0.28454186458370445,0.3334190627589252,0.21489530012238134,0.17431616733898336,-0.08223845288331533,0.12326380802096393,0.06903253040941326,0.5995513889842239,-0.05755977662371234,0.11877840283619422,False,DD,1,False,False,False,False,False,15.295575475889022,False,False,TOP5/gate
u56,TOP5,10.0,native,vol60-dg,gate,1.0,0.6601573026844026,0.16357741082905197,1.0066999522417235,-0.20636181262313158,0.9776544430755253,1.0357016839247484,0.1511171459086269,0.9866901343019271,-0.17524897341319945,0.17396172013403888,1.0236025172146497,-0.20636181262313247,0.021034410471833853,0.2016857462823064,0.14159175003236546,-0.0040584009227420115,0.056981095923085756,-0.06766284821120283,0.13663353939327294,-0.04287730374231444,0.046405582265103704,False,DD,1,False,False,False,False,False,15.923589516143066,False,False,TOP5/gate
u56,TOP5,10.0,native,vol60-rw,gate,1.0,0.7411064680948366,0.1693003150103094,0.9699781843685868,-0.21353541819337185,0.9015468436019546,1.0339509274217547,0.142752396534211,0.8976247433842965,-0.185282703433713,0.19167277142716976,1.0257339144649058,-0.21353541819337218,-0.055073189001736855,0.19993498977931268,0.1437231472826216,-0.011232006492982283,0.06270400010434318,-0.14236333105726517,0.035947551962157265,-0.05291103376282799,0.03804083289068781,False,"H1,DD",2,False,False,False,False,False,17.693175714576704,False,False,TOP5/gate
u56,TOP5,10.0,native,v1gate-dg,gate,1.0,0.657618969761944,0.16137921368355967,0.9974871378886202,-0.19822884756745973,0.9707425971650424,1.0243862608511138,0.1494144778095734,0.9791059968657495,-0.1819920703495974,0.17134681635803695,1.0131360854701827,-0.19822884756746006,0.01412256456135097,0.19037032320867187,0.13112531828789853,0.0040745641329298365,0.05478289877759346,-0.09043306295626763,0.143688439356082,-0.0496204006787124,0.0447029141660502,True,-,0,False,False,False,False,False,15.845265544252245,False,False,TOP5/gate
u56,TOP5,10.0,native,v1gate-rw,gate,1.0,0.7411050191116658,0.1652061649746528,0.9503303963383655,-0.21579779850239666,0.8991069960523864,0.9996213026177087,0.14223933116250675,0.8949508934883168,-0.18250415115475327,0.18450685681430068,0.9938232266964573,-0.2157977985023969,-0.05751303655130502,0.16560536497526668,0.11181245951417307,-0.013494386802007097,0.058609850068686575,-0.1556212898802961,0.04417421293288837,-0.05013248148386826,0.037527767518983554,False,"H1,DD",2,False,False,False,False,False,17.622472324997478,False,False,TOP5/gate
u56,TOP5,10.0,native,stop15,stop,1.0,0.7297013643476911,0.21214933150490678,1.0887540680501637,-0.31556629098114963,1.25320440965006,0.9822198339628223,0.21504998986496027,1.2510780916017432,-0.1674186358652745,0.20976078870181958,0.9973649269492633,-0.3155662909811493,0.29658437704636864,0.14820389632038034,0.11535415976697905,-0.11326287928076006,0.10555301659894056,0.08314962976930662,0.5112931606427695,-0.03504696619438949,0.11033842622143707,False,DD,1,False,False,False,False,False,17.471951899122413,False,False,TOP5/stop
u56,TOP5,10.0,native,stop25,stop,1.0,0.7387530725269581,0.22838419061148896,1.133213124378339,-0.31177745072541296,1.279033290144658,1.045346355147223,0.22493417730886756,1.2813711198525604,-0.18365725780760644,0.23123861973929682,1.0541942442047665,-0.31177745072541285,0.3224132575409665,0.2113304175047811,0.17218347702248227,-0.1094740390250234,0.12178787570552274,0.07338310543957827,0.582320617733008,-0.05128558813672143,0.12022261366534436,False,DD,1,False,False,False,False,False,15.840209846114078,False,False,TOP5/stop
u56,TOP5,10.0,native,ddctl-8/.5/recover,dd,1.0,0.5315119154401222,0.14282707819918294,0.9524321050475872,-0.21390930668446195,1.1293375397700123,0.8047844890746876,0.15667834898076394,1.1161701608085635,-0.14880746223631913,0.1315213728865119,0.8415013702849167,-0.21390930668446195,0.17271750716632084,-0.029231448567754392,-0.040509396897367544,-0.011605894984072385,0.03623076329321673,-0.2551435708723533,0.5388969596318376,-0.01643579256543412,0.05196678533724074,False,"H2,OOS,DD",3,False,False,False,False,False,11.207114373255637,False,False,TOP5/dd
u56,TOP5,10.0,native,ddctl-8/.5/high,dd,1.0,0.4965199368658139,0.1507690079058981,1.0584038245403784,-0.15420606299150041,1.1332767432070725,1.0005530667133506,0.14451381843770883,1.121139946172777,-0.14880746223631824,0.1559568217668077,1.0223092266857252,-0.15420606299150041,0.17665671060338106,0.16653712907090867,0.140298459503441,0.048097348708889154,0.04417269299993187,-0.2312837639987515,0.5334041187239633,-0.016435792565433233,0.03980225479418563,True,-,0,False,False,False,False,False,10.313396918634528,True,False,TOP5/dd
u56,TOP5,10.0,native,ebud-0.10,bud,1.0,0.5781304548878367,0.17268336565507703,0.998333342971399,-0.28454186458370445,1.1675115817609205,0.9085438826569108,0.17201689682142352,1.1921791458487585,-0.17505885065878857,0.17323365228930343,0.9051179115693181,-0.28454186458370456,0.21089154915722907,0.0745279450144688,0.023107144387033873,-0.08223845288331488,0.06608705074911081,-0.03959375446125224,0.5008484895287877,-0.042687180987903556,0.06730533317790031,False,DD,1,False,False,False,False,False,9.399040647776522,False,False,TOP5/bud
u56,TOP5,10.0,native,ebud-0.20,bud,1.0,0.7035765368139691,0.21230591099343998,1.0842127231453116,-0.2845418645837049,1.2331746350275001,0.999894651660854,0.21065966684183124,1.2521770479319383,-0.18621682482303936,0.2136661543695546,0.9975402699368221,-0.2845418645837048,0.2765546024238087,0.16587871401841203,0.11552950275453788,-0.08223845288331533,0.10570959608747377,-0.008293820873653823,0.6005709284223744,-0.05384515515215435,0.10594810319830804,False,DD,1,False,False,False,False,False,13.716439900978411,False,False,TOP5/bud
u56,TOP10,10.0,native,control,ctl,1.0,0.7452804809285619,0.16852866858508975,1.0772541507098392,-0.2409174494743055,1.1806590299181456,1.0129113392010916,0.15784926006008915,1.1430423332531736,-0.15264338432385038,0.1774159608732273,1.0442432489520044,-0.2409174494743055,0.2240389973144542,0.17889540155864958,0.16223248176972016,-0.03861403777391592,0.06193235367912353,-0.058396029988189935,0.4802787090756697,-0.020271714652965372,0.05313769641656595,False,DD,1,False,False,False,False,False,12.835322156987145,True,False,TOP10/ctl
u56,TOP10,10.0,native,g200-dg,gate,1.0,0.7336061345556054,0.1612952956891356,1.0549376156036685,-0.2314169218377411,1.1611744214916755,0.9872030054860527,0.15155755023869188,1.1207984352788638,-0.1389095075331881,0.16939332401997742,1.0213600681936752,-0.2314169218377411,0.20455438888798405,0.1531870678436107,0.13934930101139098,-0.029113510137351528,0.05469898078316937,-0.10945363775593686,0.4809807637946313,-0.006537837862303081,0.046845986595168684,False,DD,1,False,False,False,False,False,12.739039981150652,False,False,TOP10/gate
u56,TOP10,10.0,native,g200-rw,gate,1.0,0.741598113921719,0.16050505755597455,1.0454050359813234,-0.23275325896745247,1.1407765323131536,0.9860287902758218,0.14905154851588587,1.0988024754586698,-0.13407537708257755,0.17004296151529186,1.0199488057637818,-0.23275325896745247,0.18415649970946213,0.15201285263337982,0.13793803858149756,-0.0304498472670629,0.053908742650008334,-0.15337864538238888,0.48597329563337,-0.00170370741169254,0.04433998487236267,False,DD,1,False,False,False,False,False,12.973946718048301,False,False,TOP10/gate
u56,TOP10,10.0,native,band3-dg,gate,1.0,0.7319802683186981,0.16292551348556916,1.0628365709763419,-0.23141692183774099,1.181893861264325,0.9853583646170977,0.15525643952509016,1.1435277434963773,-0.13396384961977714,0.16929271945877544,1.0195514135946309,-0.23141692183774099,0.2252738286606336,0.15134242697465572,0.13754064641234665,-0.029113510137351417,0.056329198579602946,-0.08139382406340656,0.5006944094949777,-0.0015921799488921307,0.05054487588156696,False,DD,1,False,False,False,False,False,12.554110915893084,True,False,TOP10/gate
u56,TOP10,10.0,native,band3-rw,gate,1.0,0.7411595698736407,0.161671613079156,1.0492238636063806,-0.23275325896745214,1.1558794178114131,0.9808059589563647,0.15233118164803727,1.1155560926050045,-0.1311481650925027,0.16943676715393718,1.0149406613866994,-0.2327532589674527,0.19925938520772168,0.14679002131392271,0.13292989420441514,-0.03044984726706257,0.05507529817318979,-0.11700801665673832,0.4865115596474723,0.0012235045783823006,0.04761961800451407,False,DD,1,False,False,False,False,False,12.657593720783057,False,False,TOP10/gate
u56,TOP10,10.0,native,abs12-dg,gate,1.0,0.7157187704961829,0.1607752388962289,1.0542135050970383,-0.2409174494743057,1.166764448959641,0.9895508162142038,0.14775095193555376,1.1253796356159647,-0.15264338432385027,0.17163472590518247,1.022901092562744,-0.2409174494743055,0.2101444163559495,0.15553487857176185,0.14089032538045976,-0.03861403777391614,0.054178923990262695,-0.07877195132302539,0.4322010114428765,-0.02027171465296526,0.043039388292030564,False,DD,1,False,False,False,False,False,12.195009515019667,False,False,TOP10/gate
u56,TOP10,10.0,native,abs12-rw,gate,1.0,0.7380652362704907,0.16186883932657548,1.0532575524162715,-0.2409174494743057,1.1930856744009697,0.9679065382976164,0.1536150642482892,1.1547100959367202,-0.15264338432385072,0.16872469694777226,1.0022657812823068,-0.24091744947430604,0.23646564179727825,0.13389060065517444,0.1202550141000226,-0.03861403777391614,0.05527252442060926,-0.018510904872694245,0.4365370205578636,-0.020271714652965706,0.04890350060476599,False,DD,1,False,False,False,False,False,12.560641740915248,False,False,TOP10/gate
u56,TOP10,10.0,native,vol60-dg,gate,1.0,0.697263097817783,0.13085530726061623,0.9789052934882901,-0.14950522424182255,0.979446752084905,0.9818619893726823,0.11852373195999011,0.9416934940185182,-0.14844298898946096,0.141134225966961,1.0085924136856153,-0.14950522424182222,0.02282671948121351,0.14784605173024035,0.12658164650333104,0.052798187458567014,0.02425899235465001,-0.1571119462571069,0.1621559060803015,-0.016071319318575944,0.013812168316466908,True,-,0,False,False,False,False,False,13.185057480052663,True,False,TOP10/gate
u56,TOP10,10.0,native,vol60-rw,gate,1.0,0.7444289898435783,0.13652456475237518,0.9666946447919136,-0.17538190355779537,0.9366287174952336,0.998031331533794,0.1154979900119355,0.8912251170782983,-0.1631246781628597,0.1541748499662121,1.0246826258605268,-0.17538190355779526,-0.019991315108457863,0.164015393891352,0.1426718586782426,0.026921508142594197,0.02992824984640896,-0.23686512319840114,0.15090713668011468,-0.03075300849197468,0.010786426368412302,False,H1,1,False,False,False,False,False,13.835289356348108,False,False,TOP10/gate
u56,TOP10,10.0,native,v1gate-dg,gate,1.0,0.6868608259369197,0.12458412453885948,0.9493618973459567,-0.14950522424182222,0.9527011968540908,0.9499459807616741,0.11227331220172987,0.9115528337614754,-0.14021837533891734,0.1348461372213916,0.9795053511795194,-0.14950522424182255,-0.003918835749600613,0.11593004311923216,0.0974945839972352,0.05279818745856735,0.01798780963289326,-0.21873238977482046,0.16031789904006288,-0.007846705668032333,0.0075617485582066685,False,H1,1,False,False,False,False,False,13.074959774167388,True,False,TOP10/gate
u56,TOP10,10.0,native,v1gate-rw,gate,1.0,0.7371402065636853,0.12826192382512347,0.9266784542225948,-0.17538190355779526,0.9175665176313622,0.9400369438453601,0.1105925718593721,0.8694939800183932,-0.1410893544899624,0.14305502309526497,0.9713041910854872,-0.17538190355779537,-0.03905351497232923,0.1060210062029181,0.08929342390320294,0.026921508142594308,0.021665608919157253,-0.2864043960763676,0.15401353547706598,-0.008717684819077393,0.005881008215848901,False,H1,1,False,False,False,False,False,13.857050968019722,False,False,TOP10/gate
u56,TOP10,10.0,native,stop15,stop,1.0,0.7371594680830815,0.1526924667596472,1.0188934536822274,-0.2681737925530122,1.1481954790979831,0.9283688858895014,0.14901434561769955,1.1053908486150494,-0.14489575772843055,0.15573668999714063,0.9684147107974858,-0.2681737925530121,0.1915754464942917,0.09435294824705942,0.08640394361520154,-0.06587038085262265,0.04609615185368099,-0.06249311092332677,0.4050122631830808,-0.01252408805754554,0.04430278197417635,False,DD,1,False,False,False,False,False,14.404247928267797,False,False,TOP10/stop
u56,TOP10,10.0,native,stop25,stop,1.0,0.743788767575072,0.16566449107761572,1.0686691390174745,-0.2623250200284014,1.1738828103730843,1.000758090619759,0.15635839103235338,1.1348377350599157,-0.14780103729896332,0.17340069824594329,1.0339937868353513,-0.2623250200284013,0.21726277776939285,0.1667421529773171,0.15198301965306704,-0.060021608328011844,0.0590681761716495,-0.06560201410487831,0.46986393284240524,-0.015429367628078311,0.05164682738883018,False,DD,1,False,False,False,False,False,13.14234894542937,False,False,TOP10/stop
u56,TOP10,10.0,native,ddctl-8/.5/recover,dd,1.0,0.5651794723262905,0.0995905220370803,0.8147383257163526,-0.1812791783637261,0.9052735977800028,0.7495157869879356,0.09003766233723809,0.8275782725667962,-0.13355789515282768,0.10753700823745538,0.8129310699862522,-0.18127917836372598,-0.051346434823688614,-0.08450015065450633,-0.06907969719603202,0.021024233336663478,-0.007005792868885918,-0.4821449395702352,0.22754383342710227,-0.0011862254819426654,-0.014673901306285111,False,"H1,H2,OOS,CAGR",4,False,False,False,False,False,10.110163728728605,False,False,TOP10/dd
u56,TOP10,10.0,native,ddctl-8/.5/high,dd,1.0,0.5108573433544034,0.09830854106749398,0.8772666429292458,-0.133557895152828,0.9298860239868766,0.8392656055061697,0.08494568112237233,0.8489486735003999,-0.133557895152828,0.10946006428669008,0.9028758164291484,-0.12918884488341675,-0.026734008616814853,0.005249667863727714,0.020865049246864165,0.06874551654756156,-0.008287773838472234,-0.40726570603490164,0.21624883045164744,-0.0011862254819429985,-0.01976588252115087,False,"H1,CAGR",2,False,False,False,False,True,9.036824450635196,True,False,TOP10/dd
u56,TOP10,10.0,native,ebud-0.10,bud,1.0,0.6513429966205682,0.1439286979624832,1.0194281420576363,-0.22454462722075008,1.1299844607535168,0.9500195513940582,0.13897253377170493,1.1163431958186092,-0.14675205704035055,0.14803499456929003,0.9664678437549832,-0.22454462722075008,0.17336442814982533,0.11600361375161627,0.08445707657269896,-0.022241215520360513,0.03733238305651698,-0.10290531102728862,0.4524539250561834,-0.014380387369465536,0.03426097012818173,False,DD,1,False,False,False,False,False,9.592560115585115,True,False,TOP10/bud
u56,TOP10,10.0,native,ebud-0.20,bud,1.0,0.7350628367445428,0.16497272247935846,1.065222386346141,-0.2409174494743055,1.1706078072873265,0.9995869970646536,0.15485219979269416,1.1341156033489082,-0.151908808369963,0.17339141320162432,1.0304213559920639,-0.2409174494743057,0.21398777468363506,0.16557105942221162,0.14841058880977964,-0.03861403777391592,0.05837640757339224,-0.06230531368007086,0.4617562552493495,-0.019537138699078,0.050140636149170956,False,DD,1,False,False,False,False,False,12.455720263321126,False,False,TOP10/bud
