parent,cell,panel,control,observed,N_IID,N_BLOCK,phi_L63,prior_observed,prior_phi
1162,U56/C_BOOK,U56,C_BOOK,19.12756183046503,22.57227715331392,19.88027410594916,0.7814878139591485,19.12756183046503,0.7814878139591485
1162,U56/C_GATEOFF,U56,C_GATEOFF,20.10683222103151,22.425716188052668,20.120840511046964,0.9939590379619343,20.10683222103151,0.9939590379619344
1162,U56/C_NOREBAL,U56,C_NOREBAL,71.9447238308778,57.11474092335621,62.24618562700041,0.3460182480076622,71.9447238308778,0.3460182480076622
1162,U56/C_SHUFFLE,U56,C_SHUFFLE,23.161189826322556,22.386346796948427,22.648101674471057,0.33781665137267886,23.16118982632256,0.3378166513726788
1162,U56/C_SPY,U56,C_SPY,26.19715110967317,24.789504129595343,26.19715110967319,1.0000000000000127,26.19715110967317,1.0000000000000129
1162,B136/C_BOOK,B136,C_BOOK,20.74030226784948,25.764996968256888,22.450921671634365,0.6595575441337388,20.74030226784948,0.6595575441337388
1162,B136/C_GATEOFF,B136,C_GATEOFF,22.30648993613683,26.587629887621627,23.78096524668782,0.6555881547297682,22.30648993613683,0.6555881547297682
1162,B136/C_NOREBAL,B136,C_NOREBAL,60.003504311453824,45.33161932550584,49.35934275589864,0.2745198339715963,60.003504311453824,0.2745198339715963
1162,B136/C_SHUFFLE,B136,C_SHUFFLE,25.71741913062771,25.97698632435433,25.257243187085088,2.7728586457165756,25.71741913062771,2.772858645716576
1162,B136/C_SPY,B136,C_SPY,26.196107494224975,25.017201588383195,26.196107494224975,1.0,26.19610749422497,1.0
1162,SMALL/C_BOOK,SMALL,C_BOOK,35.81405418032813,40.24632361293324,37.82955832429007,0.5452658791148199,35.81405418032813,0.5452658791148199
1162,SMALL/C_GATEOFF,SMALL,C_GATEOFF,33.14305676645737,41.64327182444992,38.46081033454799,0.374397761490697,33.14305676645737,0.374397761490697
1162,SMALL/C_NOREBAL,SMALL,C_NOREBAL,38.93723162501094,50.63061514047038,49.34058464781984,0.11032140448870394,38.93723162501094,0.1103214044887039
1162,SMALL/C_SHUFFLE,SMALL,C_SHUFFLE,46.78093364985628,40.10378255371128,40.704724737621234,0.08999978812174944,46.78093364985628,0.0899997881217494
1162,SMALL/C_SPY,SMALL,C_SPY,26.1971511096732,24.18432197602172,26.19715110967317,0.9999999999999859,26.1971511096732,0.999999999999986
1164,U56/N5/H63/W,U56,N5/H63/W,26.26459628371725,32.52576207079248,26.85402209239211,0.9058600540666727,26.26459628371725,0.9058600540666728
1164,U56/N5/H63/M,U56,N5/H63/M,26.948342611551094,34.708490661466904,27.178246912300573,0.9703737223477363,26.94834261155109,0.9703737223477364
1164,U56/N5/H126/W,U56,N5/H126/W,25.853597058015552,31.39908395906918,27.342234126106277,0.7315588162677136,25.853597058015552,0.7315588162677136
1164,U56/N5/H126/M,U56,N5/H126/M,26.948342611551094,32.3108095252947,29.11402929829542,0.596139851008902,26.94834261155109,0.596139851008902
1164,U56/N5/H252/W,U56,N5/H252/W,30.642338630654486,29.91340801527457,27.836530548564333,-2.8492114652473135,30.64233863065449,-2.849211465247313
1164,U56/N5/H252/M,U56,N5/H252/M,32.60644482299841,31.31793897856435,30.84034621434247,-0.37065626538282903,32.60644482299841,-0.370656265382829
1164,U56/N10/H63/W,U56,N10/H63/W,27.687075051048822,25.93830863823431,27.687075051048787,0.9999999999999797,27.687075051048826,0.9999999999999796
1164,U56/N10/H63/M,U56,N10/H63/M,27.635183891688325,27.49936990280692,27.635183891688325,1.0,27.635183891688325,1.0
1164,U56/N10/H126/W,U56,N10/H126/W,20.77105444573783,25.473525902795757,22.35940378272307,0.6622309456868063,20.77105444573783,0.6622309456868063
1164,U56/N10/H126/M,U56,N10/H126/M,24.802819358493462,25.923977539629085,24.802819358493462,1.0,24.802819358493466,1.0
1164,U56/N10/H252/W,U56,N10/H252/W,23.298952459620786,26.50510665718914,23.148552941183453,1.0469096335264847,23.298952459620786,1.0469096335264847
1164,U56/N10/H252/M,U56,N10/H252/M,22.856746329128264,26.29709502233564,23.99826993545831,0.6681953754908998,22.856746329128264,0.6681953754908998
1164,U56/N20/H63/W,U56,N20/H63/W,25.692124189442,22.73700900325047,25.69212418944195,0.9999999999999831,25.692124189442,0.9999999999999832
1164,U56/N20/H63/M,U56,N20/H63/M,23.940605544821,22.27978870864993,23.940605544821,1.0,23.940605544821,1.0
1164,U56/N20/H126/W,U56,N20/H126/W,19.12756183046503,22.367857381953222,20.133805111031315,0.6894594136315311,19.12756183046503,0.6894594136315311
1164,U56/N20/H126/M,U56,N20/H126/M,23.0773578548196,23.689112052238848,23.0773578548196,1.0,23.0773578548196,1.0
1164,U56/N20/H252/W,U56,N20/H252/W,21.84353096668994,21.795230595922245,20.271187658534167,-31.553441788637613,21.84353096668994,-31.553441788637613
1164,U56/N20/H252/M,U56,N20/H252/M,18.915655002855345,23.419185115084503,20.94514328849008,0.5493561195197209,18.915655002855345,0.5493561195197209
1164,U56/N40/H63/W,U56,N40/H63/W,22.146829339436348,19.760618582804042,22.146829339436348,1.0,22.146829339436348,1.0
1164,U56/N40/H63/M,U56,N40/H63/M,23.302744711937173,19.78986898639405,23.302744711937137,0.9999999999999899,23.302744711937173,0.99999999999999
1164,U56/N40/H126/W,U56,N40/H126/W,22.98419773383521,19.69807458489058,22.984197733835185,0.9999999999999925,22.98419773383521,0.9999999999999925
1164,U56/N40/H126/M,U56,N40/H126/M,24.40937720651406,20.446789150324406,24.40937720651405,0.9999999999999982,24.40937720651406,0.9999999999999982
1164,U56/N40/H252/W,U56,N40/H252/W,20.657924635318402,20.31033370670136,20.65792463531841,1.0000000000000204,20.6579246353184,1.0000000000000204
1164,U56/N40/H252/M,U56,N40/H252/M,23.916823466019945,20.92578749453002,23.916823466019945,1.0,23.916823466019945,1.0
1164,B136/N5/H63/W,B136,N5/H63/W,28.62353517468697,33.66636671098619,29.313815962318827,0.8631164291999267,28.62353517468697,0.8631164291999267
1164,B136/N5/H63/M,B136,N5/H63/M,28.344803654081996,35.43719851375126,29.945293074398478,0.774337237000491,28.344803654082,0.774337237000491
1164,B136/N5/H126/W,B136,N5/H126/W,28.123881008744522,34.112761145023406,32.59681331509434,0.25312709478787193,28.12388100874452,0.2531270947878719
1164,B136/N5/H126/M,B136,N5/H126/M,28.34480365408203,33.5457197652613,30.980068615767223,0.49330754325747717,28.34480365408203,0.4933075432574771
1164,B136/N5/H252/W,B136,N5/H252/W,26.122084031553523,31.343789819521174,26.508279871374206,0.9260402911419114,26.122084031553523,0.9260402911419114
1164,B136/N5/H252/M,B136,N5/H252/M,26.178485973312878,30.753441628037407,27.339093063841258,0.7463129310707465,26.17848597331288,0.7463129310707465
1164,B136/N10/H63/W,B136,N10/H63/W,28.15890183683046,28.468543354848844,28.15890183683041,1.0000000000001605,28.15890183683046,1.0000000000001603
1164,B136/N10/H63/M,B136,N10/H63/M,28.45034306480202,32.7040646161035,28.450343064802002,1.0000000000000042,28.45034306480202,1.0000000000000042
1164,B136/N10/H126/W,B136,N10/H126/W,20.203288162979305,29.049059380505803,24.281706582783023,0.5389414535475463,20.203288162979305,0.5389414535475463
1164,B136/N10/H126/M,B136,N10/H126/M,28.45034306480202,29.184474912186793,28.450343064802,1.000000000000029,28.45034306480202,1.000000000000029
1164,B136/N10/H252/W,B136,N10/H252/W,25.91829634412996,29.323013323736646,25.918296344129978,0.9999999999999948,25.91829634412996,0.9999999999999948
1164,B136/N10/H252/M,B136,N10/H252/M,26.80308333632067,31.48372676150405,28.059418881601296,0.7315891361172416,26.80308333632067,0.7315891361172416
1164,B136/N20/H63/W,B136,N20/H63/W,28.694818362899372,25.925883448109108,28.694818362899337,0.9999999999999871,28.69481836289937,0.9999999999999872
1164,B136/N20/H63/M,B136,N20/H63/M,27.33543500562533,26.893448676051584,27.335435005625285,0.9999999999998955,27.33543500562533,0.9999999999998956
1164,B136/N20/H126/W,B136,N20/H126/W,20.74030226784948,25.847369135685533,22.596063989530286,0.636628661870816,20.74030226784948,0.636628661870816
1164,B136/N20/H126/M,B136,N20/H126/M,27.627863638644705,26.74975875299417,27.62786363864468,0.9999999999999717,27.627863638644705,0.9999999999999716
1164,B136/N20/H252/W,B136,N20/H252/W,23.490998276411418,25.823811098052758,23.490998276411407,1.0000000000000047,23.490998276411418,1.0000000000000049
1164,B136/N20/H252/M,B136,N20/H252/M,24.655649909598683,25.673609030031983,24.655649909598683,1.0,24.655649909598683,1.0
1164,B136/N40/H63/W,B136,N40/H63/W,28.280398236662435,24.02512644337933,28.274121506339426,0.998524951958905,28.280398236662435,0.998524951958905
1164,B136/N40/H63/M,B136,N40/H63/M,27.728951385115753,24.225221076714362,27.728951385115707,0.9999999999999868,27.728951385115757,0.9999999999999868
1164,B136/N40/H126/W,B136,N40/H126/W,25.38318832364524,23.34554910516595,25.383188323645236,0.9999999999999982,25.38318832364524,0.9999999999999982
1164,B136/N40/H126/M,B136,N40/H126/M,24.67275868976267,23.398263354386835,24.67275868976267,1.0,24.67275868976267,1.0
1164,B136/N40/H252/W,B136,N40/H252/W,23.127454341463125,23.63304660766478,23.127454341463178,0.9999999999998946,23.127454341463125,0.9999999999998946
1164,B136/N40/H252/M,B136,N40/H252/M,24.930621785368928,23.457167228051794,24.930621785368885,0.999999999999971,24.930621785368928,0.999999999999971
1164,SMALL/N5/H63/W,SMALL,N5/H63/W,47.46221001334806,56.97637389483536,50.8822769019173,0.6405289070935578,47.46221001334806,0.6405289070935578
1164,SMALL/N5/H63/M,SMALL,N5/H63/M,43.70365287192743,53.775942735550736,52.68962976959335,0.10785163857135101,43.70365287192743,0.107851638571351
1164,SMALL/N5/H126/W,SMALL,N5/H126/W,50.69846791498922,60.85708940284236,56.74845439834857,0.40444808475309035,50.69846791498922,0.4044480847530903
1164,SMALL/N5/H126/M,SMALL,N5/H126/M,42.708690783109226,51.41247603079494,48.382556718141046,0.3481151276635109,42.708690783109226,0.3481151276635109
1164,SMALL/N5/H252/W,SMALL,N5/H252/W,45.910135358331324,39.496080846248375,45.91013535833135,1.0000000000000044,45.91013535833133,1.0000000000000044
1164,SMALL/N5/H252/M,SMALL,N5/H252/M,39.670039845116875,44.28955191663444,44.76518668669936,-0.10296212299076644,39.67003984511688,-0.1029621229907664
1164,SMALL/N10/H63/W,SMALL,N10/H63/W,40.88134371077919,43.57631971028289,41.0686323222625,0.9305045345421252,40.88134371077919,0.9305045345421252
1164,SMALL/N10/H63/M,SMALL,N10/H63/M,35.1504183151455,43.85447965900948,42.75600963525413,0.1262020085060321,35.1504183151455,0.1262020085060321
1164,SMALL/N10/H126/W,SMALL,N10/H126/W,43.43984789946609,44.785153270424395,44.257572222812,0.3921645293340199,43.43984789946609,0.3921645293340199
1164,SMALL/N10/H126/M,SMALL,N10/H126/M,35.93045055971868,42.72142792189604,39.4087875765135,0.487800233856239,35.93045055971868,0.487800233856239
1164,SMALL/N10/H252/W,SMALL,N10/H252/W,42.627921944026745,34.97514741940104,42.627921944026745,1.0,42.627921944026745,1.0
1164,SMALL/N10/H252/M,SMALL,N10/H252/M,34.00291239010369,37.51624758439222,37.625366082286675,-0.03105837953402392,34.00291239010369,-0.0310583795340239
1164,SMALL/N20/H63/W,SMALL,N20/H63/W,36.589477067213885,37.7536359535556,37.29005057068832,0.3982148728203777,36.589477067213885,0.3982148728203777
1164,SMALL/N20/H63/M,SMALL,N20/H63/M,43.05669279489495,43.26660083814814,40.50135110798422,13.173624446722355,43.05669279489495,13.173624446722355
1164,SMALL/N20/H126/W,SMALL,N20/H126/W,35.81405418032813,40.22964430410444,37.99438726948037,0.506219321079654,35.81405418032813,0.506219321079654
1164,SMALL/N20/H126/M,SMALL,N20/H126/M,38.523856599538334,44.18963189975718,42.3472865756642,0.32517091244720187,38.523856599538334,0.3251709124472018
1164,SMALL/N20/H252/W,SMALL,N20/H252/W,37.4118362706297,33.65672297617267,37.604744494878126,1.0513721448919213,37.4118362706297,1.051372144891921
1164,SMALL/N20/H252/M,SMALL,N20/H252/M,33.737157419882166,38.526354110137085,38.21148080305032,0.06574658078409461,33.737157419882166,0.0657465807840946
1164,SMALL/N40/H63/W,SMALL,N40/H63/W,35.90821813436979,33.954050035530656,36.42772640775209,1.26584625636398,35.90821813436979,1.26584625636398
1164,SMALL/N40/H63/M,SMALL,N40/H63/M,31.924031312972,35.78841720703123,35.27718918119331,0.13229217781377384,31.924031312972,0.1322921778137738
1164,SMALL/N40/H126/W,SMALL,N40/H126/W,36.11659367125416,37.12944872973203,37.12832841090174,0.0011060998520156992,36.11659367125416,0.0011060998520156
1164,SMALL/N40/H126/M,SMALL,N40/H126/M,33.72899122129336,36.8842572965213,36.02168938804602,0.2733740635210823,33.72899122129336,0.2733740635210823
1164,SMALL/N40/H252/W,SMALL,N40/H252/W,36.47852690620208,33.55224922982547,36.49486831158919,1.0055843659400578,36.47852690620208,1.0055843659400578
1164,SMALL/N40/H252/M,SMALL,N40/H252/M,33.61891081415288,35.86594723364243,36.103326097871204,-0.10564086196818219,33.61891081415288,-0.1056408619681821
