panel,book,gross,cost_bps,chooser,pick,full4b,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,committed_OOS_Sharpe,committed_OOS_CAGR,committed_OOS_MaxDD,base_OOS_Sharpe,base_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD
U56,CAP2,0.75,0.0,C_ISSHARPE,IN/r260,True,0.13317517664590683,1.3798528309978115,-0.14765004422980477,1.3693466954314064,0.13168913356431755,-0.14765004422980454,1.298146777009503,0.0967977753529703,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAP2,0.75,0.0,C_ISCALMAR,OUT/r260,True,0.13168913356431755,1.3693466954314064,-0.14765004422980454,1.3693466954314064,0.13168913356431755,-0.14765004422980454,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAP2,0.75,10.0,C_ISSHARPE,IN/r260,True,0.12922039349648173,1.3424435832212105,-0.14809080759214632,1.3318413815124672,0.12773946456006335,-0.14809080759214632,1.298146777009503,0.0967977753529703,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAP2,0.75,10.0,C_ISCALMAR,OUT/r260,True,0.12773946456006335,1.3318413815124672,-0.14809080759214632,1.3318413815124672,0.12773946456006335,-0.14809080759214632,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAP2,0.75,25.0,C_ISSHARPE,IN/r260,True,0.12331298604320784,1.2862157734969397,-0.14875179387181758,1.275468963789105,0.12183969460699817,-0.14875179387181792,1.298146777009503,0.0967977753529703,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAP2,0.75,25.0,C_ISCALMAR,OUT/r260,True,0.12183969460699817,1.275468963789105,-0.14875179387181792,1.275468963789105,0.12183969460699817,-0.14875179387181792,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAP2,0.75,50.0,C_ISSHARPE,IN/r260,False,0.11353300051668347,1.1922495164021094,-0.14985301432639264,1.181260845927782,0.1120723488705766,-0.14985301432639275,1.298146777009503,0.0967977753529703,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAP2,0.75,50.0,C_ISCALMAR,OUT/r260,False,0.1120723488705766,1.181260845927782,-0.14985301432639275,1.181260845927782,0.1120723488705766,-0.14985301432639275,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAP2,1.0,0.0,C_ISSHARPE,IN/r260,True,0.1499069844734835,1.345631716489089,-0.17219526991017164,1.333105459265909,0.14757573417524883,-0.17219526991017187,1.298146777009503,0.0967977753529703,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAP2,1.0,0.0,C_ISCALMAR,OUT/r260,True,0.14757573417524883,1.333105459265909,-0.17219526991017187,1.333105459265909,0.14757573417524883,-0.17219526991017187,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAP2,1.0,10.0,C_ISSHARPE,IN/r260,True,0.14522973285466767,1.3078834131001527,-0.17276601457826768,1.2952683323978311,0.14292015051644658,-0.172766014578268,1.298146777009503,0.0967977753529703,0.8831406547160487,0.15454794790057602,-0.33717256724185274
