panel,subwin,spy_sharpe,CAND20,EWELIG,CAND20_NG,EWALL,gap_vs_spy,eff_gate,eff_conc,interaction,base_EWALL_gap
U56,Y2014,1.1796547172746248,0.8441426041354537,1.0157493356069638,0.935469899379074,1.0189382000940377,-0.33551211313917106,-0.04725807986534708,-0.12753751609323688,-0.08813843075654637,-0.1607165171805871
U56,Y2015,0.15647338963609952,0.9137827124847748,0.6616443152599407,0.9585089139072736,0.5191702619392381,0.7573093228486754,0.04887392594910195,0.3457385245964348,-0.18720025474320134,0.3626968723031386
U56,Y2016,0.932883861426454,0.9838943014999019,0.7271780403453931,1.3737217382372373,1.4750698355273042,0.051010440073447905,-0.5688596159596233,0.07768408193222093,0.3580643584445756,0.5421859741008502
B136,ISH1_HALF,0.837767650154543,0.967396357106147,0.8920054728240502,0.932513391269275,1.0791560020852746,0.129628706951604,-0.07613378171217622,-0.035625863266951385,0.22203349509809645,0.2413883519307316
B136,ISH2_HALF,1.0603721885256991,1.1205241986252168,1.2227074110044671,1.2672428788970649,1.3311673201948588,0.06015201009951765,-0.1275892947311199,-0.08305382683852214,-0.038258771081456366,0.2707951316691597
B136,CAL0912,0.8104472018856379,0.9241003828013485,0.8505882913683761,0.8911220989876857,1.0492742133646624,0.11365318091571064,-0.08285381909131173,-0.04232001147200215,0.23166420580994918,0.23882701147902452
B136,CAL0910,1.0391330627415478,1.013899397313459,1.110864856155671,0.9816400342137354,1.3233751917043663,-0.025233665428088914,-0.09012548622448585,-0.2193503081664216,0.2447696986484188,0.28424212896281853
B136,CAL1112,0.5440075714693094,0.8249507533597784,0.5530389373065748,0.7908621557541354,0.7235337953843546,0.28094318189046896,-0.06820313023606839,0.16962008821149221,0.20458345568342273,0.17952622391504514
B136,CAL1316,1.101774853300129,1.1702169850835529,1.2708068687286604,1.3151248680813903,1.3760343555710137,0.06844213178342384,-0.12506768492009535,-0.0807496855673655,-0.03968039615548413,0.2742595022708847
B136,Y2009,1.186750747252726,1.125960937796062,1.3152129242487407,1.0033411948334872,1.5631072849745653,-0.0607898094566639,-0.06263730888162489,-0.3745090382968784,0.37051410368839943,0.3763565377218394
B136,Y2010,0.8718444949259998,0.910150272911274,0.8955987847729976,0.9588301978374058,1.0375552956291842,0.038305777985274236,-0.09531821789115918,-0.032086804826751025,0.09327658593005494,0.16571080070318445
B136,Y2011,0.19656290035861598,0.3757500432948113,0.239895096644095,0.3525316903534756,0.328191525487441,0.17918714293619534,-0.03253903795100514,0.08009755575837545,0.11151478178468174,0.13162862512882503
B136,Y2012,1.2373917526368907,1.4863207348847902,1.0138652327848443,1.461271429981824,1.4744309495779564,0.2489289822478995,-0.2177582059450729,0.2296479912519067,0.4856150216960784,0.23703919694106568
B136,Y2013,2.585408986071074,2.575336809385291,2.8379397410007976,2.820157484592462,2.898047111557911,-0.010072176685782974,-0.15246402288214234,-0.17024627929047775,-0.18471330465005797,0.3126381254868371
B136,Y2014,1.1798975886412135,0.5596794813390304,1.2229253153399047,0.6250274867686635,1.3824098357644967,-0.6202181073021831,-0.11241626292711254,-0.7103140914983537,0.09413651499495901,0.2025122471232832
B136,Y2015,0.15626172024906443,0.6126692789096458,0.34484891398795553,0.6279424288744746,0.3789462418797267,0.4564075586605814,-0.024685238928299963,0.25840827595821914,0.01882417792694241,0.22268452163066227
B136,Y2016,0.932818126504599,1.0412212937864294,0.9977042111977381,1.331644959784945,1.2389405078354867,0.1084031672818303,-0.26582998131813207,0.06811076726907472,-0.04918736936076695,0.30612238133088765
SMALL,ISH1_HALF,0.9337133598830508,0.9445300054330699,0.7593164121875855,1.4810597078107572,1.1476889063000648,0.010816645550019044,-0.46245109824508335,0.2592921973780884,-0.14815720826520806,0.213975546417014
SMALL,ISH2_HALF,0.7151717413207667,0.10116543584825276,0.5678459844449615,0.025283166918018518,0.7692494786499007,-0.6140063054725139,-0.06276061263735247,-0.6053234301642955,0.2772857631351735,0.05407773732913401
SMALL,CAL0912,0.488419322610508,0.11420559837824236,-0.06472408899253734,0.8199326560403515,0.5537990568870745,-0.3742137242322657,-0.6621251017708605,0.22253164326202832,-0.08720391178249726,0.06537973427656651
SMALL,CAL0910,,,,,,,,,,
SMALL,CAL1112,0.488419322610508,0.11420559837824236,-0.06472408899253734,0.8199326560403515,0.5537990568870745,-0.3742137242322657,-0.6621251017708605,0.22253164326202832,-0.08720391178249726,0.06537973427656651
SMALL,CAL1316,1.101671080912679,0.81375216127397,1.1834352950856737,0.7935028443587401,1.3128871085960145,-0.2879189196387091,-0.05460124829755547,-0.4445336990244891,0.14970113042557076,0.21121602768333547
SMALL,Y2009,,,,,,,,,,
SMALL,Y2010,,,,,,,,,,
SMALL,Y2011,0.10134242541109863,-0.07319350931733966,-0.6550415527152557,0.5729423623367617,0.020211493862439336,-0.17453593472843829,-0.6606944591158982,0.5672894559361191,0.02911717492359367,-0.08113093154865929
SMALL,Y2012,1.237652695894811,0.41051554600972684,0.7958684879181595,1.27289251298538,1.590513031831676,-0.8271371498850842,-0.828510755444585,-0.3514867303773643,-0.06773242306213667,0.35286033593686494
SMALL,Y2013,2.5846791583532798,2.922499828626457,3.1604843727835368,3.1166610999756146,3.3757488107227287,0.3378206702731772,-0.20471285464417477,-0.24853612745209697,0.021103166590034306,0.7910696523694489
SMALL,Y2014,1.1796547172746248,-5.273280225337843e-05,0.4039416108555388,0.006559963898715183,0.5509179619874431,-1.1797074500768783,-0.07679452391643644,-0.4741761708732601,0.1403636544309358,-0.6287367552871816
SMALL,Y2015,0.15647338963609952,0.038282840091796784,-0.30072301704036797,-0.2730537588070314,-0.2603204658242358,-0.11819054954430275,0.135467023841348,0.16313628207468456,0.3517391501149604,-0.4167938554603353
SMALL,Y2016,0.932883861426454,0.2966023139634719,1.4294863878237862,0.32435302149199685,1.7823736819456,-0.636281547462982,-0.19031900082516934,-1.2954523671569587,0.3251365865932889,0.849489820519146
