panel,family,state,side,q,w,depth,cadence,gross,kind,nswitch_real,nruns,max_runlen_real,km_exact,wass,gap_cv,share0,max_gap_ratio,ach_PRE,ach_ADJ,excess_0bps,excess_10bps,excess_25bps,seedsd_0bps,seedsd_10bps,seedsd_25bps,excess_IS,excess_OOS
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,EBOOT_LONE,116,58,49,0.85,0.2127632254750898,1.9168189426759248,0.3152542372881356,0.9405607476635514,0.1479190378049155,0.0747915961733673,0.1621111678562175,0.1602362913279038,0.1582042214178206,0.0352066677443472,0.0349794702266391,0.0346587415190484,0.0598980447390192,0.2490372054128427
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,GBLOCK_REAL,116,58,49,0.9,0.1751926040061633,1.915369191657934,0.3050847457627119,0.9289719626168222,0.0007382570980343,0.0183795256698145,0.1678950798319961,0.1664819329259904,0.1635605601515539,0.0384332295269509,0.0382360733518119,0.0379643029461483,0.0671790514510159,0.2607089398152208
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,GBLOCK_DOM,116,58,49,0.9,0.1785567539804828,1.892299080473432,0.3016949152542373,0.9214953271028036,0.1221292565135808,0.0185271770894213,0.1692721694069648,0.1682682769946535,0.1678803700503952,0.0332991083237891,0.0335948668497904,0.0340823625351383,0.07009815584706,0.2508290504983411
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,GBLOCK_LONE,116,58,49,0.9,0.1792758089368258,1.8876545169444223,0.3008474576271186,0.9101869158878504,0.0662554984773447,-0.0162724168691746,0.1694855686689259,0.167678327306181,0.1653748838235284,0.0389023926169017,0.0386452037065116,0.038275028174473,0.063968577632189,0.2607191212045333
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,GPERM_REAL,116,58,49,0.95,0.0,1.940094008854815,0.3050847457627119,1.0,-0.0263127134024424,-0.0578362914885108,0.1674286249656188,0.1658097814246752,0.1632297272251155,0.0396202249634101,0.039419188676333,0.0391388786935825,0.0724517694071716,0.2581834855279956
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,GPERM_DOM,116,58,49,0.85,0.0,1.940094008854815,0.3050847457627119,1.0,0.0874834661170752,-0.0054507982404872,0.1722694545804469,0.1711363627829606,0.1679158938341606,0.0298319991174334,0.0300099554130137,0.0303527886109553,0.0717879118305025,0.2456915907939083
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,GPERM_LONE,116,58,49,0.9,0.0,1.940094008854815,0.3050847457627119,1.0,0.0248546556338244,-0.0292380571534036,0.1729345958538005,0.1712003988442489,0.1679280052186642,0.0412506399142094,0.0409169699551706,0.0404261821181129,0.0730390003372101,0.2622834345959239
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,OP_DOM,116,58,49,1.0,0.0399709961026012,1.9274338758583407,0.3101694915254237,0.9904672897196262,0.0557397951336552,-0.0108385370205173,0.1757666521830275,0.1746169269409141,0.172284938263974,0.0331984782478764,0.0335554850411315,0.0341364829619125,0.0672211029151264,0.252660756064918
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,OP_LONE,116,58,49,1.0,0.0330332765658367,1.9322195443224883,0.306497175141243,0.9928971962616824,0.0469546894706081,-0.003348149743148,0.1708739860278746,0.1683428325514474,0.1656422906213066,0.0456511451610875,0.0454622310779282,0.045196826007269,0.072636287388886,0.256429672410808
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,BLOCK,116,58,49,1.0,0.0437139759173657,1.9301625488286305,0.307909604519774,0.9966355140186915,-0.0064660555538466,0.1630420806545879,0.1765548516583185,0.1748565200179617,0.1717434831786506,0.0386567858409748,0.0387592610877941,0.0389425701885121,0.078743305651385,0.2680718277982955
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,BLOCK2,116,58,49,1.0,0.0432074987159732,1.9354354154598288,0.3107344632768362,1.0,-0.01825632901658,0.1726286566796886,0.1738274283641852,0.1717403498953348,0.1688061494414507,0.0390049405961412,0.0391209113145657,0.0393270248163896,0.0770694894992411,0.2548407551633649
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,UNIF_REAL,116,58,49,1.0,0.7695685670261941,0.9553703975271852,0.011864406779661,0.557570093457944,0.0445138269402319,0.0335199483220031,0.175198262367897,0.1733541902298152,0.170317125486148,0.040948075812548,0.0405502534747813,0.0399599327081544,0.0775842355886406,0.2639616995228901
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,UNIF_DOM,116,58,49,1.0,0.7803287108371855,0.9226775392157684,0.0127118644067796,0.5247663551401869,0.0069796056476668,0.0049094097019287,0.1693493611681565,0.1692195031165699,0.1666355029105191,0.0327185944562238,0.033026890259236,0.0335513559098397,0.0646745498128046,0.2525286692566221
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,UNIF_LONE,116,58,49,1.0,0.759989727786338,0.9643777535810852,0.0127118644067796,0.5823364485981309,0.0870159032883201,0.0883047771386385,0.1838378955184171,0.1818413117998946,0.179198118427673,0.0421995703360401,0.0418501968055814,0.0413183014577423,0.0810971079239146,0.2687245733512704
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,LNFIT_REAL,116,58,49,0.95,0.6019774011299435,3.140300150297352,0.2016949152542372,2.7628971962616826,0.0321111076932541,0.0023531944999846,0.1755836016712701,0.1735226983330203,0.171312370059083,0.0395034751267108,0.0392468823499782,0.0388770669294169,0.0724358438935222,0.2608805405708322
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,LNFIT_DOM,116,58,49,0.9,0.7372624550590652,3.662379321825476,0.2067796610169491,3.1914018691588786,0.0529145775016149,-0.0125503706665846,0.1754223035153002,0.1741385368316386,0.1716734258593475,0.0312684500064136,0.0315947350118038,0.0321288443208991,0.0690835152067258,0.2467220746633581
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,LNFIT_LONE,116,58,49,0.95,0.6210323574730354,3.097368344735272,0.2016949152542372,2.490093457943925,0.0288566243194192,0.0162385800855147,0.1710038508281307,0.1691749303403733,0.1662465307252196,0.0341423614295909,0.0338933878525962,0.0335325422755585,0.0648067111339338,0.2602718228377997
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,EBOOT_REAL,116,58,49,0.85,0.2172573189522342,1.8751332648611991,0.2838983050847458,0.9142056074766356,0.0005506167522839,0.0021101848718816,0.166417213010428,0.1645599500958871,0.1621855190687947,0.0376550922487605,0.0374607027330869,0.0371921862772039,0.0656730686777007,0.257613763053113
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,EBOOT_DOM,116,58,49,0.95,0.2122496147919876,1.960869092007841,0.3101694915254237,0.9954205607476636,0.1105293918607155,0.0057983942908117,0.1717137789610229,0.1693271751345493,0.1660412566582575,0.0332675560479677,0.0335179198463377,0.0339527038787033,0.0616149347543514,0.2509631945702356
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,EBOOT_LONE,116,58,49,0.9,0.2247560349255265,1.9486829854108676,0.2991525423728813,0.9958878504672898,0.063822326125073,0.0183118521024946,0.1724061919280113,0.1713239686110486,0.1681821104356432,0.0388378601330501,0.0384994732330519,0.038006501765842,0.0549087279944407,0.2679796125534875
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,GBLOCK_REAL,116,58,49,0.9,0.192809450436569,1.942794484920769,0.3084745762711864,0.9942056074766354,-0.0287058968285705,0.0029868651757974,0.1765844573820127,0.1750257142039414,0.1724688858249973,0.0408952466905927,0.0405885459691881,0.0401505660558787,0.0817246044045676,0.2581695566040844
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,GBLOCK_DOM,116,58,49,1.0,0.1774011299435028,1.9791308770339384,0.2957627118644068,0.9962616822429906,0.1240241163985358,0.0258759112861053,0.1667689261063604,0.167154384908545,0.1640268087346837,0.0334072240424994,0.0336988469964792,0.0342016644453101,0.064337456357256,0.2493020928397402
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,GBLOCK_LONE,116,58,49,1.0,0.2014381099126862,1.9465067163762144,0.2983050847457628,0.9677570093457945,0.105146267187548,0.0184994924482451,0.1642637676936117,0.1632457878817695,0.1603885834918941,0.0398964376156914,0.039656339500761,0.0393056293214883,0.0573568694396995,0.249907293373827
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,GPERM_REAL,116,58,49,0.9,0.0,1.940094008854815,0.3050847457627119,1.0,0.0112553446737826,0.0502353194499984,0.1724228972239118,0.1702610249381098,0.1663582297600325,0.0368269686238906,0.0365258061921115,0.0360985500510147,0.0684014570847272,0.2624602029614142
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,GPERM_DOM,116,58,49,0.85,0.0,1.940094008854815,0.3050847457627119,1.0,0.0873604232674028,0.0076163523947214,0.175719193506021,0.1740622992473536,0.172198346583578,0.0316052989501149,0.0317976291136931,0.0321464083990803,0.0677434621332415,0.255002905986559
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,GPERM_LONE,116,58,49,0.9,0.0,1.940094008854815,0.3050847457627119,1.0,0.1148605001691839,0.0618013473192039,0.1692593076612095,0.1665826322268122,0.1639816112660052,0.0380123726722494,0.0378173990098814,0.0375313070929298,0.0612572571614382,0.2595002392070265
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,OP_DOM,116,58,49,1.0,0.0353182875615577,1.933718853560446,0.3093220338983051,1.0,0.0183106216739979,-0.0292594358485342,0.1769597935161938,0.174769602484678,0.1735859664686825,0.0335086568752008,0.0337580669376137,0.0341904864845025,0.0711081715988836,0.2603009516417184
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,OP_LONE,116,58,49,1.0,0.0388061405010557,1.9272117872962131,0.307909604519774,0.993644859813084,0.0624199452459318,0.0091076317327509,0.1739029898751607,0.1724644620987213,0.1702022421390563,0.04297517723862,0.0427256256655677,0.0423711538293828,0.0818167899920933,0.2536869349739459
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,BLOCK,56,28,57,1.0,0.0411542403279528,1.242694060193018,0.0133333333333333,0.9902439024390244,0.0531746031746031,-0.138951833607006,0.1200622767031988,0.1206245652537478,0.1203392908699477,0.0416429725777909,0.0416816037332404,0.0417563172397671,-0.0199642025898479,0.2407498037955016
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,BLOCK2,56,28,57,1.0,0.0339624790047541,1.2421789742092617,0.0066666666666666,0.9939962476547842,0.0469896004378763,-0.1490585659551177,0.1172986388856646,0.1161608182493136,0.1174632710952723,0.0419503121226815,0.0420189320652894,0.0421404167037395,-0.0176253647657498,0.2433620713359587
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,UNIF_REAL,56,28,57,1.0,0.3894952600563669,0.9862907324808764,0.0034482758620689,1.0483114446529078,0.0314997263273125,0.0314723590585659,0.123285807544458,0.1229660918723321,0.1226714958119866,0.0397822118166018,0.0394937882790665,0.039077463100067,-0.0161700658929539,0.245553965736927
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,UNIF_DOM,56,28,57,1.0,0.4342300794260825,0.9571183298172038,0.0034482758620689,1.0067542213883676,-0.06247947454844,-0.0487411056376573,0.1187443829197252,0.1178782146643224,0.1172417913631016,0.0320185436754044,0.0325178200531149,0.0333106357697918,-0.0293478919343407,0.2301562377089686
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,UNIF_LONE,56,28,57,1.0,0.4132974634896233,0.9105273432935052,0.0068965517241379,0.9314258911819886,-0.0026272577996715,-0.0353585112205801,0.1193591699385642,0.1194652313752665,0.1197451821599973,0.0448008491768307,0.0444383478973082,0.0438949707221081,-0.0222104222450381,0.2417528758628131
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,LNFIT_REAL,56,28,57,1.0,0.4677683832949014,1.751738174341471,0.0172413793103448,2.059474671669793,-0.0612205801860974,-0.0212643678160919,0.1265092131819056,0.1267497048307366,0.1256118948328629,0.0393511857039007,0.0391122700383281,0.0387679173609009,-0.0137800762099026,0.2421990114405482
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,LNFIT_DOM,56,28,57,1.0,0.599923136049193,2.0930291755085184,0.0224137931034482,2.570731707317073,0.098631636562671,0.0833607006020799,0.1190552207237506,0.119955805861711,0.1197608255535829,0.0291441567333096,0.0295230241812084,0.0301490337269468,-0.0278429415669912,0.2303480648145647
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,LNFIT_LONE,56,28,57,1.0,0.5466564181398923,1.8750629395501737,0.0224137931034482,2.1503752345215763,-0.0236453201970443,-0.0705801860974274,0.1218343483137085,0.1207688418206419,0.1205190971360327,0.0372634747154421,0.0369871886435093,0.0365745390717553,-0.0259761097362136,0.2439285489944387
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,EBOOT_REAL,56,28,57,1.0,0.2511401486036383,1.2945153505410247,0.0,1.0642589118198873,0.048440065681445,0.0514778325123152,0.121420640139888,0.1207248783794777,0.1195616769890161,0.0404496073293414,0.0401981610404411,0.0398342511539945,-0.0191078667219941,0.2453515829569424
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,EBOOT_DOM,56,28,57,1.0,0.1808352549321035,1.2325656947872807,0.0,0.9701688555347092,0.0422824302134647,-0.0076902025177887,0.1247004878757721,0.1250038326190113,0.1253408174766141,0.0305434702761575,0.0310865397884745,0.031961509998363,-0.0273180342261115,0.2355326977375432
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,EBOOT_LONE,56,28,57,1.0,0.2434281322059954,1.268671252718807,0.0,1.0106941838649155,0.0547345374931581,-0.0027640941434044,0.1155057298037002,0.1150110033973363,0.1143049138890929,0.041044472264254,0.0408962969104214,0.0406790594457754,-0.0315606410994777,0.2461632333536997
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,GBLOCK_REAL,56,28,57,1.0,0.1644119907763259,1.2069801656359265,0.0,0.9560037523452156,-0.0008483853311439,0.0594964422550629,0.1196999321615365,0.1194235498959765,0.1197410118161781,0.0420764754161867,0.0418074484445744,0.0414174327790762,-0.0226048229593441,0.2505651299129293
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,GBLOCK_DOM,56,28,57,1.0,0.1561106840891622,1.280091496838898,0.0,0.9933395872420264,0.0186918445539135,0.0376847290640394,0.1183096915821074,0.1181774213799931,0.1171534833070017,0.0299308575662894,0.030317367382635,0.0309419026072892,-0.03251443570716,0.2393120814693405
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,GBLOCK_LONE,56,28,57,1.0,0.1382270048680502,1.2394503188257515,0.0,0.9632270168855536,0.0861247947454844,-0.01247947454844,0.1148959708672581,0.1146871080764703,0.1137133823054318,0.044701298654237,0.0442453360695086,0.0435746092469633,-0.0303285865272752,0.2367669997396135
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,GPERM_REAL,56,28,57,1.0,0.0,1.2481493377831865,0.0,1.0,0.0594690749863163,0.0940065681444991,0.1209046325376751,0.1203075225892593,0.1193721304824371,0.0394085395744109,0.0392102307654123,0.0389187360803507,-0.0137114594012979,0.2373670987196638
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,GPERM_DOM,56,28,57,1.0,0.0,1.2481493377831865,0.0,1.0,-0.001231527093596,-0.0364805692391899,0.1215374309844931,0.12152861054572,0.1235299902378368,0.031330801745167,0.0317337068708346,0.0323795671223987,-0.0255448831058193,0.2290767109704565
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,GPERM_LONE,56,28,57,1.0,0.0,1.2481493377831865,0.0,1.0,0.0715106732348111,0.0478106185002736,0.1227345137599982,0.1219794285906589,0.1215977755833839,0.0376282488326688,0.0374303512872392,0.0371497562949198,-0.0165675279960208,0.2492191584353705
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,OP_DOM,56,28,57,1.0,0.0396561049904631,1.236627374853075,0.0066666666666666,0.9909943714821764,-0.0469129720853858,-0.016767925561029,0.1170295525141481,0.1170207550425074,0.1165876852824936,0.0298544185130459,0.0303022841772237,0.031023154425066,-0.0297404083523983,0.2328112980960135
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,0.75,OP_LONE,56,28,57,1.0,0.0429584080621744,1.24116832659343,0.0066666666666666,0.99671669793621,0.0545949644225506,0.0622660098522167,0.1205892779962841,0.1210495370022342,0.1208851843757074,0.041649480452134,0.0417222928434814,0.0418411282836437,-0.0198239672252102,0.2452682844654586
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,BLOCK,56,28,57,1.0,0.0457198166652432,1.227572814732643,0.0066666666666666,0.9879924953095685,0.0462616310892173,-0.1395785440613027,0.1198733375047503,0.1198983719262182,0.1196007393700801,0.066485272673644,0.0662957389287502,0.0660061359053094,-0.0267221026069551,0.2455006248058676
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,BLOCK2,56,28,57,1.0,0.0360586323610717,1.2348883915687303,0.0050574712643678,0.9975609756097562,0.0169485495347564,-0.1559304871373837,0.1228921893784924,0.1234560348163942,0.1234419298815269,0.0481182020098686,0.0480151888839308,0.0478688265736765,-0.0146899198144356,0.2425420679513119
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,UNIF_REAL,56,28,57,1.0,0.3818857289264669,1.0060317807461758,0.0017241379310344,1.049249530956848,0.0378489326765188,0.0189928845101258,0.1221253730523782,0.1221787290360695,0.1212402082175211,0.0423906521200111,0.0420562078685569,0.0415606680577767,-0.023399793675622,0.2407690673323699
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,UNIF_DOM,56,28,57,1.0,0.3717653087368691,0.997564923082931,0.0051724137931034,1.049249530956848,0.0429666119321291,0.0791461412151067,0.117807625359366,0.116838826066099,0.1173880001925425,0.0306168027944038,0.0311171680385524,0.0319193134099439,-0.0248651223890694,0.2315961811526012
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,UNIF_LONE,56,28,57,1.0,0.4388931591083781,0.9339884895678991,0.0051724137931034,0.996810506566604,-0.0217296113847838,0.0196770662287903,0.1241830366709981,0.1240212978386349,0.1231176023556719,0.0398766622876375,0.03958144640364,0.0391468057834715,-0.0201875445499906,0.2440564618453085
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,LNFIT_REAL,56,28,57,1.0,0.5425057647963105,1.9235061564276257,0.0293103448275862,2.268855534709193,0.0032840722495894,0.0372468527640941,0.1246245219996339,0.1241935722319457,0.1234298425099384,0.0385084023529479,0.0382419185974453,0.0378551109415458,-0.019890542868285,0.2433351233078825
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,LNFIT_DOM,56,28,57,1.0,0.5312067640276711,1.8772110918492964,0.0293103448275862,2.2040337711069418,0.0033388067870826,0.0127257799671592,0.1220074168269168,0.1215081238958265,0.1199051634769812,0.0277987569459799,0.028116334298647,0.0286432709018279,-0.0286425721577156,0.235695185166138
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,LNFIT_LONE,56,28,57,1.0,0.5291570586728158,1.9032291608124892,0.0224137931034482,2.244465290806754,0.0550355774493705,0.050519978106185,0.1203637884703286,0.1202436247542596,0.1192156217929703,0.0420506558325671,0.0418305897005179,0.0415043665723124,-0.0253186242329911,0.2446174278814968
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,EBOOT_REAL,56,28,57,1.0,0.2134511913912375,1.2116638990859614,0.0,0.922514071294559,-0.0750410509031198,-0.0590585659551176,0.1222942713315063,0.1217570139638822,0.1205066229154228,0.0387333551641539,0.0384901429924419,0.0381327086746386,-0.019868393811998,0.2456819848137558
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,EBOOT_DOM,56,28,57,1.0,0.20463745836536,1.2600485411865645,0.0,1.0333958724202623,0.0686918445539135,-0.0080186097427476,0.1201801000883727,0.1206069634877929,0.1202853095871154,0.0322761613665666,0.0326525724561752,0.0332613548089434,-0.0286177955571076,0.2321296238236705
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,EBOOT_LONE,56,28,57,1.0,0.2200614911606456,1.299889720135083,0.0,1.0359287054409003,0.075944170771757,0.0454296661193212,0.1208564240056876,0.120188676870211,0.1196098414033375,0.0389789124822656,0.03871163350389,0.038325316980168,-0.0175285666900542,0.2479284281559904
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,GBLOCK_REAL,56,28,57,1.0,0.1520112733794517,1.245130615550034,0.0,0.9705440900562852,0.0107006020799124,-0.0017241379310344,0.1144826764146109,0.1139190534094345,0.1136681841176109,0.039431853587766,0.0391513181894392,0.0387495384478634,-0.027125456324596,0.2405875548511135
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,GBLOCK_DOM,56,28,57,1.0,0.1221624391493723,1.251743717197558,0.0,0.9847091932457788,0.0774493705528188,0.0227969348659003,0.1180113736691548,0.1168814898837328,0.1154351906554078,0.0300860885628732,0.0305017614510353,0.0311727161333908,-0.029766287917718,0.2325757496385265
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,GBLOCK_LONE,56,28,57,1.0,0.1528567768383295,1.2149874775558829,0.0,0.9395872420262664,0.0085933223864258,-0.0059660645867542,0.1248741085157287,0.1251138706517036,0.1243430195813434,0.0387966786130379,0.0385785422874852,0.0382712125705395,-0.013127596098012,0.2409689685315719
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,GPERM_REAL,56,28,57,1.0,0.0,1.2481493377831865,0.0,1.0,0.0625342090859332,0.0034482758620689,0.1225090122997676,0.1223705146992286,0.1222363289330952,0.0423577898165893,0.0421353815920033,0.041808957437102,-0.0163282468854554,0.2445734779202463
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,GPERM_DOM,56,28,57,1.0,0.0,1.2481493377831865,0.0,1.0,0.0836617405582923,0.109879584017515,0.1260294148442805,0.1264397349783954,0.1272454891238469,0.0314910379728188,0.0318058234827719,0.0323185966431646,-0.0226489648040715,0.2380532675873763
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,GPERM_LONE,56,28,57,1.0,0.0,1.2481493377831865,0.0,1.0,0.10935960591133,0.0831691297208538,0.1158563939238392,0.1165278772873485,0.1162174689305973,0.0363730871967986,0.0360806450488242,0.0356591733098303,-0.0212932876332658,0.2414610173432346
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,OP_DOM,56,28,57,1.0,0.0336995674518846,1.2414072195910255,0.01,0.9915572232645402,0.0001943076081007,-0.0496770662287903,0.1219715952141347,0.1223300453422742,0.1221341902347358,0.0309203187253596,0.0312521808633896,0.0318020802229121,-0.0262944484659386,0.2354019267192221
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,OP_LONE,56,28,57,1.0,0.0410965923648475,1.2477987913544188,0.0166666666666666,0.993996247654784,0.0074521072796934,0.0252764094143404,0.1186113288098503,0.1180392638753722,0.1170991111233963,0.0423160632900705,0.0424028281817592,0.0425376969208098,-0.0191632856538223,0.2423769579679365
