panel,gross,cadence,band,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,dIS
U56,0.5,W,0.0,0.05450852419745589,1.1713266506837883,-0.0809649788951462,1.1803740842868784,1.1660153496211363,1.0544623564761966,0.06040965849840618,1.263603128533104,-0.08096497889514664,0.0
U56,0.5,W,0.02,0.05654251646213093,1.1986641457810376,-0.07985037090920366,1.2031318709187473,1.197916795551546,1.0842817916549696,0.06257234301807957,1.288734976514957,-0.07985037090920377,0.029819435178773057
U56,0.5,W,0.03,0.057502691060181244,1.205799984186222,-0.08117568635177996,1.225537663072102,1.1917346133427735,1.1039280166717063,0.06321454051666775,1.2859085362697582,-0.08117568635178007,0.049465660195509686
U56,0.5,W,0.05,0.05543883324737453,1.149814469943364,-0.08466594695719298,1.1865969592183954,1.1213154194131234,1.062031613395938,0.06079180943129647,1.2185970177690395,-0.08466594695719276,0.007569256919741418
U56,0.5,W,0.08,0.056826261875706496,1.1504115903333643,-0.0976378045575731,1.2355311502629305,1.081055571195347,1.1220123336542167,0.06015966345383239,1.173709024957135,-0.0976378045575732,0.06754997717802014
U56,0.5,W,0.12,0.05791239849554031,1.1516042012891246,-0.08181036678145326,1.2323637779055892,1.0790067423769893,1.1199809023609881,0.05990903868045705,1.177238121075989,-0.08181036678145304,0.06551854588479156
U56,0.5,W,0.2,0.05703098349534841,1.1161033682998458,-0.08159297236696528,1.1971215464465046,1.0480203687212142,1.0994155931189233,0.05915673374201491,1.1298700131843749,-0.08159297236696472,0.04495323664272677
U56,0.5,M,0.0,0.059099010218060855,1.209256165726365,-0.08030100062183876,1.2455889249394725,1.1766397609076318,1.1317251014914278,0.06276784833227844,1.2723713502795697,-0.08030100062183831,0.0
U56,0.5,M,0.02,0.059951194879000136,1.2092577104778215,-0.08813651348391838,1.235127978701695,1.188232043405589,1.1229436703681215,0.06470209921484527,1.2781472922000603,-0.08813651348391793,-0.008781431123306316
U56,0.5,M,0.03,0.05911970371146591,1.1752977092127892,-0.09778168275819021,1.2097834144241444,1.1484020568862696,1.10350582312406,0.0638377723579664,1.2320141421878197,-0.09778168275819055,-0.028219278367367817
U56,0.5,M,0.05,0.05872395364983651,1.1447686404575275,-0.10937355472129551,1.2072561945630282,1.0976913155363939,1.0949842273065926,0.06354814686119914,1.1844331073857959,-0.10937355472129562,-0.03674087418483518
U56,0.5,M,0.08,0.058059013455405095,1.0995759425451923,-0.12641378223421673,1.2106081972447926,1.016710174194643,1.0972138908360074,0.06171619712125964,1.1053295210595218,-0.12641378223421684,-0.0345112106554204
U56,0.5,M,0.12,0.06009841025204943,1.142631909446608,-0.10065692618442246,1.2373202755151607,1.064445846475246,1.1253108950242743,0.0628726113201743,1.1572476141833894,-0.10065692618442201,-0.006414206467153516
