panel,family,level,cad,split,li,cadrank,nnames,resid_is,gap_is,pred_is,c_bar_is,c_sd_is,ct_ac1_is,ct_range_is,to_is,tors_is,gshare_is,isSharpe_dg_is,isSharpe_rs_is,cagr_rs_is,mdd_rs_is,mdd_dg_is,win_is,ddsh_is,hit_is,vol_is,kurt_is,skew_is,calmar_is,resid_oos,gap_oos,pred_oos,c_bar_oos,c_sd_oos,ct_ac1_oos,ct_range_oos,to_oos,tors_oos,gshare_oos,isSharpe_dg_oos,isSharpe_rs_oos,cagr_rs_oos,mdd_rs_oos,mdd_dg_oos,win_oos,ddsh_oos,hit_oos,vol_oos,kurt_oos,skew_oos,calmar_oos,oSharpe_dg,oSharpe_rs,dto_is,dto_oos
SMALL439,QUANTILE,0.2,W,S2016,0,1,665,-0.01280899209596953,-4.672909920138246,-4.660100928042277,0.20101571331106755,0.0018016911258615614,0.6178249666462661,0.015195367989604636,2.549256425451941,12.594671699177503,0.20100806545615024,0.4264239374907061,0.4314935822614919,4.623758161805869,-18.89290875312494,-4.015915557755701,0.5366178428761651,0.9507323568575233,0.4840213049267643,12.207380632264332,2.313353478098576,-0.6290470087392191,0.2447351131699658,-0.004615797089058127,-7.1210323067393055,-7.116416509650247,0.20070772205760157,0.0022850070915861856,0.583301253764324,0.03946965372490524,2.451254542455416,12.097607279453833,0.2005782524375248,0.5482815117337045,0.5479926176708504,7.77695712548816,-37.834412227175044,-8.70083328406157,0.5354362965997542,0.9463334698893896,0.4719377304383449,16.022271259851863,6.4325023868726605,-0.7431144032954102,0.2055524763749934,0.5482815117337045,0.5479926176708504,-10.045415273725563,-9.646352736998416
SMALL439,QUANTILE,0.2,W,S2018,0,1,665,-0.010705358526363895,-3.854633957635767,-3.843928599109403,0.20095225613248807,0.0017359417360683252,0.6074187490175531,0.015195367989604636,2.5117384831922087,12.417490887653079,0.20095254416250402,0.35606524655621635,0.3606465063026178,3.6343244299398503,-18.89290875312494,-4.045580845769425,0.5389221556886228,0.9421157684630739,0.4785429141716567,11.85127292380459,2.205150756211084,-0.6132374184766002,0.19236447269342385,-0.004325263277582536,-8.662899752599508,-8.658574489321925,0.2006935686675208,0.0024463783848361503,0.5860180607478239,0.03946965372490524,2.4646578488113975,12.152039464906986,0.20052435792340267,0.6266171634887772,0.6256100642642429,9.680538590382248,-30.92329044395299,-6.839824353785707,0.5327488396080454,0.9401753481175864,0.4744713769984528,17.129024225523356,5.939606387617998,-0.7442662283478729,0.31305008139181595,0.6266171634887772,0.6256100642642429,-9.90575240446087,-9.687381616095589
SMALL439,QUANTILE,0.2,M,S2016,0,2,665,-0.05326423766314203,-7.767672686891469,-7.714408449228327,0.2012606455080156,0.0038865627078131823,0.9138391240717898,0.032501837191292515,1.171536240930837,5.771471846521546,0.20100806545615024,0.7350190066857915,0.7486097496213794,9.102438785492062,-16.614278754131163,-3.5418135970265108,0.5525965379494008,0.9107856191744341,0.5006657789613849,12.723030205343292,3.5538698546522305,-0.6212584656765894,0.5478684281271451,-0.032386769927783554,-7.791486331252573,-7.759099561324789,0.20117866331106768,0.005721055890260136,0.920218933249786,0.0705656296504566,1.1756066140993116,5.787684316147416,0.2005782524375248,0.6188256779334759,0.619556017591873,9.268599662577358,-37.099687048380694,-8.077115305469695,0.5301106104055715,0.9377304383449406,0.48054076198279394,16.524829730532225,7.5081834363728985,-0.804066314377054,0.2498295915674553,0.6188256779334759,0.619556017591873,-4.5999356055907095,-4.612077702048104
SMALL439,QUANTILE,0.2,M,S2018,0,2,665,-0.03778442617998756,-6.45937241845338,-6.421587992273392,0.2011725021192042,0.003974266711256122,0.9194719439105951,0.032501837191292515,1.1707260273286062,5.772264216706625,0.20095254416250402,0.6403238629144996,0.6497498024773055,7.508252145173744,-17.955126027311064,-3.7584336995762913,0.5518962075848304,0.905688622754491,0.4940119760479042,12.313608803737527,3.3009707969597666,-0.5986737504779539,0.41816761039455486,-0.043178637220051996,-9.176610468725087,-9.133431831505035,0.20124853659023736,0.006048441721986953,0.9192722188953638,0.0705656296504566,1.177497792742656,5.791062732806154,0.20052435792340267,0.6772080852175738,0.6787607475887325,10.98733967168679,-32.414612164746714,-6.910586412744202,0.5250128932439402,0.926766374419804,0.482207323362558,17.67585273841821,6.954232765470664,-0.8074351523780104,0.3389625523157218,0.6772080852175738,0.6787607475887325,-4.601538189378019,-4.6135649400634975
SMALL439,QUANTILE,0.2,Q,S2016,0,3,665,-0.02330453205083849,-7.417019433426231,-7.393714901375392,0.20220221893937898,0.0063021829479651655,0.9605301418284032,0.04085482584102146,0.6454194855287605,3.151964457952271,0.20100806545615024,0.7361892079303164,0.7360306809461581,9.01079693447311,-18.340794011254225,-3.870016237780771,0.5525965379494008,0.9067909454061251,0.4940079893475366,12.848605192237661,3.891678033945542,-0.6901353491133004,0.4912980827844165,0.03262330729172369,-6.620376346097379,-6.652999653389102,0.2030059651700356,0.009799821972274874,0.9667614715983738,0.09691029659340805,0.6876762330969015,3.357272906260624,0.2005782524375248,0.5726263107169889,0.5520170457289781,8.2088150014338,-38.18679423394767,-7.91404736621335,0.528062269561655,0.9422367882015568,0.4727570667759115,16.89115534786404,7.378328787095174,-0.7359421268061976,0.21496475852734048,0.5726263107169889,0.5520170457289781,-2.5065449724235105,-2.6695966731637224
SMALL439,QUANTILE,0.2,Q,S2018,0,3,665,-0.007347730460982582,-5.923663751241626,-5.916316020780643,0.20182716768155876,0.006437862315679738,0.9656866581418172,0.05133020731746485,0.6568343792518455,3.207684073909906,0.20095254416250402,0.6226965999529452,0.6179786888431296,7.17360776359266,-19.315401337232018,-3.9316010058300987,0.5503992015968064,0.904690618762475,0.49101796407185627,12.47483827442006,3.5397940694623142,-0.6436989044505362,0.37139315090310565,0.027790355854605764,-7.972793560175706,-8.000583916030312,0.2036016760150389,0.010370487590017267,0.9663313107653888,0.09691029659340805,0.6868188015642271,3.352839038633854,0.20052435792340267,0.635741935052939,0.6143621071436667,9.916150159511684,-32.748089208922934,-6.557221334049634,0.5239814337287262,0.9360495100567303,0.4703455389375967,18.061347444192915,6.840908551191937,-0.7408831611104391,0.30280087782372994,0.635741935052939,0.6143621071436667,-2.5508496946580608,-2.6660202370696267
SMALL439,QUANTILE,0.3,W,S2016,1,1,665,-0.014047798125971234,-4.582386403008698,-4.568338604882727,0.3010361362834966,0.0021945241373929033,0.6097848389463283,0.02153866257610426,3.268369974881079,10.787068413912722,0.3010241349905649,0.522265718715758,0.5259041533082851,5.52978894870364,-16.738748127935963,-5.263330725624494,0.547936085219707,0.9320905459387483,0.4780292942743009,11.494210141732912,2.5581069093193394,-0.5955479246250691,0.33035857320027145,-0.0034576173160383306,-5.12374194770433,-5.120284330388292,0.30086076182946314,0.00289090275244515,0.5849018296712699,0.051378727856786544,3.2194897797456044,10.604565649677266,0.3007115515672626,0.48458213812188233,0.4837845385337318,6.474692898034751,-38.07102349102197,-12.917714957893145,0.5350266284309709,0.9508398197460057,0.46128635804997953,15.44748662657877,7.830938452024994,-0.7602775188610481,0.17006878996992641,0.48458213812188233,0.4837845385337318,-7.518698439031644,-7.385075869931661
SMALL439,QUANTILE,0.3,W,S2018,1,1,665,-0.010251548584583325,-3.6689928714812803,-3.658741322896697,0.30095720791252956,0.002120370917951874,0.6047429278173173,0.02153866257610426,3.2318334040972823,10.673158140822958,0.30095948078838025,0.4280747512833778,0.4309833642895347,4.262058453174822,-18.24680915286676,-5.804910060396851,0.5464071856287425,0.9271457085828343,0.47055888223552894,11.123610565561302,2.4633957234310135,-0.5852141233601584,0.2335782885362841,-0.004594624938314418,-6.237226320345024,-6.23263169540671,0.30089693226757214,0.003101329855944673,0.5855007887519631,0.051378727856786544,3.2445962417841403,10.675045175012846,0.3006974464319765,0.5521907579759763,0.5510642660555456,8.062097921610523,-31.781253494689675,-10.427009227614414,0.5332645693656524,0.9473955647240846,0.46467251160391954,16.5783815298468,7.148685833569752,-0.7563301429952503,0.25367463630588444,0.5521907579759763,0.5510642660555456,-7.441324736725676,-7.430448933228705
SMALL439,QUANTILE,0.3,M,S2016,1,2,665,-0.0620115231517504,-6.124836935900646,-6.062825412748896,0.30139396028766846,0.004842509016682098,0.9171269277106042,0.04131240553508597,1.5311197220422397,5.04170099430742,0.3010241349905649,0.717275766129351,0.7281556894732997,8.237312959584964,-15.562227151184793,-4.899239917881337,0.5539280958721704,0.9047936085219707,0.4873501997336884,11.83632704676729,3.709758694239074,-0.5581135937481205,0.5293145305977516,-0.029456287295492878,-5.749244096687933,-5.71978780939244,0.3014056871165779,0.007320563985782355,0.923246990157717,0.09189974811601673,1.515848758537433,4.980986915225775,0.3007115515672626,0.5666155838450694,0.5644883544947537,7.93111134568929,-38.6849206780068,-12.635145153917836,0.5297009422367882,0.9451044653830397,0.4702990577632118,15.72451896758677,8.460342451315334,-0.8347417854798308,0.20501816228870534,0.5666155838450694,0.5644883544947537,-3.5105812722651804,-3.465138156688342
SMALL439,QUANTILE,0.3,M,S2018,1,2,665,-0.04356894941301981,-5.011848220446691,-4.968279271033671,0.3013108703327134,0.004936566710022197,0.9224548481970992,0.04131240553508597,1.5111618998567338,4.977172590956449,0.30095948078838025,0.6169187946245586,0.6244045481870968,6.704796377221678,-17.952838233415147,-5.612708286943313,0.5494011976047904,0.906187624750499,0.48353293413173654,11.445735238471483,3.4576559744741933,-0.5494727683577729,0.3734672083627544,-0.04035378432771797,-6.817726141120151,-6.777372356792433,0.3014945984821491,0.007773690930239587,0.9223771326453928,0.09189974811601673,1.5325220189708213,5.031959814976347,0.3006974464319765,0.6224375483935414,0.6205082534953469,9.453280397812879,-33.03609393125648,-10.407769126922162,0.5281072717895823,0.9401753481175864,0.4698298091799897,16.864024703389475,7.771868022369578,-0.833710337548016,0.2861500641535843,0.6224375483935414,0.6205082534953469,-3.466010691099715,-3.499437796005526
SMALL439,QUANTILE,0.3,Q,S2016,1,3,665,-0.02402991531700316,-6.296039581549828,-6.272009666232825,0.3023950375640984,0.00784021692232059,0.96229220490325,0.05283498203576431,0.832577190201733,2.7213647475428124,0.3010241349905649,0.764725155365083,0.7622765219778002,8.800864064697045,-17.56229596407779,-5.4595833371226306,0.551930758988016,0.9001331557922769,0.4866844207723036,12.016744815805803,3.9079913777451285,-0.6491014731542724,0.5011226369660594,0.03384968089183982,-5.539210589290899,-5.573060270182739,0.3039328550895066,0.011991403423715087,0.9662703293436691,0.1274798757492136,0.8757441364611698,2.8497413812139536,0.3007115515672626,0.5793394311455538,0.5612275375073401,8.000095040223144,-36.587622508824104,-11.220615646635556,0.5297009422367882,0.9418271200327735,0.4715280622695617,16.01073299340835,8.37824883725676,-0.7932701854945446,0.21865577732725602,0.5793394311455538,0.5612275375073401,-1.8887875573410793,-1.9739972447527838
SMALL439,QUANTILE,0.3,Q,S2018,1,3,665,-0.008440669390386013,-5.208992290423087,-5.200551621032701,0.3021078116481335,0.007916768204970037,0.9656616283292895,0.05997226847962783,0.8442091313575151,2.754979525577345,0.30095948078838025,0.668000093098897,0.662768875894845,7.282689702044132,-17.653823551512104,-5.4595833371226306,0.5518962075848304,0.8972055888223552,0.4870259481037924,11.631032838724096,3.6016384208439036,-0.6128116823627838,0.4125276136806265,0.02954575816689342,-6.4740086407196085,-6.503554398886502,0.3046278448436834,0.012719159839591928,0.9658220535146627,0.1274798757492136,0.8748980286458269,2.84823599437626,0.3006974464319765,0.6272410249904439,0.6081285777806051,9.370654971843685,-32.718849999671995,-9.834112655065352,0.5239814337287262,0.9345023207839093,0.46725116039195463,17.168340065765715,7.699451470129139,-0.7942357650011832,0.2863992766230361,0.6272410249904439,0.6081285777806051,-1.9107703942198297,-1.9733379657304329
