panel,book,stop,cool,cost,seed,p_mean_mult,dSharpe,win
U56,v1,0.05,21,25,0,0.9112303498682589,-0.08374612454907271,False
U56,v1,0.05,21,25,1,0.9112303498682589,-0.16146451515741836,False
U56,v1,0.05,21,25,2,0.9112303498682589,-0.12578403179636524,False
U56,v1,0.05,21,25,3,0.9112303498682589,-0.07906868053569399,False
U56,v1,0.05,21,25,4,0.9112303498682589,-0.10059498200211217,False
U56,v1,0.05,21,25,5,0.911230349868259,-0.11952559965489601,False
U56,v1,0.05,21,25,6,0.9112303498682589,-0.20359593283846011,False
U56,v1,0.05,21,25,7,0.9112303498682589,-0.0817055413684667,False
U56,v1,0.05,21,25,8,0.9112303498682589,-0.13320795467025387,False
U56,v1,0.05,21,25,9,0.9112303498682589,-0.12042456085724937,False
U56,v1,0.075,0,0,0,0.9912606151257545,-0.01608113716254922,False
U56,v1,0.075,0,0,1,0.9912606151257545,0.010790493485169916,True
U56,v1,0.075,0,0,2,0.9912606151257545,-0.00503973953622594,False
U56,v1,0.075,0,0,3,0.9912606151257545,-0.012160461271559342,False
U56,v1,0.075,0,0,4,0.9912606151257545,-0.014572438152029576,False
U56,v1,0.075,0,0,5,0.9912606151257547,-0.009184194864258144,False
U56,v1,0.075,0,0,6,0.9912606151257547,0.020425980014011746,True
U56,v1,0.075,0,0,7,0.9912606151257545,-0.0025329496859619605,False
U56,v1,0.075,0,0,8,0.9912606151257545,-0.012558525926376296,False
U56,v1,0.075,0,0,9,0.9912606151257545,-0.0007777559490328434,False
U56,v1,0.075,0,10,0,0.9912606151257545,-0.030656490325958297,False
U56,v1,0.075,0,10,1,0.9912606151257545,-0.0042254758101069045,False
U56,v1,0.075,0,10,2,0.9912606151257545,-0.01936120018701959,False
U56,v1,0.075,0,10,3,0.9912606151257545,-0.026828118800717116,False
U56,v1,0.075,0,10,4,0.9912606151257545,-0.029376913768923374,False
U56,v1,0.075,0,10,5,0.9912606151257547,-0.023522237291520698,False
U56,v1,0.075,0,10,6,0.9912606151257547,0.006379177265929514,True
U56,v1,0.075,0,10,7,0.9912606151257545,-0.018028409416580682,False
U56,v1,0.075,0,10,8,0.9912606151257545,-0.02824573769053118,False
U56,v1,0.075,0,10,9,0.9912606151257545,-0.01582028562468696,False
U56,v1,0.075,0,25,0,0.9912606151257545,-0.05247413818127017,False
U56,v1,0.075,0,25,1,0.9912606151257545,-0.026575546538069927,False
U56,v1,0.075,0,25,2,0.9912606151257545,-0.040813568018919166,False
U56,v1,0.075,0,25,3,0.9912606151257545,-0.0488323838413649,False
U56,v1,0.075,0,25,4,0.9912606151257545,-0.05150505640326314,False
U56,v1,0.075,0,25,5,0.9912606151257547,-0.04498474461561669,False
U56,v1,0.075,0,25,6,0.9912606151257547,-0.014565096825265078,False
U56,v1,0.075,0,25,7,0.9912606151257545,-0.0412223671813704,False
U56,v1,0.075,0,25,8,0.9912606151257545,-0.051754355683033604,False
U56,v1,0.075,0,25,9,0.9912606151257545,-0.038272127998706995,False
U56,v1,0.075,21,0,0,0.9685035070944412,0.022907184198813213,True
U56,v1,0.075,21,0,1,0.9685035070944414,0.011092679196870292,True
U56,v1,0.075,21,0,2,0.9685035070944412,-0.005554401192642278,False
U56,v1,0.075,21,0,3,0.9685035070944414,-0.004471702948566247,False
U56,v1,0.075,21,0,4,0.9685035070944414,0.01433970489488312,True
U56,v1,0.075,21,0,5,0.9685035070944414,0.032649864180461674,True
U56,v1,0.075,21,0,6,0.9685035070944414,-0.026491660705752818,False
U56,v1,0.075,21,0,7,0.9685035070944414,-0.026513823593846908,False
U56,v1,0.075,21,0,8,0.9685035070944412,0.007086698577630668,True
U56,v1,0.075,21,0,9,0.9685035070944412,0.04841416007142141,True
U56,v1,0.075,21,10,0,0.9685035070944412,0.00591762596686829,True
U56,v1,0.075,21,10,1,0.9685035070944414,-0.006242606564073716,False
U56,v1,0.075,21,10,2,0.9685035070944412,-0.020662514335217375,False
U56,v1,0.075,21,10,3,0.9685035070944414,-0.019247811385604274,False
U56,v1,0.075,21,10,4,0.9685035070944414,-0.00399446903319467,False
U56,v1,0.075,21,10,5,0.9685035070944414,0.016753208586407276,True
U56,v1,0.075,21,10,6,0.9685035070944414,-0.0416198945578794,False
U56,v1,0.075,21,10,7,0.9685035070944414,-0.04198891351147682,False
U56,v1,0.075,21,10,8,0.9685035070944412,-0.00968696270519187,False
U56,v1,0.075,21,10,9,0.9685035070944412,0.030887701426887793,True
U56,v1,0.075,21,25,0,0.9685035070944412,-0.019731324771163572,False
U56,v1,0.075,21,25,1,0.9685035070944414,-0.032090088071126455,False
U56,v1,0.075,21,25,2,0.9685035070944412,-0.04340215353033139,False
U56,v1,0.075,21,25,3,0.9685035070944414,-0.04134497028291845,False
U56,v1,0.075,21,25,4,0.9685035070944414,-0.03146627217522313,False
U56,v1,0.075,21,25,5,0.9685035070944414,-0.007109450289882191,False
U56,v1,0.075,21,25,6,0.9685035070944414,-0.064116193002588,False
U56,v1,0.075,21,25,7,0.9685035070944414,-0.06513003284192972,False
U56,v1,0.075,21,25,8,0.9685035070944412,-0.03481176758140153,False
U56,v1,0.075,21,25,9,0.9685035070944412,0.004544067790266726,True
U56,v1,0.1,0,0,0,0.9970791984045375,0.006372541778385421,True
U56,v1,0.1,0,0,1,0.9970791984045377,-0.0026616690193186354,False
U56,v1,0.1,0,0,2,0.9970791984045375,0.005243507400629066,True
U56,v1,0.1,0,0,3,0.9970791984045377,0.003999836221194042,True
U56,v1,0.1,0,0,4,0.9970791984045375,0.0004884960736490918,True
U56,v1,0.1,0,0,5,0.9970791984045377,0.009403649798639502,True
U56,v1,0.1,0,0,6,0.9970791984045377,0.008285380260908637,True
U56,v1,0.1,0,0,7,0.9970791984045377,-0.007664502059619882,False
U56,v1,0.1,0,0,8,0.9970791984045377,0.003025545781202177,True
U56,v1,0.1,0,0,9,0.9970791984045377,-0.0026392102160545106,False
U56,v1,0.1,0,10,0,0.9970791984045375,0.0008067313946463761,True
U56,v1,0.1,0,10,1,0.9970791984045377,-0.00799149982376679,False
U56,v1,0.1,0,10,2,0.9970791984045375,0.00031984462751488696,True
U56,v1,0.1,0,10,3,0.9970791984045377,-0.0019517024491146895,False
U56,v1,0.1,0,10,4,0.9970791984045375,-0.004940853517420796,False
U56,v1,0.1,0,10,5,0.9970791984045377,0.004301886778463437,True
U56,v1,0.1,0,10,6,0.9970791984045377,0.0031915483814426437,True
U56,v1,0.1,0,10,7,0.9970791984045377,-0.01268765103362779,False
U56,v1,0.1,0,10,8,0.9970791984045377,-0.001989548980815714,False
U56,v1,0.1,0,10,9,0.9970791984045377,-0.00814232265743664,False
U56,v1,0.1,0,25,0,0.9970791984045375,-0.007492177128238464,False
U56,v1,0.1,0,25,1,0.9970791984045377,-0.015967545297979557,False
U56,v1,0.1,0,25,2,0.9970791984045375,-0.007105628119713714,False
U56,v1,0.1,0,25,3,0.9970791984045377,-0.010845193422941046,False
U56,v1,0.1,0,25,4,0.9970791984045375,-0.013003952094813087,False
U56,v1,0.1,0,25,5,0.9970791984045377,-0.0032988518366125485,False
U56,v1,0.1,0,25,6,0.9970791984045377,-0.004504403859211359,False
U56,v1,0.1,0,25,7,0.9970791984045377,-0.020223410177930945,False
U56,v1,0.1,0,25,8,0.9970791984045377,-0.00952639680386741,False
U56,v1,0.1,0,25,9,0.9970791984045377,-0.016299587430616103,False
U56,v1,0.1,21,0,0,0.9882670642832174,-0.015743700505329916,False
U56,v1,0.1,21,0,1,0.9882670642832174,-0.003953692925411589,False
U56,v1,0.1,21,0,2,0.9882670642832174,0.006806605963484036,True
U56,v1,0.1,21,0,3,0.9882670642832174,0.024817062064127926,True
U56,v1,0.1,21,0,4,0.9882670642832174,-0.010835006879319153,False
U56,v1,0.1,21,0,5,0.9882670642832174,0.0006748642952812967,True
U56,v1,0.1,21,0,6,0.9882670642832176,-0.003413521983088974,False
U56,v1,0.1,21,0,7,0.9882670642832174,-0.01850527183934758,False
U56,v1,0.1,21,0,8,0.9882670642832174,-0.001315260094436277,False
U56,v1,0.1,21,0,9,0.9882670642832174,-0.012606399847179817,False
U56,v1,0.1,21,10,0,0.9882670642832174,-0.0214034125166509,False
U56,v1,0.1,21,10,1,0.9882670642832174,-0.01039799844746303,False
U56,v1,0.1,21,10,2,0.9882670642832174,0.0012962434907641818,True
U56,v1,0.1,21,10,3,0.9882670642832174,0.017971647249254485,True
U56,v1,0.1,21,10,4,0.9882670642832174,-0.01670287056036912,False
U56,v1,0.1,21,10,5,0.9882670642832174,-0.004936101652129876,False
U56,v1,0.1,21,10,6,0.9882670642832176,-0.010105288562222148,False
U56,v1,0.1,21,10,7,0.9882670642832174,-0.023547198908654643,False
U56,v1,0.1,21,10,8,0.9882670642832174,-0.006719890564197639,False
U56,v1,0.1,21,10,9,0.9882670642832174,-0.018159254650749967,False
U56,v1,0.1,21,25,0,0.9882670642832174,-0.0297147401615524,False
U56,v1,0.1,21,25,1,0.9882670642832174,-0.020066303303247712,False
U56,v1,0.1,21,25,2,0.9882670642832174,-0.00705156301103449,False
U56,v1,0.1,21,25,3,0.9882670642832174,0.007699787851108697,True
U56,v1,0.1,21,25,4,0.9882670642832174,-0.025396113552304478,False
U56,v1,0.1,21,25,5,0.9882670642832174,-0.013398119569730749,False
U56,v1,0.1,21,25,6,0.9882670642832176,-0.020164712724910883,False
U56,v1,0.1,21,25,7,0.9882670642832174,-0.031074897701158455,False
U56,v1,0.1,21,25,8,0.9882670642832174,-0.01478669822879275,False
U56,v1,0.1,21,25,9,0.9882670642832174,-0.02638328073574303,False
U56,v1,0.125,0,0,0,0.9986630155172022,0.0025494898326151594,True
U56,v1,0.125,0,0,1,0.9986630155172024,0.0007060233547118155,True
U56,v1,0.125,0,0,2,0.9986630155172019,-0.004867335334427292,False
U56,v1,0.125,0,0,3,0.9986630155172022,0.008112223398245244,True
U56,v1,0.125,0,0,4,0.9986630155172022,-0.0020998374222260807,False
U56,v1,0.125,0,0,5,0.9986630155172022,0.0026559107752435196,True
U56,v1,0.125,0,0,6,0.9986630155172019,-0.003489983520817863,False
U56,v1,0.125,0,0,7,0.9986630155172022,0.006907503039671803,True
U56,v1,0.125,0,0,8,0.9986630155172022,-3.3399782119691857e-05,False
U56,v1,0.125,0,0,9,0.9986630155172022,0.0026236793089664534,True
U56,v1,0.125,0,10,0,0.9986630155172022,-0.00011656013493122064,False
U56,v1,0.125,0,10,1,0.9986630155172024,-0.0021898001386985166,False
U56,v1,0.125,0,10,2,0.9986630155172019,-0.007434712292864298,False
U56,v1,0.125,0,10,3,0.9986630155172022,0.005294217336139773,True
U56,v1,0.125,0,10,4,0.9986630155172022,-0.00477808441027483,False
U56,v1,0.125,0,10,5,0.9986630155172022,-0.00020456430633586375,False
U56,v1,0.125,0,10,6,0.9986630155172019,-0.006032334130958827,False
U56,v1,0.125,0,10,7,0.9986630155172022,0.003968842038589715,True
U56,v1,0.125,0,10,8,0.9986630155172022,-0.0028636479317205588,False
U56,v1,0.125,0,10,9,0.9986630155172022,-0.0003627606606312339,False
U56,v1,0.125,0,25,0,0.9986630155172022,-0.0040698225921355635,False
U56,v1,0.125,0,25,1,0.9986630155172024,-0.006562028036898759,False
U56,v1,0.125,0,25,2,0.9986630155172019,-0.011276643899533867,False
U56,v1,0.125,0,25,3,0.9986630155172022,0.0011131348573066302,True
U56,v1,0.125,0,25,4,0.9986630155172022,-0.008797018561639058,False
U56,v1,0.125,0,25,5,0.9986630155172022,-0.00452133251185044,False
U56,v1,0.125,0,25,6,0.9986630155172019,-0.0098278950886167,False
U56,v1,0.125,0,25,7,0.9986630155172022,-0.00042133670828170544,False
U56,v1,0.125,0,25,8,0.9986630155172022,-0.007117351767646107,False
U56,v1,0.125,0,25,9,0.9986630155172022,-0.004812301736207836,False
U56,v1,0.125,21,0,0,0.9959645958284773,0.0033582206949969162,True
U56,v1,0.125,21,0,1,0.9959645958284771,0.0056288031776905445,True
U56,v1,0.125,21,0,2,0.9959645958284771,-0.008490903541374606,False
U56,v1,0.125,21,0,3,0.9959645958284771,0.019566782148518147,True
U56,v1,0.125,21,0,4,0.9959645958284773,-0.010094232659931257,False
U56,v1,0.125,21,0,5,0.9959645958284769,0.004842527812756736,True
U56,v1,0.125,21,0,6,0.9959645958284771,0.006319001093859189,True
U56,v1,0.125,21,0,7,0.9959645958284771,0.0028863321119966256,True
U56,v1,0.125,21,0,8,0.9959645958284771,-0.010567996394489354,False
U56,v1,0.125,21,0,9,0.9959645958284773,0.011351575132151792,True
U56,v1,0.125,21,10,0,0.9959645958284773,0.00014968179537333537,True
U56,v1,0.125,21,10,1,0.9959645958284771,0.002831805912180574,True
U56,v1,0.125,21,10,2,0.9959645958284771,-0.011693624599700803,False
U56,v1,0.125,21,10,3,0.9959645958284771,0.01573315207729442,True
U56,v1,0.125,21,10,4,0.9959645958284773,-0.013069029484966577,False
U56,v1,0.125,21,10,5,0.9959645958284769,0.0020818375245894583,True
U56,v1,0.125,21,10,6,0.9959645958284771,0.0033779630909435143,True
U56,v1,0.125,21,10,7,0.9959645958284771,0.00010662687432616558,True
U56,v1,0.125,21,10,8,0.9959645958284771,-0.01370123306129778,False
U56,v1,0.125,21,10,9,0.9959645958284773,0.00819098266288687,True
U56,v1,0.125,21,25,0,0.9959645958284773,-0.004687934260345472,False
U56,v1,0.125,21,25,1,0.9959645958284771,-0.0013391327352335058,False
U56,v1,0.125,21,25,2,0.9959645958284771,-0.016510301020288554,False
U56,v1,0.125,21,25,3,0.9959645958284771,0.00998952605268072,True
U56,v1,0.125,21,25,4,0.9959645958284773,-0.017472447510305356,False
U56,v1,0.125,21,25,5,0.9959645958284769,-0.0020569250803773587,False
U56,v1,0.125,21,25,6,0.9959645958284771,-0.0010291894067024354,False
U56,v1,0.125,21,25,7,0.9959645958284771,-0.004058269319561936,False
U56,v1,0.125,21,25,8,0.9959645958284771,-0.01838682020208071,False
U56,v1,0.125,21,25,9,0.9959645958284773,0.0034470563736685444,True
U56,v1,0.15,0,0,0,0.999452135390756,0.004102040523565886,True
U56,v1,0.15,0,0,1,0.999452135390756,-0.0012920382044697698,False
U56,v1,0.15,0,0,2,0.999452135390756,0.0004458262865565388,True
U56,v1,0.15,0,0,3,0.999452135390756,-0.0012479215010640088,False
U56,v1,0.15,0,0,4,0.999452135390756,-0.0032659165601326423,False
U56,v1,0.15,0,0,5,0.999452135390756,-0.0038734695699044197,False
U56,v1,0.15,0,0,6,0.999452135390756,-4.479028947579344e-05,False
U56,v1,0.15,0,0,7,0.999452135390756,-0.003639587914595177,False
U56,v1,0.15,0,0,8,0.999452135390756,0.00021512963628289583,True
U56,v1,0.15,0,0,9,0.999452135390756,-0.0013625846993986501,False
U56,v1,0.15,0,10,0,0.999452135390756,0.003329323099728554,True
U56,v1,0.15,0,10,1,0.999452135390756,-0.0020190889646422017,False
U56,v1,0.15,0,10,2,0.999452135390756,-0.0003324302755625119,False
U56,v1,0.15,0,10,3,0.999452135390756,-0.0018976297949716558,False
U56,v1,0.15,0,10,4,0.999452135390756,-0.004038268297471448,False
U56,v1,0.15,0,10,5,0.999452135390756,-0.004503155113241175,False
U56,v1,0.15,0,10,6,0.999452135390756,-0.0009081022886837653,False
U56,v1,0.15,0,10,7,0.999452135390756,-0.004390746636251497,False
U56,v1,0.15,0,10,8,0.999452135390756,-0.0006366341879905368,False
U56,v1,0.15,0,10,9,0.999452135390756,-0.0022407585068340286,False
U56,v1,0.15,0,25,0,0.999452135390756,0.0021617074817568693,True
U56,v1,0.15,0,25,1,0.999452135390756,-0.0031040868633456786,False
U56,v1,0.15,0,25,2,0.999452135390756,-0.001485179494939648,False
U56,v1,0.15,0,25,3,0.999452135390756,-0.0028685146286041574,False
U56,v1,0.15,0,25,4,0.999452135390756,-0.005186873621967958,False
U56,v1,0.15,0,25,5,0.999452135390756,-0.005441519069935008,False
U56,v1,0.15,0,25,6,0.999452135390756,-0.0022061253234822997,False
U56,v1,0.15,0,25,7,0.999452135390756,-0.0055253753087592394,False
U56,v1,0.15,0,25,8,0.999452135390756,-0.001882642302612425,False
U56,v1,0.15,0,25,9,0.999452135390756,-0.0035515665085871784,False
U56,v1,0.15,21,0,0,0.9990054112659403,-0.0020413986581655497,False
U56,v1,0.15,21,0,1,0.9990054112659403,0.007402786698654462,True
U56,v1,0.15,21,0,2,0.9990054112659403,-0.0025764274786358454,False
U56,v1,0.15,21,0,3,0.9990054112659403,0.0016786713765321037,True
U56,v1,0.15,21,0,4,0.9990054112659403,0.0011910072817096218,True
U56,v1,0.15,21,0,5,0.9990054112659403,0.003561601959901406,True
U56,v1,0.15,21,0,6,0.9990054112659403,0.0015045798879701477,True
U56,v1,0.15,21,0,7,0.9990054112659403,0.0011658129763647551,True
U56,v1,0.15,21,0,8,0.9990054112659403,-0.00510010598759747,False
U56,v1,0.15,21,0,9,0.9990054112659403,-0.0030609823564623495,False
U56,v1,0.15,21,10,0,0.9990054112659403,-0.0029616693513284664,False
U56,v1,0.15,21,10,1,0.9990054112659403,0.006347597137972838,True
U56,v1,0.15,21,10,2,0.9990054112659403,-0.0036564203103661708,False
U56,v1,0.15,21,10,3,0.9990054112659403,0.0008790704908829827,True
U56,v1,0.15,21,10,4,0.9990054112659403,0.0004983954376209798,True
U56,v1,0.15,21,10,5,0.9990054112659403,0.0025570001055691405,True
U56,v1,0.15,21,10,6,0.9990054112659403,0.0008233523027525447,True
U56,v1,0.15,21,10,7,0.9990054112659403,0.00033106150177975024,True
U56,v1,0.15,21,10,8,0.9990054112659403,-0.005704405784629163,False
U56,v1,0.15,21,10,9,0.9990054112659403,-0.0038135788285432737,False
U56,v1,0.15,21,25,0,0.9990054112659403,-0.004337742143490142,False
U56,v1,0.15,21,25,1,0.9990054112659403,0.004741532613006083,True
U56,v1,0.15,21,25,2,0.9990054112659403,-0.005258688569013736,False
U56,v1,0.15,21,25,3,0.9990054112659403,-0.00030829949358501807,False
U56,v1,0.15,21,25,4,0.9990054112659403,-0.0005626029080768036,False
U56,v1,0.15,21,25,5,0.9990054112659403,0.0010009637315490094,True
U56,v1,0.15,21,25,6,0.9990054112659403,-0.00018958698277177222,False
U56,v1,0.15,21,25,7,0.9990054112659403,-0.0008720290514044882,False
U56,v1,0.15,21,25,8,0.9990054112659403,-0.00660884220318303,False
U56,v1,0.15,21,25,9,0.9990054112659403,-0.0049154947916723035,False
U56,v1,0.2,0,0,0,1.0,0.0,False
U56,v1,0.2,0,0,1,1.0,0.0,False
U56,v1,0.2,0,0,2,1.0,0.0,False
U56,v1,0.2,0,0,3,1.0,0.0,False
U56,v1,0.2,0,0,4,1.0,0.0,False
U56,v1,0.2,0,0,5,1.0,0.0,False
U56,v1,0.2,0,0,6,1.0,0.0,False
U56,v1,0.2,0,0,7,1.0,0.0,False
U56,v1,0.2,0,0,8,1.0,0.0,False
U56,v1,0.2,0,0,9,1.0,0.0,False
U56,v1,0.2,0,10,0,1.0,0.0,False
U56,v1,0.2,0,10,1,1.0,0.0,False
U56,v1,0.2,0,10,2,1.0,0.0,False
U56,v1,0.2,0,10,3,1.0,0.0,False
U56,v1,0.2,0,10,4,1.0,0.0,False
U56,v1,0.2,0,10,5,1.0,0.0,False
U56,v1,0.2,0,10,6,1.0,0.0,False
U56,v1,0.2,0,10,7,1.0,0.0,False
U56,v1,0.2,0,10,8,1.0,0.0,False
U56,v1,0.2,0,10,9,1.0,0.0,False
U56,v1,0.2,0,25,0,1.0,0.0,False
U56,v1,0.2,0,25,1,1.0,0.0,False
U56,v1,0.2,0,25,2,1.0,0.0,False
U56,v1,0.2,0,25,3,1.0,0.0,False
U56,v1,0.2,0,25,4,1.0,0.0,False
