panel,cap,gross,L_needed,CAGR_at_L,MaxDD_at_L,EWBH_MaxDD,Sharpe_at_L
U56,0.015,1.0,2.498073064651381,0.2497149595661785,-0.29571011904601807,-0.439705644636475,1.2610158952245878
U56,0.020,1.0,1.9518214692171032,0.24971495956617873,-0.3158690168605557,-0.439705644636475,1.2186869420925572
U56,0.030,1.0,1.6157092933443251,0.2497149595661785,-0.318613489211966,-0.439705644636475,1.2173869754409798
U56,INF,1.0,1.5219815327845385,0.24971495956617917,-0.33816339958782793,-0.439705644636475,1.1604224628583477
B136,0.015,1.0,1.542663144728432,0.22210597404738341,-0.33026294653263844,-0.32950862150282045,1.082308149822187
B136,0.020,1.5,1.4778475187684448,0.22210597404738341,-0.31809421891370426,-0.32950862150282045,1.091117666018211
B136,0.030,1.0,1.4470477634544237,0.22210597404738297,-0.312260268777635,-0.32950862150282045,1.0841272232533496
B136,INF,1.0,1.437354396374808,0.22210597404738341,-0.33691333203743223,-0.32950862150282045,1.061537225658649
