panel,book,cost_bps,chooser,pick_band,pick_gross,full4b,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pick_turn,committed_turn,committed_OOS_Sharpe,committed_OOS_CAGR,base_OOS_Sharpe,base_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD
U56,CAP2,25.0,C_ISCALMAR,0.05,0.75,True,0.12105670401053192,1.2201280135534618,-0.15654147070016855,2.8443834270236428,3.506382942083226,1.275468963789105,0.12183969460699817,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAP2,50.0,C_ISSHARPE,0.1,0.75,True,0.11833961032956619,1.1730720001903696,-0.16273654961849604,1.913457736288351,3.506382942083226,1.181260845927782,0.1120723488705766,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAP2,50.0,C_ISCALMAR,0.1,0.75,True,0.11833961032956619,1.1730720001903696,-0.16273654961849604,1.913457736288351,3.506382942083226,1.181260845927782,0.1120723488705766,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,IDXG,0.0,C_ISSHARPE,0.05,0.75,False,0.10624085467706967,1.1154805694057561,-0.17642107877808333,1.8387271878477818,2.3324420042442613,1.2318055951178175,0.11553668333764455,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,IDXG,0.0,C_ISCALMAR,0.05,0.75,False,0.10624085467706967,1.1154805694057561,-0.17642107877808333,1.8387271878477818,2.3324420042442613,1.2318055951178175,0.11553668333764455,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,IDXG,10.0,C_ISSHARPE,0.05,0.75,False,0.1040202277997695,1.0941956200622673,-0.17650591684570938,1.8387271878477818,2.3324420042442613,1.2068164432115565,0.11297797461723214,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,IDXG,10.0,C_ISCALMAR,0.05,0.75,False,0.1040202277997695,1.0941956200622673,-0.17650591684570938,1.8387271878477818,2.3324420042442613,1.2068164432115565,0.11297797461723214,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,IDXG,25.0,C_ISSHARPE,0.05,0.75,False,0.10069397335247654,1.0618788322825596,-0.17663316474307178,1.8387271878477818,2.3324420042442613,1.1687707132302863,0.10914625749793294,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,IDXG,25.0,C_ISCALMAR,0.05,0.75,False,0.10069397335247654,1.0618788322825596,-0.17663316474307178,1.8387271878477818,2.3324420042442613,1.1687707132302863,0.10914625749793294,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,IDXG,50.0,C_ISSHARPE,0.05,0.75,False,0.0951626881328167,1.0070887696266346,-0.17684522002880776,1.8387271878477818,2.3324420042442613,1.1040347394355265,0.10277695494373362,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,IDXG,50.0,C_ISCALMAR,0.05,0.75,False,0.0951626881328167,1.0070887696266346,-0.17684522002880776,1.8387271878477818,2.3324420042442613,1.1040347394355265,0.10277695494373362,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,EWBH,0.0,C_ISSHARPE,0.0,0.75,False,0.14350992387606132,1.1754323857725892,-0.22090293626211466,0.9777491672455124,0.9777491672455124,1.1754323857725892,0.14350992387606132,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,EWBH,0.0,C_ISCALMAR,0.0,0.75,False,0.14350992387606132,1.1754323857725892,-0.22090293626211466,0.9777491672455124,0.9777491672455124,1.1754323857725892,0.14350992387606132,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,EWBH,10.0,C_ISSHARPE,0.0,0.75,False,0.14235956931469462,1.1670479398480493,-0.22110281258395215,0.9777491672455124,0.9777491672455124,1.1670479398480493,0.14235956931469462,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,EWBH,10.0,C_ISCALMAR,0.0,1.0,False,0.1840124122831257,1.1330169385011029,-0.29178965246466215,1.0912353680062454,0.9777491672455124,1.1670479398480493,0.14235956931469462,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,EWBH,25.0,C_ISSHARPE,0.0,0.75,False,0.14063615740469793,1.1544688054445247,-0.22140255513681206,0.9777491672455124,0.9777491672455124,1.1544688054445247,0.14063615740469793,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,EWBH,25.0,C_ISCALMAR,0.0,1.0,False,0.18200542483480864,1.1224275085937012,-0.2920298708461483,1.0912353680062454,0.9777491672455124,1.1544688054445247,0.14063615740469793,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,EWBH,50.0,C_ISSHARPE,0.0,0.75,False,0.13776944832940896,1.1334972847815252,-0.2219019342873283,0.9777491672455124,0.9777491672455124,1.1334972847815252,0.13776944832940896,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,EWBH,50.0,C_ISCALMAR,0.0,1.0,False,0.1786678389259908,1.1047743804144758,-0.2924300957639353,1.0912353680062454,0.9777491672455124,1.1334972847815252,0.13776944832940896,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
B136,CAND,0.0,C_ISSHARPE,0.1,0.75,True,0.1386871210652747,1.1917086394105219,-0.19777216448993895,2.481591396516007,4.906022705624986,1.1445513632064945,0.1284803355432811,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,0.0,C_ISCALMAR,0.03,0.75,True,0.1284803355432811,1.1445513632064945,-0.17966599081688406,4.906022705624986,4.906022705624986,1.1445513632064945,0.1284803355432811,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,10.0,C_ISSHARPE,0.1,0.75,True,0.13572501509723822,1.1684419248380657,-0.19885233264319424,2.481591396516007,4.906022705624986,1.0994092638888788,0.12288503690062824,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,10.0,C_ISCALMAR,0.1,0.75,True,0.13572501509723822,1.1684419248380657,-0.19885233264319424,2.481591396516007,4.906022705624986,1.0994092638888788,0.12288503690062824,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,25.0,C_ISSHARPE,0.1,0.75,True,0.13129538719779843,1.1335227072448095,-0.2004716902664163,2.481591396516007,4.906022705624986,1.0315984940190037,0.11454169957378268,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,25.0,C_ISCALMAR,0.1,0.75,True,0.13129538719779843,1.1335227072448095,-0.2004716902664163,2.481591396516007,4.906022705624986,1.0315984940190037,0.11454169957378268,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,50.0,C_ISSHARPE,0.1,0.75,False,0.12394861757749398,1.0752904664618883,-0.20316823481919932,2.481591396516007,4.906022705624986,0.9184149237563719,0.10076743616026462,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,50.0,C_ISCALMAR,0.1,0.75,False,0.12394861757749398,1.0752904664618883,-0.20316823481919932,2.481591396516007,4.906022705624986,0.9184149237563719,0.10076743616026462,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,0.0,C_ISSHARPE,0.1,0.75,True,0.12987928382797986,1.1572245741540699,-0.18812929506426357,2.344795603125216,4.6751254264368125,1.1392361336091132,0.12186816399359102,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,0.0,C_ISCALMAR,0.03,0.75,True,0.12186816399359102,1.1392361336091132,-0.1660523318147471,4.6751254264368125,4.6751254264368125,1.1392361336091132,0.12186816399359102,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,10.0,C_ISSHARPE,0.1,0.75,True,0.12699234427569261,1.1336680197504494,-0.18918174235306018,2.344795603125216,4.6751254264368125,1.0935817708519633,0.11650054279398914,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,10.0,C_ISCALMAR,0.03,0.75,True,0.11650054279398914,1.0935817708519633,-0.17096216935248387,4.6751254264368125,4.6751254264368125,1.0935817708519633,0.11650054279398914,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,25.0,C_ISSHARPE,0.1,0.75,True,0.12267492931263324,1.0983151133330844,-0.1907595470310155,2.344795603125216,4.6751254264368125,1.025005402259087,0.10849512786676208,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,25.0,C_ISCALMAR,0.1,0.75,True,0.12267492931263324,1.0983151133330844,-0.1907595470310155,2.344795603125216,4.6751254264368125,1.025005402259087,0.10849512786676208,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,50.0,C_ISSHARPE,0.1,0.75,True,0.11551375735884073,1.0393627913029146,-0.19338691225165028,2.344795603125216,4.6751254264368125,0.9105523613820907,0.09527458603872074,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,50.0,C_ISCALMAR,0.1,0.75,True,0.11551375735884073,1.0393627913029146,-0.19338691225165028,2.344795603125216,4.6751254264368125,0.9105523613820907,0.09527458603872074,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,IDXG,0.0,C_ISSHARPE,0.05,0.75,False,0.09595588089156748,0.9780657317598755,-0.19190115947237263,1.9027268200403056,2.7325332482844957,1.054505785785225,0.10347538679074653,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,IDXG,0.0,C_ISCALMAR,0.05,0.75,False,0.09595588089156748,0.9780657317598755,-0.19190115947237263,1.9027268200403056,2.7325332482844957,1.054505785785225,0.10347538679074653,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,IDXG,10.0,C_ISSHARPE,0.05,0.75,False,0.09366037734968047,0.9567392617120067,-0.19198636692516502,1.9027268200403056,2.7325332482844957,1.0265497659705842,0.10049102310958635,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,IDXG,10.0,C_ISCALMAR,0.05,0.75,False,0.09366037734968047,0.9567392617120067,-0.19198636692516502,1.9027268200403056,2.7325332482844957,1.0265497659705842,0.10049102310958635,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,IDXG,25.0,C_ISSHARPE,0.05,0.75,False,0.0902224065370405,0.9244364424957914,-0.1921141683447889,1.9027268200403056,2.7325332482844957,0.9841297403974383,0.0960239492069972,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,IDXG,25.0,C_ISCALMAR,0.05,0.75,False,0.0902224065370405,0.9244364424957914,-0.1921141683447889,1.9027268200403056,2.7325332482844957,0.9841297403974383,0.0960239492069972,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,IDXG,50.0,C_ISSHARPE,0.05,0.75,False,0.08450651899310846,0.8698661591070582,-0.1925692789313751,1.9027268200403056,2.7325332482844957,0.9123429245955189,0.08860403192564115,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,IDXG,50.0,C_ISCALMAR,0.05,0.75,False,0.08450651899310846,0.8698661591070582,-0.1925692789313751,1.9027268200403056,2.7325332482844957,0.9123429245955189,0.08860403192564115,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,EWBH,0.0,C_ISSHARPE,0.0,0.75,False,0.1429040653071041,1.128516061100401,-0.2495021379543222,1.021780753324909,1.021780753324909,1.128516061100401,0.1429040653071041,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,EWBH,0.0,C_ISCALMAR,0.0,1.0,False,0.1840993090926204,1.0925688345982445,-0.3270639215932927,1.1388834550931988,1.021780753324909,1.128516061100401,0.1429040653071041,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,EWBH,10.0,C_ISSHARPE,0.0,0.75,False,0.14169477786409246,1.1200445868726363,-0.24969748685450566,1.021780753324909,1.021780753324909,1.1200445868726363,0.14169477786409246,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,EWBH,10.0,C_ISCALMAR,0.0,1.0,False,0.1826875549224829,1.0854301380904507,-0.3272153855796246,1.1388834550931988,1.021780753324909,1.1200445868726363,0.14169477786409246,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,EWBH,25.0,C_ISSHARPE,0.0,0.75,False,0.13988319208036404,1.1073354307730037,-0.2499904387649884,1.021780753324909,1.021780753324909,1.1073354307730037,0.13988319208036404,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,EWBH,25.0,C_ISCALMAR,0.0,1.0,False,0.1805730118988893,1.074720844465074,-0.3274425325447611,1.1388834550931988,1.021780753324909,1.1073354307730037,0.13988319208036404,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,EWBH,50.0,C_ISSHARPE,0.0,0.75,False,0.13687012625274408,1.0861485952001386,-0.2504785014858515,1.021780753324909,1.021780753324909,1.0861485952001386,0.13687012625274408,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,EWBH,50.0,C_ISCALMAR,0.0,1.0,False,0.17705699314850953,1.0568688486942774,-0.3278209801418428,1.1388834550931988,1.021780753324909,1.0861485952001386,0.13687012625274408,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
