panel,book,sleeve,lam,f,cost,base_to,drag,arm_to,CAGR,Sharpe,MaxDD,H1,H2,OOSs,m_H1,m_H2,m_OOS,m_DD,m_CAGR,m_min,pass4b,pass4a,IS_pass4b,IS_Sharpe,IS_MaxDD
u56,TOP20,CASH,1.0,0.0,0.0,9.051262945754825,0.0,9.051262945754825,0.1652628194661303,1.239579156896795,-0.2212375625545585,1.351815106997008,1.164019615638895,1.2300411925041779,0.39312118520607975,0.33836092342491975,0.35426281237520707,-0.018934150854168746,0.05918311447628487,-0.018934150854168746,False,False,True,1.2651611691380273,-0.11293748400112791
u56,TOP20,CASH,1.0,0.0,5.0,9.051262945754825,0.004525631472877413,9.051262945754825,0.16000548999955644,1.2049296488809893,-0.22167095147194182,1.31279437676162,1.1324755598212908,1.1982293946646838,0.35410045497069176,0.3068168676073154,0.322451014535713,-0.01936753977155206,0.053925785009711,-0.01936753977155206,False,False,True,1.2260638514964177,-0.11491622569710802
u56,TOP20,CASH,1.0,0.0,10.0,9.051262945754825,0.009051262945754826,9.051262945754825,0.15477131411709855,1.1702469815920147,-0.22210416783816633,1.273726082599339,1.1009065753374974,1.1663899771817996,0.3150321608084109,0.275247883123522,0.2906115970528288,-0.01980075613777657,0.04869160912725311,-0.01980075613777657,False,False,True,1.1869232162858008,-0.1175191607453635
u56,TOP20,CASH,1.0,0.0,15.0,9.051262945754825,0.013576894418632239,9.051262945754825,0.14956019232166784,1.1355336572781134,-0.22253721169644025,1.234613850956873,1.0693145240187723,1.1345248591484045,0.27591992916594477,0.24365583180479689,0.2587464790194337,-0.02023379999605049,0.0434804873318224,-0.02023379999605049,False,False,True,1.1477428962015352,-0.12011474928470012
u56,TOP20,CASH,1.0,0.0,25.0,9.051262945754825,0.02262815736438706,9.051262945754825,0.1392067150869536,1.0660250815691141,-0.22340278206194164,1.1562721468398387,1.006068689319342,1.0707252225136905,0.19757822504891054,0.18040999710536665,0.1949468423847197,-0.021099370361551878,0.03312701009710815,-0.021099370361551878,False,False,False,1.069277789888457,-0.12528396628171257
u56,TOP20,CASH,1.0,0.0,50.0,9.051262945754825,0.04525631472877412,9.051262945754825,0.11371958358198908,0.8918934580944713,-0.22556369211014027,0.9599050086829997,0.8476814580987015,0.9109115367942198,0.0012110868920715001,0.02202276588472618,0.035133156665248966,-0.023260280409750506,0.007639878592143642,-0.023260280409750506,False,False,False,0.8726766913823575,-0.1386129682890448
u56,TOP20,CASH,1.0,0.05,0.0,9.051262945754825,0.0,8.603382382489304,0.15683574985079374,1.2395485934438444,-0.2110619395048191,1.3517720579820625,1.163977494086473,1.2299907557508003,0.3930781361911343,0.33831880187249774,0.3542123756218295,-0.008758527804429345,0.0507560448609483,-0.008758527804429345,False,False,True,1.2651465889233278,-0.10745482130126427
u56,TOP20,CASH,1.0,0.05,5.0,9.051262945754825,0.004525631472877413,8.603382382489304,0.1518739720906095,1.2048769368032994,-0.2114788083161261,1.3127309860829424,1.1324102654732489,1.198156231671592,0.3540370642920142,0.3067515732592735,0.3223778515426211,-0.009175396615736325,0.04579426710076405,-0.009175396615736325,False,False,True,1.2260284021464283,-0.1092609853258355
u56,TOP20,CASH,1.0,0.05,10.0,9.051262945754825,0.009051262945754826,8.603382382489304,0.14693296806507128,1.1701720635341681,-0.21189551965108433,1.2736422918265706,1.1008180543870068,1.1662940339792318,0.31494837003564247,0.2751593621730314,0.290515653850261,-0.009592107950694567,0.04085326307522584,-0.009592107950694567,False,False,True,1.1868668369784707,-0.111749849448187
u56,TOP20,CASH,1.0,0.05,15.0,9.051262945754825,0.013576894418632239,8.603382382489304,0.14201265290872933,1.1354364800903471,-0.21231207354708714,1.2345096066007173,1.0692027262583523,1.134406085357538,0.27581568480978913,0.24354403404437697,0.25862770522856715,-0.010008661846697381,0.03593294791888389,-0.010008661846697381,False,False,True,1.1476655312345236,-0.11423203946276084
