panel,book,selector,g_req,g_used,IS_band_empty,IS_g_lo,IS_g_hi,s_IS,rho_IS,s_OOS,rho_OOS,rho_over_s_IS,rho_over_s_OOS,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_CAGR_SPY,OOS_Sharpe_SPY,OOS_MaxDD_SPY,OOS_CAGR_V1,OOS_Sharpe_V1,OOS_MaxDD_V1,OOS_f4b_gross_bars,full_f4b,full_f4a
B136,EWALL,S_BAND,0.8061715354276399,0.8,False,0.7422806406748234,0.8700624301804564,1.1543176595888387,0.8441046023304866,1.1561997614114836,0.9152962611717702,0.731258501781175,0.7916419737488792,0.11299230942847927,1.0195907097171704,-0.1878090964438336,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038233,-0.2119126361153264,-,-,-
B136,EWALL,S_STATIC,0.75,0.7,False,0.7422806406748234,0.8700624301804564,1.1543176595888387,0.8441046023304866,1.1561997614114836,0.9152962611717702,0.731258501781175,0.7916419737488792,0.0989057181611972,1.0200009903275093,-0.16571939423490867,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038233,-0.2119126361153264,CAGR,CAGR,-
B136,EWALL,S_ISDD,0.8,0.8,False,0.7422806406748234,0.8700624301804564,1.1543176595888387,0.8441046023304866,1.1561997614114836,0.9152962611717702,0.731258501781175,0.7916419737488792,0.11299230942847927,1.0195907097171704,-0.1878090964438336,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038233,-0.2119126361153264,-,-,-
B136,EWBAND3,S_BAND,0.8402420736896787,0.8,False,0.7333935243265189,0.9470906230528386,1.1719005215901204,0.7778386018062159,1.2175278499924291,0.8697428208846512,0.6637411516386967,0.7143514794261663,0.11935135211265568,1.0736936970677693,-0.17825175165576834,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038233,-0.2119126361153264,-,-,-
B136,EWBAND3,S_STATIC,0.75,0.7,False,0.7333935243265189,0.9470906230528386,1.1719005215901204,0.7778386018062159,1.2175278499924291,0.8697428208846512,0.6637411516386967,0.7143514794261663,0.10438932859681294,1.0740836856106788,-0.15674147945902905,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038233,-0.2119126361153264,CAGR,CAGR,-
B136,EWBAND3,S_ISDD,0.9,0.9,False,0.7333935243265189,0.9470906230528386,1.1719005215901204,0.7778386018062159,1.2175278499924291,0.8697428208846512,0.6637411516386967,0.7143514794261663,0.13430651005073302,1.0732799815725864,-0.1995362052606835,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038233,-0.2119126361153264,-,-,-
B136,EWNOGATE,S_BAND,0.6599454101424121,0.7,False,0.6071127352367406,0.7127780850480837,1.2860714786494687,0.9389302298687093,1.2508122025965591,1.088736128008147,0.7300762402838605,0.870423334332717,0.12840767947868437,1.10352687936341,-0.23510925315198317,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038233,-0.2119126361153264,DD,DD,DD
B136,EWNOGATE,S_STATIC,0.75,0.7,False,0.6071127352367406,0.7127780850480837,1.2860714786494687,0.9389302298687093,1.2508122025965591,1.088736128008147,0.7300762402838605,0.870423334332717,0.12840767947868437,1.10352687936341,-0.23510925315198317,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038233,-0.2119126361153264,DD,DD,DD
B136,EWNOGATE,S_ISDD,0.7,0.7,False,0.6071127352367406,0.7127780850480837,1.2860714786494687,0.9389302298687093,1.2508122025965591,1.088736128008147,0.7300762402838605,0.870423334332717,0.12840767947868437,1.10352687936341,-0.23510925315198317,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038233,-0.2119126361153264,DD,DD,DD
B136,TOP10,S_BAND,0.5206616031062536,0.5,False,0.5087208592834078,0.5326023469290994,1.1661704208457142,0.9547544729879733,0.8878297513096503,0.6709923706484451,0.8187092177278681,0.7557669357876944,0.08621383717197495,0.7784754798217175,-0.1462470308864342,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.05941502665859644,0.5762505378038233,-0.2119126361153264,"OOS,CAGR","H2,OOS,CAGR",-
