panel,state,family,level,w,depth,cadence,gross,IS_dSharpe_BLOCK,IS_dSharpe_RAND,OOS_dSharpe_BLOCK,OOS_dSharpe_RAND,dSharpe_BLOCK,dSharpe_RAND,REAL,REAL_IS,REAL_OOS,on_share,excess_vs_BLOCK,excess_vs_RAND
B136,BREADTH,ABSLIT,0.4,0,0.5,D,0.75,-0.026079162016220125,-0.18274273616655295,-0.021609545995531665,-0.21078691009664008,-0.02536065837212481,-0.1970184771936015,0.005411182738975784,-0.011011554455803818,0.019080941691474118,0.10623452622102184,0.030771841111100595,0.20242965993257728
B136,BREADTH,ABSLIT,0.4,0,0.5,D,1.0,-0.04177617241699638,-0.16178854375861573,-0.019890305672570496,-0.22804351294409597,-0.020292374791040013,-0.20796018526402976,0.006038478237713862,-0.010566134090702173,0.019844191747096174,0.10623452622102184,0.026330853028753876,0.21399866350174362
B136,BREADTH,ABSLIT,0.4,0,0.5,W,0.75,-0.04946116414624907,-0.16904948900698497,-0.0476617423640911,-0.1680839103530753,-0.043465621317593905,-0.1681778004972257,-0.003605282050140879,-0.0256754671574706,0.014602190397639436,0.10690974566734189,0.03986033926745303,0.16457251844708481
B136,BREADTH,ABSLIT,0.4,0,0.5,W,1.0,-0.0015980519640771407,-0.21814700621679367,-0.07277744230732341,-0.19867245394306848,-0.04623950863818299,-0.21858338408645966,-0.0037434379456717792,-0.025632344323786027,0.014324988986979648,0.10690974566734189,0.04249607069251121,0.21483994614078789
B136,BREADTH,ABSLIT,0.4,0,1.0,D,0.75,-0.1083655900492882,-0.42686208572889883,-0.15205939402880797,-0.3831351822321846,-0.1055739996251715,-0.40028126570815276,-0.058306873950519034,-0.09316311899941732,-0.0292672040805384,0.10623452622102184,0.047267125674652466,0.3419743917576337
B136,BREADTH,ABSLIT,0.4,0,1.0,D,1.0,-0.12245365102024208,-0.4822593067280846,-0.06426822326885179,-0.46618340417777815,-0.08541649119073158,-0.4675717538131016,-0.057675060266219935,-0.09259375878729648,-0.02859718340591222,0.10623452622102184,0.027741430924511645,0.4098966935468817
B136,BREADTH,ABSLIT,0.4,0,1.0,W,0.75,-0.09756369054005037,-0.4390471670950507,-0.03884636863736968,-0.39121511100803497,-0.06935351297153042,-0.40134203314449146,-0.06488401599096072,-0.12013156905561584,-0.019892395029712073,0.10690974566734189,0.004469496980569698,0.33645801715353074
B136,BREADTH,ABSLIT,0.4,0,1.0,W,1.0,-0.14059627414102083,-0.4194373348867515,-0.09566611211225756,-0.47654835291789827,-0.1360042873564723,-0.4400267218151146,-0.06504732709528616,-0.12028513774004179,-0.020105609007528447,0.10690974566734189,0.07095696026118614,0.37497939471982844
B136,BREADTH,ABSLIT,0.5,0,0.25,D,0.75,-0.034266165082204814,-0.10336194264244641,-0.03338991196109253,-0.1214501289081708,-0.03575036895919992,-0.11950151295419098,0.02287329404905014,-0.006846151303173231,0.04762232412197265,0.15327481431465226,0.05862366300825006,0.14237480700324112
B136,BREADTH,ABSLIT,0.5,0,0.25,D,1.0,-0.019273122515418795,-0.11765238075270901,-0.015960750350226427,-0.1262947940875775,-0.02565508644722503,-0.11651438263927139,0.023273698200125814,-0.006628953363188028,0.048142733634845,0.15327481431465226,0.04892878464735084,0.1397880808393972
B136,BREADTH,ABSLIT,0.5,0,0.25,W,0.75,-0.014104119991666941,-0.12323334295107446,-0.005545644100613312,-0.11421444725614233,-0.009863114779340876,-0.12877174611230402,0.0011070288900871805,-0.026157726794438396,0.023601334938909035,0.1530497411658789,0.010970143669428056,0.1298787750023912
B136,BREADTH,ABSLIT,0.5,0,0.25,W,1.0,-0.011916606626199755,-0.14059216589185114,0.013147632826007505,-0.13109516962821027,-0.0001817180876293456,-0.13809884431092945,0.000988647994420111,-0.026072868679019257,0.023303511110067676,0.1530497411658789,0.0011703660820494566,0.13908749230534956
B136,BREADTH,ABSLIT,0.5,0,0.5,D,0.75,-0.07773470609704314,-0.324500118466867,-0.05066028115419058,-0.2880328319929183,-0.0414785843576746,-0.2978647813297062,0.028718619782548416,-0.034581109279312905,0.08149579658653816,0.15327481431465226,0.07019720414022301,0.3265834011122546
B136,BREADTH,ABSLIT,0.5,0,0.5,D,1.0,-0.061041270739685016,-0.2492308519963028,-0.01671412182248716,-0.2784717856201449,-0.032254856428103884,-0.26177741812852806,0.029478472512683318,-0.034203483572697646,0.08253326500727964,0.15327481431465226,0.0617333289407872,0.2912558906412114
B136,BREADTH,ABSLIT,0.5,0,0.5,W,0.75,-0.025954499099368256,-0.28979091073857516,-0.04176194637407188,-0.27925415436286616,-0.03712057949831704,-0.284157649606582,-0.01451500518043125,-0.07438721815216598,0.03428873162161783,0.1530497411658789,0.02260557431788579,0.26964264442615077
B136,BREADTH,ABSLIT,0.5,0,0.5,W,1.0,-0.038400115603771656,-0.26460306854245724,-0.03758576028690663,-0.3038454452505126,-0.03473414263383895,-0.30134104599188677,-0.014727991178944855,-0.0742584257161798,0.033748858005123505,0.1530497411658789,0.020006151454894094,0.2866130548129419
B136,BREADTH,ABSLIT,0.5,0,1.0,D,0.75,-0.12091467574664738,-0.6150170440170686,-0.2735249627991515,-0.5657707442000146,-0.17268208630130005,-0.5761301540231394,-0.03917599743678646,-0.1731805189318738,0.0727039828086542,0.15327481431465226,0.1335060888645136,0.5369541565863529
B136,BREADTH,ABSLIT,0.5,0,1.0,D,1.0,-0.2014370408962602,-0.6023185297390905,-0.08145649284069939,-0.6719753427295936,-0.14878933144382084,-0.675158417801683,-0.03830966847849038,-0.17286635064270417,0.07400907295139647,0.15327481431465226,0.11047966296533046,0.6368487493231926
B136,BREADTH,ABSLIT,0.5,0,1.0,W,0.75,-0.06630143632769958,-0.6008411079871561,-0.15045214170871263,-0.5845001913758938,-0.11099998402943206,-0.620011431166519,-0.11092994307478676,-0.2500248566310229,0.0008679649780867216,0.1530497411658789,7.004095464530069e-05,0.5090814880917323
B136,BREADTH,ABSLIT,0.5,0,1.0,W,1.0,-0.15718200381694986,-0.6653406702501123,-0.26271764558952665,-0.49749731159778887,-0.22413985483643878,-0.5586966372092241,-0.11116457911990463,-0.2500065682525674,0.00022636803360054358,0.1530497411658789,0.11297527571653415,0.4475320580893195
B136,BREADTH,ABSZ,-1.0,0,0.25,D,0.75,-0.0009445340789125956,-0.062754045054353,-0.008049936204091224,-0.0660777658424277,-0.0040212280519486,-0.05890500947329119,-0.006669815077779306,-0.029531424711106036,0.013342210957451694,0.05671843349088454,-0.0026485870258307065,0.052235194395511886
B136,BREADTH,ABSZ,-1.0,0,0.25,D,1.0,-0.0017756787552634101,-0.05129257666450754,0.003074333784029548,-0.04411959998328713,0.003509762109919934,-0.04568715452421951,-0.006408471383930747,-0.02959755391944796,0.013799792172461744,0.05671843349088454,-0.009918233493850681,0.03927868314028876
B136,BREADTH,ABSZ,-1.0,0,0.25,W,0.75,-0.0009498273954621217,-0.04136579870077933,-0.00743883840732007,-0.06453094766922401,-0.006280153234795249,-0.05530153746433103,0.0015687404840007968,-0.01106212282857899,0.012466179661337229,0.058293945532298,0.007848893718796046,0.05687027794833183
B136,BREADTH,ABSZ,-1.0,0,0.25,W,1.0,-0.0039282025630345,-0.06026862976339442,-0.0004561388263550903,-0.050993647286335375,0.0023863387945557424,-0.05597113491747985,0.0015113329249301088,-0.011126912351041574,0.012336010614393267,0.058293945532298,-0.0008750058696256335,0.05748246784240996
B136,BREADTH,ABSZ,-1.0,0,0.5,D,0.75,-0.058221371506413044,-0.10091423334080468,-0.01670729176269503,-0.10432919448524852,-0.043015888730353724,-0.0993816899820445,-0.022773063445491126,-0.0623004392229094,0.013607424637412047,0.05671843349088454,0.020242825284862598,0.07660862653655337
B136,BREADTH,ABSZ,-1.0,0,0.5,D,1.0,-0.005568170437736608,-0.08574747490772683,-0.016695190234180868,-0.09361434052985729,-0.018907216325086296,-0.09642140856457637,-0.02236575535648433,-0.06245986120989844,0.014408025587266726,0.05671843349088454,-0.0034585390313980335,0.07405565320809204
B136,BREADTH,ABSZ,-1.0,0,0.5,W,0.75,-0.027636940929883447,-0.10457363393038532,-0.020218721466725098,-0.07932541251767555,-0.023183918826514383,-0.09586915295018272,-0.003818427150201975,-0.024482664646921615,0.014789652794775288,0.058293945532298,0.019365491676312407,0.09205072579998075
B136,BREADTH,ABSZ,-1.0,0,0.5,W,1.0,-0.015329192500138089,-0.10400050706540082,-0.028709316988339895,-0.13641120552451103,-0.020524868197573765,-0.11665483070306826,-0.003908761735578414,-0.024612351886312167,0.014587417011160175,0.058293945532298,0.01661610646199535,0.11274606896748984
B136,BREADTH,ABSZ,-1.0,0,1.0,D,0.75,-0.03954003078238544,-0.2044089968796592,-0.025015028133632322,-0.2277386603474691,-0.040636570493212176,-0.21510158374223776,-0.08611990693822158,-0.13685610774245516,-0.037411154695033644,0.05671843349088454,-0.045483336445009404,0.12898167680401618
B136,BREADTH,ABSZ,-1.0,0,1.0,D,1.0,-0.040689037046923116,-0.2101505832215561,-0.07316061919649652,-0.2409896311736202,-0.06696871059442128,-0.23401462629772501,-0.0858945347755583,-0.13727915831617732,-0.03668961593448439,0.05671843349088454,-0.01892582418113703,0.1481200915221667
B136,BREADTH,ABSZ,-1.0,0,1.0,W,0.75,-0.04821841215466344,-0.27646362868336016,-0.03574798635783499,-0.2062265057075683,-0.03424029161863834,-0.24027279686734604,-0.03767339328515085,-0.058295642365446154,-0.018214664751708853,0.058293945532298,-0.003433101666512506,0.2025994035821952
B136,BREADTH,ABSZ,-1.0,0,1.0,W,1.0,-0.042683606438477295,-0.2170911216296874,-0.029626791246710582,-0.23444893917997628,-0.04755500934731516,-0.2302765676982132,-0.03773422561552986,-0.058554210982779686,-0.018290487016613177,0.058293945532298,0.009820783731785299,0.19254234208268334
B136,BREADTH,ABSZ,-0.5,0,0.25,D,0.75,-0.008030441075709827,-0.08551700412581509,-0.03395546532285115,-0.08544510784026771,-0.021032279997527714,-0.08675637266029806,0.015864192846552383,-0.004954700416875957,0.03453502457145974,0.10263335584064821,0.0368964728440801,0.10262056550685045
B136,BREADTH,ABSZ,-0.5,0,0.25,D,1.0,-0.013449347666284917,-0.08905353957040973,0.00459992423323341,-0.09695424419894377,-0.000919787048561771,-0.0961801347037945,0.01619940494627703,-0.004987917826052124,0.03508556167556498,0.10263335584064821,0.0171191919948388,0.11237953965007152
B136,BREADTH,ABSZ,-0.5,0,0.25,W,0.75,-0.01053777105968734,-0.10383889204131874,0.0007588809408072272,-0.08780700910922262,-0.005399163125851314,-0.09519596122083557,0.017121527999506947,-0.013871037746413739,0.04400230695067142,0.11073598919648886,0.02252069112535826,0.11231748922034251
B136,BREADTH,ABSZ,-0.5,0,0.25,W,1.0,0.004999519832179389,-0.09345342244475324,0.001553178400883426,-0.08218596172800413,0.0030768210336949986,-0.0818253277850296,0.016980880944696075,-0.013939021495139814,0.04367582817224114,0.11073598919648886,0.013904059911001077,0.09880620872972568
B136,BREADTH,ABSZ,-0.5,0,0.5,D,0.75,-0.009032687130205885,-0.15064380923259285,-0.041310431742430265,-0.20872138661896245,-0.03542538926416433,-0.1998430879626682,0.018464106593767626,-0.017109183216188262,0.05309853013578669,0.10263335584064821,0.05388949585793196,0.21830719455643582
B136,BREADTH,ABSZ,-0.5,0,0.5,D,1.0,-0.025138756965159437,-0.2102552591099633,-0.033704126756787745,-0.1744294201997667,-0.03126283396173296,-0.17204274901860545,0.01905471422577465,-0.01722853677866132,0.05418993747432066,0.10263335584064821,0.05031754818750761,0.1910974632443801
B136,BREADTH,ABSZ,-0.5,0,0.5,W,0.75,-0.0654852545550349,-0.15005225541589778,-0.019969202796670082,-0.22830451242749938,-0.02812542579924454,-0.1997709067345873,0.023168323032310978,-0.0352102810547974,0.07591965351459584,0.11073598919648886,0.05129374883155552,0.22293922976689828
B136,BREADTH,ABSZ,-0.5,0,0.5,W,1.0,-0.03121742629966312,-0.170467453191265,-0.018759365019482888,-0.2082596467066966,-0.02579741650045836,-0.18594505403884426,0.022906931860868784,-0.0353621596688648,0.0753047035900658,0.11073598919648886,0.04870434836132714,0.20885198589971304
B136,BREADTH,ABSZ,-0.5,0,1.0,D,0.75,-0.1065658607297702,-0.4370874146611179,-0.00020309295838866204,-0.4867447822372755,-0.04839288031911759,-0.4498486243768404,-0.029639524736246647,-0.06467299430423368,0.008091411086583289,0.10263335584064821,0.018753355582870945,0.4202090996405938
B136,BREADTH,ABSZ,-0.5,0,1.0,D,1.0,-0.10323136656532711,-0.43363168379170414,-0.08708120575094008,-0.40369858680563636,-0.11292450087132505,-0.43862617839835627,-0.02907924938742734,-0.06514476101187494,0.009503363245413121,0.10263335584064821,0.08384525148389771,0.40954692901092893
B136,BREADTH,ABSZ,-0.5,0,1.0,W,0.75,-0.09129519063053243,-0.4086819679884124,-0.06444151559284789,-0.40413484917393794,-0.1181754975243332,-0.4239934308015658,-0.007667796070271793,-0.10113582300206603,0.07964360100839918,0.11073598919648886,0.11050770145406141,0.416325634731294
B136,BREADTH,ABSZ,-0.5,0,1.0,W,1.0,-0.14475104576652043,-0.4211677887662253,-0.05961421697676539,-0.46456742049061506,-0.1092298681104274,-0.46500477400880114,-0.00804116142325717,-0.10149911278177959,0.07884372380972038,0.11073598919648886,0.10118870668717023,0.45696361258554397
B136,BREADTH,ABSZ,0.0,0,0.25,D,0.75,-0.020920174088032484,-0.16760875865714142,-0.03783600387248026,-0.17347508084936797,-0.018976251105046416,-0.16929272960909914,-0.008621592342330509,-0.00590907562235321,-0.010329723952721359,0.20841773576412334,0.010354658762715907,0.16067113726676863
B136,BREADTH,ABSZ,0.0,0,0.25,D,1.0,-0.028955227256950655,-0.16082315811456366,-0.04752761505915343,-0.1416344771842784,-0.04020670183171071,-0.15089993661594792,-0.008415112957269377,-0.005746495995798018,-0.010193301395669985,0.20841773576412334,0.031791588874441334,0.14248482365867854
B136,BREADTH,ABSZ,0.0,0,0.25,W,0.75,-0.005499581352551242,-0.15684695670303678,-0.0015604046446294761,-0.14206837558624824,-0.004432565728732851,-0.15204671949881188,-0.004107386008052272,-0.01875817635755439,0.009691694341650958,0.20819266261535,0.00032517972068057954,0.1479393334907596
B136,BREADTH,ABSZ,0.0,0,0.25,W,1.0,-0.014903896109909498,-0.1598552907867954,-0.024444003254297353,-0.16178321856461259,-0.02161189859278828,-0.1596168403505076,-0.0038959190361669283,-0.01860709897150703,0.009824876508904845,0.20819266261535,0.017715979556621353,0.15572092131434068
B136,BREADTH,ABSZ,0.0,0,0.5,D,0.75,-0.12247331997320487,-0.36951542520858044,-0.0500993247787056,-0.3549581771885136,-0.06515431122861765,-0.34979396623041453,-0.04176713735385629,-0.02719692477408664,-0.05206843917952908,0.20841773576412334,0.023387173874761358,0.30802682887655825
B136,BREADTH,ABSZ,0.0,0,0.5,D,1.0,-0.06437137139429783,-0.36555445056042196,-0.07852093721355075,-0.41536139305545833,-0.06830416241858911,-0.3935273812766956,-0.04141635400985433,-0.026925292321802408,-0.051819048507089405,0.20841773576412334,0.02688780840873478,0.3521110272668413
B136,BREADTH,ABSZ,0.0,0,0.5,W,0.75,-0.020389881762389095,-0.33196712685904245,-0.02120263738913286,-0.3739751645380001,-0.024819215013258122,-0.3483636801504236,-0.031107913954889543,-0.05265098582712868,-0.0068995078536231436,0.20819266261535,-0.006288698941631421,0.3172557661955341
B136,BREADTH,ABSZ,0.0,0,0.5,W,1.0,-0.048112291418418884,-0.4256604571914424,-0.03192213534031685,-0.37164679550068336,-0.037375501638954645,-0.38071823405230426,-0.0307240349443626,-0.05238453950166211,-0.006618255879969448,0.20819266261535,0.006651466694592045,0.34999419910794166
B136,BREADTH,ABSZ,0.0,0,1.0,D,0.75,-0.19877937615029756,-0.8107689304144049,-0.34133505946946313,-0.7942025262087533,-0.2742994621804686,-0.790498836677265,-0.2120887629872238,-0.12555581476500055,-0.2931738670662951,0.20841773576412334,0.06221069919324479,0.5784100736900412
B136,BREADTH,ABSZ,0.0,0,1.0,D,1.0,-0.19346666681560015,-0.8317369309057795,-0.23226611269806358,-0.7443126397965276,-0.24550293530657352,-0.8118441577245483,-0.2120539435438359,-0.12532873432796998,-0.29352772844830033,0.20841773576412334,0.033448991762737634,0.5997902141807124
B136,BREADTH,ABSZ,0.0,0,1.0,W,0.75,-0.027369853894378293,-0.872201618411165,-0.014170569140049827,-0.834506202521013,-0.0372137958073282,-0.8692182665883902,-0.18241961544419416,-0.17149914307824976,-0.18589063074990664,0.20819266261535,-0.14520581963686596,0.686798651144196
B136,BREADTH,ABSZ,0.0,0,1.0,W,1.0,-0.1279073778311856,-0.7191033907148863,-0.1601305878328691,-0.8565340372415782,-0.1380064329918524,-0.79446980561466,-0.18213088212025053,-0.17116519008443143,-0.18586350874423174,0.20819266261535,-0.044124449128398135,0.6123389234944094
B136,BREADTH,QEXP,0.07,0,0.25,D,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B136,BREADTH,QEXP,0.07,0,0.25,D,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B136,BREADTH,QEXP,0.07,0,0.25,W,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B136,BREADTH,QEXP,0.07,0,0.25,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B136,BREADTH,QEXP,0.07,0,0.5,D,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B136,BREADTH,QEXP,0.07,0,0.5,D,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B136,BREADTH,QEXP,0.07,0,0.5,W,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B136,BREADTH,QEXP,0.07,0,0.5,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B136,BREADTH,QEXP,0.07,0,1.0,D,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B136,BREADTH,QEXP,0.07,0,1.0,D,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B136,BREADTH,QEXP,0.07,0,1.0,W,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B136,BREADTH,QEXP,0.07,0,1.0,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B136,BREADTH,QEXP,0.12,0,0.25,D,0.75,-0.006782034585956054,-0.027963898689130517,-0.001668060700571905,-0.024649194389231854,-0.004139768695727963,-0.024825954982861054,0.01963606384864791,2.359727026690628e-05,0.036596713114899426,0.024758046365068648,0.023775832544375874,0.044462018831508965
B136,BREADTH,QEXP,0.12,0,0.25,D,1.0,-0.003404314307224654,-0.02488758588976614,-0.006092607984927834,-0.027215749042548587,-0.005465716059232961,-0.025746309175310733,0.019967166755290533,3.0471126335918086e-05,0.03713549850900466,0.024758046365068648,0.025432882814523494,0.045713475930601266
B136,BREADTH,QEXP,0.12,0,0.25,W,0.75,-0.0006993684650020704,-0.013988020628097897,-0.005363082939602637,-0.024507128608470374,-0.004167015971625276,-0.02227426727784232,0.00616625203039467,2.359727026690628e-05,0.011358110061084892,0.024758046365068648,0.010333268002019946,0.02844051930823699
B136,BREADTH,QEXP,0.12,0,0.25,W,1.0,-0.0010106084784935465,-0.01996757317457909,-0.0018784551729520427,-0.01921513782505274,-0.005847564761500723,-0.01949036113635727,0.006210415458758556,3.0471126335918086e-05,0.011387970780177614,0.024758046365068648,0.012057980220259279,0.025700776595115826
B136,BREADTH,QEXP,0.12,0,0.5,D,0.75,-0.0015746661365768633,-0.06067560023641183,-0.008696037926066158,-0.047008832452057725,-0.00901776711204072,-0.0495805447390652,0.034607001562829476,4.749552158478387e-05,0.06567567103985517,0.024758046365068648,0.043624768674870196,0.08418754630189468
B136,BREADTH,QEXP,0.12,0,0.5,D,1.0,-0.0025654856962877837,-0.05111192228246991,-0.0008276043762488472,-0.048735232105473536,-0.007812844726069357,-0.05432948027397366,0.035171417946538774,6.1101582320644e-05,0.06663669635428526,0.024758046365068648,0.04298426267260813,0.08950089822051244
B136,BREADTH,QEXP,0.12,0,0.5,W,0.75,4.749552158478387e-05,-0.05999615673757225,-0.0021431578936200735,-0.04759138272615143,-0.007655344469251202,-0.05060036274312624,0.009291654734686183,4.749552158478387e-05,0.017346933796237085,0.024758046365068648,0.016946999203937385,0.05989201747781242
B136,BREADTH,QEXP,0.12,0,0.5,W,1.0,6.1101582320644e-05,-0.060143055150368996,-0.006879719402317186,-0.03983220799653858,-0.00936301998843625,-0.0454675206940402,0.009385814992016295,6.1101582320644e-05,0.017430749302554283,0.024758046365068648,0.018748834980452544,0.05485333568605649
B136,BREADTH,QEXP,0.12,0,1.0,D,0.75,-0.027586481708298638,-0.08197619003555873,-0.020973139231547866,-0.12894281562295412,-0.04110928527311758,-0.09360862162041356,0.04818091493813936,9.505995551761792e-05,0.0928328798524316,0.024758046365068648,0.08929020021125694,0.14178953655855292
B136,BREADTH,QEXP,0.12,0,1.0,D,1.0,-0.013441325272871785,-0.08136633044403324,-0.005436737910905598,-0.10609658218474255,-0.043564636704796544,-0.08699554736940412,0.04881237347699252,0.00012236641677976223,0.09393376867514625,0.024758046365068648,0.09237701018178907,0.13580792084639665
B136,BREADTH,QEXP,0.12,0,1.0,W,0.75,-0.02329087474150393,-0.10707259934765734,-0.005224535908978867,-0.11960426905055149,-0.029133579383954444,-0.10885743902053696,0.005789345238030208,9.505995551761792e-05,0.011022555345447493,0.024758046365068648,0.03492292462198465,0.11464678425856717
B136,BREADTH,QEXP,0.12,0,1.0,W,1.0,-0.009270169369669179,-0.07404049170568872,-0.01670782691970396,-0.07398759516707637,-0.02317650106753477,-0.0979178900970506,0.006001048282764598,0.00012236641677976223,0.011296603613337286,0.024758046365068648,0.02917754935029937,0.1039189383798152
B136,BREADTH,QEXP,0.17,0,0.25,D,0.75,-0.0017170277199204387,-0.05251074636416858,-0.013406477466594569,-0.038533604325128146,-0.00805745956220505,-0.041967896440189834,0.01063113937770388,-0.007923280444356084,0.027143834837728198,0.04704028809363043,0.01868859893990893,0.05259903581789371
B136,BREADTH,QEXP,0.17,0,0.25,D,1.0,-0.0021786945972589455,-0.03842468170299057,-0.006715415075926545,-0.04431998356101552,-0.010556806623766346,-0.04274681976065858,0.010895820243872478,-0.007932071874785285,0.02755179677172248,0.04704028809363043,0.021452626867638824,0.05364264000453106
