tape,panel,ladder,rung,partition,frac,part,n_days,CAGR,VOL,SHARPE,MAXDD,ULCER,CALMAR
T_OWN,U56,N,5,ALIGNED,1,0,4445,17.827666701103606,18.350808780109144,0.9859644343185225,-25.853596305636206,7.052083510551904,0.6895623529642988
T_OWN,U56,N,5,ALIGNED,2,0,2222,19.86888377115388,16.246631752544864,1.1972157872354316,-24.238280544701684,5.880347394223539,0.8197315702535292
T_OWN,U56,N,5,ALIGNED,2,1,2222,15.732570396689137,20.24322081356616,0.8229744716715824,-25.853596305636206,8.055771629261391,0.6085254140546538
T_OWN,U56,N,5,ALIGNED,3,0,1481,22.229052786473915,16.893775738425294,1.2731873573729693,-24.238280544701684,6.347033518925414,0.9171051859672045
T_OWN,U56,N,5,ALIGNED,3,1,1481,11.260243316354245,15.741599972823195,0.756809181207662,-19.739542211111495,5.550975861343417,0.5704409553133302
T_OWN,U56,N,5,ALIGNED,3,2,1481,20.61563504102084,21.835666573994573,0.9674978214097747,-25.853596305636174,8.561226792954718,0.7973991237933332
T_OWN,U56,N,5,ALIGNED,4,0,1111,20.96338121413708,17.42134083065188,1.1800013901606052,-24.238280544701684,6.975825754120825,0.8648873081353753
T_OWN,U56,N,5,ALIGNED,4,1,1111,18.784289528963114,14.987696299170144,1.2239533869844361,-15.505273900236993,4.505400940389125,1.2114774398584474
T_OWN,U56,N,5,ALIGNED,4,2,1111,7.865690706807182,17.55581770151676,0.5191746629475721,-19.739542211111484,6.773858117952147,0.3984738157898894
T_OWN,U56,N,5,ALIGNED,4,3,1111,24.173198751689327,22.611638552482212,1.0704563543158399,-25.853596305636163,9.130989758459704,0.9350033343879319
T_OWN,U56,N,5,ALIGNED,5,0,889,17.496771234711005,18.32455091341141,0.9718692249311986,-24.238280544701684,7.755831438304468,0.7218652000682315
T_OWN,U56,N,5,ALIGNED,5,1,889,19.39230023586742,15.701567226771107,1.2077542834924688,-14.280912488367525,3.824916478523704,1.357917447618516
T_OWN,U56,N,5,ALIGNED,5,2,889,19.042162704302832,16.064841142279,1.1657834039285655,-19.739542211111505,4.128997661852505,0.9646709381934849
T_OWN,U56,N,5,ALIGNED,5,3,889,2.6215821848750265,16.207876998798607,0.24076259808881875,-16.829871090193336,6.7712194460726485,0.15576959388611158
T_OWN,U56,N,5,ALIGNED,5,4,889,32.52402612275367,24.097754630090023,1.2890473213131382,-25.853596305636163,9.756794246113182,1.258007812076161
T_OWN,U56,N,5,ALIGNED,6,0,740,10.008274428182862,19.121204253161643,0.5946534105797665,-24.238280544701684,7.430916045754862,0.41291189817384133
T_OWN,U56,N,5,ALIGNED,6,1,740,35.97125748407699,14.320629341434909,2.218461461496916,-12.355332141836751,2.917582727403684,2.911395425969462
T_OWN,U56,N,5,ALIGNED,6,2,740,14.992125314245076,14.886443477614492,1.0131297198750182,-15.505273900237027,4.81464933412273,0.9669049002749892
T_OWN,U56,N,5,ALIGNED,6,3,740,8.069315831878532,16.560536023524673,0.551569671914796,-19.739542211111527,6.196371585707545,0.40878941089810367
T_OWN,U56,N,5,ALIGNED,6,4,740,9.518254545316873,17.967284429236205,0.5956678254080551,-16.829871090193414,5.801072634972587,0.5655571866419736
T_OWN,U56,N,5,ALIGNED,6,5,740,31.91074060628909,25.124544714441644,1.2279571702914411,-25.853596305636227,10.560276017703984,1.2342863340576091
T_OWN,U56,N,5,ALIGNED,8,0,555,19.58239305292766,16.037875662249302,1.1956469532696443,-16.183392646760097,5.472521066267339,1.2100301513013119
T_OWN,U56,N,5,ALIGNED,8,1,555,22.24037605945608,18.731101508772493,1.166149236824639,-24.23828054470174,8.209545825599434,0.9175723508290532
T_OWN,U56,N,5,ALIGNED,8,2,555,14.049742023524914,15.43508074435776,0.9291947459076717,-14.280912488367525,3.5328225928286128,0.9838126264669075
T_OWN,U56,N,5,ALIGNED,8,3,555,23.616904715214627,14.548886559637426,1.530594316363009,-15.505273900236938,4.703197671565206,1.523153016655432
T_OWN,U56,N,5,ALIGNED,8,4,555,12.15202786946672,17.412768414771985,0.7458026161546547,-19.739542211111527,5.57651412898976,0.6156185254704771
T_OWN,U56,N,5,ALIGNED,8,5,555,3.116192011842478,17.69321033148167,0.2618710128655793,-16.829871090193326,7.77937081672639,0.1851584005095717
T_OWN,U56,N,5,ALIGNED,8,6,555,33.37902736197667,18.238065121908033,1.670805879538267,-11.559183992217415,4.58693826396059,2.887662951333775
T_OWN,U56,N,5,ALIGNED,8,7,555,17.41868773801263,26.26311708361993,0.7422128537288505,-25.853596305636163,12.064120844940138,0.6737433172581604
