stat,r2,r2_full,dr2,worst_t,worst_ladder,b_ov,b_flat
OV_HOLD,0.6093774890382757,0.6146581183908522,0.005280629352576449,-0.4935659552259348,L_S,0.03388450884946498,0.4159935160420161
OV_CAP,0.6066469559598109,0.6145360035940508,0.00788904763423992,-0.6489517435830982,L_G,0.030681391907845038,0.3872537076044095
