panel,H,c,cell_CAGR,anchor_CAGR,cell_prem_pp,perm_CAGR,perm_sd,perm_prem_pp,tmrc_k,tmrc_CAGR,tmrc_prem_pp,cell_turnover_yr,tmrc_turnover_yr,turnover_match_err,turnover_match_rel,d_vs_perm_pp,t_vs_perm,d_vs_tmrc_pp,t_vs_tmrc,cell_MaxDD,perm_MaxDD,tmrc_MaxDD,cell_Sharpe,tmrc_Sharpe
SMALL,21,0.25,0.09860215665920635,0.09011509152293073,0.8487065136275618,0.08444132741318086,0.002791790702054476,-0.5673764109749874,5,0.09011509152293073,0.0,11.14888221564697,10.871561939733635,0.2773202759133344,0.024874267262786895,1.416082924602549,4.049385500918281,0.8487065136275618,2.62765638638356,-0.38958385259191364,-0.4168702774580313,-0.40664474877167023,0.6366688150994699,0.5804514529286806
SMALL,21,0.5,0.1066076698668803,0.09011509152293073,1.649257834394957,0.07746013698119805,0.0055433641061119225,-1.2654954541732684,3,0.08961910031067144,-0.049599121225929466,11.742861622194498,11.604422386310045,0.13843923588445328,0.01178922483620154,2.9147532885682255,4.127285981623253,1.6988569556208866,2.51966845313609,-0.3840380117482989,-0.42799124926380516,-0.41117705153278106,0.6898469969696878,0.5764570502536769
SMALL,21,0.75,0.1143627926783235,0.09011509152293073,2.4247701155392765,0.07031017524585109,0.008252050705377007,-1.9804916277079643,2,0.08943438882799892,-0.06807026949318118,12.436502879929582,12.056096127429415,0.38040675250016776,0.030587919785238026,4.405261743247241,4.11876156195542,2.4928403850324576,2.494026073363864,-0.3818900265525055,-0.4390370944583447,-0.4113034506763864,0.7398333186951583,0.5756228289030579
SMALL,21,1.0,0.12193180541888515,0.09011509152293073,3.181671389595442,0.0630513834029155,0.010919094452788066,-2.706370812001524,1,0.09021315471636027,0.009806319342953174,13.167209745432654,12.890561383090475,0.27664836234217915,0.021010401420706534,5.888042201596965,4.090143953907557,3.1718650702524886,2.340976321173606,-0.3797429611839549,-0.4500358170606581,-0.4134580218645414,0.7856361378313874,0.5788660910635962
SMALL,63,0.25,0.09935196712785732,0.09421822446134231,0.5133742666515007,0.08796243248971869,0.0013065463787934654,-0.6255791971623625,5,0.09421822446134231,0.0,6.461753430084703,6.187558650932906,0.2741947791517969,0.04243349457984544,1.1389534638138632,3.41490834919104,0.5133742666515007,1.6193188108738643,-0.3647906151110102,-0.3917732657404781,-0.38609143102175203,0.6370693818302855,0.597111685364235
SMALL,63,0.5,0.10397367379755851,0.09421822446134231,0.9755449336216193,0.08033190736978202,0.0025950101757150645,-1.3886317091560296,2,0.09393522180134384,-0.028300265999847696,7.043027703771185,7.248796439761817,0.20576873599063195,0.029215948686451026,2.364176642777649,3.5196538057325206,1.003845199621467,1.5684970678811159,-0.34325905957469094,-0.3984376269932419,-0.38865690025758937,0.6738236556652375,0.5942233737671369
SMALL,63,0.75,0.10830508687213491,0.09421822446134231,1.40868624107926,0.07255048092006197,0.0038609061224692607,-2.166774354128034,1,0.09584479353619524,0.16265690748529238,7.725685548649748,8.067583833660574,0.3418982850108261,0.044254750320582376,3.575460595207294,3.5218325812538427,1.2460293335939676,1.2963344638312804,-0.32124701565133773,-0.4085465741495432,-0.3859198152423614,0.7074174250158864,0.6034530414244098
SMALL,63,1.0,0.11241591333639844,0.09421822446134231,1.8197688875056128,0.06467989604604471,0.0051039754487074785,-2.9538328415297603,1,0.09584479353619524,0.16265690748529238,8.443690496385226,8.067583833660574,0.3761066627246521,0.04454292384185146,4.773601729035374,3.4997209581816904,1.6571119800203205,1.2897961212669635,-0.31066349517293734,-0.42001997575989525,-0.3859198152423614,0.73714434727361,0.6034530414244098
SMALL,126,0.25,0.08630050800320621,0.07805104993425882,0.8249458068947391,0.0721352285927658,0.002988570895122309,-0.5915821341493016,5,0.07805104993425882,0.0,4.38094266035629,4.141808192907765,0.23913446744852518,0.05458516259810555,1.4165279410440408,4.0023750695888864,0.8249458068947391,2.466885383327335,-0.3521062512833161,-0.37242616282994995,-0.36510516715275565,0.5625988162310773,0.5091735910765687
SMALL,126,0.5,0.0940966364649427,0.07805104993425882,1.6045586530683886,0.064838249650293,0.005947941607444452,-1.321280028396582,3,0.0791059367559257,0.10548868216668783,4.919839505060985,4.774736011503974,0.14510349355701102,0.029493542097815316,2.9258386814649704,4.098716765409719,1.4990699709017008,2.208666014999462,-0.33934427094237996,-0.3821831798355888,-0.36878261656945743,0.6141601485773036,0.5137772709901561
SMALL,126,0.75,0.10164694207703584,0.07805104993425882,2.359589214277702,0.057397882700386316,0.00886898987087037,-2.0653167233872507,2,0.07946206071975093,0.1411010785492106,5.561115128244845,5.197258460889046,0.36385666735579925,0.06542872408948613,4.424905937664953,4.09521310096819,2.2184881357284914,2.1454376426951742,-0.3265987072732143,-0.39332986488794075,-0.3704915953611021,0.6637774608443129,0.5152681558833593
SMALL,126,1.0,0.1090180873164801,0.07805104993425882,3.0967037382221285,0.04987463338303669,0.01175183549765952,-2.8176416551222134,1,0.08060347291765746,0.2552422983398639,6.239288715349216,6.019021463236666,0.22026725211254927,0.035303263266319426,5.914345393344342,4.068225594643232,2.8414614398822646,2.0561084235659215,-0.31381937422149686,-0.40638381831037984,-0.36737963014768904,0.7105878749281578,0.5205127463312467
SMALL,189,0.25,0.10668049845712813,0.10193466833653297,0.47458301205951514,0.09715853898341448,0.004054061433579161,-0.4776129353118497,5,0.10193466833653297,0.0,3.602492174591716,3.3389147258437633,0.26357744874795275,0.07316530778524868,0.9521959473713648,3.040586242203947,0.47458301205951514,1.5970755602034157,-0.33367997756576484,-0.3420214288268484,-0.3415022830440392,0.6726681356095857,0.6340504955995899
SMALL,189,0.5,0.11089589249228804,0.10193466833653297,0.8961224155755065,0.0909612928522833,0.008088713524781651,-1.0973375484249677,2,0.10232518356365516,0.03905152271221901,4.178899947434806,4.369257862037182,0.1903579146023766,0.04555215894059075,1.9934599640004742,3.162019851166996,0.8570708928632875,1.4156476697427332,-0.3258593291401447,-0.3426343993911658,-0.34740620395660504,0.7078058539340987,0.6347373217337368
SMALL,189,0.75,0.11480816694469076,0.10193466833653297,1.2873498608157785,0.08460383302177574,0.01208652742013741,-1.7330835314757236,1,0.10399287502752363,0.20582066909906604,4.85905216148633,5.204140012608274,0.34508785112194396,0.07101958152603684,3.020433392291502,3.1705180689231756,1.0815291917167125,1.1919144638201689,-0.31799774328208774,-0.34577809343357246,-0.3476585643493054,0.7395293599289767,0.6423641596595451
SMALL,189,1.0,0.11849293122568083,0.10193466833653297,1.6558262889147857,0.07815055621280506,0.016045587966864134,-2.378411212372791,1,0.10399287502752363,0.20582066909906604,5.572344514410165,5.204140012608274,0.3682045018018911,0.06607712442217255,4.034237501287577,3.1522600923058204,1.4500056198157196,1.1998396812849876,-0.3100849206899181,-0.3513338705398065,-0.3476585643493054,0.767183330292118,0.6423641596595451
SMALL,252,0.25,0.12769326742447484,0.12282119638704692,0.48720710374279275,0.11615916978582264,0.001785281904299486,-0.666202660122428,5,0.12282119638704692,0.0,3.0698441646404966,2.8327821828190567,0.2370619818214399,0.07722280647076486,1.1534097638652208,2.977327950970771,0.48720710374279275,1.2698414200427879,-0.34358435994240666,-0.3549677469764868,-0.3537220030106044,0.792492901358842,0.7483322708399772
SMALL,252,0.5,0.13207257567720432,0.12282119638704692,0.9251379290157402,0.10810213828188958,0.003551571292155583,-1.4719058105157334,3,0.12408884492321581,0.12676485361688972,3.592320741165257,3.4246854461053085,0.16763529505994867,0.04666490192230777,2.3970437395314734,3.0723866661407504,0.7983730753988505,1.021489133875943,-0.3334650014722774,-0.3618520237429395,-0.355767190084991,0.8335335089848531,0.7533776568728003
SMALL,252,0.75,0.1361684994579957,0.12282119638704692,1.334730307094878,0.09991120120183053,0.005294498898449006,-2.2909995185216387,1,0.12510671576379195,0.22855193767450377,4.211055443592289,4.600214694370184,0.3891592507778947,0.09241370862738343,3.6257298256165167,3.074926673064686,1.1061783694203742,0.9505436307893078,-0.32419127921682933,-0.37617572228475044,-0.3593571512158732,0.8713084855622557,0.7569390359289181
SMALL,252,1.0,0.140045728431343,0.12282119638704692,1.7224532044296081,0.09164742047619867,0.0070141112737611274,-3.1173775910848245,1,0.12510671576379195,0.22855193767450377,4.866343388450244,4.600214694370184,0.26612869408006024,0.05468761097124564,4.839830795514432,3.055120671179576,1.4939012667551044,0.9597651804984296,-0.314856834257644,-0.3901155863574848,-0.3593571512158732,0.9049202627831839,0.7569390359289181
SMALL,378,0.25,0.10346918493915891,0.1001137960926064,0.33553888465525095,0.09574648058830282,0.003989526371685382,-0.43673155043035816,5,0.1001137960926064,0.0,2.7614033075757476,2.4949917132284125,0.2664115943473351,0.09647688681202436,0.7722704350856091,2.0361801991863926,0.33553888465525095,0.9724382662882836,-0.36912324409443353,-0.3694608923400456,-0.37128055567654883,0.6220549697586176,0.594050431475827
SMALL,378,0.5,0.10630304200278928,0.1001137960926064,0.6189245910182883,0.08995881914449486,0.007950442650457948,-1.0154976948111543,2,0.09982579337720754,-0.02880027153988607,3.3484397236434162,3.47626735654636,0.12782763290294374,0.03817528265488838,1.6344222858294426,2.142428489052566,0.6477248625581744,0.9243747478701073,-0.36801367572128163,-0.370818981821164,-0.3745469898189132,0.6470775981425491,0.5918513877955249
SMALL,378,0.75,0.10885497583574821,0.1001137960926064,0.8741179743141814,0.08401600201736331,0.011870295219087277,-1.6097794075243088,1,0.10029530849078871,0.018151239818231524,4.0370340886808975,4.279082615749823,0.24204852706892588,0.05995701838326942,2.4838973818384904,2.156307545353203,0.8559667344959498,0.8188395913092006,-0.3740713535288567,-0.3746913237698549,-0.3753234811456516,0.6695450411740951,0.5935506200751917
