panel,family,cost,arm,is_ctl,is_the_live_book,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b,bar4b,pass4b_oos,bar4b_oos
u56,GROSS,0.0,g=0.250,False,False,0.029248731914716775,1.2312495238271404,-0.0408989703696796,1.2503511721041247,1.2175201243256715,1.1293107158964615,0.032049809723122324,1.3112145263717419,-0.04089897036967982,False,False,CAGR,False,CAGR
u56,GROSS,0.0,g=0.375,False,False,0.0439759344694679,1.231106042807622,-0.061049407795757515,1.2505454944773284,1.2170978955601928,1.12947045210191,0.04822479883299935,1.3108233335411532,-0.06104940779575729,False,False,CAGR,False,CAGR
u56,GROSS,0.0,g=0.500,False,False,0.05876743625798464,1.2309587517196545,-0.0809997711793502,1.2507386789655284,1.2166702873442419,1.1296294964111329,0.0644952815004225,1.3104257494056477,-0.0809997711793502,False,False,CAGR,False,CAGR
u56,GROSS,0.0,g=0.625,False,False,0.07361992895594383,1.23080757882929,-0.10074953337638637,1.2509307243492793,1.2162371956043452,1.1297878483292103,0.08085767952263923,1.3100216467994643,-0.10074953337638648,False,False,CAGR,False,CAGR
u56,GROSS,0.0,g=0.750,True,True,0.08853001193364474,1.2306524494146924,-0.12029817082125338,1.2511216287670823,1.2157985127425868,1.129945506757042,0.09730828776460765,1.3096108938377815,-0.12029817082125305,False,False,CAGR,False,CAGR
u56,GROSS,0.0,g=0.875,False,False,0.10349419164969897,1.2304932855941726,-0.13964516350345246,1.2513113897103207,1.2153541274164343,1.130102469986416,0.11384327253893356,1.3091933536279974,-0.13964516350345246,False,False,CAGR,True,CAGR
u56,GROSS,0.0,g=1.000,False,False,0.11850888105572888,1.2303300061393003,-0.1587899949444368,1.2515000040174311,1.2149039242990876,1.1302587356943132,0.13045866997693523,1.308768883956488,-0.15878999494443702,False,True,CAGR,True,CAGR
u56,WIDTH,0.0,n=5,False,False,0.24659731610889057,1.1991296149904151,-0.2844276373389646,1.3707471215611347,1.0967690560660368,1.3730171389422021,0.24877594648725032,1.107516886287138,-0.2844276373389646,False,False,DD,False,DD
u56,WIDTH,0.0,n=10,False,False,0.17760221747725802,1.1445671907995336,-0.23057376149692932,1.2750543583435017,1.0593441405856978,1.2357604634148305,0.18418517797855238,1.095098447857489,-0.23057376149692954,False,False,DD,False,DD
u56,WIDTH,0.0,n=20,False,False,0.15356399869043136,1.227136410029946,-0.19686313478223627,1.295817426175653,1.186122531349775,1.203023958053821,0.16980858119856368,1.2522445784158966,-0.19686313478223638,False,True,DD,True,DD
u56,WIDTH,0.0,n=40,False,False,0.11485316402732293,1.2381412047271214,-0.15705966689394535,1.2746410964849284,1.2159994980546591,1.1557208372829806,0.128267477021776,1.302118002658554,-0.15705966689394535,False,True,CAGR,True,CAGR
u56,WIDTH,0.0,n=80,False,False,0.05977119576817724,1.2368350537802293,-0.08347947260285915,1.2650953031911376,1.2215728338606344,1.1392088652479755,0.06709880268486046,1.311873943975788,-0.08347947260285882,True,False,CAGR,False,CAGR
u56,WIDTH,0.0,n=ALL,True,True,0.08853001193364474,1.2306524494146924,-0.12029817082125338,1.2511216287670823,1.2157985127425868,1.129945506757042,0.09730828776460765,1.3096108938377815,-0.12029817082125305,False,False,CAGR,False,CAGR
u56,CADENCE,0.0,freq=D,False,False,0.08681095945809236,1.2298142728134707,-0.11167589472377393,1.227966083183963,1.2338666646709353,1.1016714980227897,0.0964749926893207,1.3312607610299652,-0.11167589472377404,False,False,CAGR,False,CAGR
u56,CADENCE,0.0,freq=W,True,True,0.08853001193364474,1.2306524494146924,-0.12029817082125338,1.2511216287670823,1.2157985127425868,1.129945506757042,0.09730828776460765,1.3096108938377815,-0.12029817082125305,False,False,CAGR,False,CAGR
