q,k,n,char,book,stat,picks,pick_OOS_Sharpe,pick_OOS_CAGR,pick_OOS_MaxDD,pick_MaxDD,anchor_OOS_Sharpe,edge,beat_anchor,v2_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,keep4a,keep4b
0.5,40,30,disp,EWall,MARGINAL,50,0.7101779228638585,0.08932595268668385,-0.26826732799094527,-0.2687885873114116,0.7040595210801367,0.006118401783721805,0.44,0.8520765707677707,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,2
0.5,40,30,disp,EWall,PARTIAL,50,0.690660479946297,0.08512113349997534,-0.27197817174608857,-0.27249943106655483,0.7040595210801367,-0.013399041133839718,0.38,0.8520765707677707,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,1
0.5,40,30,corr,CAND10,MARGINAL,50,0.7320756018233588,0.10680671606503521,-0.27753618449025264,-0.2784654211490453,0.6741988346687223,0.05787676715463652,0.64,0.8520765707677707,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,1
0.5,40,30,corr,CAND10,PARTIAL,50,0.7155932423870648,0.10448087685454903,-0.28055998882396593,-0.28148922548275856,0.6741988346687223,0.04139440771834246,0.62,0.8520765707677707,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,1
0.5,40,30,corr,CAND20,MARGINAL,50,0.7783939146476804,0.1003181893649365,-0.2711279383292633,-0.27268628823779506,0.7063838543492619,0.0720100602984185,0.62,0.8520765707677707,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,2
0.5,40,30,corr,CAND20,PARTIAL,50,0.7783960613666819,0.10096294540024196,-0.2722567099666019,-0.27381505987513366,0.7063838543492619,0.07201220701742006,0.62,0.8520765707677707,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,2
0.5,40,30,corr,EWall,MARGINAL,50,0.790573304219381,0.09998492046987151,-0.266552376183919,-0.26783164148305205,0.7040595210801367,0.0865137831392443,0.66,0.8520765707677707,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,3
0.5,40,30,corr,EWall,PARTIAL,50,0.7885269388614031,0.09995695549604414,-0.26693437911489215,-0.2682136444140252,0.7040595210801367,0.08446741778126643,0.62,0.8520765707677707,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,3
0.5,40,30,evol,CAND10,MARGINAL,50,0.6306602856975192,0.09040678880702253,-0.2860508343161433,-0.2890626702659007,0.6741988346687223,-0.04353854897120313,0.44,0.8520765707677707,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,30,evol,CAND10,PARTIAL,50,0.6448271283268138,0.09168930190954505,-0.28615080777296326,-0.2874392512567412,0.6741988346687223,-0.029371706341908554,0.4,0.8520765707677707,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,30,evol,CAND20,MARGINAL,50,0.6956909075371293,0.09040084449560602,-0.2750966637262959,-0.27753459130679103,0.7063838543492619,-0.01069294681213262,0.48,0.8520765707677707,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,30,evol,CAND20,PARTIAL,50,0.6979134699837377,0.09006404034589405,-0.27363495835131757,-0.27607288593181273,0.7063838543492619,-0.008470384365524164,0.46,0.8520765707677707,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,30,evol,EWall,MARGINAL,50,0.6810103302868457,0.08652103348195973,-0.27830734757305864,-0.2813439162715016,0.7040595210801367,-0.02304919079329104,0.48,0.8520765707677707,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,30,evol,EWall,PARTIAL,50,0.6900947851353463,0.087513743675721,-0.2771338559985487,-0.2794416145804761,0.7040595210801367,-0.013964735944790418,0.42,0.8520765707677707,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,60,breadth,CAND10,MARGINAL,50,0.6795195018617393,0.09789587781062849,-0.28602173518687685,-0.28632370943298896,0.683223151595969,-0.0037036497342297636,0.42,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,60,breadth,CAND10,PARTIAL,50,0.6884082952105444,0.09898302981676804,-0.28170784107174607,-0.2820098153178582,0.683223151595969,0.005185143614575338,0.44,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,60,breadth,CAND20,MARGINAL,50,0.7178821157645011,0.09245325711297013,-0.2666944225495261,-0.26717313919963165,0.7146124688405304,0.0032696469239706927,0.56,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,60,breadth,CAND20,PARTIAL,50,0.7177634234889367,0.09223067457053975,-0.26531245420132465,-0.2657911708514302,0.7146124688405304,0.0031509546484063122,0.56,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,60,breadth,EWall,MARGINAL,50,0.7294104870510574,0.09229448541591599,-0.2625502519615121,-0.2642933151192077,0.7132413451374866,0.016169141913570773,0.62,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,60,breadth,EWall,PARTIAL,50,0.7283315323907479,0.09176037207152625,-0.261857355444321,-0.2636004186020166,0.7132413451374866,0.015090187253261278,0.64,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,60,disp,CAND10,MARGINAL,50,0.6365050248596898,0.09106026596830283,-0.2809207324905696,-0.28207082680297657,0.683223151595969,-0.046718126736279175,0.42,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,4
0.5,40,60,disp,CAND10,PARTIAL,50,0.6121199845477547,0.08584723864080601,-0.2846748409805124,-0.2858249352929194,0.683223151595969,-0.07110316704821429,0.32,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,1
0.5,40,60,disp,CAND20,MARGINAL,50,0.7159168352242772,0.09272023837347787,-0.27356282382192215,-0.2735628238219223,0.7146124688405304,0.0013043663837467578,0.44,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,4
0.5,40,60,disp,CAND20,PARTIAL,50,0.6771312958729636,0.0842954993345209,-0.2697501706536056,-0.2750941625085944,0.7146124688405304,-0.03748117296756681,0.34,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,1
0.5,40,60,disp,EWall,MARGINAL,50,0.7251982784165348,0.09181084531138335,-0.270055189628366,-0.2708131956070329,0.7132413451374866,0.011956933279048232,0.44,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,4
0.5,40,60,disp,EWall,PARTIAL,50,0.6811834487785972,0.08394076570824038,-0.27435179510272717,-0.2769103257009933,0.7132413451374866,-0.03205789635888945,0.24,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,1
0.5,40,60,corr,CAND10,MARGINAL,50,0.7583672232976534,0.11095744785623796,-0.2875548398280366,-0.2875548398280367,0.683223151595969,0.07514407170168436,0.72,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,1
0.5,40,60,corr,CAND10,PARTIAL,50,0.7310005625421554,0.10613011829230162,-0.29096914763865434,-0.29096914763865445,0.683223151595969,0.04777741094618637,0.7,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,1
0.5,40,60,corr,CAND20,MARGINAL,50,0.8047346776318163,0.1042185452734787,-0.28227191629552784,-0.2822719162955279,0.7146124688405304,0.09012220879128585,0.78,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,3
0.5,40,60,corr,CAND20,PARTIAL,50,0.7885140807032524,0.10192168880455707,-0.2815528905892956,-0.28155289058929556,0.7146124688405304,0.07390161186272193,0.74,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,3
0.5,40,60,corr,EWall,MARGINAL,50,0.8110554951166524,0.10228635570666704,-0.27806228818523665,-0.27806228818523665,0.7132413451374866,0.09781414997916582,0.8,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,3
0.5,40,60,corr,EWall,PARTIAL,50,0.7934314293342898,0.10044185974634705,-0.2779188454825382,-0.27791884548253815,0.7132413451374866,0.08019008419680318,0.74,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,3
0.5,40,60,evol,CAND10,MARGINAL,50,0.6659427555761254,0.09796980000032297,-0.2964139108896892,-0.2984863116779929,0.683223151595969,-0.017280396019843658,0.46,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,60,evol,CAND10,PARTIAL,50,0.6653267177690294,0.09657712993053723,-0.2876770771061175,-0.28940046957209714,0.683223151595969,-0.017896433826939617,0.46,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,60,evol,CAND20,MARGINAL,50,0.7457956428525461,0.10100494822719773,-0.28568875183797326,-0.286624091920826,0.7146124688405304,0.031183174012015646,0.62,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,60,evol,CAND20,PARTIAL,50,0.7257318068811189,0.09668783813912833,-0.28119001526442583,-0.2828677860265869,0.7146124688405304,0.011119338040588511,0.54,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,60,evol,EWall,MARGINAL,50,0.7289413627163668,0.0958021428277105,-0.28200598400853694,-0.2833713326019055,0.7132413451374866,0.015700017578880177,0.62,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,60,evol,EWall,PARTIAL,50,0.7085268600956576,0.09100240717007681,-0.2777760736730806,-0.2796626815869153,0.7132413451374866,-0.004714485041829031,0.54,0.8558177253141186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,120,breadth,CAND10,MARGINAL,50,0.7095179862584844,0.10302892198336436,-0.27616654513238137,-0.2763623701046656,0.6804940639932832,0.02902392226520123,0.42,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,120,breadth,CAND10,PARTIAL,50,0.7239977931552845,0.10388775379138242,-0.26677310875303045,-0.26696893372531455,0.6804940639932832,0.04350372916200129,0.48,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,120,breadth,CAND20,MARGINAL,50,0.7381626293403757,0.09676340389855095,-0.267214425978013,-0.2672144259780129,0.7095370805375921,0.028625548802783563,0.56,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,120,breadth,CAND20,PARTIAL,50,0.7361599122804633,0.09479526257559931,-0.2559432026460816,-0.25594320264608167,0.7095370805375921,0.026622831742871167,0.58,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,120,breadth,EWall,MARGINAL,50,0.7442800321011792,0.0958341268617575,-0.26121959632957287,-0.26121959632957314,0.7079767916744831,0.03630324042669608,0.74,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,120,breadth,EWall,PARTIAL,50,0.7306957560792214,0.09306201781646063,-0.25808501523134547,-0.25808501523134564,0.7079767916744831,0.022718964404738307,0.7,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,120,disp,CAND10,MARGINAL,50,0.5776014336514456,0.0829937630820356,-0.2854255750704424,-0.2854255750704425,0.6804940639932832,-0.1028926303418376,0.42,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,4
0.5,40,120,disp,CAND10,PARTIAL,50,0.6207775164759386,0.0879803451630398,-0.28170603675689415,-0.2817060367568943,0.6804940639932832,-0.059716547517344565,0.38,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,2
0.5,40,120,disp,CAND20,MARGINAL,50,0.7169105645775786,0.09372928438742062,-0.27783187197060516,-0.27783187197060527,0.7095370805375921,0.0073734840399865,0.52,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,5
0.5,40,120,disp,CAND20,PARTIAL,50,0.7181936413845151,0.09166964045679399,-0.2730078477291661,-0.27605105899631477,0.7095370805375921,0.008656560846923012,0.54,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,1
0.5,40,120,disp,EWall,MARGINAL,50,0.7252915903941346,0.09320435251426076,-0.2800964732119947,-0.2800964732119948,0.7079767916744831,0.01731479871965147,0.52,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,4
0.5,40,120,disp,EWall,PARTIAL,50,0.7175780137603796,0.08930586924520226,-0.273847255177575,-0.27616903911764057,0.7079767916744831,0.009601222085896421,0.38,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,2
0.5,40,120,corr,CAND10,MARGINAL,50,0.7631732333888891,0.11027867919797466,-0.2676973583001502,-0.2676973583001504,0.6804940639932832,0.08267916939560593,0.84,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,120,corr,CAND10,PARTIAL,50,0.7631131954411984,0.1098817125740154,-0.26640621792629626,-0.2664062179262966,0.6804940639932832,0.08261913144791522,0.84,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,120,corr,CAND20,MARGINAL,50,0.7881005752203185,0.09913821444191241,-0.26285940157800897,-0.262859401578009,0.7095370805375921,0.07856349468272639,0.86,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,120,corr,CAND20,PARTIAL,50,0.7869277797389514,0.0990834678123416,-0.2622624860071995,-0.26226248600719954,0.7095370805375921,0.07739069920135933,0.84,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,120,corr,EWall,MARGINAL,50,0.7921005392939506,0.0977406463522889,-0.260773794773743,-0.26077379477374313,0.7079767916744831,0.0841237476194675,0.82,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,120,corr,EWall,PARTIAL,50,0.7858781794320348,0.09680948025647698,-0.260293070625991,-0.26029307062599116,0.7079767916744831,0.07790138775755162,0.82,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,120,evol,CAND10,MARGINAL,50,0.6084337841423529,0.0886614276059022,-0.30658801046451845,-0.3065880104645184,0.6804940639932832,-0.07206027985093022,0.32,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,120,evol,CAND10,PARTIAL,50,0.591426191547078,0.08409347818093017,-0.30594534759487074,-0.30594534759487063,0.6804940639932832,-0.08906787244620518,0.24,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,120,evol,CAND20,MARGINAL,50,0.6655585453908145,0.08890244829125604,-0.3000248120953071,-0.3000248120953074,0.7095370805375921,-0.04397853514677763,0.36,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,120,evol,CAND20,PARTIAL,50,0.6636770325822324,0.08818309635906839,-0.2999796139567287,-0.3007220446360374,0.7095370805375921,-0.045860047955359695,0.34,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,120,evol,EWall,MARGINAL,50,0.6586311924556506,0.08602552685663702,-0.30134487910591057,-0.3013448791059105,0.7079767916744831,-0.049345599218832525,0.42,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,120,evol,EWall,PARTIAL,50,0.643433122362345,0.0829307194021757,-0.30029241229955517,-0.3008136716200213,0.7079767916744831,-0.06454366931213817,0.34,0.8487939647295186,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,breadth,CAND10,MARGINAL,50,0.8048222474945851,0.11966829530493689,-0.26042528272111054,-0.26052319520725264,0.6819176650915815,0.12290458240300361,0.56,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,breadth,CAND10,PARTIAL,50,0.8074537258535875,0.11945603094701462,-0.25876279139685354,-0.2588607038829956,0.6819176650915815,0.12553606076200607,0.58,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,breadth,CAND20,MARGINAL,50,0.8273011649913796,0.11049654504466057,-0.24945490014527427,-0.24945490014527427,0.7115220280825274,0.11577913690885222,0.7,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,breadth,CAND20,PARTIAL,50,0.8238442174027247,0.10899917941408387,-0.24574940778591944,-0.24574940778591944,0.7115220280825274,0.11232218932019733,0.72,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,breadth,EWall,MARGINAL,50,0.8327408363471026,0.10973687799029891,-0.24573969581295607,-0.2457396958129561,0.7107653396762964,0.1219754966708062,0.96,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,breadth,EWall,PARTIAL,50,0.8292294149437902,0.10841874025170195,-0.24357934676961474,-0.24357934676961474,0.7107653396762964,0.1184640752674938,0.96,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,disp,CAND10,MARGINAL,50,0.5199957417950304,0.0741032365130392,-0.2850792590304003,-0.2850792590304006,0.6819176650915815,-0.16192192329655108,0.36,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,disp,CAND10,PARTIAL,50,0.5907357216978468,0.08240734042878621,-0.28119619549323005,-0.2811961954932302,0.6819176650915815,-0.09118194339373464,0.36,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,disp,CAND20,MARGINAL,50,0.6893573278469327,0.091015055357616,-0.2827515358720872,-0.2827515358720873,0.7115220280825274,-0.022164700235594692,0.38,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,disp,CAND20,PARTIAL,50,0.742800235928297,0.09333035574997232,-0.2700259250547215,-0.2700259250547214,0.7115220280825274,0.03127820784576962,0.72,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,disp,EWall,MARGINAL,50,0.7070352220544137,0.09180328527045786,-0.2834805691200895,-0.2834805691200895,0.7107653396762964,-0.0037301176218826892,0.38,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,disp,EWall,PARTIAL,50,0.7216309516016346,0.08856492619410097,-0.2703291566710492,-0.2703291566710491,0.7107653396762964,0.010865611925338192,0.34,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,corr,CAND10,MARGINAL,50,0.7287881890827795,0.10556519481034078,-0.278435374917127,-0.2784353749171271,0.6819176650915815,0.046870523991198065,0.84,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,corr,CAND10,PARTIAL,50,0.7287881890827795,0.10556519481034078,-0.278435374917127,-0.2784353749171271,0.6819176650915815,0.046870523991198065,0.84,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,corr,CAND20,MARGINAL,50,0.7378353769973652,0.09290198250395193,-0.27061225482086143,-0.2706122548208615,0.7115220280825274,0.02631334891483783,0.82,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,corr,CAND20,PARTIAL,50,0.7378353769973652,0.09290198250395193,-0.27061225482086143,-0.2706122548208615,0.7115220280825274,0.02631334891483783,0.82,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,corr,EWall,MARGINAL,50,0.7427432534340298,0.09178227052909127,-0.2693077467364574,-0.26930774673645785,0.7107653396762964,0.0319779137577334,0.84,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,corr,EWall,PARTIAL,50,0.7427432534340298,0.09178227052909127,-0.2693077467364574,-0.26930774673645785,0.7107653396762964,0.0319779137577334,0.84,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,evol,CAND10,MARGINAL,50,0.5868059808862858,0.08506704660356594,-0.2968216248145074,-0.29717063313683134,0.6819176650915815,-0.0951116842052957,0.18,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,evol,CAND10,PARTIAL,50,0.5974401067039562,0.08516234893535371,-0.2880313326681179,-0.2883803409904417,0.6819176650915815,-0.08447755838762527,0.24,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,evol,CAND20,MARGINAL,50,0.6322729248959285,0.08285581615975271,-0.2845460603319246,-0.28457979106118564,0.7115220280825274,-0.07924910318659895,0.2,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,evol,CAND20,PARTIAL,50,0.6322729248959285,0.08285581615975271,-0.2845460603319246,-0.28457979106118564,0.7115220280825274,-0.07924910318659895,0.2,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,evol,EWall,MARGINAL,50,0.6303969639293732,0.08108165197994738,-0.2862408289156854,-0.2864530084079695,0.7107653396762964,-0.08036837574692324,0.2,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.5,40,240,evol,EWall,PARTIAL,50,0.6303969639293732,0.08108165197994738,-0.2862408289156854,-0.2864530084079695,0.7107653396762964,-0.08036837574692324,0.2,0.8539728383897665,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.25,40,30,breadth,CAND10,MARGINAL,50,0.786037910276403,0.11385194056703156,-0.2734075793625804,-0.2734075793625804,0.7906554900429937,-0.004617579766590718,0.48,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.25,40,30,breadth,CAND10,PARTIAL,50,0.7720197282194201,0.11110970252065133,-0.2702746804089763,-0.2702746804089763,0.7906554900429937,-0.018635761823573627,0.42,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,0
0.25,40,30,breadth,CAND20,MARGINAL,50,0.8368186151084318,0.1060562896852817,-0.2600261752349727,-0.2600261752349727,0.8674817046361345,-0.03066308952770269,0.42,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,3
0.25,40,30,breadth,CAND20,PARTIAL,50,0.8274094590801991,0.10431208043701684,-0.2592945343930545,-0.25929453439305444,0.8674817046361345,-0.04007224555593536,0.38,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,3
0.25,40,30,breadth,EWall,MARGINAL,50,0.8391290378007331,0.10203313981633429,-0.26041625064806107,-0.2604162506480612,0.8706912075498927,-0.031562169749159596,0.4,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,7
0.25,40,30,breadth,EWall,PARTIAL,50,0.8415751208902553,0.10224958673677861,-0.26038404310231783,-0.26038404310231794,0.8706912075498927,-0.029116086659637386,0.4,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,7
0.25,40,30,disp,CAND10,MARGINAL,50,0.8378146224837159,0.12499324044017496,-0.2691572550041958,-0.2691572550041958,0.7906554900429937,0.04715913244072212,0.64,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,2
0.25,40,30,disp,CAND10,PARTIAL,50,0.8061260593837645,0.11741032325134325,-0.2697279910779179,-0.2701302707147525,0.7906554900429937,0.015470569340770735,0.54,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,1
0.25,40,30,disp,CAND20,MARGINAL,50,0.8815748518316204,0.11432917456500194,-0.2566177954032923,-0.2566177954032923,0.8674817046361345,0.014093147195485933,0.56,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,8
0.25,40,30,disp,CAND20,PARTIAL,50,0.8751904093594198,0.1126184563027925,-0.2572982635202151,-0.2574629627797942,0.8674817046361345,0.007708704723285331,0.54,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,8
0.25,40,30,disp,EWall,MARGINAL,50,0.9087406542172833,0.11307701652432604,-0.2526090764174373,-0.2526090764174374,0.8706912075498927,0.03804944666739063,0.56,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,7
0.25,40,30,disp,EWall,PARTIAL,50,0.8922691594302428,0.11026698492961783,-0.25135692648030844,-0.2513569264803085,0.8706912075498927,0.021577951880350055,0.54,0.9999290582989854,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0,8
