panel,N,H_pick,IS_MINHEAD,OOS_MINHEAD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,LIVE_OOS_Sharpe,LIVE_OOS_MaxDD,pass4b,pass4b_oos,pass4a,H_best_OOS,OOS_MINHEAD_best,regret
U56,5,21,-4.005522934865341,-5.217970604146599,0.15616330252569188,0.8199971322252426,-0.2544832466951873,0.15210156343930548,0.8711297579081264,-0.3371725677562022,1.2762297973468628,-0.1205494932343707,False,False,False,5,-1.1410469920546007,4.076923612091998
U56,8,26,-0.8252192606155229,-0.6578110693834016,0.20320637050965118,1.1540436007379007,-0.20888165134755532,0.15210156343930548,0.8711297579081264,-0.3371725677562022,1.2762297973468628,-0.1205494932343707,False,False,False,5,3.1130154690597935,3.7708265384431954
U56,10,5,0.05924918664382273,2.6921453042513086,0.16291347365515452,1.0719654701955073,-0.17538208761120821,0.15210156343930548,0.8711297579081264,-0.3371725677562022,1.2762297973468628,-0.1205494932343707,True,True,False,7,3.2821426184593108,0.5899973142080022
U56,12,10,0.6334469669117715,2.067884974786854,0.17251423969930535,1.1615273038168281,-0.18162469090585276,0.15210156343930548,0.8711297579081264,-0.3371725677562022,1.2762297973468628,-0.1205494932343707,True,True,False,7,2.4340920338250918,0.3662070590382376
U56,15,10,1.4766888363084651,1.1259002499500015,0.15903752732294674,1.1318777765030006,-0.1910445381542213,0.15210156343930548,0.8711297579081264,-0.3371725677562022,1.2762297973468628,-0.1205494932343707,True,True,False,7,2.2580425081439595,1.132142258193958
U56,20,21,1.411218410914633,-0.011272356071406753,0.15388681224346845,1.1166795464756156,-0.20241626421443537,0.15210156343930548,0.8711297579081264,-0.3371725677562022,1.2762297973468628,-0.1205494932343707,False,False,False,5,1.74787282733328,1.7591451834046867
U56,25,32,1.6120218523275776,-0.8753900105369639,0.13799821059933914,1.042622187675571,-0.21105744075909094,0.15210156343930548,0.8711297579081264,-0.3371725677562022,1.2762297973468628,-0.1205494932343707,False,False,False,5,2.420041869179385,3.2954318797163484
U56,30,42,1.5495660341277195,-0.46084155996199416,0.148222479599722,1.1615168851773756,-0.20691195625334124,0.15210156343930548,0.8711297579081264,-0.3371725677562022,1.2762297973468628,-0.1205494932343707,False,False,False,5,2.6410971772311163,3.1019387371931106
U56,40,63,1.6665573288788884,-1.9164676205217168,0.13389519292106722,1.0930750216504417,-0.22146821685893847,0.15210156343930548,0.8711297579081264,-0.3371725677562022,1.2762297973468628,-0.1205494932343707,False,False,False,5,1.6919667252878592,3.608434345809576
B136,5,32,-3.7913577757835855,-5.670803111662723,0.21802502056233264,0.9680577032408774,-0.25900375096098527,0.15331427255204866,0.8767278433896203,-0.3371595330739301,1.105887869727878,-0.12240985403190019,False,False,False,16,-1.726325261461323,3.9444778502014
B136,8,63,-1.8443307527078763,-7.269954910210427,0.21471413918472693,1.0453377617009663,-0.2749952689464623,0.15331427255204866,0.8767278433896203,-0.3371595330739301,1.105887869727878,-0.12240985403190019,False,False,False,5,-1.6638682401250633,5.606086670085364
B136,10,52,0.1371778986824529,-5.527379873598723,0.15099636202893962,0.8009155632317083,-0.25756951858034527,0.15331427255204866,0.8767278433896203,-0.3371595330739301,1.105887869727878,-0.12240985403190019,False,False,False,7,-0.3442742969694351,5.183105576629288
B136,12,52,0.00022959944488143424,-5.911698708634836,0.15360667025872,0.8451533867690696,-0.2614127069307064,0.15331427255204866,0.8767278433896203,-0.3371595330739301,1.105887869727878,-0.12240985403190019,False,False,False,7,-1.0906499071811377,4.821048801453697
B136,15,26,1.0737941779730336,-6.200900912933813,0.15849290879123656,0.9272315467324839,-0.26430472897369617,0.15331427255204866,0.8767278433896203,-0.3371595330739301,1.105887869727878,-0.12240985403190019,False,False,False,5,-0.9306780931807229,5.27022281975309
B136,20,52,0.6706544840052092,-6.6100771992587655,0.15719813131954807,0.9453999994052493,-0.2683964918369457,0.15331427255204866,0.8767278433896203,-0.3371595330739301,1.105887869727878,-0.12240985403190019,False,False,False,5,0.3927805471290263,7.002857746387792
B136,25,32,0.601972803752307,-5.229236441036686,0.15442594537450915,1.0114264479515471,-0.2545880842547249,0.15331427255204866,0.8767278433896203,-0.3371595330739301,1.105887869727878,-0.12240985403190019,False,False,False,5,0.02898071318742368,5.258217154224109
B136,30,32,0.9827002669075463,-4.470134970840486,0.15037279539608894,1.0236888599684963,-0.2469970695527629,0.15331427255204866,0.8767278433896203,-0.3371595330739301,1.105887869727878,-0.12240985403190019,False,False,False,5,0.04690836691172706,4.517043337752213
B136,40,10,1.4556298793764215,-2.683213417901695,0.11725459540141436,0.9273849966231542,-0.229127854023375,0.15331427255204866,0.8767278433896203,-0.3371595330739301,1.105887869727878,-0.12240985403190019,False,False,False,5,1.1346316461857158,3.8178450640874106
