set,book,panel,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_pass4b,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_pass4b,OOS_pass4a,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,V2_OOS_CAGR,V2_OOS_Sharpe,V2_OOS_MaxDD
SHELF,u56-v2band-gross100,U56,0.10163036180711726,1.1047435774949808,-0.10451924613333441,False,0.12681530813545194,1.2764827179455562,-0.15910995440549058,True,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
SHELF,u56-band008-gross100,U56,0.10609193931021177,1.1226113843045504,-0.11217296503615859,True,0.12015132965351971,1.163573347220819,-0.19050613852673592,True,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
SHELF,u56-top20-band-m20,U56,0.10639549931429637,0.9935286158196954,-0.11652971901102549,False,0.14242367360152275,1.1602457909090318,-0.18308339787488848,True,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
SHELF,u56-marsrespread-gross075,U56,0.10495161986738455,1.0669578017779642,-0.1087461627867844,True,0.1233673196088334,1.1051402642868824,-0.18647359635189853,True,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
SHELF,u56-quantile50-respread-M,U56,0.1459029350885146,1.2396110081953324,-0.10632030837168849,True,0.1605593502295235,1.2183877855464074,-0.1975272005679204,True,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
SHELF,b136-r620-gross065-W,B136,0.15558082750088675,1.2538293895648782,-0.10149186679296263,True,0.14516591165653114,1.0399755698403153,-0.19432719349775052,True,False,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
SHELF,b136-qroll-q012-w1008-d050-g100,B136,0.14304209566060422,1.064715867342949,-0.1506587084485579,False,0.14297733640099985,1.15720547245826,-0.1731435846226136,True,False,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
SHELF,u56-k8-qroll-q017-w1008-d100-g100,U56,0.11916651504727849,1.024842111107473,-0.14791167790039006,False,0.15997035121264602,1.3908072029063627,-0.12719770511335704,True,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
SHELF,u56-top20-g065-M,U56,0.10657980066188766,1.0962299396730921,-0.10377935309552389,True,0.14382792335158645,1.281368386948988,-0.17109752914414578,True,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
GRID,U56-band0.03-g0.50,U56,0.0506227938757946,1.1036664597413963,-0.052900131251130356,False,0.06275738806571152,1.2777367500529102,-0.08117568893512095,False,True,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
GRID,U56-band0.03-g0.75,U56,0.07609485171306529,1.1042715618213594,-0.07887184188036012,False,0.09464348447629667,1.2771844071673888,-0.1205494795164489,False,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
GRID,U56-band0.03-g1.00,U56,0.10163036180711726,1.1047435774949808,-0.10451924613333441,False,0.12681530813545194,1.2764827179455562,-0.15910995440549058,True,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
GRID,U56-band0.08-g0.50,U56,0.05280061808225023,1.12173509551988,-0.056811377580935574,False,0.05968333089587663,1.1654871159860163,-0.09763786311408507,False,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
GRID,U56-band0.08-g0.75,U56,0.07940249606278926,1.1222416792381957,-0.08467563759351993,False,0.08984136510515839,1.1646116937774338,-0.14466927937915575,False,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
GRID,U56-band0.08-g1.00,U56,0.10609193931021177,1.1226113843045504,-0.11217296503615859,True,0.12015132965351971,1.163573347220819,-0.19050613852673592,True,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
GRID,U56-qroll-q0.12-w252-d0.50,U56,0.1059028726263298,0.9176482710439824,-0.1431738940625541,False,0.15654875377579658,1.3374302658333388,-0.15593607434461565,True,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
GRID,U56-qroll-q0.12-w252-d1.00,U56,0.08577646113525073,0.7838135901440254,-0.15219998618770336,False,0.15971358773488253,1.4555713282644414,-0.12070235968280019,True,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
GRID,U56-qroll-q0.12-w504-d0.50,U56,0.12124494492221505,1.033189778211949,-0.14317389406255465,False,0.14652850340509493,1.1920415913018965,-0.20880278428732757,False,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
GRID,U56-qroll-q0.12-w504-d1.00,U56,0.11671288479473851,1.0293501296870595,-0.1499381327570739,False,0.14043661699410936,1.1925908645441434,-0.20880278428732768,False,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
GRID,U56-qroll-q0.12-w1008-d0.50,U56,0.1212211259937761,1.0024391102752122,-0.14791167790039006,False,0.15929117032761342,1.296806417668437,-0.15593607434461632,True,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
GRID,U56-qroll-q0.12-w1008-d1.00,U56,0.11776154050024701,0.994629278798201,-0.14791167790039006,False,0.1660263688073691,1.4044324755895357,-0.13030432659100422,True,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
GRID,U56-qroll-q0.17-w252-d0.50,U56,0.0989712992240368,0.8758702309783593,-0.1431738940625542,False,0.1520292388558333,1.3321486224587555,-0.15593607434461598,True,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
GRID,U56-qroll-q0.17-w252-d1.00,U56,0.07189904189800855,0.6828817481093554,-0.18075782981131305,False,0.1506806547997539,1.4305323518686828,-0.11791052585584783,True,True,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
GRID,U56-qroll-q0.17-w504-d0.50,U56,0.11793598924105786,1.0216935635076057,-0.1581783948375537,False,0.1438494997848232,1.1957242439829292,-0.21522710467044837,False,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
GRID,U56-qroll-q0.17-w504-d1.00,U56,0.10991012637677211,0.9946828153374083,-0.18160364442984134,False,0.13468876526418594,1.1821313641185738,-0.2226303911812345,False,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
GRID,U56-qroll-q0.17-w1008-d0.50,U56,0.12197617403492034,1.0219682975283724,-0.14791167790039006,False,0.1561250185138856,1.294030516355284,-0.15593607434461587,True,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
GRID,U56-qroll-q0.17-w1008-d1.00,U56,0.11916651504727849,1.024842111107473,-0.14791167790039006,False,0.15997035121264602,1.3908072029063627,-0.12719770511335704,True,False,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09464348447629667,1.2771844071673888,-0.1205494795164489
