corpus,cost_bps,dial,group,n_books,share,sd_hat,arm,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,pass4a,pass4b
A,5,N,B136k80,16,0.278125,0.10960885062994984,SHRUNK,0.8633371755777073,0.15783402466136223,-0.2262156629002121,0,0
A,5,BAND,ALL,53,0.7546652421652421,0.0005986399985475324,MODE,1.000673209164375,0.10718737598233014,-0.17896432814443322,30,18
A,5,BAND,ALL,53,0.7546652421652421,0.0005986399985475324,FIT,1.0019377792495068,0.10665846394644873,-0.17562539203714486,31,18
A,5,BAND,ALL,53,0.7546652421652421,0.0005986399985475324,INCUMBENT,1.0001338921890242,0.10411269846109,-0.17087038452875886,29,14
A,5,BAND,ALL,53,0.7546652421652421,0.0005986399985475324,ORACLE,1.0269210092875407,0.10825452911389769,-0.17139316205144853,30,19
A,5,BAND,ALL,53,0.7546652421652421,0.0005986399985475324,SHRUNK,1.000673209164375,0.10718737598233014,-0.17896432814443322,30,18
A,5,BAND,B136,48,0.7708333333333334,0.0005015122915922434,MODE,1.0099418649739464,0.1060675331135477,-0.17632371494551813,30,16
A,5,BAND,B136,48,0.7708333333333334,0.0005015122915922434,FIT,1.0116051576250153,0.1055535230624346,-0.1727451250713,31,16
A,5,BAND,B136,48,0.7708333333333334,0.0005015122915922434,INCUMBENT,1.0066045040961553,0.10255198473319509,-0.1682820185943957,29,12
A,5,BAND,B136,48,0.7708333333333334,0.0005015122915922434,ORACLE,1.0348279080134624,0.10689937798322573,-0.16892385859458645,30,17
A,5,BAND,B136,48,0.7708333333333334,0.0005015122915922434,SHRUNK,1.0099418649739464,0.1060675331135477,-0.17632371494551813,30,16
A,5,BAND,B136k20,16,0.6875,0.001248392734684458,MODE,1.045632110417619,0.0801913262079052,-0.14322855915702093,16,0
A,5,BAND,B136k20,16,0.6875,0.001248392734684458,FIT,1.0500534113016466,0.07941916679605301,-0.13523186206301646,16,0
A,5,BAND,B136k20,16,0.6875,0.001248392734684458,INCUMBENT,1.0266095133105746,0.0742717035122887,-0.12286203522604215,14,0
A,5,BAND,B136k20,16,0.6875,0.001248392734684458,ORACLE,1.0855719259065735,0.08121956260195369,-0.1265400734590035,16,0
A,5,BAND,B136k20,16,0.6875,0.001248392734684458,SHRUNK,1.045632110417619,0.0801913262079052,-0.14322855915702093,16,0
A,5,BAND,B136k40,16,0.8125,0.00031769154798044,MODE,1.0073169652061433,0.11154620558735438,-0.1821965878623136,13,11
A,5,BAND,B136k40,16,0.8125,0.00031769154798044,FIT,1.0108696067900969,0.11137889304156715,-0.18002301897320575,14,11
A,5,BAND,B136k40,16,0.8125,0.00031769154798044,INCUMBENT,1.0261637997952038,0.10962254225039494,-0.18196423516865617,13,5
A,5,BAND,B136k40,16,0.8125,0.00031769154798044,ORACLE,1.0389865612049185,0.11286422577353057,-0.17814439908153284,13,10
A,5,BAND,B136k40,16,0.8125,0.00031769154798044,SHRUNK,1.0073169652061433,0.11154620558735438,-0.1821965878623136,13,11
A,5,BAND,B136k80,16,0.8125,0.00031769154798044,MODE,0.9768765192980768,0.12646506754538353,-0.20354599781721988,1,5
A,5,BAND,B136k80,16,0.8125,0.00031769154798044,FIT,0.9738924547833026,0.1258625093496836,-0.20298049417767777,1,5
A,5,BAND,B136k80,16,0.8125,0.00031769154798044,INCUMBENT,0.9670401991826874,0.1237617084369016,-0.20001978538848886,2,7
A,5,BAND,B136k80,16,0.8125,0.00031769154798044,ORACLE,0.9799252369288951,0.1266143455741929,-0.202087103243223,1,7
A,5,BAND,B136k80,16,0.8125,0.00031769154798044,SHRUNK,0.9768765192980768,0.12646506754538353,-0.20354599781721988,1,5
A,5,BAND+,ALL,53,0.324537037037037,0.06599976010962347,MODE,1.0103838051234286,0.10958380038866508,-0.17965867913161712,29,23
A,5,BAND+,ALL,53,0.324537037037037,0.06599976010962347,FIT,0.9991150219568217,0.10795748516414781,-0.17795236255992836,30,21
A,5,BAND+,ALL,53,0.324537037037037,0.06599976010962347,INCUMBENT,1.0001338921890242,0.10411269846109,-0.17087038452875886,29,14
A,5,BAND+,ALL,53,0.324537037037037,0.06599976010962347,ORACLE,1.0413258141517954,0.11114620822922239,-0.17210715462394688,31,21
A,5,BAND+,ALL,53,0.324537037037037,0.06599976010962347,SHRUNK,1.0001338921890242,0.10411269846109,-0.17087038452875886,29,14
A,5,BAND+,B136,48,0.3411458333333333,0.055043403389904114,MODE,1.021247390963061,0.10878389416350538,-0.17688557338333485,29,21
A,5,BAND+,B136,48,0.3411458333333333,0.055043403389904114,FIT,1.0091503023947788,0.10702586483929298,-0.1751593198699312,30,20
A,5,BAND+,B136,48,0.3411458333333333,0.055043403389904114,INCUMBENT,1.0066045040961553,0.10255198473319509,-0.1682820185943957,29,12
A,5,BAND+,B136,48,0.3411458333333333,0.055043403389904114,ORACLE,1.050350603521044,0.11001006580061051,-0.1696040733158073,31,19
A,5,BAND+,B136,48,0.3411458333333333,0.055043403389904114,SHRUNK,1.0066045040961553,0.10255198473319509,-0.1682820185943957,29,12
A,5,BAND+,B136k20,16,0.334375,0.05927130167859563,MODE,1.0289517239176176,0.08008918492697842,-0.14309250949730762,15,1
A,5,BAND+,B136k20,16,0.334375,0.05927130167859563,FIT,1.019514128121904,0.07841367943515504,-0.14021164819914567,15,1
A,5,BAND+,B136k20,16,0.334375,0.05927130167859563,INCUMBENT,1.0266095133105746,0.0742717035122887,-0.12286203522604215,14,0
A,5,BAND+,B136k20,16,0.334375,0.05927130167859563,ORACLE,1.0921029545595489,0.08220854163586826,-0.1269501904193328,16,0
A,5,BAND+,B136k20,16,0.334375,0.05927130167859563,SHRUNK,1.0266095133105746,0.0742717035122887,-0.12286203522604215,14,0
A,5,BAND+,B136k40,16,0.38125,0.03550924190091819,MODE,1.0073169652061433,0.11154620558735438,-0.1821965878623136,13,11
A,5,BAND+,B136k40,16,0.38125,0.03550924190091819,FIT,1.011757200527215,0.1128514359175816,-0.1822917704070471,13,12
A,5,BAND+,B136k40,16,0.38125,0.03550924190091819,INCUMBENT,1.0261637997952038,0.10962254225039494,-0.18196423516865617,13,5
A,5,BAND+,B136k40,16,0.38125,0.03550924190091819,ORACLE,1.0492245726442724,0.11594906481680764,-0.1783002350745379,13,12
A,5,BAND+,B136k40,16,0.38125,0.03550924190091819,SHRUNK,1.0261637997952038,0.10962254225039494,-0.18196423516865617,13,5
A,5,BAND+,B136k80,16,0.5453125,0.00590930734997458,MODE,1.007136534003854,0.13144914453370138,-0.20356179445355121,2,7
A,5,BAND+,B136k80,16,0.5453125,0.00590930734997458,FIT,0.9961795785352173,0.1298124791651423,-0.2029745410036008,2,7
A,5,BAND+,B136k80,16,0.5453125,0.00590930734997458,INCUMBENT,0.9670401991826874,0.1237617084369016,-0.20001978538848886,2,7
A,5,BAND+,B136k80,16,0.5453125,0.00590930734997458,ORACLE,1.0097242833593105,0.13187259094915565,-0.20356179445355127,2,7
A,5,BAND+,B136k80,16,0.5453125,0.00590930734997458,SHRUNK,1.007136534003854,0.13144914453370138,-0.20356179445355121,2,7
A,5,CADENCE,ALL,53,0.736039886039886,0.0007340184167367713,MODE,1.0702992990984528,0.11911243597835566,-0.18934182425980792,27,13
A,5,CADENCE,ALL,53,0.736039886039886,0.0007340184167367713,FIT,1.03887486693858,0.1159454339469357,-0.19687159293201262,22,10
A,5,CADENCE,ALL,53,0.736039886039886,0.0007340184167367713,INCUMBENT,1.0001338921890242,0.10411269846109,-0.17087038452875886,29,14
A,5,CADENCE,ALL,53,0.736039886039886,0.0007340184167367713,ORACLE,1.0808479356361849,0.1194080701730909,-0.18365961535849043,27,13
A,5,CADENCE,ALL,53,0.736039886039886,0.0007340184167367713,SHRUNK,1.0702992990984528,0.11911243597835566,-0.18934182425980792,27,13
A,5,CADENCE,B136,48,0.7083333333333334,0.0009939721035453497,MODE,1.0809525961635635,0.11792039840836639,-0.18432106215817076,27,12
A,5,CADENCE,B136,48,0.7083333333333334,0.0009939721035453497,FIT,1.0462547856537041,0.11442350033200681,-0.19263518173373004,22,9
A,5,CADENCE,B136,48,0.7083333333333334,0.0009939721035453497,INCUMBENT,1.0066045040961553,0.10255198473319509,-0.1682820185943957,29,12
A,5,CADENCE,B136,48,0.7083333333333334,0.0009939721035453497,ORACLE,1.0896226788999128,0.11771774564758218,-0.1799101970188509,27,12
A,5,CADENCE,B136,48,0.7083333333333334,0.0009939721035453497,SHRUNK,1.0809525961635635,0.11792039840836639,-0.18432106215817076,27,12
A,5,CADENCE,B136k20,16,0.625,0.0024727920607760523,MODE,1.0786170494851979,0.08110780521074723,-0.12552895291132654,15,0
A,5,CADENCE,B136k20,16,0.625,0.0024727920607760523,FIT,1.043921097348742,0.07885270402127151,-0.1363728697787573,13,0
A,5,CADENCE,B136k20,16,0.625,0.0024727920607760523,INCUMBENT,1.0266095133105746,0.0742717035122887,-0.12286203522604215,14,0
A,5,CADENCE,B136k20,16,0.625,0.0024727920607760523,ORACLE,1.0983663020344827,0.08086051921157766,-0.11726599641454512,15,0
A,5,CADENCE,B136k20,16,0.625,0.0024727920607760523,SHRUNK,1.0786170494851979,0.08110780521074723,-0.12552895291132654,15,0
A,5,CADENCE,B136k40,16,0.6265625,0.00243090489007555,MODE,1.0816403707395552,0.12094709482032973,-0.1841490090063267,12,12
A,5,CADENCE,B136k40,16,0.6265625,0.00243090489007555,FIT,1.0246699407188338,0.1159394384063962,-0.20282061859326417,9,8
A,5,CADENCE,B136k40,16,0.6265625,0.00243090489007555,INCUMBENT,1.0261637997952038,0.10962254225039494,-0.18196423516865617,13,5
A,5,CADENCE,B136k40,16,0.6265625,0.00243090489007555,ORACLE,1.087901366399319,0.1205864225371466,-0.1791793700851486,12,12
A,5,CADENCE,B136k40,16,0.6265625,0.00243090489007555,SHRUNK,1.0816403707395552,0.12094709482032973,-0.1841490090063267,12,12
A,5,CADENCE,B136k80,16,0.875,0.00015995568862291323,MODE,1.082600368265937,0.15170629519402223,-0.24328522455685903,0,0
A,5,CADENCE,B136k80,16,0.875,0.00015995568862291323,FIT,1.0701733188935365,0.1484783585683527,-0.2387120568291687,0,1
A,5,CADENCE,B136k80,16,0.875,0.00015995568862291323,INCUMBENT,0.9670401991826874,0.1237617084369016,-0.20001978538848886,2,7
A,5,CADENCE,B136k80,16,0.875,0.00015995568862291323,ORACLE,1.082600368265937,0.15170629519402223,-0.24328522455685903,0,0
A,5,CADENCE,B136k80,16,0.875,0.00015995568862291323,SHRUNK,1.082600368265937,0.15170629519402223,-0.24328522455685903,0,0
A,5,SLEEVE,ALL,53,1.0,4.0056119616742324e-05,MODE,1.1800658437722065,0.09141561417559999,-0.1244299095163796,52,8
A,5,SLEEVE,ALL,53,1.0,4.0056119616742324e-05,FIT,1.1800658437722065,0.09141561417559999,-0.1244299095163796,52,8
A,5,SLEEVE,ALL,53,1.0,4.0056119616742324e-05,INCUMBENT,1.0001338921890242,0.10411269846109,-0.17087038452875886,29,14
A,5,SLEEVE,ALL,53,1.0,4.0056119616742324e-05,ORACLE,1.1800658437722065,0.09141561417559999,-0.1244299095163796,52,8
A,5,SLEEVE,ALL,53,1.0,4.0056119616742324e-05,SHRUNK,1.1800658437722065,0.09141561417559999,-0.1244299095163796,52,8
A,5,SLEEVE,B136,48,1.0,4.0056119616742324e-05,MODE,1.19092618693407,0.09027310528219605,-0.12239011441276366,48,5
A,5,SLEEVE,B136,48,1.0,4.0056119616742324e-05,FIT,1.19092618693407,0.09027310528219605,-0.12239011441276366,48,5
A,5,SLEEVE,B136,48,1.0,4.0056119616742324e-05,INCUMBENT,1.0066045040961553,0.10255198473319509,-0.1682820185943957,29,12
A,5,SLEEVE,B136,48,1.0,4.0056119616742324e-05,ORACLE,1.19092618693407,0.09027310528219605,-0.12239011441276366,48,5
A,5,SLEEVE,B136,48,1.0,4.0056119616742324e-05,SHRUNK,1.19092618693407,0.09027310528219605,-0.12239011441276366,48,5
A,5,SLEEVE,B136k20,16,1.0,4.0056119616742324e-05,MODE,1.250526857115317,0.07012533315790263,-0.09067583568390206,16,0
A,5,SLEEVE,B136k20,16,1.0,4.0056119616742324e-05,FIT,1.250526857115317,0.07012533315790263,-0.09067583568390206,16,0
A,5,SLEEVE,B136k20,16,1.0,4.0056119616742324e-05,INCUMBENT,1.0266095133105746,0.0742717035122887,-0.12286203522604215,14,0
A,5,SLEEVE,B136k20,16,1.0,4.0056119616742324e-05,ORACLE,1.250526857115317,0.07012533315790263,-0.09067583568390206,16,0
A,5,SLEEVE,B136k20,16,1.0,4.0056119616742324e-05,SHRUNK,1.250526857115317,0.07012533315790263,-0.09067583568390206,16,0
A,5,SLEEVE,B136k40,16,1.0,4.0056119616742324e-05,MODE,1.2028225485275565,0.0952328041128799,-0.12779069580348862,16,0
A,5,SLEEVE,B136k40,16,1.0,4.0056119616742324e-05,FIT,1.2028225485275565,0.0952328041128799,-0.12779069580348862,16,0
A,5,SLEEVE,B136k40,16,1.0,4.0056119616742324e-05,INCUMBENT,1.0261637997952038,0.10962254225039494,-0.18196423516865617,13,5
A,5,SLEEVE,B136k40,16,1.0,4.0056119616742324e-05,ORACLE,1.2028225485275565,0.0952328041128799,-0.12779069580348862,16,0
A,5,SLEEVE,B136k40,16,1.0,4.0056119616742324e-05,SHRUNK,1.2028225485275565,0.0952328041128799,-0.12779069580348862,16,0
A,5,SLEEVE,B136k80,16,1.0,4.0056119616742324e-05,MODE,1.119429155159336,0.10546117857580561,-0.14870381175090028,16,5
A,5,SLEEVE,B136k80,16,1.0,4.0056119616742324e-05,FIT,1.119429155159336,0.10546117857580561,-0.14870381175090028,16,5
A,5,SLEEVE,B136k80,16,1.0,4.0056119616742324e-05,INCUMBENT,0.9670401991826874,0.1237617084369016,-0.20001978538848886,2,7
A,5,SLEEVE,B136k80,16,1.0,4.0056119616742324e-05,ORACLE,1.119429155159336,0.10546117857580561,-0.14870381175090028,16,5
A,5,SLEEVE,B136k80,16,1.0,4.0056119616742324e-05,SHRUNK,1.119429155159336,0.10546117857580561,-0.14870381175090028,16,5
A,5,SLEEVE+,ALL,53,0.4353276353276353,0.019662790694837184,MODE,1.2382932847989387,0.08459446302162353,-0.11399329780110935,53,0
A,5,SLEEVE+,ALL,53,0.4353276353276353,0.019662790694837184,FIT,1.2374118045378157,0.08458967275101555,-0.1135620433441489,53,0
A,5,SLEEVE+,ALL,53,0.4353276353276353,0.019662790694837184,INCUMBENT,1.0001338921890242,0.10411269846109,-0.17087038452875886,29,14
A,5,SLEEVE+,ALL,53,0.4353276353276353,0.019662790694837184,ORACLE,1.2495765639303673,0.08278565004168367,-0.11246965360357741,53,0
A,5,SLEEVE+,ALL,53,0.4353276353276353,0.019662790694837184,SHRUNK,1.0001338921890242,0.10411269846109,-0.17087038452875886,29,14
A,5,SLEEVE+,B136,48,0.4791666666666667,0.012177104421223451,MODE,1.248488037229169,0.08367783631137171,-0.11295800800974796,48,0
A,5,SLEEVE+,B136,48,0.4791666666666667,0.012177104421223451,FIT,1.246166764039397,0.08374459923605111,-0.11256706313023113,48,0
A,5,SLEEVE+,B136,48,0.4791666666666667,0.012177104421223451,INCUMBENT,1.0066045040961553,0.10255198473319509,-0.1682820185943957,29,12
A,5,SLEEVE+,B136,48,0.4791666666666667,0.012177104421223451,ORACLE,1.2592902160612607,0.08197389491320226,-0.1115236290376681,48,0
A,5,SLEEVE+,B136,48,0.4791666666666667,0.012177104421223451,SHRUNK,1.0066045040961553,0.10255198473319509,-0.1682820185943957,29,12
A,5,SLEEVE+,B136k20,16,0.4796875,0.012107978045914231,MODE,1.250526857115317,0.07012533315790263,-0.09067583568390206,16,0
A,5,SLEEVE+,B136k20,16,0.4796875,0.012107978045914231,FIT,1.266666376146793,0.06922792979541227,-0.08970483336998747,16,0
A,5,SLEEVE+,B136k20,16,0.4796875,0.012107978045914231,INCUMBENT,1.0266095133105746,0.0742717035122887,-0.12286203522604215,14,0
A,5,SLEEVE+,B136k20,16,0.4796875,0.012107978045914231,ORACLE,1.2843583381499217,0.06832232644729631,-0.08899102836554268,16,0
A,5,SLEEVE+,B136k20,16,0.4796875,0.012107978045914231,SHRUNK,1.0266095133105746,0.0742717035122887,-0.12286203522604215,14,0
A,5,SLEEVE+,B136k40,16,0.8125,0.00031769154798044,MODE,1.270522646894139,0.08757787628052899,-0.11249999773872396,16,0
A,5,SLEEVE+,B136k40,16,0.8125,0.00031769154798044,FIT,1.2689658683641256,0.08760363353988167,-0.11246972505340828,16,0
A,5,SLEEVE+,B136k40,16,0.8125,0.00031769154798044,INCUMBENT,1.0261637997952038,0.10962254225039494,-0.18196423516865617,13,5
A,5,SLEEVE+,B136k40,16,0.8125,0.00031769154798044,ORACLE,1.2794815272227877,0.08518577588287646,-0.11155843341495948,16,0
A,5,SLEEVE+,B136k40,16,0.8125,0.00031769154798044,SHRUNK,1.270522646894139,0.08757787628052899,-0.11249999773872396,16,0
A,5,SLEEVE+,B136k80,16,0.6375,0.002156895196840047,MODE,1.1958948048370677,0.09573717072859883,-0.13617311417571235,16,0
A,5,SLEEVE+,B136k80,16,0.6375,0.002156895196840047,FIT,1.2028680476072722,0.09440223437285944,-0.13552663096729756,16,0
A,5,SLEEVE+,B136k80,16,0.6375,0.002156895196840047,INCUMBENT,0.9670401991826874,0.1237617084369016,-0.20001978538848886,2,7
A,5,SLEEVE+,B136k80,16,0.6375,0.002156895196840047,ORACLE,1.2140307828110728,0.09241358240943398,-0.1340214253325021,16,0
A,5,SLEEVE+,B136k80,16,0.6375,0.002156895196840047,SHRUNK,1.1958948048370677,0.09573717072859883,-0.13617311417571235,16,0
A,10,GROSS,ALL,53,0.943482905982906,7.514536793126706e-05,MODE,0.9632105783414703,0.13220262383605572,-0.2254048077751878,16,1
A,10,GROSS,ALL,53,0.943482905982906,7.514536793126706e-05,FIT,0.9632676539083957,0.13004661621337915,-0.2225062555472444,17,2
A,10,GROSS,ALL,53,0.943482905982906,7.514536793126706e-05,INCUMBENT,0.9638473221129038,0.09962258675151792,-0.1718377359912612,48,10
A,10,GROSS,ALL,53,0.943482905982906,7.514536793126706e-05,ORACLE,0.965289711673376,0.06624346397292859,-0.11117947013639956,40,3
A,10,GROSS,ALL,53,0.943482905982906,7.514536793126706e-05,SHRUNK,0.9632105783414703,0.13220262383605572,-0.2254048077751878,16,1
A,10,GROSS,B136,48,0.9583333333333334,6.37372196822763e-05,MODE,0.970684723310821,0.1306178820821037,-0.22141858845104742,16,1
A,10,GROSS,B136,48,0.9583333333333334,6.37372196822763e-05,FIT,0.9707527779126748,0.12905619607826588,-0.21915523999861233,17,1
A,10,GROSS,B136,48,0.9583333333333334,6.37372196822763e-05,INCUMBENT,0.9714625003575286,0.09835566471637257,-0.1688745531263972,46,9
A,10,GROSS,B136,48,0.9583333333333334,6.37372196822763e-05,ORACLE,0.9729079115066855,0.05956800769320342,-0.09858487951332012,39,3
A,10,GROSS,B136,48,0.9583333333333334,6.37372196822763e-05,SHRUNK,0.970684723310821,0.1306178820821037,-0.22141858845104742,16,1
A,10,GROSS,B136k20,16,0.9375,8.029093433524712e-05,MODE,1.0011813698017518,0.09643787668310919,-0.16257090348853098,15,1
A,10,GROSS,B136k20,16,0.9375,8.029093433524712e-05,FIT,1.0012105856529203,0.09596578269001338,-0.16165262022896165,15,1
A,10,GROSS,B136k20,16,0.9375,8.029093433524712e-05,INCUMBENT,1.00223315980177,0.0724162970489963,-0.12340248685418223,15,0
A,10,GROSS,B136k20,16,0.9375,8.029093433524712e-05,ORACLE,1.004115617790114,0.028805170036530398,-0.04730404582088345,15,1
A,10,GROSS,B136k20,16,0.9375,8.029093433524712e-05,SHRUNK,1.0011813698017518,0.09643787668310919,-0.16257090348853098,15,1
A,10,GROSS,B136k40,16,0.9375,8.029093433524712e-05,MODE,0.9883364633454089,0.14003382131812409,-0.23928872022850223,1,0
A,10,GROSS,B136k40,16,0.9375,8.029093433524712e-05,FIT,0.9885114112998017,0.13582085729970644,-0.23341695813076635,2,0
A,10,GROSS,B136k40,16,0.9375,8.029093433524712e-05,INCUMBENT,0.9895876592767167,0.10531803781285942,-0.18257360164952252,16,4
A,10,GROSS,B136k40,16,0.9375,8.029093433524712e-05,ORACLE,0.9915590982991622,0.0420493304184547,-0.07120049107247402,16,1
A,10,GROSS,B136k40,16,0.9375,8.029093433524712e-05,SHRUNK,0.9883364633454089,0.14003382131812409,-0.23928872022850223,1,0
A,10,GROSS,B136k80,16,1.0,4.0056119616742324e-05,MODE,0.9225363367853021,0.1553819482450778,-0.262396141636109,0,0
A,10,GROSS,B136k80,16,1.0,4.0056119616742324e-05,FIT,0.9225363367853021,0.1553819482450778,-0.262396141636109,0,0
A,10,GROSS,B136k80,16,1.0,4.0056119616742324e-05,INCUMBENT,0.9225666819940992,0.11733265928726194,-0.2006475708754869,15,5
A,10,GROSS,B136k80,16,1.0,4.0056119616742324e-05,ORACLE,0.9230490184307808,0.10784952262462516,-0.1772501016466029,8,1
A,10,GROSS,B136k80,16,1.0,4.0056119616742324e-05,SHRUNK,0.9225363367853021,0.1553819482450778,-0.262396141636109,0,0
