panel,P,n,k,D,N,y,NP,oofR2_sd,oofR2_M_cv,oofR2_Msd_cv,oofR2_M_oracle,gap_cv,gap_oracle,gain_cv,oofR2_M_lam0.5,oofR2_M_lam2,oofR2_M_lam8,oofR2_M_lam32,oofR2_M_lam128,oofR2_M_lam512,oofR2_Msd_lam0.5,oofR2_Msd_lam2,oofR2_Msd_lam8,oofR2_Msd_lam32,oofR2_Msd_lam128,oofR2_Msd_lam512
B136,136,5,20,500,500,premium,3.676470588235294,0.0192164875716877,0.5187950250979133,0.5206181789219992,0.5187950250979132,-0.4995785375262256,-0.4995785375262255,0.0018231538240859324,0.4842705084026707,0.4964123884094964,0.5187950250979132,0.48979204949934885,0.3169891204913592,0.12400955896818566,0.48260526702989526,0.49622598582650657,0.5206181789219992,0.4958826292442061,0.32938885702117915,0.14257549896413102
B136,136,20,20,500,500,CAND Sharpe,3.676470588235294,0.35298601045834566,0.9754515315967557,0.9819576368633938,0.9754515315967556,-0.62246552113841,-0.6224655211384099,0.006506105266638085,0.9754515315967556,0.973560275586921,0.9469118376379974,0.800184600933157,0.47414191630538194,0.17850307350945516,0.9819576368633939,0.9808417487720511,0.9643459850891452,0.8692463959133389,0.6567235498711232,0.4676896909162064
B136,136,20,20,500,500,EWall Sharpe,3.676470588235294,0.2737381673632887,0.8696500117223801,0.8781959311859344,0.8696500117223801,-0.5959118443590914,-0.5959118443590914,0.008545919463554319,0.8675060161447552,0.8696500117223801,0.855970572871589,0.7339842759284567,0.4334984860618024,0.16068442328367671,0.8756546163682839,0.8781959311859344,0.8713940930892166,0.7907087979726234,0.5820241620546696,0.39031511359251514
B136,136,20,20,500,500,premium,3.676470588235294,-0.005338230557083268,0.5987151865597489,0.5987412394611058,0.5987151865597489,-0.6040534171168321,-0.6040534171168321,2.6052901356932168e-05,0.5802956802637663,0.5893755884493437,0.5987151865597489,0.5345233110129572,0.32480250073856354,0.12223844567035336,0.5803096315646579,0.5897325205300303,0.5987412394611058,0.53430732514871,0.3247102454126687,0.12126377175429737
B136,136,5,20,750,750,CAND Sharpe,5.514705882352941,0.33981713059533547,0.8214210280782778,0.8314628424866106,0.8214210280782779,-0.4816038974829423,-0.4816038974829424,0.01004181440833285,0.8199616906887838,0.8214210280782779,0.8188259807826018,0.7579792674961603,0.5224937749311535,0.2236560341185545,0.829473585004828,0.8309063255654199,0.8314628424866106,0.8012344911743137,0.6655780969957299,0.4823041846573919
B136,136,5,20,750,750,EWall Sharpe,5.514705882352941,0.26832914194241997,0.8892861966628076,0.895660139810916,0.8892861966628076,-0.6209570547203876,-0.6209570547203876,0.006373943148108352,0.8885704319756862,0.8892861966628076,0.883284506267112,0.8082709251596747,0.5448208936864214,0.22889217277029517,0.8948137228608464,0.895660139810916,0.8925934976662903,0.8438360045662383,0.6628544963057352,0.4377428795511292
B136,136,5,20,750,750,premium,5.514705882352941,0.03057181279339327,0.5682718998206184,0.5696219899800037,0.5682718998206184,-0.5377000870272252,-0.5377000870272252,0.0013500901593852532,0.5547312216434438,0.5590017099883191,0.5682718998206184,0.5509278427618758,0.40339595421734153,0.17995733090677068,0.555375257879415,0.5600388596111394,0.5696219899800036,0.554423855983385,0.415057498156327,0.20293607352978582
B136,136,20,20,750,750,CAND Sharpe,5.514705882352941,0.3467359384930051,0.9777830031368397,0.9831996767554485,0.9777830031368397,-0.6310470646438346,-0.6310470646438346,0.005416673618608758,0.9777830031368397,0.9771861835829637,0.9666016704007452,0.8792038698261685,0.5923846982629408,0.24967458901623363,0.9831996767554484,0.9829161843968404,0.9766313676876981,0.9222056917656989,0.7373158335287854,0.5130788910879898
B136,136,20,20,750,750,EWall Sharpe,5.514705882352941,0.26832914194241997,0.8892861966628076,0.895660139810916,0.8892861966628076,-0.6209570547203876,-0.6209570547203876,0.006373943148108352,0.8885704319756862,0.8892861966628076,0.883284506267112,0.8082709251596747,0.5448208936864214,0.22889217277029517,0.8948137228608464,0.895660139810916,0.8925934976662903,0.8438360045662383,0.6628544963057352,0.4377428795511292
B136,136,20,20,750,750,premium,5.514705882352941,-0.0010277891948571316,0.6453939353571616,0.6455746910194302,0.6453939353571617,-0.6464217245520187,-0.6464217245520189,0.00018075566226860573,0.6396515316733495,0.6426962843377165,0.6453939353571617,0.5999683421871798,0.4076860169912564,0.1718226189385288,0.6396443942432006,0.642929705119641,0.6455746910194302,0.6002037147963819,0.4087382940004163,0.17285205166273176
B136,136,5,20,1000,1000,CAND Sharpe,7.352941176470588,0.35077885924999297,0.824888624911075,0.8363768029827804,0.8248886249110751,-0.474109765661082,-0.4741097656610821,0.011488178071705435,0.8242163969371408,0.8248886249110751,0.8231691680091703,0.7823202643456194,0.5834909912728308,0.2722278255419195,0.8361369078435754,0.8366071051306214,0.8363768029827805,0.8161549413299879,0.7037724428862652,0.5180320408890929
B136,136,5,20,1000,1000,EWall Sharpe,7.352941176470588,0.2801631414627692,0.8951688579857501,0.9016291986748994,0.8951688579857501,-0.6150057165229809,-0.6150057165229809,0.0064603406891493576,0.8949207890674076,0.8951688579857501,0.8916503019602405,0.8426809444240707,0.6194423294472,0.28379396467021223,0.9013132463220619,0.9016291986748994,0.8997536549165635,0.8682049255580734,0.717812343371298,0.4845188535564604
B136,136,5,20,1000,1000,premium,7.352941176470588,0.029315098557043506,0.5865548555844022,0.5886930818364923,0.5865548555844022,-0.5572397570273587,-0.5572397570273587,0.0021382262520900364,0.580658262377,0.5825801676054339,0.5865548555844022,0.5717399662793442,0.4465556747946079,0.2177245830722384,0.5825297262711273,0.5846906179736248,0.5886930818364922,0.575334320405098,0.45632817919763036,0.23768183957451916
B136,136,20,20,1000,1000,CAND Sharpe,7.352941176470588,0.3452321613582746,0.9797989464748941,0.9847993227463592,0.9797989464748941,-0.6345667851166195,-0.6345667851166195,0.005000376271465101,0.9797989464748941,0.9795307860217437,0.9741929226189381,0.9198396218832563,0.6810299583885,0.315831244799344,0.9847993227463592,0.9846791631714987,0.9815318798212687,0.9479983105118264,0.7951335669318593,0.5561600890125975
B136,136,20,20,1000,1000,EWall Sharpe,7.352941176470588,0.2801631414627692,0.8951688579857501,0.9016291986748994,0.8951688579857501,-0.6150057165229809,-0.6150057165229809,0.0064603406891493576,0.8949207890674076,0.8951688579857501,0.8916503019602405,0.8426809444240707,0.6194423294472,0.28379396467021223,0.9013132463220619,0.9016291986748994,0.8997536549165635,0.8682049255580734,0.717812343371298,0.4845188535564604
B136,136,20,20,1000,1000,premium,7.352941176470588,0.001505195126871306,0.6667626493858155,0.6673853270850583,0.6667626493858156,-0.6652574542589442,-0.6652574542589443,0.0006226776992427352,0.6642283892451526,0.6656614354520001,0.6667626493858156,0.6356198788938785,0.46820772355269935,0.2142858508282589,0.6649384284554114,0.6664105741664523,0.6673853270850583,0.6363455674307332,0.4701928498385929,0.21715478642865338
B136,136,5,40,50,50,CAND Sharpe,0.36764705882352944,0.026173887714552535,0.005714324835913387,0.11951123362248894,0.1532863175103737,0.020459562878639148,-0.12711242979582116,0.11379690878657556,0.148596263320519,0.1532863175103737,0.1459510320102042,0.09591239347660019,0.0238183843652795,-0.0217562693653508,0.17907804061207488,0.18845913895867095,0.19364292566797503,0.15811517391583252,0.09218533893375502,0.0481537592123058
B136,136,5,40,50,50,EWall Sharpe,0.36764705882352944,0.21189101983650904,0.38176430112915216,0.5051676497996072,0.38176430112915183,-0.16987328129264312,-0.16987328129264279,0.123403348670455,0.38176430112915183,0.3657452197249125,0.31504913327389716,0.20518317868909308,0.07420781910000473,-0.0005492081589812958,0.5075918466506706,0.5071868533027226,0.4908127108149266,0.41791992505509457,0.30894299461103814,0.24298882927963383
B136,136,5,40,50,50,premium,0.36764705882352944,-0.06534827898109596,0.24080054041096843,0.22940264028569046,0.26003564669324597,-0.3061488193920644,-0.32538392567434193,-0.011397900125277971,0.25800463396819096,0.26003564669324597,0.24489152277585413,0.16632228254807335,0.04907296757457713,-0.022323375992473915,0.23830968893683468,0.24412412119649252,0.23606956124476364,0.16095307758083455,0.04215778238174284,-0.03069195551773607
B136,136,20,40,50,50,CAND Sharpe,0.36764705882352944,0.25198724955576657,0.0910696480925034,0.36196595649416385,0.19216837059927494,0.16091760146326317,0.05981887895649163,0.27089630840166046,0.15415645863967742,0.1770042116890287,0.19216837059927494,0.13762125576655693,0.04147155530116142,-0.0175160396237084,0.3754751401787193,0.39891540887754795,0.4247051990727505,0.3958949522807521,0.32394153731830766,0.27578136537751363
B136,136,20,40,50,50,EWall Sharpe,0.36764705882352944,0.21189101983650904,0.38176430112915216,0.5051676497996072,0.38176430112915183,-0.16987328129264312,-0.16987328129264279,0.123403348670455,0.38176430112915183,0.3657452197249125,0.31504913327389716,0.20518317868909308,0.07420781910000473,-0.0005492081589812958,0.5075918466506706,0.5071868533027226,0.4908127108149266,0.41791992505509457,0.30894299461103814,0.24298882927963383
B136,136,20,40,50,50,premium,0.36764705882352944,-0.03751458581494349,0.040193989740811675,0.01719188294515339,0.12920693967288244,-0.07770857555575517,-0.16672152548782593,-0.023002106795658284,-0.15235631531264415,-0.06254328603468395,0.07991423265290554,0.12920693967288244,0.06594949754477053,0.012114374744556122,-0.1886763818321675,-0.09582944357909717,0.05463002213393631,0.11111825644183526,0.047213718213452216,-0.008948932377201846
B136,136,5,40,100,100,CAND Sharpe,0.7352941176470589,0.09628013692186199,0.3339867457614982,0.4655272684577151,0.37724291435394364,-0.23770660883963624,-0.28096277743208165,0.13154052269621686,0.34357482876801215,0.37724291435394364,0.3519932831105028,0.24528215283420085,0.1112202867451827,0.0313105051723509,0.4519879215331939,0.48046029965118997,0.45147374748293645,0.34041431029225167,0.20928848949703382,0.13308041226672274
B136,136,5,40,100,100,EWall Sharpe,0.7352941176470589,0.2665890007783174,0.5109084129580015,0.5879986174457899,0.532858307014771,-0.24431941217968411,-0.2662693062364536,0.07709020448778836,0.532858307014771,0.5236007843922357,0.4716536149145393,0.3368078280320773,0.16168248071318458,0.05059974030032377,0.5921562693082162,0.609046999399417,0.5955263104577608,0.5169796962953641,0.3973604076196797,0.31186252362392075
B136,136,5,40,100,100,premium,0.7352941176470589,-0.01847449240752308,0.306318865884633,0.2831902751348555,0.3268693142498865,-0.32479335829215605,-0.3453438066574096,-0.023128590749777467,0.17995429214269087,0.29526476080528863,0.3268693142498865,0.23278640468452616,0.10525778098862482,0.025981582237347922,0.16934488189807095,0.2836751854914732,0.3156035491457414,0.2256256797751186,0.1015114662214186,0.022319196393293272
B136,136,20,40,100,100,CAND Sharpe,0.7352941176470589,0.282220384731122,0.3987204612022659,0.6568576993579784,0.4455866878325818,-0.11650007647114391,-0.16336630310145983,0.25813723815571255,0.3583252084023232,0.4309428550626524,0.4455866878325818,0.34024568138694977,0.16857524356987152,0.05284434986599129,0.6551762949128495,0.6671735549514093,0.6439267682680059,0.5583657247189824,0.42760701854396865,0.3328483776514911
B136,136,20,40,100,100,EWall Sharpe,0.7352941176470589,0.2665890007783174,0.5109084129580015,0.5879986174457899,0.532858307014771,-0.24431941217968411,-0.2662693062364536,0.07709020448778836,0.532858307014771,0.5236007843922357,0.4716536149145393,0.3368078280320773,0.16168248071318458,0.05059974030032377,0.5921562693082162,0.609046999399417,0.5955263104577608,0.5169796962953641,0.3973604076196797,0.31186252362392075
B136,136,20,40,100,100,premium,0.7352941176470589,-0.024950421120954802,-0.07759574366089672,-0.08107197834561486,-0.0028481118871068745,0.05264532253994192,-0.022102309233847928,-0.003476234684718138,-1.0736350756491242,-0.6025484189474661,-0.17924201009948493,-0.02141908198149811,-0.0028481118871068745,-0.010465483771659567,-1.0551644877473842,-0.6200355593577935,-0.20772702181006575,-0.043399668542077,-0.016443055231928794,-0.020118797756899287
B136,136,5,40,200,200,CAND Sharpe,1.4705882352941178,0.18094562689778793,0.6061924671542476,0.6669489908059729,0.6061924671542475,-0.42524684025645965,-0.42524684025645954,0.06075652365172535,0.5029444129941023,0.6004930190767594,0.6061924671542475,0.47704370374885596,0.2555971662014349,0.08796790245672281,0.5429365711510346,0.6432736599447335,0.6669489908059729,0.5766854757011208,0.4023131172842773,0.26261187743872616
B136,136,5,40,200,200,EWall Sharpe,1.4705882352941178,0.24967439593437846,0.8219614847760497,0.839093459467601,0.8219614847760498,-0.5722870888416712,-0.5722870888416713,0.017131974691551366,0.8046665498163474,0.8219614847760498,0.7599651560030092,0.569819033774255,0.3033053923782314,0.10364187010836734,0.8112873480984403,0.8390934594676012,0.8108283660355813,0.6847392251170341,0.49208807509000196,0.3396345571289877
B136,136,5,40,200,200,premium,1.4705882352941178,-0.026945541435090092,0.5892754066581718,0.5879339275264575,0.5892754066581719,-0.6162209480932619,-0.616220948093262,-0.0013414791317143404,0.3415884795186962,0.49924981708621863,0.5892754066581719,0.5223146364988762,0.3001246529638881,0.10593887031308202,0.34353514400628016,0.4987280778436033,0.5879339275264575,0.5185598720453659,0.2910417143744104,0.09151398987788695
B136,136,20,40,200,200,CAND Sharpe,1.4705882352941178,0.35037086125493155,0.7890507446910096,0.8149188425067235,0.7890507446910092,-0.438679883436078,-0.43867988343607767,0.025868097815713975,0.7396339504738161,0.7890507446910092,0.7641724433075558,0.5948459718369092,0.32580555797160304,0.11676893552191059,0.7746990333602887,0.818571292725089,0.8218382110317611,0.7345942096500879,0.572279428734702,0.4346198652664861
B136,136,20,40,200,200,EWall Sharpe,1.4705882352941178,0.24967439593437846,0.8219614847760497,0.839093459467601,0.8219614847760498,-0.5722870888416712,-0.5722870888416713,0.017131974691551366,0.8046665498163474,0.8219614847760498,0.7599651560030092,0.569819033774255,0.3033053923782314,0.10364187010836734,0.8112873480984403,0.8390934594676012,0.8108283660355813,0.6847392251170341,0.49208807509000196,0.3396345571289877
B136,136,20,40,200,200,premium,1.4705882352941178,-0.046086067541898146,0.4580660008195494,0.45196965898325236,0.45806600081954907,-0.5041520683614475,-0.5041520683614472,-0.006096341836297037,0.11372602753097438,0.3358371102009964,0.45806600081954907,0.39787567511139,0.2199970103495804,0.07071482737036583,0.11790258336282367,0.33327515831351984,0.45196965898325203,0.3850359003603626,0.1995631121138558,0.04543146328909187
B136,136,5,40,500,500,CAND Sharpe,3.676470588235294,0.24889492079520337,0.7690576571790694,0.7843079687685912,0.7707034976421422,-0.520162736383866,-0.5218085768469388,0.015250311589521837,0.7624472623832989,0.766272708343035,0.7707034976421422,0.7264765558444166,0.5203351614762108,0.23395021383480308,0.774949173449251,0.7776963706261082,0.7843079687685911,0.7597387796938982,0.6164936752220747,0.414691007560279
B136,136,5,40,500,500,EWall Sharpe,3.676470588235294,0.2745260046235901,0.8826365522500976,0.8844592342523308,0.8826365522500975,-0.6081105476265075,-0.6081105476265074,0.0018226820022331225,0.8804992260432347,0.8826365522500975,0.8815439010229009,0.8239167559623495,0.5910626732488191,0.2672146460971816,0.8816654214230081,0.8840341667923532,0.8854521822793875,0.8488154083952458,0.6870652887206113,0.461997379706932
B136,136,5,40,500,500,premium,3.676470588235294,-0.0065603907657998395,0.6468007783876779,0.6491200049160566,0.6468007783876779,-0.6533611691534777,-0.6533611691534777,0.0023192265283786817,0.6285329371248233,0.634770068791686,0.6468007783876779,0.6204341474381103,0.4460552495067537,0.19747708416308074,0.6339247785996305,0.6382478545692181,0.6491200049160566,0.6224449231779698,0.4479587513731166,0.19886987735872497
B136,136,20,40,500,500,CAND Sharpe,3.676470588235294,0.4157679839579568,0.9275869616142873,0.9320187799669489,0.9281101586181246,-0.5118189776563306,-0.5123421746601678,0.004431818352661598,0.9273595378325991,0.9281101586181246,0.9220327592478939,0.8527714586055832,0.6100010003181011,0.2795965585268819,0.9309508407922129,0.9320187799669488,0.9302188819127593,0.8925427270477395,0.7521923918201888,0.5673243644563417
B136,136,20,40,500,500,EWall Sharpe,3.676470588235294,0.2745260046235901,0.8826365522500976,0.8844592342523308,0.8826365522500975,-0.6081105476265075,-0.6081105476265074,0.0018226820022331225,0.8804992260432347,0.8826365522500975,0.8815439010229009,0.8239167559623495,0.5910626732488191,0.2672146460971816,0.8816654214230081,0.8840341667923532,0.8854521822793875,0.8488154083952458,0.6870652887206113,0.461997379706932
B136,136,20,40,500,500,premium,3.676470588235294,-0.014315265399915456,0.5685766380971952,0.5681772553924984,0.5685766380971952,-0.5828919034971106,-0.5828919034971106,-0.0003993827046967491,0.5426630154154467,0.5505625824334113,0.5685766380971952,0.5585412041687808,0.4094108967818212,0.1824676258836978,0.540674081528396,0.5497992831668352,0.5681772553924985,0.5576450125978112,0.4066771582729005,0.17711875320822879
B136,136,5,40,750,750,CAND Sharpe,5.514705882352941,0.24528723778026873,0.8086976796651109,0.8158493538327849,0.808697679665111,-0.5634104418848421,-0.5634104418848422,0.007151674167674038,0.8062866846057,0.807441379030799,0.808697679665111,0.7851626432261524,0.630358060004385,0.3290046256980578,0.8129463402383711,0.8138178881556197,0.8158493538327849,0.8023303603304459,0.6940803411767495,0.4789199388448735
B136,136,5,40,750,750,EWall Sharpe,5.514705882352941,0.2784757396380311,0.9025125709500276,0.9037582234969693,0.9025125709500277,-0.6240368313119965,-0.6240368313119966,0.0012456525469417556,0.9020368674677548,0.9025125709500277,0.9011887772267696,0.8691905172756882,0.6941146333586541,0.36247080443563673,0.9032550165339833,0.9038341022985922,0.903644897381555,0.883064189913367,0.761333449859814,0.5288279752567192
B136,136,5,40,750,750,premium,5.514705882352941,-0.001793625851701286,0.690277817949051,0.691501451990602,0.690277817949051,-0.6920714438007523,-0.6920714438007523,0.0012236340415510139,0.6834068352424953,0.6855121505097033,0.690277817949051,0.6776979321294164,0.5477577911168172,0.2834445750441901,0.6859213945852338,0.6873545348287481,0.691501451990602,0.678671661609364,0.5490032483525704,0.28559908606587747
B136,136,20,40,750,750,CAND Sharpe,5.514705882352941,0.4121081423715356,0.9413234756944798,0.9444821735173189,0.9414366009950531,-0.5292153333229442,-0.5293284586235175,0.0031586978228390628,0.9412701193648929,0.9414366009950531,0.9389503755565435,0.9034470122024345,0.7222621513811713,0.3807517350027334,0.944186240662677,0.9444821735173189,0.9436246968963757,0.9246409160015268,0.8207775683858881,0.6244914325331515
B136,136,20,40,750,750,EWall Sharpe,5.514705882352941,0.2784757396380311,0.9025125709500276,0.9037582234969693,0.9025125709500277,-0.6240368313119965,-0.6240368313119966,0.0012456525469417556,0.9020368674677548,0.9025125709500277,0.9011887772267696,0.8691905172756882,0.6941146333586541,0.36247080443563673,0.9032550165339833,0.9038341022985922,0.903644897381555,0.883064189913367,0.761333449859814,0.5288279752567192
B136,136,20,40,750,750,premium,5.514705882352941,-0.010102535425732917,0.6159253307122424,0.6157538774078586,0.6159253307122424,-0.6260278661379753,-0.6260278661379753,-0.00017145330438383954,0.6084372225723257,0.6106572844097999,0.6159253307122424,0.6051810756147936,0.48050994041886064,0.23847025542406297,0.6076200420443665,0.6103122923928924,0.6157538774078586,0.6047114210160488,0.47887024265644884,0.23486539966111863
B136,136,5,40,1000,1000,CAND Sharpe,7.352941176470588,0.23733227130214185,0.8111609022822536,0.8187956191359806,0.8111609022822536,-0.5738286309801117,-0.5738286309801117,0.007634716853727075,0.8101579522336414,0.8106548291819489,0.8111609022822536,0.7977213793592417,0.6832856549085917,0.3927695578492916,0.8195422074622601,0.8192274789476426,0.819289375987121,0.8113867370626002,0.7317952126214902,0.5218243061872367
