panel,book,stat,cadence_y,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4b_oos,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD,oos_cap,oos_floor,dOOS_Sharpe_vs_anchor,dOOS_CAGR_pp_vs_anchor
U56,STITCH(rule-8 pick),MARGIN4B,1,1.1609680428704838,0.1369699510195499,1.0454968450271773,-0.16900105849940195,True,0.1527838188994346,0.8747033226162612,-0.3371726770846233,0.09466489117832899,1.2780694840193234,-0.12054947716248854,-0.20230360625077395,0.10694867322960422,-0.14916562413456602,-1.4272443680265479
U56,ANCHOR(frozen),frozen,-1,1.1481948196913223,0.15124239469981537,1.1946624691617433,-0.1638148264272492,True,0.1527838188994346,0.8747033226162612,-0.3371726770846233,0.09466489117832899,1.2780694840193234,-0.12054947716248854,-0.20230360625077395,0.10694867322960422,0.0,0.0
U56,GRIDAVG,none,-1,1.1722150216820424,0.13482897470244248,1.1731526021330507,-0.16620091132341974,True,0.1527838188994346,0.8747033226162612,-0.3371726770846233,0.09466489117832899,1.2780694840193234,-0.12054947716248854,-0.20230360625077395,0.10694867322960422,-0.02150986702869262,-1.6413419997372891
U56,ORACLE(unattainable),N10/H63,-1,1.1863217670088444,0.17335031782716825,1.204938040705051,-0.22644512022915753,False,0.1527838188994346,0.8747033226162612,-0.3371726770846233,0.09466489117832899,1.2780694840193234,-0.12054947716248854,-0.20230360625077395,0.10694867322960422,0.010275571543307604,2.210792312735288
B136,STITCH(rule-8 pick),SHARPE,3,1.383922770804079,0.1643020428711215,0.909479313772415,-0.23418448599437358,False,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019,-0.20229571984435804,0.10731999078643406,-0.1359646561976685,2.316832986736328
B136,ANCHOR(frozen),frozen,-1,1.1071592395145091,0.1411337130037582,1.0454439699700835,-0.15970390874891405,True,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019,-0.20229571984435804,0.10731999078643406,0.0,0.0
B136,GRIDAVG,none,-1,1.2284160324638194,0.13671436865898423,1.0659302410233507,-0.2032644183920338,False,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019,-0.20229571984435804,0.10731999078643406,0.02048627105326717,-0.4419344344773979
B136,ORACLE(unattainable),N10/H63,-1,1.2937523672862448,0.16561282275554912,1.0588495839536067,-0.23034879628994764,False,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019,-0.20229571984435804,0.10731999078643406,0.013405613983523246,2.4479109751790906
SMALL663,STITCH(rule-8 pick),CAGR,1,1.0184427700852494,0.21300942897567565,1.0517088403845025,-0.3827415117352716,False,0.15331706161492242,0.8768941923019906,-0.3371726770846233,0.044697858575210914,0.6517830906127121,-0.12176044561639543,-0.20230360625077395,0.10732194313044569,0.5863676337360543,14.896200719828357
SMALL663,ANCHOR(frozen),frozen,-1,0.6252973361077783,0.06404742177739209,0.46534120664844825,-0.33350849240419755,False,0.15331706161492242,0.8768941923019906,-0.3371726770846233,0.044697858575210914,0.6517830906127121,-0.12176044561639543,-0.20230360625077395,0.10732194313044569,0.0,0.0
SMALL663,GRIDAVG,none,-1,0.7968985426384543,0.07031264975378448,0.5420710085311083,-0.3059144737747975,False,0.15331706161492242,0.8768941923019906,-0.3371726770846233,0.044697858575210914,0.6517830906127121,-0.12176044561639543,-0.20230360625077395,0.10732194313044569,0.0767298018826601,0.6265227976392396
SMALL663,ORACLE(unattainable),N5/H252,-1,0.9526898311454497,0.21300942897567565,1.0517088403845025,-0.3827415117352716,False,0.15331706161492242,0.8768941923019906,-0.3371726770846233,0.044697858575210914,0.6517830906127121,-0.12176044561639543,-0.20230360625077395,0.10732194313044569,0.5863676337360543,14.896200719828357
