panel,window,gross,holds,realised_gross,twin_nominal,twin_realised,dCAGR_pp,dSharpe,dMaxDD_pp,twin_CAGR,twin_Sharpe,twin_MaxDD
U56,FULL,0.5,5,0.5007101134680624,0.7049771745577786,0.5008645315975729,6.8927519893132505,-0.098860175335032,-8.345449157110451,0.08096023007486952,1.2010645006568927,-0.11351854175887766
U56,FULL,0.5,10,0.4975005696324384,0.7004582821208241,0.4976563967489052,2.8895165822082625,-0.13944943827234302,-4.708174523965281,0.08043576857577706,1.2010657790568453,-0.1128114026242264
U56,FULL,0.6,5,0.6006690774976785,0.8457148711567835,0.6007650091839187,8.27678226004791,-0.09765620070204917,-9.742770378433807,0.09732308011019764,1.2010019677324615,-0.13540892660411485
U56,FULL,0.6,10,0.596869193141604,0.8403648059894607,0.5969678604027857,3.4566425613412166,-0.13871061319400502,-5.500486484015211,0.09670007582545281,1.2010051709866403,-0.13458149362001348
U56,FULL,0.6,20,0.5799638842658735,0.816562896330212,0.5800742351131944,2.0945714172220686,-0.05059438019515472,-2.990903089121677,0.09392929503335723,1.2010185970698721,-0.1308958002029872
U56,FULL,0.75,5,0.7505079192827857,1.0566811777668708,0.7504645348238387,10.339156167368957,-0.09585657716241647,-11.680101133233677,0.12194393046217678,1.200817932819336,-0.16773936156396518
U56,FULL,0.75,10,0.7458484151277964,1.050120806834331,0.7458102724448024,4.294201792376162,-0.13760109291224376,-6.600990684413288,0.12117683569140514,1.200825368956935,-0.1667427216994365
U56,FULL,0.75,20,0.7247520778629056,1.0204181189147483,0.7247369470007398,2.6230946985704717,-0.050201251326100094,-3.5952078748335947,0.11770483052249503,1.2008576158568454,-0.16222329731691687
U56,FULL,0.75,40,0.6604508186070275,0.9298848565511401,0.6604984714983444,0.5095912129702729,-0.0006590000854325151,-0.8184932635228903,0.10713387553388087,1.2009419147713727,-0.1483773724369719
U56,FULL,0.85,5,0.8503386760572451,1.1972383643540603,0.8501693367327837,11.699174823288438,-0.09465877119383137,-12.868731744572425,0.1383981891881383,1.2006308753707025,-0.1889584004031727
U56,FULL,0.85,10,0.8451213905105518,1.1898926624706019,0.8449592725476415,4.841699893480822,-0.13685823662764984,-7.277897135860368,0.13753744336940033,1.200642067805832,-0.1878557691283449
U56,FULL,0.85,20,0.8212366464401798,1.1562640239892652,0.8211066954824864,2.9745276496072393,-0.049943995032670996,-3.968123844260274,0.13359801767741497,1.200691136252695,-0.18279919737184647
U56,FULL,0.85,40,0.7484078287872656,1.053724345412132,0.748366813967256,0.5815513119635574,-0.000617122287988936,-0.9200140584623373,0.12159818115474108,1.2008212936160576,-0.1672902345655154
U56,IS,0.5,5,0.5006062602641712,0.7115386633626948,0.5007342285896192,7.215127170572466,0.13899551684505584,-5.518894771699879,0.07217109760302942,1.1041861341463093,-0.07489737003195585
U56,IS,0.6,5,0.6005733796694159,0.8536273189945501,0.6006504530225586,8.72201639330501,0.13947495691262057,-6.527507442271796,0.08667394944337281,1.1044841600838733,-0.08954246991403958
U56,IS,0.6,10,0.5970674310528725,0.8486441252344138,0.5971466929305715,3.7004102422860896,0.026804132415866322,-1.7494967482331591,0.08616501392416565,1.1044744566937066,-0.08903062318954624
