cadence,SET,window,chooser,npicks,move_rate,mean_OOS_Sharpe,delta_vs_ANCHOR,SE,t,p_NL_COUNT,p_NL_PERM,stitch_U56,stitch_B136,stitch_SMALL,stitchA_U56,stitchA_B136,stitchA_SMALL
QUARTER,ALL4,L756,H_RUNNERUP,193,0.03626943005181347,1.27932451481563,-0.008157673529497193,0.01024398286947041,-0.7963380682536153,0.7875000000000001,0.702,1.1007642254309467,1.036974795929094,0.5096473405981379,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,ALL4,L756,H_NARROWEST,193,0.7564766839378239,1.3280483503581468,0.040566162013019644,0.06321031915901822,0.6417648661283822,0.22916666666666666,0.49066666666666664,1.115462623695407,1.0631735049788031,0.6336818964390214,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,ALL4,L756,H_ANY,193,0.7564766839378239,1.3280483503581468,0.040566162013019644,0.06321031915901822,0.6417648661283822,0.24066666666666667,0.4891666666666667,1.115462623695407,1.0631735049788031,0.6336818964390214,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,ALL4,L756,CH_RAW,193,0.8860103626943006,1.3011916231997696,0.013709434854642539,0.06315677016003671,0.21706991696857492,0.4968333333333333,0.532,0.9889225843394445,0.8944035385572345,0.6142469178578349,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,ALL4,L756,CH_ANCHOR,193,0.0,1.287482188345127,0.0,0.0,0.0,,,1.1049778162626347,1.036974795929094,0.5259497373024711,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,ALL4,L1260,H_RUNNERUP,193,0.010362694300518135,1.288730381299849,0.0012481929547217662,0.001773077504584575,0.7039697652778089,0.23625000000000002,0.49175,1.11095413148041,1.0259441692357718,0.5259497373024711,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,ALL4,L1260,H_NARROWEST,193,0.7668393782383419,1.2990529509267366,0.01157076258160944,0.05709379157064228,0.20266236071032187,0.5323333333333334,0.7163333333333334,0.9908327175293586,1.0148765900711667,0.6643347954276122,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,ALL4,L1260,H_ANY,193,0.7668393782383419,1.2990529509267366,0.01157076258160944,0.05709379157064228,0.20266236071032187,0.5356666666666666,0.735,0.9908327175293586,1.0148765900711667,0.6643347954276122,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,ALL4,L1260,CH_RAW,193,0.8911917098445595,1.2754212179000401,-0.01206097044508693,0.06045382781541408,-0.19950714257355448,0.5558333333333333,0.7698333333333333,1.0197770668260915,1.0458079508664349,0.6197925211304424,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,ALL4,L1260,CH_ANCHOR,193,0.0,1.287482188345127,0.0,0.0,0.0,,,1.1049778162626347,1.036974795929094,0.5259497373024711,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,ALL4,L2520,H_RUNNERUP,193,0.015544041450777202,1.280051486244645,-0.007430702100482126,0.007165128275810009,-1.03706476903822,0.5725,0.69375,1.11095413148041,1.007510191357472,0.5259497373024711,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,ALL4,L2520,H_NARROWEST,193,0.8290155440414507,1.2584594112247405,-0.029022777120386666,0.059208949635988016,-0.4901755106080487,0.632,0.8765,0.9942170533069911,0.9575951795865495,0.5862015609938515,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,ALL4,L2520,H_ANY,193,0.8290155440414507,1.2584594112247405,-0.029022777120386666,0.059208949635988016,-0.4901755106080487,0.6356666666666667,0.8741666666666665,0.9942170533069911,0.9575951795865495,0.5862015609938515,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,ALL4,L2520,CH_RAW,193,0.9430051813471503,1.2243392445501209,-0.06314294379500628,0.05692547012587017,-1.1092212968182504,0.7695,0.9245000000000001,0.9506814018430598,0.9352957203310721,0.5122991440197084,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,ALL4,L2520,CH_ANCHOR,193,0.0,1.287482188345127,0.0,0.0,0.0,,,1.1049778162626347,1.036974795929094,0.5259497373024711,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,ALL4,EXPAND,H_RUNNERUP,193,0.02072538860103627,1.2759899171355442,-0.011492271209582784,0.008783235438242004,-1.3084325577276115,0.6933333333333334,0.7578333333333335,1.11095413148041,1.0147213680036153,0.5042817396213637,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,ALL4,EXPAND,H_NARROWEST,193,0.8082901554404145,1.2272785493254161,-0.060203639019710764,0.059094620741147554,-1.0187668228453661,0.7378333333333335,0.9341666666666666,0.9784864044684137,0.8524850390718619,0.5259050272498427,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,ALL4,EXPAND,H_ANY,193,0.8082901554404145,1.2272785493254161,-0.060203639019710764,0.059094620741147554,-1.0187668228453661,0.7353333333333333,0.9385,0.9784864044684137,0.8524850390718619,0.5259050272498427,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,ALL4,EXPAND,CH_RAW,193,0.9481865284974094,1.2128501375261576,-0.0746320508189697,0.05494686666785516,-1.3582585385643238,0.8026666666666666,0.9075000000000001,0.9733152635491462,0.8388120046327145,0.4894173787756997,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,ALL4,EXPAND,CH_ANCHOR,193,0.0,1.287482188345127,0.0,0.0,0.0,,,1.1049778162626347,1.036974795929094,0.5259497373024711,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L252,H_RUNNERUP,193,0.031088082901554404,1.3000954403968739,0.012613252051746805,0.006791702790427932,1.8571560683608874,0.0915,0.20625,1.1069179722670146,1.0539036964306563,0.5259497373024711,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L252,H_NARROWEST,193,0.08290155440414508,1.2510885894604797,-0.036393598884647264,0.02152577008488608,-1.6906990431064928,0.6336666666666667,0.6336666666666667,1.1320977498271871,1.051519491622394,0.42014485034874693,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L252,H_ANY,193,0.12953367875647667,1.2678204009019476,-0.019661787443179566,0.02483033161755682,-0.7918455438298406,0.4295,0.5008333333333334,1.1427952809978452,1.0699902295246486,0.41841205646138446,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L252,CH_RAW,193,0.8601036269430051,1.2664178542804339,-0.021064334064693498,0.06343720340668771,-0.33205016825304823,0.551,0.6078333333333333,0.9532640859886249,1.0581667420679222,0.5473788078667149,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L252,CH_ANCHOR,193,0.0,1.287482188345127,0.0,0.0,0.0,,,1.1049778162626347,1.036974795929094,0.5259497373024711,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L504,H_RUNNERUP,193,0.015544041450777202,1.2975398458876626,0.01005765754253563,0.008688729421749804,1.1575521637673625,0.14525000000000002,0.25775,1.1186792444943015,1.036974795929094,0.5455642781462573,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L504,H_NARROWEST,193,0.11398963730569948,1.328589323879149,0.041107135534022,0.030869734498729404,1.3316322994522019,0.16433333333333336,0.2891666666666667,1.1066178331037155,1.0140431366026312,0.594539334685564,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L504,H_ANY,193,0.13989637305699482,1.3402724048762085,0.05279021653108139,0.03155153563297125,1.6731425419406778,0.0725,0.19116666666666668,1.1233429535400004,1.0265932090319632,0.6018976027767732,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L504,CH_RAW,193,0.8549222797927462,1.3070097893432868,0.0195276009981595,0.061953217307190625,0.31519914294899776,0.3485,0.49466666666666664,1.0401385976879962,1.015181300687109,0.5500498420991897,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L504,CH_ANCHOR,193,0.0,1.287482188345127,0.0,0.0,0.0,,,1.1049778162626347,1.036974795929094,0.5259497373024711,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L756,H_RUNNERUP,193,0.03626943005181347,1.27932451481563,-0.008157673529497193,0.01024398286947041,-0.7963380682536153,0.7685,0.7,1.1007642254309467,1.036974795929094,0.5096473405981379,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L756,H_NARROWEST,193,0.07772020725388601,1.305527326285501,0.01804513794037385,0.030187216329969235,0.5977741618546993,0.309,0.38283333333333336,1.1037825096603806,1.025656150879581,0.576252908929969,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L756,H_ANY,193,0.11398963730569948,1.3018174172252095,0.014335228880082507,0.03195220947437407,0.44864593453480817,0.2896666666666667,0.47,1.1058217853581593,1.0342405203749905,0.5623312300233299,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L756,CH_RAW,193,0.8860103626943006,1.3011916231997696,0.013709434854642539,0.06315677016003671,0.21706991696857492,0.5041666666666667,0.533,0.9889225843394445,0.8944035385572345,0.6142469178578349,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L756,CH_ANCHOR,193,0.0,1.287482188345127,0.0,0.0,0.0,,,1.1049778162626347,1.036974795929094,0.5259497373024711,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L1260,H_RUNNERUP,193,0.010362694300518135,1.288730381299849,0.0012481929547217662,0.001773077504584575,0.7039697652778089,0.24775,0.49424999999999997,1.11095413148041,1.0259441692357718,0.5259497373024711,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L1260,H_NARROWEST,193,0.05699481865284974,1.2892162946223045,0.0017341062771774115,0.008133688079201095,0.21320048916207496,0.5916666666666667,0.5753333333333334,1.0996454796185833,1.0449456118786598,0.4884950283507899,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L1260,H_ANY,193,0.08808290155440414,1.290658920486316,0.0031767321411890533,0.009037640644546732,0.35150016095250236,0.45566666666666666,0.5268333333333333,1.1188231992524589,1.0289243497917122,0.4884950283507899,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L1260,CH_RAW,193,0.8911917098445595,1.2754212179000401,-0.01206097044508693,0.06045382781541408,-0.19950714257355448,0.5575,0.766,1.0197770668260915,1.0458079508664349,0.6197925211304424,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L1260,CH_ANCHOR,193,0.0,1.287482188345127,0.0,0.0,0.0,,,1.1049778162626347,1.036974795929094,0.5259497373024711,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L2520,H_RUNNERUP,193,0.015544041450777202,1.280051486244645,-0.007430702100482126,0.007165128275810009,-1.03706476903822,0.5745,0.70325,1.11095413148041,1.007510191357472,0.5259497373024711,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L2520,H_NARROWEST,193,0.05699481865284974,1.2798068152323676,-0.0076753731127595145,0.010067922548049328,-0.762359173516549,0.6741666666666667,0.6521666666666667,1.071497160137859,1.0452054374635007,0.5101774803935863,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L2520,H_ANY,193,0.07772020725388601,1.2803941726866341,-0.007088015658492777,0.01423674874703555,-0.4978675808947377,0.6726666666666666,0.6818333333333334,1.0830372380708535,1.0171848476710053,0.5101774803935863,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L2520,CH_RAW,193,0.9430051813471503,1.2243392445501209,-0.06314294379500628,0.05692547012587017,-1.1092212968182504,0.7739999999999999,0.9208333333333334,0.9506814018430598,0.9352957203310721,0.5122991440197084,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,L2520,CH_ANCHOR,193,0.0,1.287482188345127,0.0,0.0,0.0,,,1.1049778162626347,1.036974795929094,0.5259497373024711,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,EXPAND,H_RUNNERUP,193,0.02072538860103627,1.2759899171355442,-0.011492271209582784,0.008783235438242004,-1.3084325577276115,0.7004999999999999,0.7595000000000001,1.11095413148041,1.0147213680036153,0.5042817396213637,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,EXPAND,H_NARROWEST,193,0.031088082901554404,1.2737541151803011,-0.013728073164825886,0.008918204790156353,-1.5393314560323308,0.841,0.76375,1.0678728159888446,1.036974795929094,0.4884950283507899,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,EXPAND,H_ANY,193,0.05699481865284974,1.2824788539380236,-0.005003334407103348,0.01461000606712093,-0.34245943390558176,0.6358333333333334,0.6336666666666667,1.0868777251729291,0.957873040420242,0.4884950283507899,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,EXPAND,CH_RAW,193,0.9481865284974094,1.2128501375261576,-0.0746320508189697,0.05494686666785516,-1.3582585385643238,0.8043333333333335,0.8986666666666666,0.9733152635491462,0.8388120046327145,0.4894173787756997,1.1049778162626347,1.036974795929094,0.5259497373024711
QUARTER,NG,EXPAND,CH_ANCHOR,193,0.0,1.287482188345127,0.0,0.0,0.0,,,1.1049778162626347,1.036974795929094,0.5259497373024711,1.1049778162626347,1.036974795929094,0.5259497373024711
YEAR,ALL4,L252,H_RUNNERUP,49,0.0,1.023865278346328,0.0,0.0,0.0,,,1.1049778162626347,1.0369747959290936,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L252,H_NARROWEST,49,0.7755102040816326,1.0093213293486043,-0.014543948997723597,0.05982599652494052,-0.24310416612384306,0.5946666666666667,0.7833333333333333,1.1208154192941229,1.0311793792178534,0.5617192424182833,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L252,H_ANY,49,0.7755102040816326,1.0093213293486043,-0.014543948997723597,0.05982599652494052,-0.24310416612384306,0.5893333333333334,0.7895,1.1208154192941229,1.0311793792178534,0.5617192424182833,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L252,CH_RAW,49,0.9387755102040817,0.9519559967081829,-0.07190928163814489,0.07164573686571676,-1.0036784431838852,0.694,0.7576666666666667,0.9089994370383613,1.0771058478162296,0.43072293241347687,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L252,CH_ANCHOR,49,0.0,1.023865278346328,0.0,0.0,0.0,,,1.1049778162626347,1.0369747959290936,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L504,H_RUNNERUP,49,0.02040816326530612,1.0205001749972706,-0.0033651033490572566,0.0032331385118393252,-1.040816326530612,0.8385,0.8765,1.1033186430180237,1.0369747959290936,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L504,H_NARROWEST,49,0.6938775510204082,1.0098230399530967,-0.014042238393231224,0.0679611421891394,-0.20662157728531022,0.6141666666666666,0.7875,1.1095758132088465,1.026709552864061,0.5831432043378008,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L504,H_ANY,49,0.6938775510204082,1.0098230399530967,-0.014042238393231224,0.0679611421891394,-0.20662157728531022,0.602,0.7866666666666667,1.1095758132088465,1.026709552864061,0.5831432043378008,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L504,CH_RAW,49,0.8163265306122449,1.0656445948772195,0.04177931653089147,0.06594617503423816,0.6335366154170479,0.36283333333333334,0.5643333333333334,1.1262491504866365,1.0891876047353268,0.6743140011024886,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L504,CH_ANCHOR,49,0.0,1.023865278346328,0.0,0.0,0.0,,,1.1049778162626347,1.0369747959290936,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L756,H_RUNNERUP,49,0.02040816326530612,1.0076990015487581,-0.01616627679756983,0.015532305158449446,-1.040816326530612,0.9855,1.0,1.1049778162626347,1.0369747959290936,0.4985378269500669,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L756,H_NARROWEST,49,0.7346938775510204,1.0431328164032905,0.0192675380569624,0.06811496229361702,0.28286792516903353,0.46416666666666667,0.6465,1.1286116250587053,0.9919840642672983,0.6420981645099666,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L756,H_ANY,49,0.7346938775510204,1.0431328164032905,0.0192675380569624,0.06811496229361702,0.28286792516903353,0.4721666666666667,0.6528333333333334,1.1286116250587053,0.9919840642672983,0.6420981645099666,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L756,CH_RAW,49,0.8775510204081632,1.0401378263455592,0.016272547999231224,0.07742180067797323,0.2101804382839783,0.5713333333333334,0.5941666666666666,0.9794542754428217,1.038511001714823,0.6833146765044835,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L756,CH_ANCHOR,49,0.0,1.023865278346328,0.0,0.0,0.0,,,1.1049778162626347,1.0369747959290936,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L1260,H_RUNNERUP,49,0.0,1.023865278346328,0.0,0.0,0.0,,,1.1049778162626347,1.0369747959290936,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L1260,H_NARROWEST,49,0.7755102040816326,1.0346416686711466,0.010776390324818622,0.054258500311898675,0.198612019552177,0.4809999999999999,0.733,1.0559310093472403,1.0328374390938786,0.6276419462041213,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L1260,H_ANY,49,0.7755102040816326,1.0346416686711466,0.010776390324818622,0.054258500311898675,0.198612019552177,0.4841666666666667,0.7253333333333334,1.0559310093472403,1.0328374390938786,0.6276419462041213,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L1260,CH_RAW,49,0.8979591836734694,1.0446001260130748,0.02073484766674685,0.06996023765727147,0.296380463547378,0.5105000000000001,0.66,1.0705304415664443,1.038076806893408,0.6849329232267242,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L1260,CH_ANCHOR,49,0.0,1.023865278346328,0.0,0.0,0.0,,,1.1049778162626347,1.0369747959290936,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L2520,H_RUNNERUP,49,0.02040816326530612,1.0103190602774483,-0.013546218068879673,0.013014993830884392,-1.0408163265306123,0.985,1.0,1.1049778162626347,1.0062816162503148,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L2520,H_NARROWEST,49,0.8367346938775511,0.9972047965062902,-0.026660481840037716,0.04767943668710707,-0.5591610071862896,0.5551666666666667,0.8041666666666667,1.1016696192892943,0.9394162604894776,0.5841647792816863,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L2520,H_ANY,49,0.8367346938775511,0.9972047965062902,-0.026660481840037716,0.04767943668710707,-0.5591610071862896,0.5388333333333333,0.7953333333333333,1.1016696192892943,0.9394162604894776,0.5841647792816863,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L2520,CH_RAW,49,0.9183673469387755,0.9870618779452502,-0.03680340040107792,0.054313682098247024,-0.6776082743663913,0.5670000000000001,0.8119999999999999,1.058887880197235,0.9267553590392289,0.5739269736813564,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,L2520,CH_ANCHOR,49,0.0,1.023865278346328,0.0,0.0,0.0,,,1.1049778162626347,1.0369747959290936,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,EXPAND,H_RUNNERUP,49,0.04081632653061224,1.008154012214516,-0.01571126613181194,0.0130511659005376,-1.203820888612317,0.981,0.9565,1.1049778162626347,0.9982105552097421,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,EXPAND,H_NARROWEST,49,0.8367346938775511,0.9733297514082356,-0.05053552693809254,0.04850680682886351,-1.0418234108129718,0.6738333333333334,0.8786666666666667,1.0686308131196862,0.9023068370413035,0.5436494123921823,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,EXPAND,H_ANY,49,0.8367346938775511,0.9733297514082356,-0.05053552693809254,0.04850680682886351,-1.0418234108129718,0.6761666666666667,0.8706666666666667,1.0686308131196862,0.9023068370413035,0.5436494123921823,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,EXPAND,CH_RAW,49,0.9387755102040817,0.9563721670694881,-0.0674931112768398,0.04950980663958292,-1.3632271232277302,0.7775,0.8584999999999999,1.0334254538801642,0.9135075471185,0.49547304707861906,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,ALL4,EXPAND,CH_ANCHOR,49,0.0,1.023865278346328,0.0,0.0,0.0,,,1.1049778162626347,1.0369747959290936,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L252,H_RUNNERUP,49,0.0,1.023865278346328,0.0,0.0,0.0,,,1.1049778162626347,1.0369747959290936,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L252,H_NARROWEST,49,0.061224489795918366,1.0091995845024222,-0.014665693843905911,0.015655908556623296,-0.9367513735063002,0.49899999999999994,0.7811666666666666,1.1069081963633054,1.0473312436527453,0.4985378269500669,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L252,H_ANY,49,0.061224489795918366,1.0091995845024222,-0.014665693843905911,0.015655908556623296,-0.9367513735063002,0.48900000000000005,0.7688333333333333,1.1069081963633054,1.0473312436527453,0.4985378269500669,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L252,CH_RAW,49,0.9387755102040817,0.9519559967081829,-0.07190928163814489,0.07164573686571676,-1.0036784431838852,0.6996666666666668,0.75,0.9089994370383613,1.0771058478162296,0.43072293241347687,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L252,CH_ANCHOR,49,0.0,1.023865278346328,0.0,0.0,0.0,,,1.1049778162626347,1.0369747959290936,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L504,H_RUNNERUP,49,0.02040816326530612,1.0205001749972706,-0.0033651033490572566,0.0032331385118393252,-1.040816326530612,0.8355,0.894,1.1033186430180237,1.0369747959290936,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L504,H_NARROWEST,49,0.061224489795918366,1.0245781782799837,0.0007128999336555965,0.009533371487973645,0.07477941403572916,0.53025,0.64475,1.0908054578007818,1.0416028044142258,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L504,H_ANY,49,0.10204081632653061,1.0262017657777267,0.002336487431398745,0.009653235591997336,0.2420418945680477,0.48575,0.64225,1.092680900977993,1.0469330995013832,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L504,CH_RAW,49,0.8163265306122449,1.0656445948772195,0.04177931653089147,0.06594617503423816,0.6335366154170479,0.3516666666666666,0.5613333333333334,1.1262491504866365,1.0891876047353268,0.6743140011024886,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L504,CH_ANCHOR,49,0.0,1.023865278346328,0.0,0.0,0.0,,,1.1049778162626347,1.0369747959290936,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L756,H_RUNNERUP,49,0.02040816326530612,1.0076990015487581,-0.01616627679756983,0.015532305158449446,-1.040816326530612,0.9885,1.0,1.1049778162626347,1.0369747959290936,0.4985378269500669,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L756,H_NARROWEST,49,0.02040816326530612,1.0201646521645162,-0.003700626181811689,0.0035555035864465244,-1.0408163265306123,0.852,0.8815,1.0908054578007818,1.0369747959290936,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L756,H_ANY,49,0.04081632653061224,1.0039983753669464,-0.019866902979381516,0.01571594615196133,-1.2641238896649025,0.9199999999999999,0.9412499999999999,1.0908054578007818,1.0369747959290936,0.4985378269500669,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L756,CH_RAW,49,0.8775510204081632,1.0401378263455592,0.016272547999231224,0.07742180067797323,0.2101804382839783,0.5718333333333333,0.5945,0.9794542754428217,1.038511001714823,0.6833146765044835,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L756,CH_ANCHOR,49,0.0,1.023865278346328,0.0,0.0,0.0,,,1.1049778162626347,1.0369747959290936,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
YEAR,NG,L1260,H_RUNNERUP,49,0.0,1.023865278346328,0.0,0.0,0.0,,,1.1049778162626347,1.0369747959290936,0.5259497373024714,1.1049778162626347,1.0369747959290936,0.5259497373024714
