panel,book,cost,arm,kind,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe_full,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_H1,IS_H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,x_H1,x_H2,x_OOS,x_DD,x_CAGR,xi_H1,xi_H2,xi_OOS,xi_DD,xi_CAGR,pass4a,gross,TO,pareto,pass4b,nfail,failbars,floor_only
u56,V1u,10.0,control,ctl,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.6818809824276346,0.6498314418932896,0.7135835570891119,0.05252287623428464,0.5961099815679317,-0.13035468667421723,0.7487267393415952,0.447100124213319,0.07167644913632909,0.7135835570891119,-0.15672092223908363,0.7128023240028931,0.7791595011124167,0.8090417754975505,0.464809528188836,0.41353813016904317,0.8937337565781406,0.4216680607950177,0.6633486740659049,0.5908576374309581,0.3511170312494265,False,0.749893462556593,23.235629037526,False,False,4,"H1,H2,OOS,CAGR",False
u56,V1u,10.0,g200-dg,gate,0.061519793807876866,0.6521603817962626,-0.14051673107873974,0.663668405861618,0.6454536203790463,0.710019199890369,0.05035257708979257,0.575876828966793,-0.13611749021424646,0.7246596287644853,0.43067320806164544,0.07082486653664155,0.710019199890369,-0.14051673107873808,0.6937638594659898,0.7739104149539217,0.8050006035171565,0.41675045387819076,0.4039900976267568,0.8650055330276144,0.40617554468197425,0.6408333071619052,0.616978650579877,0.33660851520513935,False,0.7256651420904467,22.85023808049835,False,False,4,"H1,H2,OOS,CAGR",False
u56,V1u,10.0,g200-rw,gate,0.06636733955682628,0.6798954117666615,-0.13827796154480831,0.6409087934305884,0.7170424490159388,0.7741172142433231,0.04925613582932131,0.5534299312214817,-0.13101770077431318,0.6769798109232875,0.43511284906621095,0.08069826783516665,0.7741172142433231,-0.13827796154480798,0.6699721640641244,0.8597466986576319,0.8776732020135727,0.410110616669967,0.4358231119974503,0.8080914942026518,0.4103626488933969,0.6158544939954487,0.5938628760975598,0.32927877190245347,False,0.7500306958886649,23.62078377846554,True,False,4,"H1,H2,OOS,CAGR",False
u56,V1u,10.0,band3-dg,gate,0.062122395259848195,0.656496494714766,-0.14551358300164574,0.6612687898419901,0.6556900199754405,0.7193257647884539,0.05019385916852559,0.5734271307565257,-0.13085395776429964,0.7044484702195719,0.4458690926756369,0.07206835543124734,0.7193257647884539,-0.1455135830016454,0.6912554277607738,0.786184040833698,0.8155521355895099,0.4315703282863584,0.4079472796058153,0.8408800494539596,0.42050705310756675,0.6381072933223647,0.5931206794760894,0.3355474810555098,False,0.7328635251331524,22.787689388814783,False,False,4,"H1,H2,OOS,CAGR",False
u56,V1u,10.0,band3-rw,gate,0.06553776027593372,0.676568440572967,-0.1362139229241568,0.6330690816917914,0.7177018083718305,0.774887069713669,0.04754023812741992,0.5433249907327191,-0.1304379725668554,0.6406627865129051,0.4471805884339653,0.08062280320732595,0.774887069713669,-0.13621392292415668,0.6617769439436978,0.8605372822977425,0.8785460433653912,0.4039890037817721,0.4303754049436271,0.7647408978521417,0.42174394802932114,0.6046097588257665,0.591235146725108,0.3178079433756247,False,0.7498925109129211,22.955990574429613,True,False,4,"H1,H2,OOS,CAGR",False
u56,V1u,10.0,abs12-dg,gate,0.0615358545387823,0.6568909235648656,-0.13621392292415646,0.6309788714023126,0.6826383904553907,0.7450062488279505,0.04614460864521974,0.5388417263027288,-0.13412650837374251,0.6480393689806282,0.4361064489804331,0.07440782599996476,0.7450062488279505,-0.1362139229241568,0.6595919486286929,0.8184956181833186,0.8446679752084941,0.4039890037817711,0.4040955657345776,0.773546113978634,0.41129973060361413,0.5996208010711948,0.6079541432417701,0.30847811767589595,False,0.7109711839242498,22.303267396158162,True,False,4,"H1,H2,OOS,CAGR",False
u56,V1u,10.0,abs12-rw,gate,0.06416194783581197,0.6610589089882151,-0.14598353397334585,0.6312021701178266,0.690230252516765,0.7494214357057343,0.04822869858921708,0.5429100111738232,-0.14598353397334585,0.6894040583340878,0.3962707278288361,0.07749304992217221,0.7494214357057343,-0.14559327024567947,0.6598253732987851,0.8275983963422524,0.8496737949128145,0.43296412872032075,0.42134067697076244,0.8229219640224892,0.37372995511334695,0.6041479713223363,0.661698387591411,0.32241032258274505,False,0.7498962551217799,23.00066333923166,False,False,4,"H1,H2,OOS,CAGR",False
u56,V1u,10.0,vol60-dg,gate,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.6818809824276346,0.6498314418932896,0.7135835570891119,0.05252287623428464,0.5961099815679317,-0.13035468667421723,0.7487267393415952,0.447100124213319,0.07167644913632909,0.7135835570891119,-0.15672092223908363,0.7128023240028931,0.7791595011124167,0.8090417754975505,0.464809528188836,0.41353813016904317,0.8937337565781406,0.4216680607950177,0.6633486740659049,0.5908576374309581,0.3511170312494265,False,0.749893462556593,23.235629037526,False,False,4,"H1,H2,OOS,CAGR",False
u56,V1u,10.0,vol60-rw,gate,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.6818809824276346,0.6498314418932896,0.7135835570891119,0.05252287623428464,0.5961099815679317,-0.13035468667421723,0.7487267393415952,0.447100124213319,0.07167644913632909,0.7135835570891119,-0.15672092223908363,0.7128023240028931,0.7791595011124167,0.8090417754975505,0.464809528188836,0.41353813016904317,0.8937337565781406,0.4216680607950177,0.6633486740659049,0.5908576374309581,0.3511170312494265,False,0.749893462556593,23.235629037526,False,False,4,"H1,H2,OOS,CAGR",False
u56,V1u,10.0,v1gate-dg,gate,0.061519793807876866,0.6521603817962626,-0.14051673107873974,0.663668405861618,0.6454536203790463,0.710019199890369,0.05035257708979257,0.575876828966793,-0.13611749021424646,0.7246596287644853,0.43067320806164544,0.07082486653664155,0.710019199890369,-0.14051673107873808,0.6937638594659898,0.7739104149539217,0.8050006035171565,0.41675045387819076,0.4039900976267568,0.8650055330276144,0.40617554468197425,0.6408333071619052,0.616978650579877,0.33660851520513935,False,0.7256651420904467,22.85023808049835,False,False,4,"H1,H2,OOS,CAGR",False
u56,V1u,10.0,v1gate-rw,gate,0.06453053483847215,0.6641804017269177,-0.13827796154480831,0.6409087934305884,0.6877921123353656,0.747063834691694,0.04925613582932131,0.5534299312214817,-0.13101770077431318,0.6769798109232875,0.43511284906621095,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.6699721640641244,0.8246750227334801,0.847000810521057,0.410110616669967,0.4237611255771681,0.8080914942026518,0.4103626488933969,0.6158544939954487,0.5938628760975598,0.32927877190245347,False,0.7495210220604044,23.58532168462946,False,False,4,"H1,H2,OOS,CAGR",False
u56,V1u,10.0,stop15,stop,0.06284059264454922,0.6616358516684776,-0.1619640125683378,0.6818809824276346,0.6476351645135902,0.711556444238919,0.05252287623428464,0.5961099815679317,-0.13035468667421723,0.7487267393415952,0.447100124213319,0.0714313855444102,0.711556444238919,-0.16196401256833803,0.7128023240028931,0.7765261253211726,0.806743489665203,0.4803597068591382,0.4126635605554354,0.8937337565781406,0.4216680607950177,0.6633486740659049,0.5908576374309581,0.3511170312494265,False,0.749644386202702,23.250672565144527,False,False,4,"H1,H2,OOS,CAGR",False
