panel,block,ya,yb,mom_overlap_yrs,mom_block,pick_n,pick_gross,pick_IS,margin_vs_n20,fwd_days,fwd_Sharpe,anchor_fwd_Sharpe,fwd_vs_anchor,fwd_best_Sharpe,fwd_best_n,fwd_regret
U56,2009-2013,2009,2013,5,True,80,0.625,1.0754736154500308,0.05947244776857907,756,0.7792859026358103,0.9058042905255813,-0.126518387889771,1.0189233021074207,10,0.23963739947161034
U56,2010-2014,2010,2014,4,True,80,0.75,0.9859627994826122,0.031151644215201335,755,1.1095494717425374,1.23072658061465,-0.12117710887211253,1.2307361412708875,20,0.12118666952835011
U56,2011-2015,2011,2015,3,True,20,0.75,1.008309573461631,0.0,754,1.0211339796793537,1.0211339796793537,0.0,1.0220845474282743,20,0.00095056774892055
U56,2012-2016,2012,2016,2,False,20,0.75,1.199550836973517,0.0,754,1.2933138008698197,1.2933138008698197,0.0,1.2933138008698197,20,0.0
U56,2013-2017,2013,2017,1,False,20,0.75,1.4161709183697793,0.0,756,0.9487745819429749,0.9487745819429749,0.0,0.9487745819429749,20,0.0
U56,2014-2018,2014,2018,0,False,20,0.75,0.9627837022743027,0.0,757,1.3303010248081106,1.3303010248081106,0.0,1.5521801312538588,40,0.22187910644574815
U56,2015-2019,2015,2019,0,False,20,0.75,1.1470100177448175,0.0,756,0.643540225149618,0.643540225149618,0.0,0.7392715909026905,40,0.0957313657530725
U56,2016-2020,2016,2020,0,False,20,0.375,1.080397210425437,0.0,753,0.9059775247558748,0.9069589107082899,-0.000981385952415148,0.9598915711440084,40,0.053914046388133574
U56,2017-2021,2017,2021,0,False,40,0.375,1.3092101349183425,0.08564128549161021,753,0.8067229814912491,0.8891263170867022,-0.0824033355954531,0.9126468691444259,10,0.10592388765317684
U56,2018-2022,2018,2022,0,False,20,0.75,0.7669181922539504,0.0,752,1.502913602372998,1.502913602372998,0.0,1.6050871408246183,80,0.10217353845162025
U56,2019-2023,2019,2023,0,False,40,0.375,1.0880941884449042,0.07025296018372318,672,1.4551337756852967,1.4218627054402273,0.03327107024506937,1.5221911374508994,80,0.06705736176560273
U56,2020-2024,2020,2024,0,False,40,0.375,1.0896133060694448,0.06317034660729437,420,1.2657914672062232,1.2991233420390287,-0.03333187483280553,1.325818905918926,80,0.060027438712702885
U56,2021-2025,2021,2025,0,False,40,0.75,1.1234893634106202,0.03669118165231988,170,1.6476339815630259,1.7188373544699886,-0.07120337290696277,1.7188373544699886,20,0.07120337290696277
B136,2009-2013,2009,2013,5,True,20,0.75,1.1969110366016946,0.0,756,0.6975110020285791,0.6975110020285791,0.0,0.881567045528263,10,0.18405604349968396
B136,2010-2014,2010,2014,4,True,ALL,0.75,1.1307659118171012,0.02526692174104861,755,1.1681713508033682,1.1197858229437785,0.048385527859589716,1.2926709805265604,10,0.12449962972319217
B136,2011-2015,2011,2015,3,True,40,0.75,1.0592328799602193,0.003542845002854289,754,1.0501784089224049,0.9104080817700076,0.13977032715239723,1.050996569812515,40,0.000818160890110109
B136,2012-2016,2012,2016,2,False,10,0.75,1.3308337585946275,0.11478155443144344,754,1.0052329951869639,1.0651636970633034,-0.05993070187633953,1.3144695955547911,80,0.3092366003678273
B136,2013-2017,2013,2017,1,False,ALL,0.75,1.512467014580272,0.21688159030473142,756,0.6647574349996762,0.6388961012699796,0.025861333729696567,0.7026343610980286,80,0.03787692609835236
B136,2014-2018,2014,2018,0,False,40,0.75,0.9194591069710495,0.14484059183512332,757,1.0128228779026793,0.9197617197558545,0.09306115814682481,1.2645014184006569,ALL,0.25167854049797755
B136,2015-2019,2015,2019,0,False,40,0.75,1.0555204332593107,0.10769607627448541,756,0.4044955543678352,0.3684003286856767,0.036095225682158505,0.5147026164530629,80,0.11020706208522774
B136,2016-2020,2016,2020,0,False,80,0.375,0.9923059355266312,0.12429776459963271,753,0.8132288656091813,0.4523037072457417,0.3609251583634396,0.8132288656091813,80,0.0
