panel,estimator,book,b_is,dd_is,b_oos,dd_oos,res_is,res_oos
U56,OLSD,"('MOMVS', 40, 0.5)",0.26771885582414084,-0.06422748372559917,0.2618140873536854,-0.09500566350435857,0.005098109854027491,0.008412936411073324
U56,OLSD,"('MOMVS', 40, 0.75)",0.4025949007486399,-0.09568820076713858,0.3932748274168146,-0.13935585930990724,0.0027277103668603836,0.003999846570757581
U56,OLSD,"('MOMVS', 40, 1.0)",0.5382261426783912,-0.12672167572264736,0.5251606605942795,-0.18174673767702088,0.0009474352678494891,0.001675215300625893
U56,OLSD,"('MOMVS', 'ALL', 0.25)",0.15558488919527727,-0.03429495464349219,0.16776488245397456,-0.059335366130360945,0.010845375350662052,0.015511562423553046
U56,OLSD,"('MOMVS', 'ALL', 0.5)",0.3120056693944898,-0.06808543016943547,0.3366915563087635,-0.11600190957294798,0.010792026166501323,0.01016408557722373
U56,OLSD,"('MOMVS', 'ALL', 0.75)",0.46933691110682346,-0.10137653584932804,0.5069044158676169,-0.17012391013010708,0.011434416869880532,0.0077518883087334955
U56,OLSD,"('MOMVS', 'ALL', 1.0)",0.6276577647789127,-0.13417269152800437,0.6785374776965867,-0.22181808476366927,0.012785198932287217,0.00819896720918692
U56,OLSD,"('MADIST', 5, 0.25)",0.19344071571549679,-0.05595067370982798,0.22032792984379806,-0.08764805777203477,-0.0026455282707007893,0.00316725794031808
U56,OLSD,"('MADIST', 5, 0.5)",0.38804381328356713,-0.10980707829731373,0.44175657300324006,-0.1661917256529406,-0.014529572914739095,-0.008107511398332795
U56,OLSD,"('MADIST', 5, 0.75)",0.5840334647223874,-0.16162276961495736,0.6646023307488089,-0.23696694312947209,-0.02407384975757698,-0.011183318109995594
U56,OLSD,"('MADIST', 5, 1.0)",0.7816431016028613,-0.21144937209269332,0.889194045280135,-0.30106057555998145,-0.031279636271476674,-0.007047126960905259
U56,OLSD,"('MADIST', 10, 0.25)",0.18501032145565313,-0.044390008279561854,0.20694952754528712,-0.07050028762353466,0.007096853962836873,0.016250737335665788
U56,OLSD,"('MADIST', 10, 0.5)",0.37104235939224123,-0.0873952994604672,0.4150333384587122,-0.1357063358939048,0.0042153005582858255,0.014259495266053801
U56,OLSD,"('MADIST', 10, 0.75)",0.5582386010883292,-0.12905085669089023,0.6244615934405126,-0.1961435285656985,0.002934578747840949,0.01744554408297755
U56,OLSD,"('MADIST', 10, 1.0)",0.746749048088557,-0.16938729294292598,0.8354550678880843,-0.252270028319426,0.003256428173021131,0.02541779155171997
U56,OLSD,"('MADIST', 20, 0.25)",0.1687949423981481,-0.03894121724039401,0.18211729531345736,-0.06790812540395263,0.00904828172810835,0.011298993370636223
U56,OLSD,"('MADIST', 20, 0.5)",0.33842113810560964,-0.0765606335579313,0.3653089829567339,-0.13170169031328438,0.008014160460054348,0.003158133883821329
U56,OLSD,"('MADIST', 20, 0.75)",0.5089683165768614,-0.11292226975649067,0.5497223883958583,-0.19167301722567842,0.008436458595483948,-0.0007893359371320685
U56,OLSD,"('MADIST', 20, 1.0)",0.6805322039172256,-0.1480872651442221,0.7355137481681806,-0.2480891182213678,0.010274683211627361,-0.0007629643049571477
U56,OLSD,"('MADIST', 40, 0.25)",0.13605436924356273,-0.032402631323007136,0.13238734110928643,-0.04722520132857244,0.008525319610688906,0.016874209625838174
U56,OLSD,"('MADIST', 40, 0.5)",0.2727317978598773,-0.06436279351279905,0.2651045073225259,-0.09235192913087598,0.0060440007780648425,0.012066283679649875
U56,OLSD,"('MADIST', 40, 0.75)",0.4100888518160291,-0.09588674743316605,0.398194650685829,-0.13548934320824102,0.004145473078894166,0.009360980024573917
U56,OLSD,"('MADIST', 40, 1.0)",0.5481845666855554,-0.1269805089438717,0.5317018634790607,-0.17674007929342106,0.0028364535562958038,0.00866905793881112
U56,OLSD,"('MADIST', 'ALL', 0.25)",0.1561258431769194,-0.033818968087936385,0.16782664266310912,-0.05933536613036117,0.011438035872429433,0.015530324861794509
U56,OLSD,"('MADIST', 'ALL', 0.5)",0.31308391682087044,-0.06716402792679754,0.3368151234165915,-0.11600190957294776,0.011945986830118716,0.010201624637758477
U56,OLSD,"('MADIST', 'ALL', 0.75)",0.47094881025924673,-0.10003892754088006,0.5070898320895731,-0.17012391013010708,0.01311968260137844,0.007808216816395791
U56,OLSD,"('MADIST', 'ALL', 1.0)",0.6297997335330128,-0.1324472516577465,0.678784784834781,-0.2218180847636695,0.01497262262838453,0.008274097863245705
U56,OLSD,"('LOWVOL', 5, 0.25)",0.012707992811829088,-0.01802554129104128,0.035351980266801496,-0.044585644336856856,-0.0037011674535513926,-0.009965083771390958
U56,OLSD,"('LOWVOL', 5, 0.5)",0.0254973445411975,-0.03589793952513343,0.07083316797253289,-0.08820756391312112,-0.018815134393708785,-0.042807998509437784
U56,OLSD,"('LOWVOL', 5, 0.75)",0.03837152428500416,-0.0536177541319236,0.10644807470383467,-0.1308097956610309,-0.033758221841802626,-0.07459060225748347
U56,OLSD,"('LOWVOL', 5, 1.0)",0.05133377628918377,-0.07118554197538296,0.1422017998598714,-0.172343522474251,-0.048530286936774934,-0.10526252873759456
U56,OLSD,"('LOWVOL', 10, 0.25)",0.06895182941052236,-0.02552630411310075,0.08208004232869438,-0.043726067420741144,0.0009288455641470357,0.0050902413598925
U56,OLSD,"('LOWVOL', 10, 0.5)",0.13808221772546242,-0.0509266457494052,0.16448508262205724,-0.08665063200676604,-0.009561324663554742,-0.012800090004221942
U56,OLSD,"('LOWVOL', 10, 0.75)",0.2074025411460851,-0.0761870626891945,0.24723336485887887,-0.12873127043866817,-0.01987060463601579,-0.02974222005296745
U56,OLSD,"('LOWVOL', 10, 1.0)",0.2769244814944396,-0.10129297809036708,0.3303443155428815,-0.16992578504363098,-0.029981897953912803,-0.045688049440242184
U56,OLSD,"('LOWVOL', 20, 0.25)",0.11887614622112844,-0.02858906024366825,0.1258776844180179,-0.048316502157297214,0.008633859429493893,0.013805308116091562
U56,OLSD,"('LOWVOL', 20, 0.5)",0.23816086037997927,-0.05712965408301007,0.2528758782845039,-0.09527817395343485,0.005820815773032617,0.0054250433879761695
U56,OLSD,"('LOWVOL', 20, 0.75)",0.35788489258464035,-0.0856042833932299,0.38108737399180825,-0.14091468669136742,0.0031684895832304744,-0.0012614673374563845
U56,OLSD,"('LOWVOL', 20, 1.0)",0.4780802448062097,-0.1139934427559296,0.5106130670466209,-0.18525463092195305,0.0007032885234478231,-0.006252163067948346
U56,OLSD,"('LOWVOL', 40, 0.25)",0.12886703326196733,-0.033006239151773475,0.1216837964985173,-0.04157337320615084,0.0063715337188601714,0.019274355191789994
U56,OLSD,"('LOWVOL', 40, 0.5)",0.25832093933865485,-0.06553165409627382,0.24373187602495228,-0.0817668646594436,0.0017669792839690585,0.016158451180647126
U56,OLSD,"('LOWVOL', 40, 0.75)",0.38841027370651504,-0.09758335651396977,0.36617990300269193,-0.12062525411719915,-0.002226812262182798,0.01449915117191905
U56,OLSD,"('LOWVOL', 40, 1.0)",0.519186083779089,-0.12916795152244664,0.48906430485518676,-0.15819233424400236,-0.0056054360355820565,0.014263728967478323
U56,OLSD,"('LOWVOL', 'ALL', 0.25)",0.1561258431769194,-0.033818968087936385,0.16782664266310912,-0.05933536613036117,0.011438035872429433,0.015530324861794509
U56,OLSD,"('LOWVOL', 'ALL', 0.5)",0.31308391682087044,-0.06716402792679754,0.3368151234165915,-0.11600190957294776,0.011945986830118716,0.010201624637758477
U56,OLSD,"('LOWVOL', 'ALL', 0.75)",0.47094881025924673,-0.10003892754088006,0.5070898320895731,-0.17012391013010708,0.01311968260137844,0.007808216816395791
U56,OLSD,"('LOWVOL', 'ALL', 1.0)",0.6297997335330128,-0.1324472516577465,0.678784784834781,-0.2218180847636695,0.01497262262838453,0.008274097863245705
U56,OLSM,"('MOM', 5, 0.25)",0.20230835148977713,-0.05766647346812137,0.22333306599454547,-0.10078758658197307,-0.008791880334229542,-0.007384472692456068
U56,OLSM,"('MOM', 5, 0.5)",0.40665531400468546,-0.11347489310774717,0.4454571935330034,-0.1910823830566759,-0.025363252995360908,-0.028486343334100495
U56,OLSM,"('MOM', 5, 0.75)",0.6131421880230802,-0.16749814389020545,0.6664434649639308,-0.27242453500135344,-0.03973856834197376,-0.04099001807824565
U56,OLSM,"('MOM', 5, 1.0)",0.8218728939454705,-0.2198053473452951,0.8863536210289239,-0.3460670057986601,-0.05196699395110632,-0.04612922771628508
U56,OLSM,"('MOM', 10, 0.25)",0.19510294294626443,-0.0452149547856916,0.21509822372055298,-0.0838328807423131,0.0022761142182517527,0.007005033062793237
U56,OLSM,"('MOM', 10, 0.5)",0.39150439195508596,-0.0892350627813685,0.42948583118233474,-0.16098636975112746,-0.004032579883317011,-0.0033655000059394924
U56,OLSM,"('MOM', 10, 0.75)",0.5892537881019555,-0.13209341830817234,0.6432024054786318,-0.23215156185759167,-0.008920699635182189,-0.007956766810125526
U56,OLSM,"('MOM', 10, 1.0)",0.7883974078293282,-0.17382190987957946,0.856276903752096,-0.29792749355108394,-0.012411247923530766,-0.0073587835249339095
U56,OLSM,"('MOM', 20, 0.25)",0.19244520488094802,-0.04109108325441524,0.1850517566121976,-0.06909296829938238,0.005889668434105599,0.01238530054858658
U56,OLSM,"('MOM', 20, 0.5)",0.38585262913771023,-0.08069761547948473,0.3697261993510537,-0.13402050140971788,0.003419661744611613,0.004984904005073149
U56,OLSM,"('MOM', 20, 0.75)",0.5802506991987436,-0.11889266083518346,0.5540371935358702,-0.1950685554733962,0.002551357700063678,0.0013507702217986362
U56,OLSM,"('MOM', 20, 1.0)",0.7756664873180161,-0.15574540737439457,0.7379917629532331,-0.25249895232371633,0.0032207664422946314,0.001223265314831412
U56,OLSM,"('MOM', 40, 0.25)",0.1613057192057845,-0.03348758716816502,0.13512362869044162,-0.04803662484681959,0.0075140129475331635,0.01788874891245451
U56,OLSM,"('MOM', 40, 0.5)",0.3232792771320841,-0.06646946122562514,0.270217303357165,-0.09390962456331675,0.005632988266116218,0.014098195237806227
U56,OLSM,"('MOM', 40, 0.75)",0.4859341814578071,-0.09895309237285255,0.405283067313951,-0.13773258035634883,0.0043810331064645935,0.012348991142140747
U56,OLSM,"('MOM', 40, 1.0)",0.6492825963419673,-0.1309456946472225,0.5403224656942291,-0.1796121942232679,0.00375326909439469,0.01253491594593481
U56,OLSM,"('MOM', 'ALL', 0.25)",0.1814961635234803,-0.03429495464349219,0.15569828066110483,-0.059335366130360945,0.010583450894025313,0.012999128437280127
U56,OLSM,"('MOM', 'ALL', 0.5)",0.3638900959780715,-0.06808543016943547,0.31143586836754367,-0.11600190957294798,0.01181477950080076,0.004845727060835109
U56,OLSM,"('MOM', 'ALL', 0.75)",0.5472006608891105,-0.10137653584932804,0.46721638294041046,-0.17012391013010708,0.013721482286223857,-0.0007497594677666197
U56,OLSM,"('MOM', 'ALL', 1.0)",0.7314477854983108,-0.13417269152800437,0.623043073810153,-0.22181808476366927,0.016302965672851916,-0.0039030358943375754
U56,OLSM,"('MOMVS', 5, 0.25)",0.1359955686795692,-0.03404151645982467,0.13378420752824158,-0.05372998228734571,0.002100233756428968,0.011778154181399061
U56,OLSM,"('MOMVS', 5, 0.5)",0.2723611631041905,-0.06756327294853115,0.26724776499297737,-0.10501140390009178,-0.005237706888678528,0.0020713878544670883
U56,OLSM,"('MOMVS', 5, 0.75)",0.4091056403880488,-0.1005830998377153,0.4003954278753629,-0.15396113541936485,-0.012000967919464006,-0.005402091333456316
U56,OLSM,"('MOMVS', 5, 1.0)",0.5462357035775398,-0.13311802722321975,0.5332311217587644,-0.20068875755341542,-0.018205292367146853,-0.010750641249133414
U56,OLSM,"('MOMVS', 10, 0.25)",0.14984317105413764,-0.033428044070216045,0.15024045390792665,-0.04651127683054157,0.0053726104831686855,0.0241230737413647
U56,OLSM,"('MOMVS', 10, 0.5)",0.3002697764629265,-0.06601954674640309,0.300300143677559,-0.0912811260249271,0.0016648049786950891,0.02609766919522763
U56,OLSM,"('MOMVS', 10, 0.75)",0.45131015021112997,-0.09783444828402077,0.4501876374721585,-0.13437531045479256,-0.0011485485668634998,0.029694289390524264
U56,OLSM,"('MOMVS', 10, 1.0)",0.6029889808961197,-0.1289244635319896,0.599903824438299,-0.17585634520537496,-0.003114424498125573,0.0348506962162195
U56,OLSM,"('MOMVS', 20, 0.25)",0.16691242231933973,-0.038412634462745676,0.16503278681247133,-0.06392073782968521,0.0036655193279061457,0.011321508358535223
U56,OLSM,"('MOMVS', 20, 0.5)",0.3345247838845545,-0.07556696251223671,0.32984166264699283,-0.12450876305263592,-0.001305241987966721,0.0020723829148234785
U56,OLSM,"('MOMVS', 20, 0.75)",0.5028563336887111,-0.1115236796966157,0.494438506926264,-0.18194885885285428,-0.004940299743977111,-0.004094862138466326
U56,OLSM,"('MOMVS', 20, 1.0)",0.6719260603604251,-0.14633753968501084,0.6588283805990158,-0.2364136904656261,-0.007290761566738746,-0.007351315522379637
U56,OLSM,"('MOMVS', 40, 0.25)",0.15973171816551635,-0.03233371712086908,0.13435969038409032,-0.048590979573922666,0.008365656076449082,0.017096423069119376
U56,OLSM,"('MOMVS', 40, 0.5)",0.32010730182495944,-0.06422748372559917,0.2686566298755012,-0.09500566350435857,0.007265908784777994,0.012515997653563038
U56,OLSM,"('MOMVS', 40, 0.75)",0.48113916363730264,-0.09568820076713858,0.40289220716413904,-0.13935585930990724,0.0067252242663761175,0.009980945688623843
U56,OLSM,"('MOMVS', 40, 1.0)",0.6428388773913452,-0.12672167572264736,0.5370667509477807,-0.18174673767702088,0.006740017349172955,0.009386198879071744
U56,OLSM,"('MOMVS', 'ALL', 0.25)",0.1814961635234803,-0.03429495464349219,0.15569828066110483,-0.059335366130360945,0.010583450894025313,0.012999128437280127
U56,OLSM,"('MOMVS', 'ALL', 0.5)",0.3638900959780715,-0.06808543016943547,0.31143586836754367,-0.11600190957294798,0.01181477950080076,0.004845727060835109
U56,OLSM,"('MOMVS', 'ALL', 0.75)",0.5472006608891105,-0.10137653584932804,0.46721638294041046,-0.17012391013010708,0.013721482286223857,-0.0007497594677666197
U56,OLSM,"('MOMVS', 'ALL', 1.0)",0.7314477854983108,-0.13417269152800437,0.623043073810153,-0.22181808476366927,0.016302965672851916,-0.0039030358943375754
U56,OLSM,"('MADIST', 5, 0.25)",0.23921058805987627,-0.05595067370982798,0.21122937144593068,-0.08764805777203477,9.587701647661984e-06,0.0019846866016208775
U56,OLSM,"('MADIST', 5, 0.5)",0.48090564433711697,-0.10980707829731373,0.42138225568274135,-0.1661917256529406,-0.007438491746539405,-0.011095165647264732
U56,OLSM,"('MADIST', 5, 0.75)",0.7252057355461266,-0.16162276961495736,0.6305266628421843,-0.23696694312947209,-0.012345660237869649,-0.016720713822442224
U56,OLSM,"('MADIST', 5, 1.0)",0.972243281550132,-0.21144937209269332,0.8387277157332969,-0.30106057555998145,-0.01473811601374811,-0.01595853715780854
U56,OLSM,"('MADIST', 10, 0.25)",0.20692900014265328,-0.044390008279561854,0.21007673115513056,-0.07050028762353466,0.005371804346280047,0.018773402760636132
U56,OLSM,"('MADIST', 10, 0.5)",0.41557704187310157,-0.0873952994604672,0.41961277849837414,-0.1357063358939048,0.0024294185034033633,0.018839021930639216
U56,OLSM,"('MADIST', 10, 0.75)",0.6259982159399629,-0.12905085669089023,0.6286415823333901,-0.1961435285656985,0.001177229106397698,0.02351548746882562
U56,OLSM,"('MADIST', 10, 1.0)",0.8382495737563601,-0.16938729294292598,0.8371855923041697,-0.252270028319426,0.001595577732965786,0.03235162988614465
U56,OLSM,"('MADIST', 20, 0.25)",0.18967719764471097,-0.03894121724039401,0.1845057783965797,-0.06790812540395263,0.007508044140522564,0.013400068132530085
U56,OLSM,"('MADIST', 20, 0.5)",0.38047854988344554,-0.0765606335579313,0.36863169864657613,-0.13170169031328438,0.00652475653865095,0.006962771922985722
U56,OLSM,"('MADIST', 20, 0.75)",0.5724314023191174,-0.11292226975649067,0.5523907383887527,-0.19167301722567842,0.007020350787669105,0.0042334283508889126
U56,OLSM,"('MADIST', 20, 1.0)",0.7655599965128962,-0.1480872651442221,0.7357860802659383,-0.2480891182213678,0.008938342247461983,0.004946016747302773
U56,OLSM,"('MADIST', 40, 0.25)",0.16201500299176347,-0.032402631323007136,0.13432872370867152,-0.04722520132857244,0.008735159714684866,0.018452555019403447
U56,OLSM,"('MADIST', 40, 0.5)",0.3247089205018409,-0.06436279351279905,0.26863215963791426,-0.09235192913087598,0.008014164507825133,0.01516210940921825
U56,OLSM,"('MADIST', 40, 0.75)",0.48809546766161926,-0.09588674743316605,0.4029112790755747,-0.13548934320824102,0.007862370700161103,0.013853402798896769
U56,OLSM,"('MADIST', 40, 1.0)",0.6521862842028004,-0.1269805089438717,0.537166904831882,-0.17674007929342106,0.008275997398840357,0.014424055765739713
U56,OLSM,"('MADIST', 'ALL', 0.25)",0.18110154336997802,-0.033818968087936385,0.15587711336078316,-0.05933536613036117,0.01098366568712833,0.013054835837743306
U56,OLSM,"('MADIST', 'ALL', 0.5)",0.363104398292924,-0.06716402792679754,0.31179286196672745,-0.11600190957294776,0.01258531844405994,0.00495693259219715
U56,OLSM,"('MADIST', 'ALL', 0.75)",0.5460275982392809,-0.10003892754088006,0.46775089869479985,-0.17012391013010708,0.014833848615375372,-0.0005832547779792974
U56,OLSM,"('MADIST', 'ALL', 1.0)",0.7298913677759515,-0.1324472516577465,0.6237544714521875,-0.2218180847636695,0.0177295548308761,-0.0036814314931023495
U56,OLSM,"('LOWVOL', 5, 0.25)",0.02277334271469562,-0.01802554129104128,0.028503671439739774,-0.044585644336856856,-0.0036238049439409354,-0.011872992113627426
U56,OLSM,"('LOWVOL', 5, 0.5)",0.04556944942670073,-0.03589793952513343,0.05708906640807281,-0.08820756391312112,-0.017119079588929276,-0.04659039899299837
U56,OLSM,"('LOWVOL', 5, 0.75)",0.068390840286313,-0.0536177541319236,0.08575402015731684,-0.1308097956610309,-0.030456915749585894,-0.08026333503242601
U56,OLSM,"('LOWVOL', 5, 1.0)",0.09123666847704058,-0.07118554197538296,0.11449803322456906,-0.172343522474251,-0.043638032888719064,-0.1128431387111028
U56,OLSM,"('LOWVOL', 10, 0.25)",0.07808168679338395,-0.02552630411310075,0.07629210930240593,-0.043726067420741144,-0.0005047079539911917,0.003872954299366481
U56,OLSM,"('LOWVOL', 10, 0.5)",0.15632033659365704,-0.0509266457494052,0.15261582078624758,-0.08665063200676604,-0.010882298383395148,-0.015276341176863675
U56,OLSM,"('LOWVOL', 10, 0.75)",0.23471577819452294,-0.0761870626891945,0.22897111317149815,-0.12873127043866817,-0.02108985822593948,-0.033571872869024494
U56,OLSM,"('LOWVOL', 10, 1.0)",0.31326704807865186,-0.10129297809036708,0.3053617701259595,-0.16992578504363098,-0.03111299564630844,-0.0509702644703145
U56,OLSM,"('LOWVOL', 20, 0.25)",0.13786096118103802,-0.02858906024366825,0.11110924756963662,-0.048316502157297214,0.007910867516859502,0.01012825564984008
U56,OLSM,"('LOWVOL', 20, 0.5)",0.2761748353977633,-0.05712965408301007,0.22213093355217525,-0.09527817395343485,0.005928182410921454,-0.0022495311393845863
U56,OLSM,"('LOWVOL', 20, 0.75)",0.4149470998961433,-0.0856042833932299,0.3330696653568156,-0.14091468669136742,0.00409947821954329,-0.013327999567416565
U56,OLSM,"('LOWVOL', 20, 1.0)",0.5541796589648774,-0.1139934427559296,0.4439294243697893,-0.18525463092195305,0.002444626007199968,-0.02313449996071648
U56,OLSM,"('LOWVOL', 40, 0.25)",0.15099606175681476,-0.033006239151773475,0.12208784948605221,-0.04157337320615084,0.006015784127161611,0.020291281379294313
U56,OLSM,"('LOWVOL', 40, 0.5)",0.3025941057732522,-0.06553165409627382,0.24419886069675742,-0.0817668646594436,0.0025989964982586766,0.018136062650963486
U56,OLSM,"('LOWVOL', 40, 0.75)",0.45480542711532645,-0.09758335651396977,0.3663323022677036,-0.12062525411719915,-0.00022632206397887877,0.017322933102631832
U56,OLSM,"('LOWVOL', 40, 1.0)",0.6076394506044539,-0.12916795152244664,0.4884864181993046,-0.15819233424400236,-0.0024649669993407064,0.017807553065881665
U56,OLSM,"('LOWVOL', 'ALL', 0.25)",0.18110154336997802,-0.033818968087936385,0.15587711336078316,-0.05933536613036117,0.01098366568712833,0.013054835837743306
U56,OLSM,"('LOWVOL', 'ALL', 0.5)",0.363104398292924,-0.06716402792679754,0.31179286196672745,-0.11600190957294776,0.01258531844405994,0.00495693259219715
U56,OLSM,"('LOWVOL', 'ALL', 0.75)",0.5460275982392809,-0.10003892754088006,0.46775089869479985,-0.17012391013010708,0.014833848615375372,-0.0005832547779792974
U56,OLSM,"('LOWVOL', 'ALL', 1.0)",0.7298913677759515,-0.1324472516577465,0.6237544714521875,-0.2218180847636695,0.0177295548308761,-0.0036814314931023495
U56,DOWN,"('MOM', 5, 0.25)",0.19364221837451084,-0.05766647346812137,0.23441941820907197,-0.10078758658197307,0.0008252485609744342,-0.00240634403619229
U56,DOWN,"('MOM', 5, 0.5)",0.3890280840188326,-0.11347489310774717,0.47067273233857687,-0.1910823830566759,-0.010561756126896069,-0.019494815645959118
U56,DOWN,"('MOM', 5, 0.75)",0.5863904058605683,-0.16749814389020545,0.7090545558132503,-0.27242453500135344,-0.0197142402064385,-0.026971094955229813
U56,DOWN,"('MOM', 5, 1.0)",0.7859715494460039,-0.2198053473452951,0.9498748355453419,-0.3460670057986601,-0.02664622285669538,-0.02599210405118474
U56,DOWN,"('MOM', 10, 0.25)",0.179189791399385,-0.0452149547856916,0.20790488161061163,-0.0838328807423131,0.009990975542940615,0.006332469522667236
U56,DOWN,"('MOM', 10, 0.5)",0.359634464203332,-0.0892350627813685,0.41700868582936934,-0.16098636975112746,0.006995368782421463,-0.006027342078763737
U56,DOWN,"('MOM', 10, 0.75)",0.5414468922082388,-0.13209341830817234,0.6274612328180065,-0.23215156185759167,0.005472476704617701,-0.011980930359606429
U56,DOWN,"('MOM', 10, 1.0)",0.7247405781410897,-0.17382190987957946,0.8394186282687174,-0.29792749355108394,0.005416215895704873,-0.012078960322649934
U56,DOWN,"('MOM', 20, 0.25)",0.15686315267596634,-0.04109108325441524,0.18079070870588385,-0.06909296829938238,0.009038835664996948,0.012670684163299653
