panel,family,fast,slow,turn_fast,turn_slow,turn_ratio,d0_Sharpe,d10_Sharpe,be_Sharpe_60,be_Sharpe_200,be_Sharpe_IS,d0_Sharpe_IS,ratio_IS,be_Sharpe_OOS,d0_Sharpe_OOS,ratio_OOS,d0_CAGR,d10_CAGR,be_CAGR_60,be_CAGR_200,be_CAGR_IS,d0_CAGR_IS,be_CAGR_OOS,d0_CAGR_OOS,cost_relevant,be,sensitive,is_sens,oos_sens
U56,CAD_v2,v2 cadence D,v2 cadence M,2.464998504012502,1.2338600285030952,1.997794277364678,0.0367202642864537,0.017618170450341974,19.237841796875006,19.237841796875006,,-0.020559227323401208,1.967473715405872,42.523974609375,0.08222156512543743,2.0221876566188963,-0.0036981417339718714,-0.0050290031932673784,,,,-0.006650406127425734,,-0.0012305921295554523,True,19.237841796875006,True,False,False
U56,CAD_v2,v2 cadence D,v2 cadence Q,2.464998504012502,0.8359046839053447,2.9488990209936796,0.22144441571555862,0.1962855136570517,,88.411669921875,24.879833984375004,0.06034444802579153,2.923459562616994,,0.33850351354818864,2.96912274488004,0.005500175344740343,0.0037286491261598886,31.159228515625,31.159228515625,,-0.0005787088884099401,58.033349609374994,0.010567192506848455,True,,False,True,False
U56,CAD_v2,v2 cadence W,v2 cadence M,1.773555812069992,1.2338600285030952,1.4374043822633995,0.03766979282455152,0.029012101123776945,43.640087890625,43.640087890625,8.659619140625,0.007736050270562345,1.4416378886767873,,0.060862241459861854,1.4339984583343757,-0.0019814615019027038,-0.0025658063208833237,,,,-0.0038765447861748292,,-0.0003989940685411586,True,43.640087890625,False,True,False
U56,CAD_v2,v2 cadence W,v2 cadence Q,1.773555812069992,0.8359046839053447,2.121720150895606,0.22239394425365644,0.20767944433048668,,152.19594726562502,,0.08863972561975508,2.1421226817323453,,0.31714418988261306,2.1055006565920906,0.007216855576809511,0.006191845998543943,,70.99379882812501,21.745263671875005,0.002195152452840965,,0.011398790567862749,True,,False,False,False
U56,CAD_v2,v2 cadence M,v2 cadence Q,1.2338600285030952,0.8359046839053447,1.476077419184331,0.18472415142910492,0.17866734320670974,,,,0.08090367534919274,1.4858951048369715,,0.2562819484227512,1.468272608213039,0.009198317078712215,0.008757652319427267,,,,0.006071697239015794,,0.011797784636403907,True,,False,False,False
U56,BAND_v2,v2 band 0.00,v2 band 0.05,3.1327106349295484,1.4160931866924853,2.2122206817804844,0.04782519296790211,0.02237052988048238,18.774365234375,18.774365234375,7.053759765625,0.018451359738807627,2.257041414700878,28.635791015625003,0.07140966634944967,2.177267165759442,0.0005534937981541699,-0.0013049366348845126,2.973681640625,2.973681640625,,-0.0005529852524370771,7.929736328125,0.0014786673257445315,True,18.774365234375,True,True,False
U56,BAND_v2,v2 band 0.00,v2 band 0.08,3.1327106349295484,1.125063222352518,2.7844751945397523,0.051909841338520835,0.022106097501172428,17.406396484375,17.406396484375,,-0.03662284828295759,2.9075890942837628,41.48881835937499,0.12060414061977487,2.6923157664848243,-0.0012192624150437759,-0.0033904373611022276,,,,-0.006047734339016619,12.952783203125001,0.0028055019453736563,True,17.406396484375,True,False,False
U56,BAND_v2,v2 band 0.03,v2 band 0.05,1.773555812069992,1.4160931866924853,1.252428744617025,0.06172343138651759,0.05640239693384008,,115.51420898437499,,0.047530988786409045,1.2781330761504124,,0.07304507259477377,1.2323831829869156,0.0036214807262420212,0.0032280892726848087,,93.247021484375,,0.0029268851147621344,,0.004201843514237913,True,,False,False,False
U56,BAND_v2,v2 band 0.03,v2 band 0.08,1.773555812069992,1.125063222352518,1.576405464895981,0.06580807975713632,0.05613796455453013,,67.826416015625,,-0.007543219235356169,1.6465297309357572,,0.12223954686509897,1.5239125110992535,0.0018487245130440755,0.0011425885464670937,26.240771484375006,26.240771484375006,,-0.002567863971817408,,0.005528678133867038,True,,False,False,False
U56,BAND_v2,v2 band 0.05,v2 band 0.08,1.4160931866924853,1.125063222352518,1.2586787644977149,0.004084648370618726,-0.00026443237930995345,9.392431640624999,9.392431640624999,,-0.055074208021765214,1.2882302802888979,,0.049194474270325195,1.2365573728503507,-0.0017727562131979457,-0.002085500726217715,,,,-0.005494749086579542,43.91440429687499,0.0013268346196291247,True,9.392431640624999,True,False,False
