panel,book,cost,arm,kind,gross,IS_gross,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,lad_m,lad_gross,lad_gap,lad_CAGR,lad_Sharpe,lad_MaxDD,lad_OOS_Sharpe,lad_floor_only,lad_pass4b,lad_fail4b,d_Sharpe,d_MaxDD,d_CAGR,d_OOS_Sharpe,IS_lad_m,IS_lad_gross,IS_lad_gap,IS_lad_Sharpe,IS_lad_MaxDD,IS_d_Sharpe,IS_d_MaxDD,IS_lad_floor_only,m_H1,m_H2,m_OOS,m_DD,m_CAGR,pass4b,fail4b,n_fail,floor_only,IS_floor_only,IS_admit_phi70,IS_admit_phi00,TO,pass4a_v1,pass4a_v2,pareto
u56,V1u,10.0,control,ctl,0.749893462556593,0.7501706437126926,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.6818809824276346,0.6498314418932896,0.5961099815679317,0.05252287623428464,-0.13035468667421723,0.07167644913632909,0.7135835570891119,-0.15672092223908363,1.0,0.749893462556593,0.0,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.7135835570891119,False,False,"H1,H2,OOS,CAGR",0.0,0.0,0.0,0.0,1.0,0.7501706437126926,0.0,0.5961099815679317,-0.13035468667421723,0.0,0.0,False,-0.2747390501760568,-0.1841844957491524,-0.1684272100931723,0.045582489461306386,-0.04362254240721797,False,"H1,H2,OOS,CAGR",4,False,False,False,False,23.235629037526,False,False,False
u56,V1u,10.0,g200-dg,gate,0.7256651420904467,0.7315656436432931,0.061519793807876866,0.6521603817962626,-0.14051673107873974,0.663668405861618,0.6454536203790463,0.575876828966793,0.05035257708979257,-0.13611749021424646,0.07082486653664155,0.710019199890369,-0.14051673107873808,0.9676654876761362,0.7256651421023932,1.1946443834176534e-11,0.06105139297276696,0.6629048039119037,-0.1519936901273099,0.7137908427005383,False,False,"H1,H2,OOS,CAGR",-0.010744422115641084,0.011476959048570157,0.0004684008351099056,-0.0037716428101692845,0.9751819355609598,0.7315656436493413,6.048161971250465e-12,0.5960736356776538,-0.12724414376454818,-0.02019680671086077,-0.008873346449698283,False,-0.2929516267420734,-0.18856231726339567,-0.17199156729191523,0.061786680621649825,-0.04507652109808935,False,"H1,H2,OOS,CAGR",4,False,False,False,False,22.85023808049835,False,False,False
u56,V1u,10.0,g200-rw,gate,0.7500306958886649,0.7501658422826472,0.06636733955682628,0.6798954117666615,-0.13827796154480831,0.6409087934305884,0.7170424490159388,0.5534299312214817,0.04925613582932131,-0.13101770077431318,0.08069826783516665,0.7741172142433231,-0.13827796154480798,1.0001831526011093,0.7500306958885913,7.360778653264788e-14,0.06298463717389002,0.6628045353987851,-0.1567476362374708,0.7135823756235098,False,False,"H1,H2,OOS,CAGR",0.017090876367876318,0.018469674692662474,0.0033827023829362535,0.06053483861981335,0.9999935950494989,0.7501658422826487,1.5543122344752192e-15,0.5961099724644774,-0.13035388473848042,-0.04268004124299574,-0.0006638160358327649,False,-0.31571123917310306,-0.11697348862650314,-0.10789355293896108,0.06402545015558125,-0.04022897534913994,False,"H1,H2,OOS,CAGR",4,False,False,False,False,23.62078377846554,False,False,False
u56,V1u,10.0,band3-dg,gate,0.7328635251331524,0.7441114900238089,0.062122395259848195,0.656496494714766,-0.14551358300164574,0.6612687898419901,0.6556900199754405,0.5734271307565257,0.05019385916852559,-0.13085395776429964,0.07206835543124734,0.7193257647884539,-0.1455135830016454,0.9772721078388825,0.7328635251417648,8.612333068924727e-12,0.061623419343256325,0.6628754638589575,-0.15340044911012096,0.713729534186063,False,False,"H1,H2,OOS,CAGR",-0.006378969144191449,0.007886866108475221,0.0004989759165918706,0.005596230602390895,0.9919173293082687,0.7441114900258669,2.05790939844519e-12,0.5960983108497728,-0.1293423536203363,-0.02267118009324709,-0.001511604143963341,False,-0.2953512427617013,-0.17832591766700145,-0.16268500239383032,0.05678982869874383,-0.04447391964611802,False,"H1,H2,OOS,CAGR",4,False,False,False,False,22.787689388814783,False,False,False
u56,V1u,10.0,band3-rw,gate,0.7498925109129211,0.7501641920269951,0.06553776027593372,0.676568440572967,-0.1362139229241568,0.6330690816917914,0.7177018083718305,0.5433249907327191,0.04754023812741992,-0.1304379725668554,0.08062280320732595,0.774887069713669,-0.13621392292415668,0.999998729929621,0.7498925109129215,4.440892098500626e-16,0.06297369715680912,0.6628051123578992,-0.15672073698859823,0.7135835652819186,False,False,"H1,H2,OOS,CAGR",0.01376332821506776,0.020506814064441437,0.0025640631191246044,0.06130350443175048,0.999991393662494,0.7501641920269974,2.220446049250313e-15,0.5961099693356102,-0.13035360911237504,-0.05278497860289111,-8.436345448037397e-05,False,-0.3235509509119,-0.11631412927061147,-0.10712369746861516,0.06608948877623277,-0.041058554630032496,False,"H1,H2,OOS,CAGR",4,False,False,False,False,22.955990574429613,False,False,False
u56,V1u,10.0,abs12-dg,gate,0.7109711839242498,0.7098265309718716,0.0615358545387823,0.6568909235648656,-0.13621392292415646,0.6309788714023126,0.6826383904553907,0.5388417263027288,0.04614460864521974,-0.13412650837374251,0.07440782599996476,0.7450062488279505,-0.1362139229241568,0.9480560570799104,0.7109711839424577,1.8207879648457492e-11,0.05988142894891091,0.6629638715431284,-0.1491161641536446,0.7139151894967749,False,False,"H1,H2,OOS,CAGR",-0.006072947978262855,0.012902241229488132,0.0016544255898713889,0.03109105933117562,0.9461841444815373,0.7098265309840003,1.2128631432517523e-11,0.5960289771093579,-0.12360175526061279,-0.05718725080662912,-0.010524753113129726,False,-0.32564116120137887,-0.15137754718705132,-0.1370045183543337,0.06608948877623311,-0.04506046036718392,False,"H1,H2,OOS,CAGR",4,False,False,False,False,22.303267396158162,False,False,False
u56,V1u,10.0,abs12-rw,gate,0.7498962551217799,0.7501793753760532,0.06416194783581197,0.6610589089882151,-0.14598353397334585,0.6312021701178266,0.690230252516765,0.5429100111738232,0.04822869858921708,-0.14598353397334585,0.07749304992217221,0.7494214357057343,-0.14559327024567947,1.0000037269772741,0.7498962551217785,1.4432899320127035e-15,0.06297399358696953,0.6628050967250039,-0.15672146584997304,0.7135835330476024,False,False,"H1,H2,OOS,CAGR",-0.0017461877367888068,0.010737931876627194,0.0011879542488424377,0.035837902658131915,1.0000116477532186,0.7501793753760501,3.1086244689504383e-15,0.596109998123035,-0.13035614503718418,-0.0531999869492118,-0.015627388936161668,False,-0.3254178624858648,-0.14378568512567702,-0.13258933147654994,0.05631987772704372,-0.042434367070154244,False,"H1,H2,OOS,CAGR",4,False,False,False,False,23.00066333923166,False,False,False
u56,V1u,10.0,vol60-dg,gate,0.749893462556593,0.7501706437126926,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.6818809824276346,0.6498314418932896,0.5961099815679317,0.05252287623428464,-0.13035468667421723,0.07167644913632909,0.7135835570891119,-0.15672092223908363,1.0,0.749893462556593,0.0,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.7135835570891119,False,False,"H1,H2,OOS,CAGR",0.0,0.0,0.0,0.0,1.0,0.7501706437126926,0.0,0.5961099815679317,-0.13035468667421723,0.0,0.0,False,-0.2747390501760568,-0.1841844957491524,-0.1684272100931723,0.045582489461306386,-0.04362254240721797,False,"H1,H2,OOS,CAGR",4,False,False,False,False,23.235629037526,False,False,False
u56,V1u,10.0,vol60-rw,gate,0.749893462556593,0.7501706437126926,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.6818809824276346,0.6498314418932896,0.5961099815679317,0.05252287623428464,-0.13035468667421723,0.07167644913632909,0.7135835570891119,-0.15672092223908363,1.0,0.749893462556593,0.0,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.7135835570891119,False,False,"H1,H2,OOS,CAGR",0.0,0.0,0.0,0.0,1.0,0.7501706437126926,0.0,0.5961099815679317,-0.13035468667421723,0.0,0.0,False,-0.2747390501760568,-0.1841844957491524,-0.1684272100931723,0.045582489461306386,-0.04362254240721797,False,"H1,H2,OOS,CAGR",4,False,False,False,False,23.235629037526,False,False,False
u56,V1u,10.0,v1gate-dg,gate,0.7256651420904467,0.7315656436432931,0.061519793807876866,0.6521603817962626,-0.14051673107873974,0.663668405861618,0.6454536203790463,0.575876828966793,0.05035257708979257,-0.13611749021424646,0.07082486653664155,0.710019199890369,-0.14051673107873808,0.9676654876761362,0.7256651421023932,1.1946443834176534e-11,0.06105139297276696,0.6629048039119037,-0.1519936901273099,0.7137908427005383,False,False,"H1,H2,OOS,CAGR",-0.010744422115641084,0.011476959048570157,0.0004684008351099056,-0.0037716428101692845,0.9751819355609598,0.7315656436493413,6.048161971250465e-12,0.5960736356776538,-0.12724414376454818,-0.02019680671086077,-0.008873346449698283,False,-0.2929516267420734,-0.18856231726339567,-0.17199156729191523,0.061786680621649825,-0.04507652109808935,False,"H1,H2,OOS,CAGR",4,False,False,False,False,22.85023808049835,False,False,False
