panel,arm,pick_N,pick_target,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,anchor_OOS_CAGR,anchor_OOS_Sharpe,anchor_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD,oos_cap,oos_floor,keep4b_oos,dSharpe_vs_anchor,dCAGR_pp_vs_anchor,dMaxDD_pp_vs_anchor
U56,STACK,15,0.06,1.2103796219685627,0.12311970257752303,1.2443887176531023,-0.10662935334631551,0.15124239469981537,1.1946624691617433,-0.1638148264272492,0.1527838188994346,0.8747033226162612,-0.3371726770846233,0.09466489117832899,1.2780694840193234,-0.12054947716248854,-0.20230360625077395,0.10694867322960422,True,0.04972624849135898,-2.8122692122292348,5.718547308093369
U56,STACK_SELF,15,0.06,1.204249335602743,0.12551098449979303,1.1870210397618113,-0.13015942439771,0.15124239469981537,1.1946624691617433,-0.1638148264272492,0.1527838188994346,0.8747033226162612,-0.3371726770846233,0.09466489117832899,1.2780694840193234,-0.12054947716248854,-0.20230360625077395,0.10694867322960422,True,-0.007641429399932065,-2.573141020002234,3.3655402029539205
U56,SELECTION,30,,1.1825229818592577,0.11910812078213429,1.133600397144856,-0.1731379324329072,0.15124239469981537,1.1946624691617433,-0.1638148264272492,0.1527838188994346,0.8747033226162612,-0.3371726770846233,0.09466489117832899,1.2780694840193234,-0.12054947716248854,-0.20230360625077395,0.10694867322960422,True,-0.06106207201688729,-3.213427391768109,-0.9323106005658
U56,EXPOSURE,15,0.08,1.1826672550829613,0.13584801748553366,1.2112961752669396,-0.1440656725373014,0.15124239469981537,1.1946624691617433,-0.1638148264272492,0.1527838188994346,0.8747033226162612,-0.3371726770846233,0.09466489117832899,1.2780694840193234,-0.12054947716248854,-0.20230360625077395,0.10694867322960422,True,0.01663370610519621,-1.5394377214281718,1.9749153889947801
B136,STACK,15,0.1,1.2907997572369951,0.13064037322148803,1.0373836432717938,-0.15541031614541467,0.1411337130037582,1.0454439699700835,-0.15970390874891405,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019,-0.20229571984435804,0.10731999078643406,True,-0.00806032669828971,-1.0493339782270183,0.42935926034993743
B136,STACK_SELF,15,0.1,1.2810120891437642,0.13154069582528383,1.0287682298333556,-0.16320343555078065,0.1411337130037582,1.0454439699700835,-0.15970390874891405,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019,-0.20229571984435804,0.10731999078643406,True,-0.0166757401367279,-0.9593017178474383,-0.34995268018666037
B136,SELECTION,15,,1.2537311304988337,0.13577629355515275,0.9740533915445903,-0.226295233929522,0.1411337130037582,1.0454439699700835,-0.15970390874891405,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019,-0.20229571984435804,0.10731999078643406,False,-0.07139057842549323,-0.535741944860546,-6.659132518060796
B136,EXPOSURE,15,0.06,1.1828725238851465,0.09908113642149807,1.0056434060353325,-0.11331102635143497,0.1411337130037582,1.0454439699700835,-0.15970390874891405,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019,-0.20229571984435804,0.10731999078643406,False,-0.039800563934750954,-4.205257658226014,4.639288239747907
SMALL663,STACK,40,0.08,0.8328042732307843,0.043930788139329824,0.428285358668364,-0.22261018989278836,0.06404742177739209,0.46534120664844825,-0.33350849240419755,0.15331706161492242,0.8768941923019906,-0.3371726770846233,0.044697858575210914,0.6517830906127121,-0.12176044561639543,-0.20230360625077395,0.10732194313044569,False,-0.03705584798008427,-2.0116633638062265,11.08983025114092
SMALL663,STACK_SELF,40,0.08,0.8067923010917836,0.04958430798954816,0.4604180372850311,-0.22410331692225338,0.06404742177739209,0.46534120664844825,-0.33350849240419755,0.15331706161492242,0.8768941923019906,-0.3371726770846233,0.044697858575210914,0.6517830906127121,-0.12176044561639543,-0.20230360625077395,0.10732194313044569,False,-0.004923169363417135,-1.4463113787843929,10.940517548194418
SMALL663,SELECTION,40,,0.8024076597257351,0.062462834814290824,0.5063039644167608,-0.2956451946643831,0.06404742177739209,0.46534120664844825,-0.33350849240419755,0.15331706161492242,0.8768941923019906,-0.3371726770846233,0.044697858575210914,0.6517830906127121,-0.12176044561639543,-0.20230360625077395,0.10732194313044569,False,0.040962757768312597,-0.15845869631012643,3.786329773981445
SMALL663,EXPOSURE,15,0.06,0.6255454393130183,0.03350397429443319,0.36184529488470996,-0.22696777024118953,0.06404742177739209,0.46534120664844825,-0.33350849240419755,0.15331706161492242,0.8768941923019906,-0.3371726770846233,0.044697858575210914,0.6517830906127121,-0.12176044561639543,-0.20230360625077395,0.10732194313044569,False,-0.10349591176373829,-3.0543447482958896,10.654072216300802
