panel,mech,phase,canonical,CAGR,Sharpe,MaxDD,IS_CAGR,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,H1,H2,turn,dist_qe
U56,CAND20,0,0,0.13389329851988063,0.9853001140682632,-0.27192088620070154,0.13454250025202086,1.1074841489784304,0.1333589250836893,0.9129793295311472,-0.2719208862007013,1.2248782974327717,0.8162517369278627,2.6950697420897396,59.0
U56,CAND20,1,0,0.14033957215871617,1.0285840618339248,-0.2679193041746464,0.13249787946097702,1.110031059712476,0.14683838149853057,0.9870767717547074,-0.2679193041746468,1.2349391191852126,0.8918038141088491,2.6966988169076234,58.0
U56,CAND20,2,0,0.14098490461715207,1.0335324782542001,-0.26594391035790954,0.12963870252784848,1.090070231935765,0.15041463321686788,1.00835346467886,-0.26594391035790976,1.2195086084227948,0.9122143602567969,2.690836841250931,57.0
U56,CAND20,3,0,0.14909156494376252,1.0842686221987048,-0.2659646437297106,0.1383388373961847,1.1458273225922198,0.15802323828347165,1.0548298171299582,-0.26596464372971074,1.2615534444775174,0.9676038800093609,2.6965981149703544,56.0
U56,CAND20,4,0,0.15215622618065971,1.1037651255112775,-0.2639272950470143,0.14410326467461254,1.1831081561912613,0.15883081605634053,1.0617968294915014,-0.2639272950470145,1.3009210411920973,0.970133380860267,2.653388865302339,55.0
U56,CAND20,5,0,0.14602149888321203,1.0616375985302295,-0.26465298876959265,0.14784763712131999,1.2132352302553984,0.14451975800089167,0.9732270166118029,-0.26465298876959276,1.322602047554789,0.8816419489264262,2.6364655706066737,54.0
U56,CAND20,6,0,0.14850243628038862,1.075917327507937,-0.2640919452762479,0.1452564249073418,1.190124624812175,0.1511826077211902,1.0115457493702833,-0.2640919452762486,1.286548196979508,0.9330414849555786,2.6365677399663103,53.0
U56,CAND20,7,0,0.14628485588273832,1.067798768669433,-0.25926441970063474,0.13556006833113798,1.1285329576595664,0.1551933090874711,1.0390623872693885,-0.25926441970063496,1.2418159658848018,0.953299726439459,2.7002941588632776,52.0
U56,CAND20,8,0,0.15013412956563066,1.08764247918005,-0.26431892752751485,0.14033852363221477,1.1605447471881993,0.1582644880595876,1.0515202733858533,-0.26431892752751485,1.261651438383155,0.9746887910556853,2.6552745603094348,51.0
U56,CAND20,9,0,0.14877470038550178,1.0789422531488804,-0.2567432617825668,0.13218279962683543,1.1037106341942513,0.16262144366693376,1.0747441155455928,-0.2567432617825669,1.2071661770250084,1.001101698725492,2.653975849784872,50.0
U56,CAND20,10,0,0.1501742481071795,1.0895007433061783,-0.25714744792438016,0.13161997695928584,1.1000201041006166,0.16568290231473015,1.0944837229679967,-0.2571474479243805,1.2105941514156113,1.0165708900561816,2.6395161964091423,49.0
U56,CAND20,11,0,0.1512960294086798,1.097754829295449,-0.2587281853243292,0.13757210894540783,1.1381765312402194,0.16272264972761663,1.0820692784370092,-0.25872818532432906,1.2460274851797917,1.0019263066399735,2.6188191076931644,48.0
U56,CAND20,12,0,0.1457294738171515,1.0638444462605845,-0.26247004910013927,0.1333227611700396,1.111682475522453,0.15604898651683774,1.0435492269859334,-0.2624700491001396,1.2293390467749048,0.9558478549935739,2.6088239073650596,47.0
