panel,book,cadence,window,leg,S0,S10,S25,S50,slope_per_bp,intercept,r2,share_S0_over_S10,bucket
B136,BAND03_G075,M,IS,MaxDD,0.011198315076238141,0.011094132496200393,0.01093796334104935,0.010677960533431174,-1.0406666493204141e-05,0.01119823452471035,0.9999998556169131,1.0093907820258528,PATH
B136,BAND03_G075,M,OOS,CAGR,0.0033926124953147507,0.003385811345538281,0.003375647327413356,0.003358807505328354,-6.759470708397084e-07,0.0033925835436540287,0.9999955822638626,1.0020087208300699,PATH
B136,BAND03_G075,M,OOS,Sharpe,0.12977191217170347,0.12755971404827515,0.12422049572968641,0.11860375233076659,-0.0002234468216358969,0.12978721352987072,0.9999889215669173,1.0173424512584837,PATH
B136,BAND03_G075,M,OOS,MaxDD,0.05231869260864597,0.052144487903263204,0.0518831808451905,0.05144766908173515,-1.7420470538211496e-05,0.05231869260864568,1.0,1.003340807674743,PATH
B136,BAND03_G075,Q,FULL,CAGR,0.0055144292247735205,0.005507061665563917,0.005496036448191299,0.0054777306267437265,-7.338661247096465e-07,0.005514409146468195,0.9999981966402253,1.0013378385166218,PATH
B136,BAND03_G075,Q,FULL,Sharpe,0.06540936056975422,0.06529388660541402,0.06511920198494192,0.0648241404172154,-1.171037320155701e-05,0.06541049282486446,0.9999774820999984,1.0017685264324674,PATH
B136,BAND03_G075,Q,FULL,MaxDD,0.0011794509339775328,0.0011794509339774217,0.0011794509339779768,0.0011794509339776438,0.0,0.0011794509339775328,1.0,1.0000000000000941,PATH
B136,BAND03_G075,Q,IS,CAGR,0.00515361531547609,0.005153036261260624,0.005152190212521335,0.005150840097754017,-5.5413064786539636e-08,0.00515359799937973,0.9997648195858018,1.0001123714614273,PATH
B136,BAND03_G075,Q,IS,Sharpe,0.05691675717861533,0.05695378676051699,0.05701232414237545,0.057117205629963586,4.020924260066973e-06,0.05691457378734141,0.999304606125095,0.9993498310822182,PATH
B136,BAND03_G075,Q,IS,MaxDD,0.0036461047086182585,0.0036449861202955125,0.003643308237812448,0.0036405117670061937,-1.1185883223803105e-07,0.003646104708618161,1.0,1.0003068841103449,PATH
B136,BAND03_G075,Q,OOS,CAGR,0.006196673466349889,0.006187827287939873,0.006174574166189828,0.006152528625799736,-8.828313898181504e-07,0.006196661053603465,0.9999995237090407,1.0014296097803597,PATH
B136,BAND03_G075,Q,OOS,Sharpe,0.07236721406212177,0.07213484043807905,0.07178653767866461,0.07120724777933352,-2.3198141883802566e-05,0.0723669205045805,0.9999995610820476,1.00322137849937,PATH
B136,BAND03_G075,Q,OOS,MaxDD,0.0011794509339779768,0.0011794509339774217,0.0011794509339777548,0.0011794509339776438,0.0,0.0011794509339779768,1.0,1.0000000000004707,PATH
B136,BAND03_G075,W,FULL,CAGR,0.004551410559371805,0.004551807747775527,0.004552371883872475,0.004553228207618387,3.622483483696812e-08,0.004551434821919262,0.9989214960435266,0.999912740514158,PATH
B136,BAND03_G075,W,FULL,Sharpe,0.04942043061793133,0.04967357324614885,0.05006338689370593,0.050739259270479176,2.6417307649310275e-05,0.04941279471951847,0.9998000454551766,0.9949038772193192,PATH
B136,BAND03_G075,W,FULL,MaxDD,0.016896803817891493,0.017024928221913815,0.017216935510508957,0.01753646974148859,1.2792591792409612e-05,0.016896941747362004,0.9999997198586763,0.9924743057737297,PATH
B136,BAND03_G075,W,IS,CAGR,0.006064593944453911,0.006063734197537807,0.006062421782799143,0.006060173964020477,-8.849190545226182e-08,0.006064611425193694,0.9999060819199552,1.0001417850598486,PATH
B136,BAND03_G075,W,IS,Sharpe,0.07474295974055978,0.07482648330621333,0.0749584250680686,0.07519528270260945,9.07322644827082e-06,0.07473798164233703,0.9992830135093357,0.9988837699974252,PATH
B136,BAND03_G075,W,IS,MaxDD,0.011845515325392797,0.01260518297549651,0.013741820650605252,0.015628598493686807,7.565006167001432e-05,0.011847715550807533,0.9999979624965402,0.939733707033016,PATH
B136,BAND03_G075,W,OOS,CAGR,0.00490630366793221,0.004876753693900282,0.00483262269187934,0.004759585783008502,-2.93357226001452e-06,0.00490615486970539,0.999993806490757,1.006059353390943,PATH
B136,BAND03_G075,W,OOS,Sharpe,0.05185508153697116,0.05155609114842474,0.0511474685154627,0.0505723868326825,-2.5492426225768177e-05,0.05182447106568283,0.9965397352553673,1.0057993222893034,PATH
B136,BAND03_G075,W,OOS,MaxDD,0.016896803817892492,0.017024928221913593,0.017216935510508957,0.017536469741488703,1.2792591792398625e-05,0.016896941747362466,0.9999997198586776,0.9924743057738014,PATH
B136,EWELIG,D,FULL,CAGR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
B136,EWELIG,D,FULL,Sharpe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
B136,EWELIG,D,FULL,MaxDD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
B136,EWELIG,D,IS,CAGR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
B136,EWELIG,D,IS,Sharpe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
B136,EWELIG,D,IS,MaxDD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
B136,EWELIG,D,OOS,CAGR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
B136,EWELIG,D,OOS,Sharpe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
B136,EWELIG,D,OOS,MaxDD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
B136,EWELIG,M,FULL,CAGR,0.007667824052425942,0.007661488951230977,0.007651998020977269,0.007636211018382966,-6.322131864138356e-07,0.00766781504096558,0.9999995104952751,1.0008268759813257,PATH
B136,EWELIG,M,FULL,Sharpe,0.17564803603320756,0.1740428188794637,0.17159050185976477,0.16739017190127548,-0.0001653361437630565,0.17568127522339277,0.9999037133808479,1.0092231162657481,PATH
B136,EWELIG,M,FULL,MaxDD,0.08147783030474531,0.08118803674999653,0.08075334641787313,0.08002886253100028,-2.8979355474901046e-05,0.08147783030474545,1.0,1.003569412026074,PATH
B136,EWELIG,M,IS,CAGR,0.008907815591906898,0.00895917549021763,0.009035910913284706,0.009162994130627489,5.102337682740513e-06,0.008908049355750946,0.9999949451291388,0.9942673409660508,PATH
B136,EWELIG,M,IS,Sharpe,0.10050264655232732,0.10175148564883607,0.10361044672317477,0.10666572682582987,0.00012320237439165016,0.10051452598171942,0.9999769405327188,0.9877265762898172,PATH
B136,EWELIG,M,IS,MaxDD,0.014963429286776408,0.014927378967940719,0.014723920831425041,0.014271776163112593,-1.4363078714361748e-05,0.015026841734993876,0.9654061667883497,1.0024150468017938,PATH
B136,EWELIG,M,OOS,CAGR,0.009281111495181626,0.009237122217375493,0.009171372138681688,0.009062410077635974,-4.373081209510568e-06,0.009280931957920794,0.9999959411241874,1.004762227539156,PATH
B136,EWELIG,M,OOS,Sharpe,0.24523390745206008,0.24165653262434061,0.23625012871456752,0.22714475105441123,-0.0003619432245893598,0.24526262348386874,0.9999852916195221,1.0148035510932394,PATH
B136,EWELIG,M,OOS,MaxDD,0.08147783030474531,0.08118803674999586,0.08075334641787268,0.08002886253100117,-2.8979355474878623e-05,0.08147783030474492,1.0,1.0035694120260823,PATH
B136,EWELIG,Q,FULL,CAGR,0.0036721974876647856,0.0036845024653300307,0.0037029315155439058,0.0037335708905974485,1.2273529093404738e-06,0.003672219340460556,0.9999992361317755,0.9966603421273209,PATH
B136,EWELIG,Q,FULL,Sharpe,0.04452515560657033,0.044595103315904105,0.04470269329189358,0.044888721649489316,7.282028774539718e-06,0.04452317535450537,0.9998243078604959,0.9984314935019148,PATH
B136,EWELIG,Q,FULL,MaxDD,0.0023264626389679632,0.0023264626389686294,0.0023264626389686294,0.0023264626389685183,0.0,0.0023264626389679632,1.0,0.9999999999997137,PATH
B136,EWELIG,Q,IS,CAGR,0.0038614825024088084,0.003869970749192042,0.003882705087607352,0.00390393419685231,8.490418561648356e-07,0.0038614809945716247,0.999999992411572,0.9978066379997819,PATH
B136,EWELIG,Q,IS,Sharpe,0.07038380302379732,0.07032330669004205,0.07022245740322697,0.070027277594227,-7.171501971833078e-06,0.07039160559472478,0.9971513317230071,1.0008602600844967,PATH
B136,EWELIG,Q,IS,MaxDD,0.01383051091031462,0.014294865991609562,0.014990925482442297,0.016149762950867896,4.6383123275289925e-05,0.013830874964208683,0.9999998515263935,0.967515954219683,PATH
B136,EWELIG,Q,OOS,CAGR,0.004964922696055307,0.004947793731284733,0.004922134305639814,0.004879459247222551,-1.7091311114226146e-06,0.004964896531168331,0.9999994352707947,1.0034619399475504,PATH
B136,EWELIG,Q,OOS,Sharpe,0.041388814916504035,0.041257981598510796,0.04106964966878213,0.04077729247509543,-1.219824848777447e-05,0.041382647445088294,0.9993813801398278,1.0031711032126196,PATH
B136,EWELIG,Q,OOS,MaxDD,0.0023264626389688514,0.0023264626389684073,0.0023264626389682963,0.0023264626389679632,0.0,0.0023264626389688514,1.0,1.000000000000191,PATH
B136,EWELIG,W,FULL,CAGR,0.00687203406703385,0.00690562260022487,0.006955456479546429,0.00703706172359686,3.2983317530994117e-06,0.006872454167847137,0.9999609846693436,0.9951360601157199,PATH
B136,EWELIG,W,FULL,Sharpe,0.08831010533918127,0.08926507700173514,0.09069831617614577,0.09308464710135589,9.54928176898022e-05,0.0883103140286962,0.9999999512797554,0.9893018446336488,PATH
B136,EWELIG,W,FULL,MaxDD,0.02887562858997672,0.028486023120491977,0.02790272727246268,0.02604798414756615,-5.6782446610239736e-05,0.02903471777309197,0.9723329532739202,1.0136770748179473,PATH
B136,EWELIG,W,IS,CAGR,0.00778449837863926,0.00779285197401558,0.007805144127104535,0.007825001464015768,8.090976657874485e-07,0.007784680660545801,0.9998779545791835,0.99892804387865,PATH
B136,EWELIG,W,IS,Sharpe,0.09983241078724059,0.10020483323032636,0.10078148168009649,0.10178800144947131,3.918413737630246e-05,0.09981901886753725,0.9997223276628362,0.9962833884246907,PATH
B136,EWELIG,W,IS,MaxDD,0.01911614560044228,0.02015794429711537,0.021889903019653656,0.02418227325371991,0.00010173217622287403,0.019174757797996732,0.9972570906201798,0.9483182073867437,PATH
B136,EWELIG,W,OOS,CAGR,0.007078264683050062,0.00714998077339124,0.007256498293996216,0.007431234011611387,7.055110640245333e-06,0.007079073339407012,0.9999684033004217,0.9899697506029568,PATH
B136,EWELIG,W,OOS,Sharpe,0.0930925890994787,0.09452877877420618,0.09671337852929307,0.10042816738493465,0.0001468325654470335,0.09307053643122866,0.9999468278667484,0.9848068525442607,PATH
B136,EWELIG,W,OOS,MaxDD,0.02887562858997672,0.0284860231204922,0.02790272727246257,0.02693352994081777,-3.883746577783031e-05,0.028874773378716204,0.999998831723295,1.0136770748179393,PATH
B136,TOP20,D,FULL,CAGR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
B136,TOP20,D,FULL,Sharpe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
B136,TOP20,D,FULL,MaxDD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
B136,TOP20,D,IS,CAGR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
B136,TOP20,D,IS,Sharpe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
B136,TOP20,D,IS,MaxDD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
B136,TOP20,D,OOS,CAGR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
B136,TOP20,D,OOS,Sharpe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
B136,TOP20,D,OOS,MaxDD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
B136,TOP20,M,FULL,CAGR,0.018936645336132152,0.018832105736604987,0.018676184687732134,0.0185118392430057,-8.467899287545176e-06,0.018919136610729078,0.9850110398895692,1.0055511370310526,PATH
B136,TOP20,M,FULL,Sharpe,0.1085266065966477,0.1096195998269035,0.11116587305261927,0.11348431002794046,9.877360283290452e-05,0.10860015831582846,0.9986525189434695,0.9900292171109755,PATH
B136,TOP20,M,FULL,MaxDD,0.014249707732743033,0.014339080749818711,0.01447314027543134,0.014696572818120424,8.93730170754529e-06,0.014249707732743037,1.0,0.9937671724823219,PATH
B136,TOP20,M,IS,CAGR,0.012264460388206277,0.012322513078636188,0.012407519623159224,0.012543751241367085,5.5774388666857624e-06,0.01226604050692512,0.9998072824223152,0.9952888919606376,PATH
B136,TOP20,M,IS,Sharpe,0.07034061007945813,0.07145287412669754,0.0731189039890987,0.07587780729507476,0.00011073131388806164,0.07034450845246097,0.9999963012999871,0.9844335996160605,PATH
B136,TOP20,M,IS,MaxDD,0.017349526091089418,0.017110853991847752,0.016753854260784018,0.016161539870890085,-2.3755638469009452e-05,0.01734875087111927,0.9999974343397056,1.013948579033833,PATH
B136,TOP20,M,OOS,CAGR,0.028098603227577623,0.02782769499143556,0.027425282476552404,0.026765012157889068,-2.6655843815536224e-05,0.02809558489444381,0.9999691812029656,1.0097352021511463,PATH
B136,TOP20,M,OOS,Sharpe,0.15061019654770735,0.15042121715554324,0.1500994085882409,0.1494634967599061,-2.3088673540394878e-05,0.15063921407558276,0.9962317562483157,1.0012563346829504,PATH
B136,TOP20,M,OOS,MaxDD,0.0142497077327427,0.014339080749818378,0.014473140275431673,0.01469657281812009,8.937301707547078e-06,0.014249707732742829,1.0,0.9937671724823218,PATH
B136,TOP20,Q,FULL,CAGR,0.01502165044438386,0.014956383951488128,0.014859037379569173,0.014698260173245048,-6.465565633986779e-06,0.015021226256893767,0.9999896399075552,1.0043637882731165,PATH
B136,TOP20,Q,FULL,Sharpe,0.09374697760744677,0.09354199702656918,0.0932018221265365,0.0925480919331213,-2.4110142488385485e-05,0.09377206270129661,0.9974009722247229,1.002191321410632,PATH
B136,TOP20,Q,FULL,MaxDD,0.016381587132889286,0.016381587132889286,0.016381587132889397,0.01638158713288973,0.0,0.016381587132889286,1.0,1.0,PATH
B136,TOP20,Q,IS,CAGR,0.0026213247730322298,0.002549204330685617,0.002441662689647739,0.0023763345105523026,-4.8675579789182985e-06,0.0026005671830314856,0.9388442612131247,1.0282913540819285,PATH
B136,TOP20,Q,IS,Sharpe,0.03211668355962094,0.03164860122605395,0.030899893967830883,0.029534847065991965,-5.182367147729802e-05,0.03215125947376702,0.9989432976617757,1.014789984878752,PATH
B136,TOP20,Q,IS,MaxDD,0.015595442746536903,0.016360608605738736,0.017505557929762383,0.019406341563721563,7.620663049524871e-05,0.015597596813415859,0.999998074382831,0.9532312105471774,PATH
B136,TOP20,Q,OOS,CAGR,0.026680773242218736,0.026646985619001695,0.026596229640100555,0.026511439368297474,-3.38697911681942e-06,0.026680830273637022,0.9999993181615655,1.0012679716835569,PATH
B136,TOP20,Q,OOS,Sharpe,0.15114699081049798,0.1513461133793027,0.15159602767058233,0.1518804688589801,1.4471367908458772e-05,0.151184883611786,0.9836841402256434,0.9986843232088446,PATH
B136,TOP20,Q,OOS,MaxDD,0.01638158713288984,0.016381587132889952,0.016381587132889508,0.016381587132889508,0.0,0.01638158713288984,1.0,0.9999999999999932,PATH
B136,TOP20,W,FULL,CAGR,0.006945821983084466,0.006965787788895117,0.0069925304138167554,0.0070288839331322794,1.6483329436130783e-06,0.006948228954680376,0.9949356406533305,0.9971337332666836,PATH
B136,TOP20,W,FULL,Sharpe,0.046620104519775385,0.046902561579018065,0.04737038047689124,0.048258902372298795,3.295248012881263e-05,0.04658774703425859,0.9977249985007672,0.9939777903437786,PATH
B136,TOP20,W,FULL,MaxDD,0.043848056933584956,0.044172324665817886,0.04601673823710273,0.043447106670523095,-4.96407200878009e-06,0.04447654315694373,0.009022214849282895,0.9926590295012511,PATH
B136,TOP20,W,IS,CAGR,0.009150750328200896,0.009313914618028107,0.009548221822746727,0.009911820845081909,1.5179346047097803e-05,0.00915861580001358,0.9993585621953336,0.9824816635626669,PATH
B136,TOP20,W,IS,Sharpe,0.05005944212914826,0.053005338833316706,0.05737438751652979,0.06447842762665135,0.00028816601961867855,0.0501058711095146,0.9999330048454022,0.9444226417751566,PATH
B136,TOP20,W,IS,MaxDD,0.018849745553097597,0.019026701104612354,0.019290025117563836,0.019733348542534057,1.766617399718473e-05,0.018849548882011784,0.9999956903480715,0.9906996199424261,PATH
B136,TOP20,W,OOS,CAGR,0.010525604973795621,0.009979883154131564,0.009185547414953588,0.007924269963798025,-5.1928970510567515e-05,0.010507317000019258,0.9997034830041641,1.0546821852756998,PATH
B136,TOP20,W,OOS,Sharpe,0.07228485798858542,0.0689426270617044,0.06383866263117266,0.05512803256186877,-0.00034349382603065344,0.07234778886398417,0.9999223691421786,1.0484784388023056,PATH
B136,TOP20,W,OOS,MaxDD,0.0438480569335844,0.04417232466581822,0.04601673823710195,0.04344710667052176,-4.964072008803436e-06,0.04447654315694365,0.009022214849367272,0.992659029501231,PATH
U56,BAND03_G075,D,FULL,CAGR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,BAND03_G075,D,FULL,Sharpe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,BAND03_G075,D,FULL,MaxDD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,BAND03_G075,D,IS,CAGR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,BAND03_G075,D,IS,Sharpe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,BAND03_G075,D,IS,MaxDD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,BAND03_G075,D,OOS,CAGR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,BAND03_G075,D,OOS,Sharpe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,BAND03_G075,D,OOS,MaxDD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,BAND03_G075,M,FULL,CAGR,0.0016566582422263831,0.0016261036929201556,0.001595132854520065,0.0015852935899589582,-1.3664953493512475e-06,0.001644835121080104,0.8455036829334852,1.0187900374614842,PATH
U56,BAND03_G075,M,FULL,Sharpe,0.05594273526718396,0.05509408018099937,0.05381197476036248,0.05165227268075512,-8.58458372093975e-05,0.05594948976302491,0.9999853027634699,1.0154037436217562,PATH
U56,BAND03_G075,M,FULL,MaxDD,0.04328748434237417,0.043137361979743716,0.04291217843579831,0.04253687252922156,-1.5012236263051162e-05,0.04328748434237427,1.0,1.0034801006770175,PATH
U56,BAND03_G075,M,IS,CAGR,0.004310507530228769,0.004298856823746977,0.004281409723757124,0.004252408347473091,-1.1618663122989931e-06,0.004310485265437844,0.999999115243825,1.002710187140319,PATH
U56,BAND03_G075,M,IS,Sharpe,0.04652338927860877,0.04696790026737796,0.04762212885625483,0.04867823182255737,4.30458135196774e-05,0.04653318901890659,0.9998743512221424,0.9905358556324919,PATH
U56,BAND03_G075,M,IS,MaxDD,0.005821190923793185,0.005731624977009964,0.005597378717538071,0.005373908583641174,-8.945230767588134e-06,0.005821111954306846,0.9999998121878821,1.0156266237136027,PATH
U56,BAND03_G075,M,OOS,CAGR,0.00315057492741877,0.003196349989153857,0.0032648116936371263,0.003378380133439274,4.555290292080088e-06,0.0031507292672055542,0.9999972349333233,0.9856789582209661,PATH
U56,BAND03_G075,M,OOS,Sharpe,0.10135670983919498,0.10040786458423079,0.0989738366924462,0.09655645487488806,-9.604834918469361e-05,0.10136474391786474,0.9999833341229697,1.009449909714674,PATH
U56,BAND03_G075,M,OOS,MaxDD,0.04328748434237384,0.043137361979743494,0.042912178435798864,0.042536872529221226,-1.5012236263049894e-05,0.04328748434237416,1.0,1.0034801006770149,PATH
U56,BAND03_G075,Q,FULL,CAGR,0.006435781973450849,0.006424666443133553,0.006408028470594296,0.00638039258926737,-1.1076445567700813e-06,0.006435754815942881,0.9999985516253369,1.0017301334498347,PATH
U56,BAND03_G075,Q,FULL,Sharpe,0.07425880224148029,0.07410262755894026,0.07386884820746276,0.07348054066335163,-1.556326542392144e-05,0.07425842405806703,0.9999985669818527,1.002107545814294,PATH
U56,BAND03_G075,Q,FULL,MaxDD,0.0026276388041654997,0.0026276388041654997,0.0026276388041654997,0.0026276388041652776,0.0,0.0026276388041654997,1.0,1.0,PATH
U56,BAND03_G075,Q,IS,CAGR,0.0064892888963064,0.006469233191830348,0.006439217609667258,0.0063893727007882095,-1.9980484727323704e-06,0.006489236629693614,0.9999983512461359,1.0031001671884976,PATH
U56,BAND03_G075,Q,IS,Sharpe,0.08434855176988365,0.08415724351566012,0.08386658533759084,0.08337205546950865,-1.954496909030075e-05,0.08435143961632968,0.9999470758878102,1.0022732238632308,PATH
U56,BAND03_G075,Q,IS,MaxDD,0.010939955999992312,0.010915636744379675,0.010879212759461576,0.01081865234467494,-2.425850654958519e-06,0.01093991378854499,0.999999270460625,1.0022279282631092,PATH
U56,BAND03_G075,Q,OOS,CAGR,0.006391303366413359,0.006387603145077803,0.006382060475944584,0.0063728430807539205,-3.691746692099786e-07,0.0063912974787681265,0.9999993873497954,1.0005792816572219,PATH
U56,BAND03_G075,Q,OOS,Sharpe,0.06791482940264204,0.0677967478919056,0.0676221387917395,0.06733796465776687,-1.1527072571108375e-05,0.06791287047814953,0.9999300548522592,1.0017416987452659,PATH
U56,BAND03_G075,Q,OOS,MaxDD,0.0026276388041651666,0.0026276388041651666,0.0026276388041653886,0.0026276388041652776,0.0,0.0026276388041651666,1.0,1.0,PATH
U56,BAND03_G075,W,FULL,CAGR,0.0038013063756419108,0.0038121619695334896,0.0038283558851492927,0.0038551081972821866,1.075674080373835e-06,0.0038013750326937744,0.9999901920387805,0.9971523786296763,PATH
U56,BAND03_G075,W,FULL,Sharpe,0.049208589974083505,0.0494289296061623,0.0497603249636811,0.050314501486836916,2.2121685527235954e-05,0.049208000690237175,0.9999983883132182,0.9955422940809279,PATH
U56,BAND03_G075,W,FULL,MaxDD,0.01790739722951884,0.017983376319520183,0.018097280891652634,0.018286951045388133,7.590816688443511e-06,0.01790744651689052,0.9999998983959456,0.9957750375318081,PATH
U56,BAND03_G075,W,IS,CAGR,0.006320058992379307,0.006340101348285998,0.006370012790152257,0.006419461339769894,1.987430995720008e-06,0.006320175708987814,0.9999916963568594,0.9968387956586673,PATH
U56,BAND03_G075,W,IS,Sharpe,0.08706426489202657,0.08734280508450976,0.0877697985421857,0.08850457185645899,2.8842995066145095e-05,0.08705744644863964,0.9998671951968126,0.9968109543514926,PATH
U56,BAND03_G075,W,IS,MaxDD,0.022116869076731382,0.0220497537420965,0.022249277215512397,0.024514717519227625,4.9472930929930104e-05,0.021681354606130958,0.816106741758996,1.0030438133423119,PATH
U56,BAND03_G075,W,OOS,CAGR,0.004094719340193009,0.004055491739022532,0.003996886060773974,0.003899835942977825,-3.896713271957728e-06,0.004094538427770937,0.9999948102810285,1.0096727113984783,PATH
U56,BAND03_G075,W,OOS,Sharpe,0.05203836937432449,0.051834806261027655,0.05152762386072607,0.05101078249347757,-2.0559177780266793e-05,0.0520397780252196,0.9999887023956572,1.0039271510396266,PATH
U56,BAND03_G075,W,OOS,MaxDD,0.017907397229519062,0.01798337631951996,0.0180972808916533,0.01828695104538891,7.5908166884593026e-06,0.017907446516890545,0.9999998983959456,0.9957750375318327,PATH
U56,EWELIG,D,FULL,CAGR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,EWELIG,D,FULL,Sharpe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,EWELIG,D,FULL,MaxDD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,EWELIG,D,IS,CAGR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,EWELIG,D,IS,Sharpe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,EWELIG,D,IS,MaxDD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,EWELIG,D,OOS,CAGR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,EWELIG,D,OOS,Sharpe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,EWELIG,D,OOS,MaxDD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,ZERO
U56,EWELIG,M,FULL,CAGR,0.008890126240390428,0.008874415287525084,0.008850897528696278,0.008811830787334829,-1.5657118762757602e-06,0.008890088838357511,0.9999986253561789,1.0017703648472964,PATH
U56,EWELIG,M,FULL,Sharpe,0.18931159428547617,0.18791276184200034,0.1857629606886183,0.18204807328572103,-0.00014547787823229722,0.18935025243789025,0.9998315410193251,1.007444052387735,PATH
U56,EWELIG,M,FULL,MaxDD,0.0680022686094115,0.06771692305626609,0.06728890472654747,0.06657554084368533,-2.8534555314524157e-05,0.0680022686094112,1.0,1.004213799745572,PATH
U56,EWELIG,M,IS,CAGR,0.015027251579524226,0.015119460127219764,0.015257214173804545,0.01548531911139861,9.15908730105026e-06,0.015027680642839466,0.9999947152205987,0.9939013333201273,PATH
U56,EWELIG,M,IS,Sharpe,0.1902460524520445,0.19227297569297508,0.19529449061778303,0.20027215114730856,0.00020044341437878025,0.1902619949219787,0.9999842153196772,0.9894580960552294,PATH
U56,EWELIG,M,IS,MaxDD,0.018404745391845667,0.018445153245670975,0.018505741564703637,0.018606659488561883,4.038186835787894e-06,0.018404763452435045,0.9999999517828575,0.9978092969309001,PATH
U56,EWELIG,M,OOS,CAGR,0.006142228995397625,0.00616700358635347,0.006204030078325262,0.006265380848879731,2.4624885993557792e-06,0.0061423329945027106,0.9999957040881038,0.9959827182506158,PATH
