panel,book,gross,treat,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_CAGR,SPY_Sharpe,SPY_MaxDD,SPY_OOS_Sharpe,keep4b,leg_H1,leg_H2,leg_DD,leg_CAGR,leg_OOS,keep4a
U56,v2band,0.5,INCL,0.05719859436086572,1.199844322358388,-0.0811756754706493,1.234190767455468,1.1724424508369555,0.062649841109361,1.2752253002244605,-0.08117567547064919,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.872122672456382,False,True,True,True,False,True,False
U56,v2band,0.5,ZERO,0.0562681511447638,1.2070352015432197,-0.07866572941291161,1.2395302991020507,1.1813044231628598,0.06169648025594787,1.2840258864827323,-0.0786657294129115,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.872122672456382,False,True,True,True,False,True,True
U56,v2band,0.5,DROP,0.05733457831336031,1.2069523833304314,-0.08009405329976271,1.2393478094170267,1.1812076685592574,0.06284216286869282,1.2840012516468895,-0.08009405329976294,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.872122672456382,False,True,True,True,False,True,True
U56,v2band,0.75,INCL,0.08613208348721235,1.199806892667932,-0.12054945176473186,1.2348551724631611,1.171836142861671,0.09447597045404743,1.2746660728287855,-0.12054945176473153,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.872122672456382,False,True,True,True,False,True,False
U56,v2band,0.75,ZERO,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.2401878344811152,1.1807056442784336,0.09304248036450669,1.2834779596459551,-0.11686570684742059,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.872122672456382,False,True,True,True,False,True,True
U56,v2band,0.75,DROP,0.0863466277658489,1.2069118685451803,-0.11896567846859019,1.240011367644835,1.180591351660817,0.09477776188225273,1.2834365112057167,-0.1189656784685903,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.872122672456382,False,True,True,True,False,True,True
U56,v2band,1.0,INCL,0.11523943200801279,1.1996276726447266,-0.15910990855024065,1.2353834127141374,1.171086845015704,0.1265835231142587,1.273957588508626,-0.15910990855024065,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.872122672456382,True,True,True,True,True,True,False
U56,v2band,1.0,ZERO,0.1133811587071405,1.206833777303351,-0.15430636922718532,1.240717601143724,1.1799720640159543,0.12467144945925335,1.2827895128014,-0.1543063692271851,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.872122672456382,True,True,True,True,True,True,False
U56,v2band,1.0,DROP,0.11554030620111111,1.206731922215266,-0.15704953945571776,1.2405410883695904,1.1798341284798817,0.12700447276081173,1.2827249689407196,-0.15704953945571765,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.872122672456382,True,True,True,True,True,True,False
U56,v1rules,,INCL,0.06357105892269366,0.6554051377968462,-0.13827817657207953,0.6471689830310141,0.6661859416943928,0.07541610804160026,0.7308532632913132,-0.13827817657207964,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.872122672456382,False,False,False,True,False,False,False
U56,v1rules,,ZERO,0.06352255636817472,0.6620568053165468,-0.13827817657207953,0.6472375180878753,0.67781696192031,0.07535210485927357,0.7433451003820704,-0.13827817657207941,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.872122672456382,False,False,False,True,False,False,False
U56,v1rules,,DROP,0.06368716512016181,0.6532038794163227,-0.13827817657207964,0.6310740861452351,0.6757603986104794,0.07661376660295605,0.738010113949691,-0.13827817657207975,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.872122672456382,False,False,False,True,False,False,False
B136,v2band,0.5,INCL,0.05342200830227117,1.1057465852553034,-0.08241955543826529,1.2279010434300024,0.9853305410100207,0.05312479996926611,1.1194592105221277,-0.08241955543826551,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,True,True,False,True,False
B136,v2band,0.5,ZERO,0.05303658015332191,1.1077919342141802,-0.08139085248410471,1.2301562146595695,0.9870715408760256,0.052726860618851346,1.1215753740723617,-0.08139085248410505,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,True,True,False,True,True
B136,v2band,0.5,DROP,0.053445880111218314,1.1077632711139795,-0.08199084501569609,1.2300792253894937,0.9870391770337544,0.05312453159527597,1.121563969660283,-0.08199084501569565,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,True,True,False,True,True
B136,v2band,0.75,INCL,0.0803031894255104,1.1057901818007876,-0.12240793860208032,1.229067725847855,0.9843850631086558,0.07983337481604336,1.1185082795688426,-0.12240793860208021,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,True,True,False,True,False
B136,v2band,0.75,ZERO,0.07972615690452467,1.1078354115939661,-0.12089929066527871,1.2313198938549885,0.9861253635669639,0.07923708287380316,1.1206256094912124,-0.12089929066527871,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,True,True,False,True,True
B136,v2band,0.75,DROP,0.08034199584015167,1.1078049683658702,-0.12178128651163933,1.23124936086813,0.986083419602645,0.07983508528458483,1.1206044691812698,-0.12178128651163989,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.8820239235972316,False,True,True,True,False,True,True
