panel,book,cost,is_pick,oos_best,agree,r8_oos,best_oos,regret,fix_D,fix_W,fix_M,fix_Q,fixdd_D,fixdd_W,fixdd_M,fixdd_Q,fixcg_D,fixcg_W,fixcg_M,fixcg_Q
U56,N10,0,M,D,False,1.1301048969120182,1.1529013823525434,0.02279648544052515,1.1529013823525434,1.0639823521718028,1.1301048969120182,0.8867070914509839,-0.18601118358405855,-0.17473594747739718,-0.23168037805315067,-0.244613607264363,0.16983447578330635,0.1590130253483295,0.17874019392393525,0.14631912422625626
U56,N10,5,M,M,True,1.1100416945284033,1.1100416945284033,0.0,1.040717476068407,1.017673860330971,1.1100416945284033,0.8769646730246905,-0.1880172644107284,-0.17505895752140044,-0.2319157220535082,-0.24461360726436288,0.15095016756236013,0.15100704731269965,0.17501911898419786,0.14440903666022042
U56,N10,10,M,M,True,1.0899313891424018,1.0899313891424018,0.0,0.9285264663204128,0.9713041910854872,1.0899313891424018,0.867198715881289,-0.190018814320571,-0.17538190355779537,-0.23215106605386593,-0.24461360726436276,0.13236870923287247,0.14305502309526497,0.1713086905297696,0.1425012679249711
U56,N10,15,M,M,True,1.0697761686135157,1.0697761686135157,0.0,0.8163396763644806,0.9248794878102073,1.0697761686135157,0.8574099681111097,-0.19201584265428706,-0.17570478558774805,-0.23238641005422356,-0.24461360726436332,0.11408527585358685,0.13515659809843794,0.16760888117294526,0.14059581620144357
U56,N10,20,Q,M,False,0.8475991831916766,1.0495782372514095,0.20197905405973293,0.7041684174606975,0.8784059206215922,1.0495782372514095,0.8475991831916766,-0.1940083587350807,-0.1760276036124263,-0.23262175405458152,-0.24461360726436288,0.09609511884629907,0.12731141999643514,0.16391966358873988,0.13869267967126575
U56,N10,25,Q,M,False,0.8377671196977511,1.0293398146121444,0.19157269491439333,0.5920239831924042,0.8318896822823252,1.0293398146121444,0.8377671196977511,-0.19599637186869023,-0.17635035763299545,-0.23285709805493904,-0.244613607264363,0.07839356479529225,0.11951913872108988,0.16024101051477002,0.13679185651675585
U56,N10,50,Q,M,False,0.7883144933439544,0.9276189293255924,0.139304435981638,0.03209750981309828,0.5988862340029042,0.9276189293255924,0.7883144933439544,-0.31736354775351394,-0.18134775631696198,-0.23403381805672763,-0.24461360726436265,-0.005943616661575946,0.08133908862292394,0.1420052629810744,0.12732237780870959
U56,N20,0,M,M,True,1.3178734500068725,1.3178734500068725,0.0,1.2726171488563682,1.2467429121940627,1.3178734500068725,1.080524142800019,-0.1601334571427634,-0.1822003619415382,-0.19447130561132242,-0.2712238820591202,0.1528268284110268,0.15459899352991857,0.17217083845451442,0.1568597526673623
U56,N20,5,M,M,True,1.3010132655951412,1.3010132655951412,0.0,1.1766616837084332,1.2073898010004953,1.3010132655951412,1.072065106781016,-0.16176192036369275,-0.18264199464160413,-0.19476986015403064,-0.2712238820591203,0.13995861124082354,0.1490895259575835,0.16963760157918073,0.15543313394914104
U56,N20,10,M,M,True,1.2841125197579404,1.2841125197579404,0.0,1.0807062038014639,1.167991233806965,1.2841125197579404,1.0635837824164778,-0.16338748144533222,-0.18308348697878107,-0.1950684146967382,-0.27122388205911996,0.12723315094195176,0.14360571273280298,0.1671093236262513,0.1540077964577653
U56,N20,15,M,M,True,1.2671725179757616,1.2671725179757616,0.0,0.9847566281970643,1.1285509365590851,1.2671725179757616,1.0550806600998133,-0.16501014512073775,-0.18352483897250849,-0.1953669692394463,-0.2712238820591204,0.11464887355817877,0.13814743732696044,0.16458599587259726,0.15258373945017745
U56,N20,20,M,M,True,1.250194576306052,1.250194576306052,0.0,0.8888188696673615,1.0890726484428221,1.250194576306052,1.0465562342350272,-0.16662991611593547,-0.1839660506422257,-0.1956655237821544,-0.27122388205912007,0.10220422237964999,0.1327145837275714,0.16206760960874544,0.15116096218352948
U56,N20,25,M,M,True,1.2331800208739165,1.2331800208739165,0.0,0.7928988328820142,1.0495601201126592,1.2331800208739165,1.03801100309308,-0.1682467991499298,-0.18440712200737241,-0.1959640783248624,-0.2712238820591202,0.08989765775507652,0.12730703643605445,0.15955415613885915,0.14973946391517967
U56,N20,50,M,M,True,1.147605090737435,1.147605090737435,0.0,0.3137703446094401,0.8516157259294731,1.147605090737435,0.9949904599008144,-0.21389491070176592,-0.1866103749449216,-0.19745685103840172,-0.2712238820591202,0.030383416007131236,0.10064488784069847,0.14706057729679944,0.14265113157003295
U56,N40,0,M,D,False,1.3268169120730289,1.3379821447544902,0.011165232681461301,1.3379821447544902,1.325231539031946,1.3268169120730289,0.9608228749977266,-0.11875342169554004,-0.1390679363057986,-0.1372673897606942,-0.26260058986763535,0.11782155226620938,0.11906073308321719,0.1236510738675507,0.10592693993659585
U56,N40,5,M,M,True,1.3133182360659552,1.3133182360659552,0.0,1.26978334027441,1.2957533405765072,1.3133182360659552,0.9544614713764459,-0.11975224128585471,-0.13939599919223777,-0.1374999239713668,-0.26260058986763535,0.11127505742366695,0.11615499337404023,0.122250958331237,0.10513933586029678
U56,N40,10,M,M,True,1.2997919601807173,1.2997919601807173,0.0,1.201559802903145,1.2662442817436643,1.2997919601807173,0.9480883098656873,-0.1207500198656778,-0.13972400558977793,-0.1377324581820396,-0.2626005898676351,0.1047666605246822,0.11325660646213853,0.12085241648997425,0.10435213048019865
U56,N40,15,M,M,True,1.286238780855337,1.286238780855337,0.0,1.1333137830708169,1.2367060249126067,1.286238780855337,0.9417036120280073,-0.12174675842804827,-0.14005195550145833,-0.1379649923927122,-0.26260058986763524,0.0982961412535246,0.1103655542198756,0.11945544676047137,0.10356532366680904
U56,N40,20,M,M,True,1.272659399418566,1.272659399418566,0.0,1.0650475343539183,1.2071402383231111,1.272659399418566,0.935307600687198,-0.12274245796514238,-0.14037984893031707,-0.13819752660338502,-0.26260058986763535,0.09186328056046444,0.10748181856314609,0.11806004756084709,0.10277891529065197
U56,N40,25,M,M,True,1.259054521909342,1.259054521909342,0.0,0.9967633131037726,1.1775485956051288,1.259054521909342,0.9289004998894141,-0.1237371194682736,-0.14070768587939264,-0.1384300608140573,-0.26260058986763535,0.08546786065455136,0.10460538145127307,0.11666621731063387,0.10199290522227389
U56,N40,50,M,M,True,1.1906727111310167,1.1906727111310167,0.0,0.655151738386686,1.0292614346089333,1.1906727111310167,0.8967065762543915,-0.14879331811195173,-0.1423460235343822,-0.13959273186742127,-0.262600589867635,0.05404483746099298,0.09033204566837694,0.1097205450829617,0.0980688249674706
U56,B03R,0,Q,W,False,1.0929712423385145,1.2423547289860564,0.14938348664754186,1.2213984935658933,1.2423547289860564,1.231609992585374,1.0929712423385145,-0.17852090327393444,-0.1759749491555016,-0.1907697818263524,-0.21776236954825967,0.1351690148277649,0.1390081485505983,0.14158783430742017,0.12951214091181407
U56,B03R,5,Q,W,False,1.0856593851422809,1.222447453397835,0.136788068255554,1.1934379687404988,1.222447453397835,1.2191335529398546,1.0856593851422809,-0.17957335433815147,-0.1765615350255113,-0.19093304051920146,-0.21776236954825945,0.13173372611393241,0.1365546288937023,0.13998846431105583,0.12854393909291217
U56,B03R,10,Q,M,False,1.0783256790823272,1.206630078664464,0.12830439958213669,1.1654673648379992,1.2025269424250273,1.206630078664464,1.0783256790823272,-0.18062462207041585,-0.17714790237343914,-0.1910962992120503,-0.21776236954825978,0.1283086418069117,0.13410612540663402,0.13839099262470644,0.12757623962363573
U56,B03R,15,Q,M,False,1.0709705861252583,1.1941004413788046,0.12312985525354625,1.1374876358420716,1.1825942907386298,1.1941004413788046,1.0709705861252583,-0.18167470763367244,-0.1777340512288218,-0.19125955790489957,-0.21776236954825956,0.12489373213911459,0.13166262833411113,0.13679541733710332,0.12660904234122716
U56,B03R,20,Q,M,False,1.063594572044966,1.181545517784731,0.11795094573976495,1.1094997362499073,1.1626505934139288,1.181545517784731,1.063594572044966,-0.18272361218987354,-0.178319981621195,-0.1914228165977485,-0.21776236954825978,0.12148896742826354,0.12922412793892124,0.13520173653860112,0.12564234708293398
U56,B03R,25,Q,M,False,1.0561981062753718,1.168966189360011,0.11276808308463915,1.0815046209097685,1.1426969456337832,1.168966189360011,1.0561981062753718,-0.18377133689997804,-0.1789056935800939,-0.19158607529059757,-0.21776236954826,0.11809431807715409,0.12679061450189266,0.13360994832117679,0.12467615368600815
U56,B03R,50,Q,M,False,1.0189256695641322,1.105734621724459,0.0868089521603268,0.9414542318007013,1.0428177516146653,1.105734621724459,1.0189256695641322,-0.1889923033231693,-0.18183097790615466,-0.1924023687548424,-0.21776236954826023,0.10127177174053181,0.11469751277693052,0.1256793292826741,0.11985270892614519
U56,B12R,0,D,D,True,1.2972989141042957,1.2972989141042957,0.0,1.2972989141042957,1.2844513289446058,1.2709637017046322,1.2390344124317842,-0.1946924236215527,-0.19348000641665786,-0.21064045519481822,-0.21147357099168473,0.1547306108842743,0.1539521085303761,0.15610062299900007,0.15483152489744656
U56,B12R,5,D,D,True,1.2837666479464975,1.2837666479464975,0.0,1.2837666479464975,1.2753404690125967,1.2646847553881808,1.234392132592837,-0.19510863071865725,-0.19383697554321178,-0.21068097714435685,-0.2114735709916844,0.152898498313921,0.15275474657652488,0.15523421394179726,0.1541777009411005
U56,B12R,10,D,D,True,1.2702270677844567,1.2702270677844567,0.0,1.2702270677844567,1.2662268036768585,1.2583965532691672,1.2297388839000982,-0.19552469832280917,-0.19419391049794632,-0.2107214990938957,-0.21147357099168496,0.15106923381141013,0.15155854069853292,0.15436832619008545,0.15352409069756368
U56,B12R,15,D,W,False,1.2566802957747794,1.257110474475938,0.00043017870115868995,1.2566802957747794,1.257110474475938,1.2520992385446217,1.2250747926573555,-0.19594062646898425,-0.19455081128242735,-0.21076202104343478,-0.21147357099168484,0.14924281303118336,0.15036348984323178,0.15350295947721104,0.1528706941223179
U56,B12R,20,D,W,False,1.243126454363422,1.2479916228973267,0.004865168533904729,1.243126454363422,1.2479916228973267,1.2457929550043245,1.2203999860283277,-0.1963564151921512,-0.1949076778982195,-0.21080254299297319,-0.21147357099168418,0.14741923163420267,0.1491695929583643,0.1526381135366257,0.15221751117084126
U56,B12R,25,D,M,False,1.2295656662802683,1.2394778470144054,0.009912180734137133,1.2295656662802683,1.2388703903668383,1.2394778470144054,1.2157145920193386,-0.1967720645272717,-0.1952645103468894,-0.21084306494251226,-0.21147357099168496,0.14559848528793617,0.14797684899257857,0.15177378810189102,0.15156454179861112
U56,B12R,50,Q,M,False,1.1921333482575682,1.2077750313912405,0.015641683133672313,1.161661840519052,1.193233457690859,1.2077750313912405,1.1921333482575682,-0.19884822160535576,-0.1970481601381654,-0.21104567469020574,-0.21147357099168418,0.13653712813282293,0.1420303862159964,0.1474599591982182,0.1483028970677449
U56,V2DG,0,W,D,False,1.3095985770043688,1.3312475474011363,0.021648970396767497,1.3312475474011363,1.3095985770043688,1.2488607872666784,0.9913168973532089,-0.11167593866685832,-0.12029812615148383,-0.14364708846029328,-0.19901606449716536,0.09647401382201548,0.097307362439361,0.0977574221287747,0.08592210456506888
U56,V2DG,5,W,D,False,1.2973382100776587,1.3135202087738915,0.016181998696232824,1.3135202087738915,1.2973382100776587,1.2408046610419843,0.9864284577718135,-0.11202640355796145,-0.12042377850251806,-0.14373197209617006,-0.1990160644971657,0.09509249721059554,0.09632687190876354,0.09707176827072095,0.08545995588771693
U56,V2DG,10,M,D,False,1.2327394581889857,1.2957903715422325,0.06305091335324686,1.2957903715422325,1.285072363206482,1.2327394581889857,0.9815327254091862,-0.1123767443897461,-0.12054942313126815,-0.1438168557320465,-0.19901606449716525,0.09371270513921393,0.09534722887472857,0.09638649691845314,0.08499794268056893
U56,V2DG,15,M,D,False,1.2246653406351158,1.2780581245185594,0.053392783883443595,1.2780581245185594,1.2728011952075526,1.2246653406351158,0.9766298084462806,-0.11272696120152226,-0.12067506003784478,-0.14390173936792272,-0.19901606449716547,0.09233463547489307,0.09436843262837113,0.09570160788280857,0.08453606491858823
U56,V2DG,20,M,W,False,1.2165824708853217,1.2605248650955374,0.04394239421021573,1.2603235565551887,1.2605248650955374,1.2165824708853217,0.9717198155373249,-0.11307705403258961,-0.12080068922236065,-0.14398662300379905,-0.1990160644971649,0.09095828608726508,0.09339048246138026,0.09501710097470562,0.08407432257674108
