split,nperm,rung,matching,scope,stat,family,n,win_PRE,win_POST,delta,null_mean,null_sd,null_lo,null_hi,p,sig,headline
2012-12-31,200,0.0,FULLMATCH,POOLED,RAW,ABS,648,0.2777777777777778,0.7777777777777778,0.5,0.51125,0.04560603513138413,0.425925925925926,0.6018518518518519,0.6169154228855721,False,False
2012-12-31,200,0.0,FULLMATCH,POOLED,RAW,QEXP,648,0.2777777777777778,0.6666666666666666,0.38888888888888884,0.5170370370370371,0.04882309781689251,0.42569444444444443,0.6020833333333334,0.9950248756218906,False,False
2012-12-31,200,0.0,FULLMATCH,POOLED,RAW,QROLL,648,0.4351851851851852,0.9814814814814815,0.5462962962962963,0.5114467592592592,0.014870467766481932,0.483738425925926,0.5417245370370372,0.024875621890547265,True,False
2012-12-31,200,0.0,FULLMATCH,POOLED,HEADROOM,ABS,648,0.2777777777777778,0.7777777777777778,0.6923076923076923,0.8237050740903546,0.045893376350671575,0.7271943573667712,0.9076923076923077,1.0,False,False
2012-12-31,200,0.0,FULLMATCH,POOLED,HEADROOM,QEXP,648,0.2777777777777778,0.6666666666666666,0.5384615384615384,0.8323339031917192,0.04381942654007603,0.7463883299798793,0.911827731092437,1.0,False,False
2012-12-31,200,0.0,FULLMATCH,POOLED,HEADROOM,QROLL,648,0.4351851851851852,0.9814814814814815,0.9672131147540982,0.8307197916993116,0.014381988120100811,0.8080888743250365,0.861011611194093,0.004975124378109453,True,False
2012-12-31,200,0.0,FULLMATCH,POOLED,LOGODDS,ABS,648,0.2777777777777778,0.7777777777777778,2.183450357987444,2.5848802158479076,0.31345660391555147,2.0275465060194002,3.198021079323145,0.8855721393034826,False,False
2012-12-31,200,0.0,FULLMATCH,POOLED,LOGODDS,QEXP,648,0.2777777777777778,0.6666666666666666,1.6316462424471803,2.640813329837006,0.32980878423526866,2.0928356565184854,3.333661152740107,1.0,False,False
2012-12-31,200,0.0,FULLMATCH,POOLED,LOGODDS,QROLL,648,0.4351851851851852,0.9814814814814815,4.170963144281992,2.6155654834962188,0.1043182355118061,2.434449357442393,2.8183719895552803,0.004975124378109453,True,False
2012-12-31,200,0.0,FULLMATCH,POOLED,RAW,ADV,648,0.15740740740740738,0.20370370370370372,0.046296296296296335,0.004826388888888881,0.04947707707174589,-0.09033564814814816,0.09045138888888889,0.39303482587064675,False,False
2012-12-31,200,0.0,FULLMATCH,U56,RAW,ABS,216,0.3333333333333333,1.0,0.6666666666666667,0.735,0.06571298134966112,0.6111111111111112,0.861111111111111,0.8706467661691543,False,False
2012-12-31,200,0.0,FULLMATCH,U56,RAW,QEXP,216,0.0,0.6666666666666666,0.6666666666666666,0.73375,0.06742757992578817,0.611111111111111,0.8611111111111112,0.8606965174129353,False,False
2012-12-31,200,0.0,FULLMATCH,U56,RAW,QROLL,216,0.2361111111111111,1.0,0.7638888888888888,0.7300347222222221,0.022036685989998594,0.6875,0.7708333333333334,0.09950248756218906,False,False
2012-12-31,200,0.0,FULLMATCH,U56,HEADROOM,ABS,216,0.3333333333333333,1.0,1.0,0.9272422961378123,0.04569484472739683,0.8330357142857142,1.0,0.0945273631840796,False,False
2012-12-31,200,0.0,FULLMATCH,U56,HEADROOM,QEXP,216,0.0,0.6666666666666666,0.6666666666666666,0.9326402015327189,0.04442080751708705,0.846153846153846,1.0,1.0,False,False
2012-12-31,200,0.0,FULLMATCH,U56,HEADROOM,QROLL,216,0.2361111111111111,1.0,1.0,0.9290898932946728,0.014212535213902965,0.9034656954887218,0.9566912644595134,0.004975124378109453,True,False
2012-12-31,200,0.0,FULLMATCH,U56,LOGODDS,ABS,216,0.3333333333333333,1.0,4.963403914390819,4.074991898265465,0.7042932705089064,2.9029321683881166,5.504288597902357,0.1044776119402985,False,False
2012-12-31,200,0.0,FULLMATCH,U56,LOGODDS,QEXP,216,0.0,0.6666666666666666,4.963403914390817,4.138844571132565,0.749929653631675,3.0366287803695156,5.664357615549609,0.14427860696517414,False,False
2012-12-31,200,0.0,FULLMATCH,U56,LOGODDS,QROLL,216,0.2361111111111111,1.0,6.830482885032924,4.0851515499617665,0.24554717131397996,3.6835241068528166,4.568288815544372,0.004975124378109453,True,False
2012-12-31,200,0.0,FULLMATCH,U56,RAW,ADV,216,-0.09722222222222221,0.0,0.09722222222222221,0.010451388888888895,0.07431286882768662,-0.11805555555555552,0.1529513888888889,0.22885572139303484,False,False
2012-12-31,200,0.0,FULLMATCH,B136,RAW,ABS,216,0.0,0.7777777777777778,0.7777777777777778,0.6588888888888889,0.07718124914723001,0.5,0.8055555555555556,0.0945273631840796,False,False
2012-12-31,200,0.0,FULLMATCH,B136,RAW,QEXP,216,0.0,0.6666666666666666,0.6666666666666666,0.6572222222222223,0.0747973252596418,0.5,0.8055555555555556,0.527363184079602,False,False
2012-12-31,200,0.0,FULLMATCH,B136,RAW,QROLL,216,0.3611111111111111,0.9861111111111112,0.625,0.6570833333333332,0.026146992939516826,0.611111111111111,0.7083333333333333,0.900497512437811,False,False
2012-12-31,200,0.0,FULLMATCH,B136,HEADROOM,ABS,216,0.0,0.7777777777777778,0.7777777777777778,0.8613255208202453,0.057002314356506836,0.75,0.9642857142857143,0.945273631840796,False,False
2012-12-31,200,0.0,FULLMATCH,B136,HEADROOM,QEXP,216,0.0,0.6666666666666666,0.6666666666666666,0.8691971588479269,0.06036704639720082,0.7586206896551725,0.9655172413793103,0.9950248756218906,False,False
2012-12-31,200,0.0,FULLMATCH,B136,HEADROOM,QROLL,216,0.3611111111111111,0.9861111111111112,0.9782608695652175,0.8659396272039038,0.019563556459334386,0.8272331109257715,0.9048064085447263,0.004975124378109453,True,False
