start,end,n_panels,win_ABS,win_QEXP,win_QROLL,order,rho,spread
2009-01-13,2012-01-11,2,0.1388888888888889,0.3333333333333333,0.5486111111111112,QROLL > QEXP > ABS,1.0,0.40972222222222227
2009-04-15,2012-04-12,2,0.0,0.5833333333333334,0.7083333333333334,QROLL > QEXP > ABS,1.0,0.7083333333333334
2009-07-15,2012-07-12,2,0.0,0.3333333333333333,0.5694444444444444,QROLL > QEXP > ABS,1.0,0.5694444444444444
2009-10-13,2012-10-10,2,0.0,0.8333333333333334,0.7986111111111112,QEXP > QROLL > ABS,0.5,0.8333333333333334
2010-01-13,2013-01-14,2,0.0,0.8333333333333334,0.7708333333333334,QEXP > QROLL > ABS,0.5,0.8333333333333334
2010-04-15,2013-04-16,2,0.0,0.8333333333333334,0.7777777777777778,QEXP > QROLL > ABS,0.5,0.8333333333333334
2010-07-15,2013-07-16,3,0.3333333333333333,0.8333333333333334,0.7777777777777778,QEXP > QROLL > ABS,0.5,0.5
2010-10-13,2013-10-14,3,0.5185185185185185,0.8333333333333334,0.7870370370370371,QEXP > QROLL > ABS,0.5,0.3148148148148149
2011-01-12,2014-01-14,3,0.48148148148148145,0.8333333333333334,0.7870370370370371,QEXP > QROLL > ABS,0.5,0.3518518518518519
2011-04-13,2014-04-15,3,0.4074074074074074,0.8333333333333334,0.7592592592592593,QEXP > QROLL > ABS,0.5,0.425925925925926
2011-07-14,2014-07-16,3,0.49074074074074076,0.8333333333333334,0.7175925925925926,QEXP > QROLL > ABS,0.5,0.3425925925925926
2011-10-12,2014-10-14,3,0.12962962962962962,0.8333333333333334,0.6759259259259259,QEXP > QROLL > ABS,0.5,0.7037037037037037
2012-01-12,2015-01-14,3,0.3888888888888889,0.8333333333333334,0.44907407407407407,QEXP > QROLL > ABS,0.5,0.4444444444444445
2012-04-13,2015-04-16,3,0.3888888888888889,0.8333333333333334,0.41203703703703703,QEXP > QROLL > ABS,0.5,0.4444444444444445
2012-07-13,2015-07-16,3,0.3888888888888889,0.8333333333333334,0.4166666666666667,QEXP > QROLL > ABS,0.5,0.4444444444444445
2012-10-11,2015-10-14,3,0.5740740740740741,0.7222222222222222,0.6759259259259259,QEXP > QROLL > ABS,0.5,0.14814814814814814
2013-01-15,2016-01-14,3,0.3888888888888889,0.7222222222222222,0.5995370370370371,QEXP > QROLL > ABS,0.5,0.3333333333333333
2013-04-17,2016-04-15,3,0.3148148148148148,0.5925925925925926,0.5879629629629629,QEXP > QROLL > ABS,0.5,0.27777777777777773
2013-07-17,2016-07-15,3,0.2222222222222222,0.5555555555555556,0.5324074074074074,QEXP > QROLL > ABS,0.5,0.33333333333333337
2013-10-15,2016-10-13,3,0.2037037037037037,0.5555555555555556,0.48148148148148145,QEXP > QROLL > ABS,0.5,0.35185185185185186
2014-01-15,2017-01-13,3,0.24074074074074073,0.5555555555555556,0.5046296296296297,QEXP > QROLL > ABS,0.5,0.3148148148148149
2014-04-16,2017-04-17,3,0.24074074074074073,0.4537037037037037,0.5231481481481481,QROLL > QEXP > ABS,1.0,0.28240740740740744
2014-07-17,2017-07-17,3,0.2777777777777778,0.3611111111111111,0.5324074074074074,QROLL > QEXP > ABS,1.0,0.25462962962962965
2014-10-15,2017-10-13,3,0.2962962962962963,0.3888888888888889,0.5231481481481481,QROLL > QEXP > ABS,1.0,0.22685185185185186
2015-01-15,2018-01-16,3,0.48148148148148145,0.3888888888888889,0.6851851851851852,QROLL > ABS > QEXP,0.5,0.29629629629629634
