panel,cost,D,H,conv,turn,gross,nheld,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b,fail4b,ev_yr
u56,0.0,,,EWall,0.8394534940096922,,,0.13397392939428254,1.1356002482080523,-0.2244205969315316,1.2018209524273167,1.083489070055903,1.1211858358285063,0.1272544617696727,-0.12468597163692485,0.1395493038682556,1.1475969863961593,-0.2244205969315315,False,False,DD,
u56,0.0,,,RULESv1,23.58532168462946,,,0.0899230928204462,0.8948880940589614,-0.13594394240496122,0.8773917061188327,0.9148968978097718,0.7847264314088308,0.07260657232215895,-0.11375884481440823,0.10442384778230118,0.9780477105237235,-0.135943942404961,False,False,"H1,CAGR",
u56,10.0,,,EWall,0.8394534940096922,,,0.13302241347407873,1.128380320819475,-0.2245669050549508,1.1945040285745303,1.0763148070726318,1.1139785079366693,0.1263475213529941,-0.12483256139855103,0.1385606274124287,1.1403609047423904,-0.2245669050549507,False,False,DD,
u56,10.0,,,RULESv1,23.58532168462946,,,0.06453053483847215,0.6641804017269177,-0.13827796154480831,0.6409087934305884,0.6877921123353656,0.5534299312214817,0.04925613582932131,-0.13101770077431318,0.07730300522922962,0.747063834691694,-0.13827796154480798,False,False,"H1,H2,OOS,CAGR",
u56,25.0,,,EWall,0.8394534940096922,,,0.1315966034836078,1.1175491974947571,-0.22478632766792728,1.183527881294436,1.0655518470544973,1.1031669741177945,0.12498844862404912,-0.1250524093567632,0.13707918552472553,1.1295050514030247,-0.22478632766792705,False,False,DD,
u56,25.0,,,RULESv1,23.58532168462946,,,0.02751817304906079,0.3169259386690001,-0.15629933763153747,0.2848945732875525,0.3460135787879513,0.20560330044696404,0.015154355024209254,-0.15629933763153747,0.037834702288707334,0.39920030769495,-0.14177187688535975,False,False,"H1,H2,OOS,CAGR",
u56,50.0,,,EWall,0.8394534940096922,,,0.12922415198758586,1.0994942085929895,-0.2251519265151778,1.165232447104647,1.0476095705208668,1.0851464729664173,0.1227268905591068,-0.12541872481210026,0.13461430403743413,1.1114075173685076,-0.22515192651517757,True,False,DD,
u56,50.0,,,RULESv1,23.58532168462946,,,-0.0314031785722525,-0.2580878129180686,-0.4675259762455942,-0.3040520538109404,-0.22032303502977596,-0.3690839662175035,-0.03930204257027636,-0.3248591921498679,-0.0248357781444134,-0.1776293348952622,-0.313461014088644,False,False,"H1,H2,OOS,DD,CAGR",
u56,0.0,0.15,1.0,dgN10,19.82344062412254,0.039299391754899764,0.5275963054742059,0.01650873552775245,0.48005881975303566,-0.07089435850760961,0.4610331858644548,0.5135887210522523,0.56804994850299,0.01523639964451351,-0.046374733443603544,0.01755992735601075,0.44577004254451874,-0.07089435850760961,False,False,"H1,H2,OOS,CAGR",135.56566794323047
u56,10.0,0.15,1.0,dgN10,19.82344062412254,0.039299391754899764,0.5275963054742059,-0.0034410305268613994,-0.07967990479439202,-0.12796017441619212,-0.17437560093166724,-0.02527906973156174,-0.06889668833816641,-0.0022396583194010944,-0.08826757478067448,-0.004431369470269786,-0.08794095150769089,-0.10133706149634014,False,False,"H1,H2,OOS,CAGR",135.56566794323047
u56,25.0,0.15,1.0,dgN10,19.82344062412254,0.039299391754899764,0.5275963054742059,-0.0326429396017448,-0.9190607301060455,-0.4532791406433634,-1.1241550597221854,-0.8343120804221553,-1.0220499613894563,-0.027899224214564367,-0.22051739019272298,-0.03654023598524281,-0.888944750177757,-0.3081760186945067,False,False,"H1,H2,OOS,DD,CAGR",135.56566794323047
