family,dial,credit_bps,treatment,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD
BAND3-GROSS,"(0.5, 'W')",0.0,C0,1.1036528463821995,1.285643824665058,0.06321453663062826,-0.08117568172752776
BAND3-GROSS,"(0.5, 'W')",150.0,C1@150,1.3164365389104353,1.4838658227168342,0.0734970827408914,-0.080615362806984
BAND3-GROSS,"(0.5, 'W')",150.0,C2@150,0.9881493518904704,1.1752152211948088,0.0734970827408914,-0.080615362806984
BAND3-GROSS,"(0.5, 'W')",300.0,C1@300,1.5292652453726963,1.682136557580605,0.08387944984383267,-0.0800546775362041
BAND3-GROSS,"(0.5, 'W')",300.0,C2@300,0.8726386483965884,1.0647749301462104,0.08387944984383267,-0.0800546775362041
BAND3-GROSS,"(0.5, 'M')",0.0,C0,1.1032309519586319,1.2317607748288075,0.06383778216556468,-0.09778169950538296
BAND3-GROSS,"(0.5, 'M')",150.0,C1@150,1.304557661855143,1.4193914359796227,0.0740988894632102,-0.09697133219089893
BAND3-GROSS,"(0.5, 'M')",150.0,C2@150,0.9935037702668308,1.1269727805097605,0.0740988894632102,-0.09697133219089893
BAND3-GROSS,"(0.5, 'M')",300.0,C1@300,1.5061104392662552,1.6072356369482583,0.08446277389440104,-0.09615997026457646
BAND3-GROSS,"(0.5, 'M')",300.0,C2@300,0.8837702003173773,1.0221769538899816,0.08446277389440104,-0.09615997026457646
BAND3-GROSS,"(0.625, 'W')",0.0,C0,1.1039704420070087,1.2853818231936347,0.07924139345819192,-0.1009640971536857
BAND3-GROSS,"(0.625, 'W')",150.0,C1@150,1.2510925008201315,1.4218355815035812,0.08821784433972102,-0.10049524987915348
BAND3-GROSS,"(0.625, 'W')",150.0,C2@150,0.9884841275656022,1.1750031510134795,0.08821784433972102,-0.10049524987915348
BAND3-GROSS,"(0.625, 'W')",300.0,C1@300,1.3982434573602023,1.5583207100626975,0.0972694885475558,-0.10002612712701364
BAND3-GROSS,"(0.625, 'W')",300.0,C2@300,0.8729908039847278,1.0646131056963168,0.0972694885475558,-0.10002612712701364
BAND3-GROSS,"(0.625, 'M')",0.0,C0,1.1043518696455235,1.2322670351686595,0.08006216880600725,-0.12102900768331593
BAND3-GROSS,"(0.625, 'M')",150.0,C1@150,1.2434166290408888,1.3613880328984287,0.08901808995894234,-0.12033948983912834
BAND3-GROSS,"(0.625, 'M')",150.0,C2@150,0.9947587243813744,1.1276144987170498,0.08901808995894234,-0.12033948983912834
BAND3-GROSS,"(0.625, 'M')",300.0,C1@300,1.3826331205865992,1.4906524793457236,0.09805245783835259,-0.11964914157496043
BAND3-GROSS,"(0.625, 'M')",300.0,C2@300,0.8851590988517564,1.022953753713486,0.09805245783835259,-0.11964914157496043
BAND3-GROSS,"(0.75, 'W')",0.0,C0,1.1042576843073328,1.285084357854217,0.09534814673350778,-0.12054946142590706
BAND3-GROSS,"(0.75, 'W')",150.0,C1@150,1.207610338521823,1.38037499788418,0.10297849834949435,-0.12016946725418831
BAND3-GROSS,"(0.75, 'W')",150.0,C2@150,0.9887886661183477,1.1747570406899934,0.10297849834949435,-0.12016946725418831
BAND3-GROSS,"(0.75, 'W')",300.0,C1@300,1.3109813295462671,1.4756853499235771,0.11066260577504683,-0.11978927670920814
BAND3-GROSS,"(0.75, 'W')",300.0,C2@300,0.8733129548138518,1.0644184800314407,0.11066260577504683,-0.11978927670920814
BAND3-GROSS,"(0.75, 'M')",0.0,C0,1.1054502575177634,1.2327515916897565,0.09638748140866071,-0.14381696831010182
BAND3-GROSS,"(0.75, 'M')",150.0,C1@150,1.2030476435288107,1.3229068072841188,0.10400069751367358,-0.14324647789139688
BAND3-GROSS,"(0.75, 'M')",150.0,C2@150,0.9959943188310728,1.128237906196953,0.10400069751367358,-0.14324647789139688
BAND3-GROSS,"(0.75, 'M')",300.0,C1@300,1.300747406368364,1.4131583828602923,0.11167097789840663,-0.1426753208441235
BAND3-GROSS,"(0.75, 'M')",300.0,C2@300,0.8865320340414125,1.0237153880082956,0.11167097789840663,-0.1426753208441235
BAND3-GROSS,"(0.875, 'W')",0.0,C0,1.1045115856864547,1.2847500508280219,0.11152965891403954,-0.13993154588252743
BAND3-GROSS,"(0.875, 'W')",150.0,C1@150,1.1766053755462156,1.3506523340182313,0.11777364924479672,-0.13963781416285448
BAND3-GROSS,"(0.875, 'W')",150.0,C2@150,0.9890606272148258,1.1744753732524278,0.11777364924479672,-0.13963781416285448
BAND3-GROSS,"(0.875, 'W')",300.0,C1@300,1.2487098592918753,1.4165661276393442,0.12405331243276496,-0.1393439485509288
BAND3-GROSS,"(0.875, 'W')",300.0,C2@300,0.8736030972975817,1.064189675640531,0.12405331243276496,-0.1393439485509288
BAND3-GROSS,"(0.875, 'M')",0.0,C0,1.1065243174399255,1.233211774753428,0.11281071698835943,-0.16615515228029032
BAND3-GROSS,"(0.875, 'M')",150.0,C1@150,1.1745386868255192,1.2955709148469008,0.11904346608218486,-0.16570181184851873
BAND3-GROSS,"(0.875, 'M')",150.0,C2@150,0.9972092237251753,1.128840748441623,0.11904346608218486,-0.16570181184851873
BAND3-GROSS,"(0.875, 'M')",300.0,C1@300,1.2426200945907782,1.3579928114855222,0.12531499400013857,-0.16524796733684277
BAND3-GROSS,"(0.875, 'M')",300.0,C2@300,0.8878877868067029,1.0244604608283152,0.12531499400013857,-0.16524796733684277
BAND3-GROSS,"(1.0, 'W')",0.0,C0,1.1047294762116204,1.2843750731948866,0.12778020177488947,-0.15910992176170902
BAND3-GROSS,"(1.0, 'W')",150.0,C1@150,1.1533834758290502,1.3282489669668103,0.13259737121377713,-0.15889988436119484
BAND3-GROSS,"(1.0, 'W')",150.0,C2@150,0.9892970333697925,1.1741545646560059,0.13259737121377713,-0.15889988436119484
BAND3-GROSS,"(1.0, 'W')",300.0,C1@300,1.2020424551989088,1.3721281562874217,0.1374356159587382,-0.15868976714317218
BAND3-GROSS,"(1.0, 'W')",300.0,C2@300,0.8738581258698044,1.063923147161404,0.1374356159587382,-0.15868976714317218
BAND3-GROSS,"(1.0, 'M')",0.0,C0,1.1075729519264546,1.2336479637162885,0.12932895282581658,-0.1880529005456949
BAND3-GROSS,"(1.0, 'M')",150.0,C1@150,1.1534334924718006,1.2751937606787527,0.1341432567402585,-0.1877147675596359
BAND3-GROSS,"(1.0, 'M')",150.0,C2@150,0.9984025241269033,1.1294237548666786,0.1341432567402585,-0.1877147675596359
BAND3-GROSS,"(1.0, 'M')",300.0,C1@300,1.1993344638189345,1.3167769900539465,0.13898125264909988,-0.1873762909180725
