panel,N,H,cap,seeds,book_CAGR,book_MaxDD,book_IS_CAGR,null_CAGR_med_rebuilt,null_CAGR_med_cash,null_IS_CAGR_med_rebuilt,EDGE_pp,EDGE_pp_cash,EDGE_IS_pp,null_CAGR_sd,EDGE_se_pp,book_pct_of_null,lam_median_rebuilt,lam_median_cash,null_already_drier_rebuilt,conv_gap_pp
U56,5,21,INF,40,0.16594738081423888,-0.2544832466951876,0.17794401993471598,0.10628202498607742,0.10644576754852852,0.1027247376242052,5.966535582816146,5.950161326571035,7.521928231051078,0.02466419176972431,0.48875580937047686,0.975,1.0,1.0,21,-0.016374256245110796
U56,5,63,INF,40,0.19046169527761125,-0.2626463015129019,0.2030648352001574,0.12409244077263892,0.12409244077263892,0.12006782486176348,6.636925450497233,6.636925450497233,8.29970103383939,0.02186351279411095,0.433256398228488,1.0,1.0,1.0,21,0.0
U56,5,126,INF,40,0.17827666701103606,-0.25853596305636206,0.1876467906540611,0.11877278538061486,0.11877278538061486,0.11311018235636117,5.95038816304212,5.95038816304212,7.4536608297699924,0.019320741897459578,0.3828678000842714,1.0,1.0,1.0,23,0.0
U56,8,21,INF,40,0.1585553093496299,-0.2345843171984333,0.14766719133418138,0.09662492324584404,0.09666736454909053,0.098187761725124,6.193038610378587,6.1887944800539385,4.947942960905738,0.01850160529644834,0.36663545093007466,1.0,0.9211699023505674,0.9222963425108349,14,-0.004244130324648765
U56,8,63,INF,40,0.2032630301048559,-0.25805999570591565,0.17462222999841148,0.12256149101423675,0.12256149101423675,0.11339675738733446,8.070153909061917,8.070153909061917,6.1225472611077025,0.01786870467155994,0.35409363078626105,1.0,1.0,1.0,29,0.0
U56,8,126,INF,40,0.16835370055023535,-0.21430270860985456,0.1506137872324902,0.11484457157942052,0.115137085171793,0.1240975803744887,5.350912897081484,5.321661537844236,2.651620685800149,0.024164870478030055,0.47886105245581856,0.975,0.8991794943653716,0.90052614508736,6,-0.029251359237247865
U56,10,21,INF,40,0.1656550407549613,-0.201179151569575,0.16041589997065397,0.09212360093083072,0.09244678960171537,0.09557532868130247,7.353143982413057,7.320825115324592,6.4840571289351505,0.014973171400909643,0.29671454776303297,1.0,0.8205068040582321,0.8220604950512409,2,-0.03231886708846554
U56,10,63,INF,40,0.19215720899032163,-0.2768707450931397,0.16905466175891104,0.124170516351224,0.124170516351224,0.1171888298867777,6.798669263909762,6.798669263909762,5.1865831872133334,0.015420884519178758,0.3055866158011193,1.0,1.0,1.0,38,0.0
U56,10,126,INF,40,0.17124124583736267,-0.20771056362661844,0.16412630251975568,0.10918689507184276,0.10912871600705587,0.11916255082715776,6.205435076551991,6.211252983030679,4.496375169259792,0.02098987074192648,0.4159439465454107,1.0,0.9056605849816639,0.9058446049116582,6,0.005817906478688961
U56,12,21,INF,40,0.1679622583830449,-0.19477561065817217,0.15865003520315746,0.09133848804682909,0.09146503418478735,0.1041917174323772,7.662377033621581,7.649722419825755,5.445831777078025,0.015174599050685796,0.3007061212520449,1.0,0.7914206812494845,0.7905929315942108,1,-0.012654613795826108
