panel,dial,cost,start,dropk,pick,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_Sharpe,base_OOS_CAGR,base_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,oracle,oracle_OOS_Sharpe,regret,ref_pick,ref_OOS,flip,dOOS
U56,band,0.0,W252,0,0.08,1.1328966564032545,0.0913260409630332,1.182028047653267,-0.1445586035139942,1.3033814514046218,0.09677994358088626,-0.120298164596091,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.02,1.31128700552146,0.12925895786819308,0.08,1.182028047653267,0,0.0
U56,band,0.0,W252,1,0.08,1.1400921052563515,0.0913260409630332,1.182028047653267,-0.1445586035139942,1.3033814514046218,0.09677994358088626,-0.120298164596091,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.02,1.31128700552146,0.12925895786819308,0.08,1.182028047653267,0,0.0
U56,band,0.0,W252,2,0.08,1.1405250438759247,0.0913260409630332,1.182028047653267,-0.1445586035139942,1.3033814514046218,0.09677994358088626,-0.120298164596091,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.02,1.31128700552146,0.12925895786819308,0.08,1.182028047653267,0,0.0
U56,band,0.0,W252,3,0.08,1.1494709522553113,0.0913260409630332,1.182028047653267,-0.1445586035139942,1.3033814514046218,0.09677994358088626,-0.120298164596091,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.02,1.31128700552146,0.12925895786819308,0.08,1.182028047653267,0,0.0
U56,band,0.0,W252,5,0.08,1.1403230336928696,0.0913260409630332,1.182028047653267,-0.1445586035139942,1.3033814514046218,0.09677994358088626,-0.120298164596091,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.02,1.31128700552146,0.12925895786819308,0.08,1.182028047653267,0,0.0
U56,band,0.0,W252,10,0.08,1.1380802985637557,0.0913260409630332,1.182028047653267,-0.1445586035139942,1.3033814514046218,0.09677994358088626,-0.120298164596091,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.02,1.31128700552146,0.12925895786819308,0.08,1.182028047653267,0,0.0
U56,band,0.0,W252,21,0.08,1.1071680711487963,0.0913260409630332,1.182028047653267,-0.1445586035139942,1.3033814514046218,0.09677994358088626,-0.120298164596091,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.02,1.31128700552146,0.12925895786819308,0.08,1.182028047653267,0,0.0
U56,band,0.0,W252,63,0.03,1.1218461867207032,0.09677994358088626,1.3033814514046218,-0.120298164596091,1.3033814514046218,0.09677994358088626,-0.120298164596091,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.02,1.31128700552146,0.007905554116838243,0.08,1.182028047653267,1,0.12135340375135484
U56,band,0.0,W260,0,0.08,1.1374990847036883,0.0913260409630332,1.182028047653267,-0.1445586035139942,1.3033814514046218,0.09677994358088626,-0.120298164596091,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.02,1.31128700552146,0.12925895786819308,0.08,1.182028047653267,0,0.0
U56,band,0.0,W260,1,0.08,1.1447114884426945,0.0913260409630332,1.182028047653267,-0.1445586035139942,1.3033814514046218,0.09677994358088626,-0.120298164596091,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.02,1.31128700552146,0.12925895786819308,0.08,1.182028047653267,0,0.0
U56,band,0.0,W260,2,0.08,1.1451470369832086,0.0913260409630332,1.182028047653267,-0.1445586035139942,1.3033814514046218,0.09677994358088626,-0.120298164596091,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.02,1.31128700552146,0.12925895786819308,0.08,1.182028047653267,0,0.0
U56,band,0.0,W260,3,0.08,1.1541137710218572,0.0913260409630332,1.182028047653267,-0.1445586035139942,1.3033814514046218,0.09677994358088626,-0.120298164596091,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.02,1.31128700552146,0.12925895786819308,0.08,1.182028047653267,0,0.0
U56,band,0.0,W260,5,0.08,1.1449509175875239,0.0913260409630332,1.182028047653267,-0.1445586035139942,1.3033814514046218,0.09677994358088626,-0.120298164596091,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.02,1.31128700552146,0.12925895786819308,0.08,1.182028047653267,0,0.0
U56,band,0.0,W260,10,0.08,1.142712588864898,0.0913260409630332,1.182028047653267,-0.1445586035139942,1.3033814514046218,0.09677994358088626,-0.120298164596091,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.02,1.31128700552146,0.12925895786819308,0.08,1.182028047653267,0,0.0
