universe,book,conv,sleeve,group,f,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,FALL_CAGR,FALL_Sharpe,RISE_CAGR,RISE_Sharpe,Turn_yr,Gross,p4a,p4b
u56,top20,natural,S4,A,0.0,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.9928968404730495,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.12581084469178938,1.0904979550781373,0.1287901550521311,1.0962718330938752,9.630697203129404,0.7158706915972064,False,True
u56,top20,natural,S4,A,0.25,0.10201840939016282,1.1435586596473484,-0.14199032076975282,1.1143108533662212,1.1751595047000891,1.029275003708747,0.11639706227865343,1.2305556184893933,-0.1419903207697525,0.09986621945917706,1.128244919931778,0.10803299408695088,1.1849314206385153,8.379920384592348,0.6818636238226589,False,False
u56,top20,natural,S4,A,0.5,0.07706715365031025,1.1923482704636108,-0.09969876944163636,1.104427255269712,1.274067469491424,1.0405884901032512,0.08888776181998126,1.308068871247853,-0.0996987694416358,0.07362323706867535,1.1519016001794695,0.08671440972699562,1.301320867634311,7.161503820644988,0.6478565560481117,False,False
u56,top20,natural,S4,A,0.75,0.05182375442879428,1.1179851464708388,-0.06650644188177224,0.9006157214744985,1.324455309379469,0.8850431904362797,0.0611518768628172,1.3106045208005137,-0.06112589805771251,0.0471587528230335,1.0290759542572594,0.06492236075016677,1.3586802208885875,5.947417840884778,0.6138494882735643,False,False
u56,top20,natural,S4,A,1.0,0.02630048164818266,0.6156972714049787,-0.08742146474424961,0.3381632798942085,0.9247940752575574,0.39907900051226375,0.0332174415690496,0.8299456024177211,-0.0533250627146129,0.020488142093991746,0.48388766269532607,0.0426588590985566,0.9887340529641037,4.772209453058822,0.5798424204990166,False,False
u56,top20,natural,noDBC,A,0.0,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.9928968404730495,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.12581084469178938,1.0904979550781373,0.1287901550521311,1.0962718330938752,9.630697203129404,0.7158706915972064,False,True
u56,top20,natural,noDBC,A,0.25,0.10235852114829758,1.1651669818081347,-0.1412606911198927,1.1489325408144968,1.1861301027062303,1.063001166033627,0.11597766267197795,1.2432667760656917,-0.14126069111989303,0.10018103294875225,1.150125536745451,0.10844406323381794,1.205747928943588,8.342946144091133,0.6856531990807582,False,False
u56,top20,natural,noDBC,A,0.5,0.07762338250431422,1.2444010229145717,-0.0981698026419634,1.178670026196136,1.3070625381785081,1.1131251618197524,0.08798670643320361,1.3450961595068243,-0.09816980264196373,0.07411139342111905,1.198603987624935,0.08746247642144622,1.3686945043563936,7.0855897885817685,0.6554357065643102,False,False
u56,top20,natural,noDBC,A,0.75,0.052484882114788745,1.1627649342099398,-0.07294660749098436,0.9569442026492159,1.3742133097410425,0.9378299484577295,0.05971579098733848,1.366219723673175,-0.06183306912839581,0.047697444636089825,1.0458517057631385,0.0659301747587977,1.50963318645433,5.826163816192994,0.6252182140478619,False,False
u56,top20,natural,noDBC,A,1.0,0.026965863985222827,0.5912811554292912,-0.08713973041290657,0.3785775100923143,0.8706628840699335,0.42710799300757035,0.031202704408885396,0.788374143574784,-0.06644414641962848,0.020965757753699688,0.4468410458633152,0.043858464968702826,1.097295648517731,4.596574796532203,0.5950007215314135,False,False
