panel,n,freq,bps,CAGR,Sharpe,MaxDD,H1,H2,gross,turnover_yr,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,EW_Sharpe,dSharpe,dCAGR,OOS_dSharpe,IS_dSharpe,pass4a,pass4b,beats_EW,m_H1,m_H2,m_OOS,m_DD,m_CAGR,pass4b_and_beats_EW
U56,3,D,0,0.24621603434090567,1.0172375627621153,-0.37472305764227076,1.2886228274049616,0.8445096836043551,0.7370996441281139,44.7645378938677,0.21030205149633563,0.8434099300953203,-0.37472305764227076,1.0820045542920305,-0.06476699152991516,0.12315903628411884,-0.30561703237596716,0.4551967600703436,False,False,False,0.3979624517696706,-0.013196687279223296,-0.038600770888935654,-0.17241964594188094,0.1473070460060788,False
U56,3,D,10,0.19165776682455293,0.8350699726430434,-0.41005415966085923,1.081279914064046,0.6765317947869386,0.7370996441281139,44.7645378938677,0.15716571927520073,0.6765656639504712,-0.4100541596608597,1.0665950281521361,-0.23152505550909275,0.07055806890168159,-0.45728983156913594,0.2513461244591364,False,False,False,0.19061953842875512,-0.18117457609663978,-0.2054450370337847,-0.2077507479604694,0.09274877848972606,False
U56,3,D,25,0.11421856567601663,0.5619259159388911,-0.46720938573917326,0.769978500655745,0.4248359245217197,0.7370996441281139,44.7645378938677,0.0817561714813202,0.42651919957998835,-0.4672093857391747,1.0434801514590422,-0.4815542355201511,-0.003951545981490279,-0.6845785324685492,-0.0547515678570939,False,False,False,-0.12068187497954597,-0.4328704463618587,-0.4554915014042676,-0.26490597403878346,0.015309577341189748,False
U56,3,D,50,-0.003939400921582292,0.10806604924988651,-0.5516175315100367,0.2520492191520211,0.0068919093910138575,0.7370996441281139,44.7645378938677,-0.03327707202099961,0.011217488516003753,-0.5516175315100372,1.004953861784123,-0.8968878125342364,-0.11724379050870559,-1.0619492098239067,-0.5639011228986149,False,False,False,-0.6386111564832699,-0.8508144614925646,-0.8707932124682521,-0.3493141198096469,-0.10284838925640917,False
U56,5,D,0,0.2205397327341816,1.094268922421269,-0.31498466515052725,1.3317155048802352,0.9526450819384162,0.7417259786476867,38.55546706217937,0.20204361350917344,0.9434732618826838,-0.3149846651505275,1.0820045542920305,0.012264368129238479,0.09748273467739477,-0.20555370058860367,0.49984586624384375,False,False,True,0.44105512924494417,0.09493871105483787,0.06146256089842783,-0.11268125345013744,0.12163074439935471,False
U56,5,D,10,0.17438606048683303,0.901742780161634,-0.3169602525139884,1.1004950657536565,0.7828118773898277,0.7417259786476867,38.55546706217937,0.15589638361167335,0.7661683369290389,-0.31696025251398874,1.0665950281521361,-0.16485224799050213,0.05328636256396169,-0.36768715859056833,0.2832908342539673,False,False,False,0.20983469011836553,-0.07489449349375066,-0.11584236405521708,-0.11465684081359859,0.07547707215200615,False
U56,5,D,25,0.10838037745500695,0.6130518013749018,-0.36939272402014467,0.7537652207806841,0.5281555101309735,0.7417259786476867,38.55546706217937,0.08994870574719549,0.5003030868141382,-0.3693927240201452,1.0434801514590422,-0.4304283500841404,-0.009789734202499956,-0.6107946452343994,-0.04142810321757828,False,False,False,-0.1368951548546069,-0.32955086075260487,-0.3817076141701178,-0.16708931231975485,0.009471389120180071,False
U56,5,D,50,0.006446448045226649,0.1329931060210032,-0.4575135625972264,0.17755502358748676,0.10455995420082408,0.7417259786476867,38.55546706217937,-0.011775444874255636,0.05809300473443461,-0.4575135625972252,1.004953861784123,-0.8719607557631197,-0.10685794154189665,-1.0150736936054758,-0.5808776223921042,False,False,False,-0.7131053520478042,-0.7531464166827543,-0.8239176962498214,-0.25521015089683663,-0.09246254028960023,False
U56,8,D,0,0.17688298764237054,1.0771125420296364,-0.27009989133232637,1.1173287271319703,1.0683677673055931,0.7423265124555161,34.08282660396462,0.18775993926792034,1.0497157211189714,-0.27009989133232626,1.0820045542920305,-0.004892012262394108,0.05382598958558371,-0.09931124135231606,0.2024409720174648,False,False,False,0.2266683514966793,0.21066139642201476,0.16770502013471544,-0.06779647963193655,0.07797399930754366,False
U56,8,D,10,0.13745489210448447,0.8686038853024403,-0.274412278415302,0.8659569709116423,0.887510125597966,0.7423265124555161,34.08282660396462,0.1486753652292796,0.8627173541472837,-0.27441227841530214,1.0665950281521361,-0.19799114284969588,0.01635519418161313,-0.2711381413723235,-0.04207951699042023,False,False,False,-0.024703404723648736,0.029803754714387676,-0.01929334683697226,-0.0721088667149122,0.038545903769657594,False
