file,line,gap,K,how,verdict,x_min,K_req,resolved,text
LEADERBOARD.md,1732,0.088,14,OF,True,0.06286746442813598,7.14520314704561,True,"8 mean OOS Sharpe 1.048 | **KILL** — mean OOS Sharpe 0.960 at all three budgets, dOOS **-0.088** (5.9x the whole ceiling), 4b 20 -> 15/14/14 | 2026-09-05_crisis-beta-as-the-pre-re"
LEADERBOARD.md,1738,0.091,44,OF,False,0.03546203256836849,6.68185643892298,True,"a | -17.9/-17.3/-17.2% m | n/a | rule 8 mean OOS Sharpe 1.048 | verdict unchanged — dOOS -0.091/-0.108/-0.108, better in 1-4 of 44, worse in 17-23. T1 slope +0.332 (still 3x shrink"
LEADERBOARD.md,1738,0.108,44,OF,False,0.03546203256836849,4.743866012578979,True,".9/-17.3/-17.2% m | n/a | rule 8 mean OOS Sharpe 1.048 | verdict unchanged — dOOS -0.091/-0.108/-0.108, better in 1-4 of 44, worse in 17-23. T1 slope +0.332 (still 3x shrinkage) |"
LEADERBOARD.md,1738,0.108,44,OF,False,0.03546203256836849,4.743866012578979,True,"3/-17.2% m | n/a | rule 8 mean OOS Sharpe 1.048 | verdict unchanged — dOOS -0.091/-0.108/-0.108, better in 1-4 of 44, worse in 17-23. T1 slope +0.332 (still 3x shrinkage) | 2026-09"
LEADERBOARD.md,1774,0.425,18,OF,False,0.055443892144682434,0.30633884108357756,True,"| n/a | S1 8.2%/0.729/-21.3%; v1 4.9%/0.451; SPY 15.5%/0.882/-33.7% | mean OOS regret **+0.425 vs +0.337**, rank-1 4/18 vs 8/18, dOOS Sharpe -0.016, same pick 8/18 — **better desc"
LEADERBOARD.md,1789,0.002,12,OF,False,0.06790462255418822,13833.113292680298,False,"6) / 0.573 (broad); SPY OOS 0.882 | selector takes a stop in **5/12**, mean OOS regret **+0.002**; picks the control in 7/12 including every cell with a 4b pass. Static-gross lever"
LEADERBOARD.md,1832,0.002,56,OF,False,0.03143373221406799,13833.113292680298,False,/a | n/a | n/a | phi 0->0.70 at delta=0.60 removes 27 of 56 admissions (-48%) and buys **+0.002 of mean admitted OOS Sharpe while making mean admitted OOS drawdown 1.9pp DEEPER** (
LEADERBOARD.md,1855,0.013,6,WORD,False,0.09603163816395895,327.41096550722614,False,"8**: with a diversified book in the corpus the floor changes picks, and deleting it buys +0.013 OOS Sharpe and 3.8pp of OOS drawdown for 2.3pp of OOS CAGR. Both screens admit NOTHI"
LEADERBOARD.md,1935,0.052,144,OF,False,0.01960237605544025,20.463185344201634,True,"n OOS Sharpe in **136/144**, while cutting turnover 1.4-3.2 turns/yr. At band 3: dSharpe +0.052, dOOS_Sharpe +0.075, dCAGR +0.59pp, dTO -1.97 | 2026-09-05_band-width-at-g085_cloud."
LEADERBOARD.md,2122,0.028,90,OF,False,0.024795262354535302,70.577108636124,True,"RULES v1 4.39% / 0.4229 / −26.24%; SPY 15.45% / **0.8820** / −33.72% | **Selection buys +0.028 of mean OOS Sharpe and per dial only VOLPOW reaches t = 2.27 (uncorrected, 5 tests);"
LEADERBOARD.md,2154,0.0302,24,OF,True,0.04801581908197947,60.66888861313232,False,"onsecutive do-nothing win. S0 do-nothing 0.7759 mean OOS Sharpe; S2 clause-gated 0.7457 (−0.0302, t −2.26, 2W/10L); S3 clause+positive 0.7717 (−0.0041, t −0.42) — it beats S2 by +0"
LEADERBOARD.md,2154,0.0041,24,OF,True,0.04801581908197947,3291.639094034574,False,"OS Sharpe; S2 clause-gated 0.7457 (−0.0302, t −2.26, 2W/10L); S3 clause+positive 0.7717 (−0.0041, t −0.42) — it beats S2 by +0.0260 only by ABSTAINING in 20 of 24 cells, i.e. sign-"
LEADERBOARD.md,2154,0.026,24,OF,True,0.04801581908197947,81.85274137680653,False,"−0.0302, t −2.26, 2W/10L); S3 clause+positive 0.7717 (−0.0041, t −0.42) — it beats S2 by +0.0260 only by ABSTAINING in 20 of 24 cells, i.e. sign-awareness repairs the gate by switc"
LEADERBOARD.md,2163,0.0032,690,WORD,True,0.008954996433108571,5403.559879953243,False,"cation on idea 175's 115-book corpus (rule 8; 690 cells) | n/a | n/a | n/a | S2LF dOOS **-0.0032** (t -1.79, 172W/228L); cost-collapsed -0.0032 (t -1.28, 84W/116L) | S0 do-nothing"
LEADERBOARD.md,2245,0.0717,18,WORD,False,0.055443892144682434,10.763205042457862,True,** vs S3 pair **0.7438** OOS Sharpe; **8 of 18 picks changed** | adding on-share worth **+0.0717** (argmax) / +0.0554 (clause-gated) | **NOT decision-equivalent. The second column
LEADERBOARD.md,2256,0.0015,1003,OF,True,0.007427445880905485,24592.20140920942,False,1.96%; SPY OOS 15.45% / 0.8820 / −33.72% | **The screen and its own null are separated by 0.0015 of OOS Sharpe.** NOT the record's usual result — here every instrument beats do-not
LEADERBOARD.md,2256,0.0172,1003,OF,True,0.007427445880905485,187.03506344889536,True,S Sharpe.** NOT the record's usual result — here every instrument beats do-nothing (dOOS +0.0172..+0.1297); what fails is the screen against the *right* null. Both KEEP paths pool-
LEADERBOARD.md,2293,0.0558,53,WORD,False,0.03231112115651461,17.77098610331355,True,".01%; **SPY OOS 15.45%/0.8820/-33.72%** | **Writing the mode down beats doing nothing by +0.0558 and fitting by +0.0096 of OOS Sharpe, at 0.33pp less drawdown than fitting.** CADEN"
LEADERBOARD.md,2293,0.0096,53,WORD,False,0.03231112115651461,600.395542217027,False,"0.8820/-33.72%** | **Writing the mode down beats doing nothing by +0.0558 and fitting by +0.0096 of OOS Sharpe, at 0.33pp less drawdown than fitting.** CADENCE is the only dial whe"
LEADERBOARD.md,2303,0.145,1,OF,True,0.235228512665283,2.631745691829784,False,** @25bps vs the fit's 51.3%/45.1% -> 75.6%/61.8%; cost costs CONST-INC and RANDOM most (-0.145/-0.150 OOS Sharpe over the ladder) and the picked arms least (-0.105) | SPY OOS 15.4
LEADERBOARD.md,2303,0.15,1,OF,True,0.235228512665283,2.4592201409209427,False,ps vs the fit's 51.3%/45.1% -> 75.6%/61.8%; cost costs CONST-INC and RANDOM most (-0.145/-0.150 OOS Sharpe over the ladder) and the picked arms least (-0.105) | SPY OOS 15.45%/0.88
LEADERBOARD.md,2303,0.105,1,OF,True,0.235228512665283,5.018816614124372,False,"NC and RANDOM most (-0.145/-0.150 OOS Sharpe over the ladder) and the picked arms least (-0.105) | SPY OOS 15.45%/0.8820/-33.72%; RULES v1 OOS U56 0.8627@5 -> 0.3992@25, B136 0.716"
LEADERBOARD.md,2327,0.0388,115,WORD,True,0.021935171909559396,36.755003966097085,True,"5.75% / SEL-CP 5.87% / PHASE-AVG 5.59% | mean OOS Sharpe: CONST-W0 0.680 / **REC 0.719 (+0.0388, t +3.26 — reproduces idea 175 exactly)** / **SEL-CP 0.693 (+0.0134, t +0.83)** / *"
LEADERBOARD.md,2327,0.0134,115,WORD,True,0.021935171909559396,308.1557873174493,False,"0.680 / **REC 0.719 (+0.0388, t +3.26 — reproduces idea 175 exactly)** / **SEL-CP 0.693 (+0.0134, t +0.83)** / **PHASE-AVG 0.647 (-0.0328, t -2.11)** | mean OOS MaxDD -17.05% / -17"
LEADERBOARD.md,2332,0.0114,1,WORD,True,0.235228512665283,425.7652598547338,False,"8.26% | mean OOS Sharpe **S0 0.6061 / S1 1.7805 (+1.1744, t +3.89) / S2-leakfree 0.5947 (-0.0114, t -0.31)** | S1 picks **FWDRET/POS in 3 of 4 cells and PRICE/NEG in the fourth** —"
LEADERBOARD.md,2495,0.1049,63,WORD,False,0.02963600694209267,5.028389938824231,True,"ng **+0.0177** mean OOS Sharpe, 59.5% wins (random -0.0306) | **all of it is the V dial (+0.1049, 85.7% wins) discovering 'switch the vol20 gate off'** | **excluding V: -0.0113 ove"
LEADERBOARD.md,2558,0.0083,12,OF,True,0.06790462255418822,803.2000750576454,False,"e, 12 cells | selector takes a stop **10/12**, an ARMED stop **4/12**; mean OOS regret **−0.0083**, median −0.0094, <0 in 8/12 | best available OOS arm is the **no-stop control in"
LEADERBOARD.md,2598,0.181,6,OF,False,0.09603163816395895,1.6889732661005834,True,"0} -> 0.20..1.00 (constant-gross NORM book, weekly, 10/25 bps) | **n** moved 6/6, dOOS **+0.181** (u56 20->56 takes OOS Sharpe 0.993 -> 1.113), ladder spread 0.881 | **max_vol** mo"
LEADERBOARD.md,2598,0.046,12,OF,False,0.06790462255418822,26.149552538148015,False,"6 takes OOS Sharpe 0.993 -> 1.113), ladder spread 0.881 | **max_vol** moved 6/12, dOOS **-0.046**; **gross** moved 1/12, dOOS 0.000, whole extended ladder spans **0.034** of OOS Sh"
LEADERBOARD.md,2612,0.0681,36,OF,True,0.0392047521108805,11.931243284950915,True,"ce, conv, cost) cells | **EWall LOSES to idea 57's `ew-band3`** on every axis: dSharpe **-0.0681** (EWall wins 12/36), dOOS Sharpe **-0.0827** (12/36), dCAGR -0.70pp (12/36), dMaxD"
LEADERBOARD.md,2800,0.0,4,OF,True,0.1176142563326415,inf,False,"-2016, OOS 2017-2026 untouched) | n/a | n/a | n/a | n/a | SPY OOS 0.882 | **KILL — worth +0.000 OOS Sharpe in 3 of 4 cells, -0.106 in the fourth.** Barred (span<=median) pick equal"
LEADERBOARD.md,2801,0.27,4,WORD,True,0.1176142563326415,0.7590185620126365,True,"ve 4/4 cells (-0.811/-0.958/-0.965/-1.000); median split LOW 1.115 vs HIGH 0.846, **diff +0.270 t +5.40**. **But** Spearman(span, log turnover) = **+0.923 / +0.979 / +0.965 / +0.98"
LEADERBOARD.md,2815,0.0928,1,OF,False,0.235228512665283,6.425160380443809,False,"/ 1.35 | SPY 0.890 (0.957/0.837) | **The buffer LOSES the matched-turnover test: dSharpe -0.0928, dCAGR -3.69pp, dOOS Sharpe -0.1894 — but dMaxDD +8.41pp.** Cadence buys return, th"
LEADERBOARD.md,2821,0.011,1,OF,True,0.235228512665283,457.29300141091903,False,"PE is the one book where all four exit arms improve Sharpe (+0.005..+0.022), OOS Sharpe (+0.011..+0.071) AND MaxDD. **But** it fails 4b on the CAGR floor @25bps, fails 4a, is not t"
LEADERBOARD.md,2822,0.0,16,WORD,False,0.05880712816632075,inf,False,"t chooser does not buy the repair: plain monthly is the IS pick in 14 of 16 cells, worth +0.0000 OOS Sharpe.** The 2 exceptions are both `ew-band3` @10bps (broad M+W-spread +0.0106"
LEADERBOARD.md,2920,0.114,1,OF,False,0.235228512665283,4.257652598547338,False,"vered cell (n=10, gross=1.00) and lands on the **worst OOS Sharpe in the grid** - regret -0.114 / -0.198 / -0.168, OOS MaxDD ~-33% (SPY-like). Only U56's chooser finds the anchor ("
LEADERBOARD.md,2920,0.198,1,OF,False,0.235228512665283,1.4113981525028367,False,"l (n=10, gross=1.00) and lands on the **worst OOS Sharpe in the grid** - regret -0.114 / -0.198 / -0.168, OOS MaxDD ~-33% (SPY-like). Only U56's chooser finds the anchor (regret -0"
LEADERBOARD.md,2920,0.168,1,OF,False,0.235228512665283,1.9604752398923326,False,"gross=1.00) and lands on the **worst OOS Sharpe in the grid** - regret -0.114 / -0.198 / -0.168, OOS MaxDD ~-33% (SPY-like). Only U56's chooser finds the anchor (regret -0.061), an"
LEADERBOARD.md,2920,0.061,1,OF,False,0.235228512665283,14.870317971169364,False,"-0.198 / -0.168, OOS MaxDD ~-33% (SPY-like). Only U56's chooser finds the anchor (regret -0.061), and even there the book **loses to live RULES v2 out-of-sample** (1.181 vs 1.294)."
LEADERBOARD.md,2923,0.069,800,OF,True,0.008316583821702365,11.622023350288003,True,"dOOS Sharpe +0.0000, better than the anchor in only 15.0%/39.0% of draws, median regret -0.069/-0.057) and its own 4b rate (91.5%/55.5%) is BELOW the anchor's (96.5%/87.0%) - in-s"
LEADERBOARD.md,2923,0.057,800,OF,True,0.008316583821702365,17.030610394189353,True,"harpe +0.0000, better than the anchor in only 15.0%/39.0% of draws, median regret -0.069/-0.057) and its own 4b rate (91.5%/55.5%) is BELOW the anchor's (96.5%/87.0%) - in-sample s"
LEADERBOARD.md,2973,0.0949,9,OF,True,0.078409504221761,6.143947560653521,True,OOS CAGR **7.83% (DG) vs 9.66% (replay)** | mean OOS Sharpe **0.8867 vs 0.9816** (delta -0.0949); DG wins **3/9** arms | e.g. SMALL439/TOP20 -32.80% | n/a | SPY OOS 0.8820; live R
LEADERBOARD.md,3039,0.005,3,OF,False,0.13580924510837644,2213.298126828848,False,"| **The chooser loses OOS CAGR on 3/3 panels** and OOS Sharpe on 2/3; on U56 it wins by +0.005 Sharpe for -0.1 pp CAGR. Both choosers (IS-Sharpe, 4b-aware) pick the same point on"
LEADERBOARD.md,3056,0.049,162,OF,False,0.01848129738156081,23.045586493428235,True,"OOS pctrank **0.611** (coin 0.500), is the OOS-best 48/162 (chance 28.9), mean dSharpe **+0.049**, mean Spearman(IS,OOS) **+0.410** over 54 orderings. At rule 8's own stat: 38/54,"
LEADERBOARD.md,3099,0.0874,484,WORD,False,0.010692205121149228,7.243643362367871,True,"s do-nothing 12/18 but by median +0.0100; beats the grid-mean anchor 3/18, median regret -0.0874**; SMALL484 picks depth=1.00 at every rung and loses **-0.403** OOS Sharpe to inact"
LEADERBOARD.md,3119,0.0,136,WORD,False,0.020170678553636377,inf,False,"e SELECTION does not: 1 of 2 panels flips.** U56 picks TOP20_g1.00 on both tapes (regret +0.000); B136 picks TOP20_g1.00 corrected vs **TOP3_g1.00** on the sandbox, costing **-0.26"
LEADERBOARD.md,3163,0.0,36,OF,False,0.0392047521108805,inf,False,"e, OOS Sharpe) per dial: **composition 36 cells, median +1.00, rho<0 in 2, median regret +0.000, IS pick = OOS best 19/36**; **control (width+gross) 18 cells, median -0.20, rho<0 i"
LEADERBOARD.md,3187,0.0351,18,OF,False,0.055443892144682434,44.912340947493284,False,"med in **29/42**; mean OOS Sharpe pick 0.829/0.836 vs control 0.864/0.875, **mean regret +0.0351 (IN) / +0.0385 (OUT)**; beats control 5/18 and 8/24; > RULES v2 OOS 2/18 and 2/24."
LEADERBOARD.md,3237,0.1409,1,OF,False,0.235228512665283,2.787134575444041,False,"S>0.882 DD<=20.23% CAGR>=10.66% | **WIDTH CARRIES 100.0%, GROSS 0.0%.** OOS Sharpe gap **+0.1409** = n_main **+0.1409** + gross_main **-0.0000** + interaction -0.0004. The two edge"
LEADERBOARD.md,3281,0.18,8,OF,True,0.08316583821702364,1.7077917645284324,True,"KER: rule 8's IS selector picks it 0/8** (it takes sub_TIP 5/8, noDBC 3/8, mean regret **-0.186**) — the arm was found by reading the OOS table. Also 4a 0/640; the ballast null `UU"
LEADERBOARD.md,3286,0.0058,464,WORD,True,0.010920209552066164,1644.841057393615,False,"s the entire 61-rung ladder, not just at 10 bps (72.4% over all 1,464 cells; mean regret +0.0058 Sharpe). The arm beats SPY's OOS Sharpe on both panels and loses to RULES v2's on b"
LEADERBOARD.md,3293,0.0,252,OF,False,0.014818003471046335,inf,False,"ints overall; mean OOS Sharpe **0.9376 vs 0.9376**, regret **0.1483 vs 0.1483**, delta **+0.0000**. It admits **200/252 = 79%** of the menu because median IS turnover here is **2.3"
LEADERBOARD.md,3334,0.043,6,WORD,False,0.09603163816395895,29.925610151823264,False,-07 | [NT] 349 rule-8 walk-forward by MENU — taking the entry dial OFF the menu is worth +0.043 OOS Sharpe | n/a | n/a | n/a | n/a | SPY OOS 0.882; RULES v2 OOS 1.285 (U56) / 1.119
LEADERBOARD.md,3340,0.034,7,WORD,False,0.08890802082627802,47.865443919308994,False,"| 2026-09-07 | [NT] 357 rule-8 walk-forward by MENU — keeping the entry dial is worth +0.034 OOS Sharpe, carried by one panel | n/a | n/a | n/a | n/a | SPY OOS 0.882; RULES v2 O"
LEADERBOARD.md,3441,0.0361,4,OF,True,0.1176142563326415,42.458585470278166,False,"er scope: **3/4 above SPY OOS, 1/4 above RULES v2, 3/4 above the b=0 anchor, mean regret +0.0361, 1/4 clears 4b.** Adding gate-OFF to the chooser's menu makes it WORSE (2/4 above S"
LEADERBOARD.md,3459,0.336,1,OF,True,0.235228512665283,0.49011880997308316,True,ES v2 OOS 1.285 U56 / 1.119 B136 / 0.568 SMALL439 | **Putting the band on the menu costs -0.336 OOS Sharpe on U56 and -0.153 on B136** (+0.073 on SMALL439) — a sharper restatement
LEADERBOARD.md,3459,0.073,1,OF,True,0.235228512665283,10.38327137750445,False,39 | **Putting the band on the menu costs -0.336 OOS Sharpe on U56 and -0.153 on B136** (+0.073 on SMALL439) — a sharper restatement of idea 331's -0.183 on the finer ladder. With
LEADERBOARD.md,3497,0.0822,139,OF,False,0.019951822038777788,8.189102179527888,True,"der point (m=0.7099, matched gross 0.5328) | 8.66% vs ladder 9.39% | **1.2056 vs 1.1234 (+0.0822)** | **-12.05% vs -16.40% (+4.34pp)** | n/a | OOS Sharpe 1.2851 vs ladder 1.1359 |"
LEADERBOARD.md,3541,0.0278,12,OF,True,0.06790462255418822,71.59625947249265,False,ed) picks g=1.25 in 9 of 12 non-abstaining cells and beats the incumbent's OOS Sharpe by +0.0278 (8/12) @300bps and +0.0781 (13/14) with free money — but clears all three OOS bars
LEADERBOARD.md,3754,0.0005,6,OF,True,0.09603163816395895,221329.81268288477,False,"ublished sits inside its own 90% CI, flips positive at every m_min >= 20 point, and buys +0.0005 of OOS Sharpe while costing 18 4b passes when written in — so it is not a clause ei"
LEADERBOARD.md,3782,0.0149,10,WORD,False,0.07438578706360591,249.23405779343815,False,"2 OOS 9.53%/1.285/-12.1% (U56), 3.84%/0.566/-14.7% (SMALL) | **THE SAMPLING FIX IS WORTH +0.0149 OF OOS SHARPE (t +4.80, 53 rows) ON CORPUS A AND EXACTLY +0.0000 ON CORPUS B** — al"
LEADERBOARD.md,3806,0.1231,6,OF,True,0.09603163816395895,3.651437061579465,True,"882/-33.72% | **4a-v2 0 of 6, 4b 0 of 6.** The chooser book beats the do-nothing book by +0.1231 OOS Sharpe and +2.01 pp OOS CAGR but buys it with +1.83 pp more drawdown, and the g"
LEADERBOARD.md,3832,0.0105,151,OF,True,0.01914262487809128,501.88166141243715,False,", IS chooser −0.0325, live 0.03 −0.0116, control −0.0105. **The whole band dial is worth +0.0105 of OOS Sharpe over doing nothing and selection on it LOSES to doing nothing by −0.0"
LEADERBOARD.md,3832,0.022,151,OF,True,0.01914262487809128,114.32325035272976,True,"h +0.0105 of OOS Sharpe over doing nothing and selection on it LOSES to doing nothing by −0.0220** (7th consecutive coin flip after 110/151/132/166/155/168/440), which is why a flo"
LEADERBOARD.md,3845,0.1375,12,OF,False,0.06790462255418822,2.9266752090298813,True,"corners) and pays for it in drawdown. Choosing the construction after the fact is worth +0.1375 OOS Sharpe, which is why a quoted cell without its key is uninterpretable | RULE 8"
LEADERBOARD.md,3883,0.0776,60,OF,True,0.030367870403526048,9.188750991524271,True,"or <= **1e-6**) | mean dCAGR **-2.48 pp/yr** (negative in **60 of 60**) | mean dSharpe **-0.0776**, positive in **15 of 60**; mean dOOS Sharpe -0.0494, positive in 26/60 | mean **d"
LEADERBOARD.md,3911,0.139,6,WORD,True,0.09603163816395895,2.8638503788997047,True,"ats ARGMAX on OOS Sharpe in 0 of 6 books**, mean -0.0414; where it moves at all it costs -0.139 Sharpe and DOUBLES drawdown to buy +6.7pp CAGR | COVERAGE LIMIT: the ungated control"
LEADERBOARD.md,3923,0.1957,18,OF,False,0.055443892144682434,1.4447685318852306,True,"9, not smaller**: 26.95% vs U56 20.11% | because SMALL439's floor penalty is 2.7x U56's (−0.1957 vs −0.0730 OOS Sharpe), so it needs MORE correction, not less | P1 also fails: h* i"
LEADERBOARD.md,3951,0.274,3,OF,False,0.13580924510837644,0.7370191961575097,True,"rol OOS on 0/3, SPY on 2/3, RULES v2 on 0/3.** The one ranked pick (small439 n=20) costs -0.274 OOS Sharpe and -8.0 pp/yr vs its control. | 2026-09-08_is-the-DD-CAP-the-only-thing-"
LEADERBOARD.md,3971,0.048,42,OF,True,0.03629654751085353,24.015821688681076,True,"d gross, only the overlay's timing differs (42 matched cells) | dCAGR +0.09% | dSharpe **+0.0480** (37/42), dOOS Sharpe **+0.0587** (36/42) | dMaxDD **+0.0413** (FIXED draws down l"
LEADERBOARD.md,3971,0.0001,42,OF,True,0.03629654751085353,5533245.3170721205,False,**+0.0587** (36/42) | dMaxDD **+0.0413** (FIXED draws down less) | n/a | mean gross gap -0.0001 (0 by construction) | **A matched-mean-gross control is NECESSARY BUT NOT SUFFICIEN
LEADERBOARD.md,3979,0.1486,15,OF,True,0.060735740807052095,2.5057763518601246,True,"DOES NOT SURVIVE BEING CHOSEN: IS pick == OOS oracle in 0 of 15, mean OOS Sharpe regret +0.1486, and the IS-chosen n beats EW_ALL OOS in 1 of 15, RULES v2 in 2 of 15, SPY in 6 of"
LEADERBOARD.md,3980,0.0134,225,OF,True,0.0156819008443522,308.1557873174493,False,"ladder ranks and HOLDS it — excluding it moves Sharpe by at most 0.0093 and OOS Sharpe by 0.0134 (both at n=20), so lane C's conclusions are unaffected; recorded so the convention"
LEADERBOARD.md,4059,0.2922,7,WORD,False,0.08890802082627802,0.6480663948811137,True,"validation, whole ladder reported | S7 OOS CAGR 9.03% | S7 OOS Sharpe **1.1841** (regret +0.2922 vs do-nothing 0.8919, z +1.66) | S7 OOS MaxDD -9.43% | S2 raw dispersion: **identic"
LEADERBOARD.md,4070,0.34,10,WORD,False,0.07438578706360591,0.47865443919308986,True,** The IS-4b-aware selector picks NOTHING in 9 of 10 cells. Tuning ddctl in sample costs -0.34 OOS Sharpe and -5.7 pp OOS CAGR vs not using one | 2026-09-09_does-ddctl-really-own-t
LEADERBOARD.md,4079,0.0254,4,OF,False,0.1176142563326415,85.76547394556574,False,"qual-weight pooling) | n/a | n/a | n/a | n/a | idea 259 published: 3 of 4 panels differ, -0.0254 OOS Sharpe, +2.53 pp OOS CAGR, EWALL 0.8577/FWD20 0.8428/S_SHARPE 0.7815/S_CAGR 0.7"
LEADERBOARD.md,4079,0.0242,4,OF,False,0.1176142563326415,94.48202508490061,False,"FWD20 0.8428/S_SHARPE 0.7815/S_CAGR 0.7561 | **GATE PASS.** Here 3 of 4 panels differ, **-0.0242** OOS Sharpe, **+2.56 pp** OOS CAGR, EWALL **0.8571** / FWD20 **0.8426** / S_SHARPE"
LEADERBOARD.md,4162,0.0523,42,WORD,True,0.03629654751085353,20.229099353531513,True,86** | widening MOVES the pick in **7 of 42 cells (16.7%)**; the moved picks are worth **-0.0523** median OOS Sharpe vs the live book | vs live RULES v2 **-0.116 to -0.139** at eve
LEADERBOARD.md,4246,0.0314,324,WORD,True,0.013068250703626834,56.12038335299729,True,"RESPREAD everywhere and give the IDENTICAL 0.9365 mean OOS Sharpe; always-DEGROSS costs -0.0314 and the OOS oracle would add +0.0060.** A reporting rule, not a book. **BOTH KEEP P"
LEADERBOARD.md,4525,0.076,18,OF,True,0.055443892144682434,9.57971834673151,True,"NG on OOS Sharpe in **39/54**, SPY OOS in 32/54, **RULES v2 OOS in 3/54**, mean regret **-0.076**; on SMALL439 8 of 18 picks are NEGATIVE against their own parent (worst -0.374). |"
LEADERBOARD.md,4662,0.0001,30,WORD,False,0.042946654185055055,5533245.3170721205,False,"583 prescribe) make the IDENTICAL pick in 29 of 30 cells = 96.7%**, OOS Sharpe apart by **0.0001**. The prescribed column changes the published SIZE of a claim by 4.31x and its PIC"
LEADERBOARD.md,4710,0.0035,360,WORD,False,0.012397631177267651,4516.934952711936,False,"PY. On the T2-only gate the column DOES move the pick (MCAP/NEG → PXDVOL/NEG) and buys **+0.0035 of OOS Sharpe**, with *both* picks beating SPY by ≈+0.70 — idea 628's open question"
