panel,cadence,band,cost_bps,arm,turnover_yr,mean_eq_exposure,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a,keep4b_full,keep4b_oos
U56,D,0.03,0,BAND,4.000399996899985,0.5285224399869805,0.09437976932898673,1.3121569858592788,-0.1080714913392653,1.2957729658173618,1.3303568327757187,1.1683993941633932,0.08054586346059045,-0.07646377484927436,0.10588663818199451,1.4243808540219207,-0.10807149133926508,True,False,False
U56,D,0.03,0,TWIN,1.757160765469249,0.5285224399869805,0.1029106441831884,1.2106369695568997,-0.15469003990016705,1.2690044315724291,1.1679504864424237,1.1856063980621618,0.0960087433485215,-0.09144149444540106,0.10861796155124903,1.231127161645371,-0.15469003990016694,False,False,True
U56,D,0.03,10,BAND,4.000399996899985,0.5285224399869805,0.09000468236051762,1.2553181892789205,-0.1093039171399024,1.2385530563489686,1.2736897342655247,1.1101845724828685,0.07627997020937793,-0.07977122126300307,0.10142020466585122,1.3685923712452543,-0.10930391713990206,True,False,False
U56,D,0.03,10,TWIN,1.757160765469249,0.5285224399869805,0.10097203808489996,1.189645356540815,-0.15516204866511707,1.2474556882935943,1.1473129278831622,1.1641205385728952,0.09412523469242484,-0.09170114375648075,0.10663359176328746,1.2104837790263594,-0.15516204866511718,False,False,False
U56,D,0.03,25,BAND,4.000399996899985,0.5285224399869805,0.08347443056116965,1.1700242945900798,-0.11114971548840191,1.152714044813155,1.1886330565852141,1.022862400351881,0.069912265701634,-0.0870788591750461,0.09475398295583015,1.284850838533545,-0.1111497154884018,False,False,False
U56,D,0.03,25,TWIN,1.757160765469249,0.5285224399869805,0.09807048207535374,1.1581564831925473,-0.15586959732632022,1.215130511338014,1.116355612881532,1.1318896836136416,0.09130600740203798,-0.09209048732294234,0.10366365881085571,1.179517672999714,-0.15586959732632,False,False,False
U56,D,0.03,50,BAND,4.000399996899985,0.5285224399869805,0.07267645998563377,1.0278098929362507,-0.12070578655879938,1.0096688563555658,1.0467541540447551,0.8773717294849497,0.059381921456951314,-0.10056283517589115,0.0837321703422631,1.1451556725123597,-0.1207057865587996,False,False,False
U56,D,0.03,50,TWIN,1.757160765469249,0.5285224399869805,0.09325144803014918,1.105671470873014,-0.15704760748137003,1.1612500450938215,1.0647577922255629,1.078166396111147,0.08662334485047318,-0.09273904567834579,0.0987313764363813,1.1279050681636051,-0.1570476074813697,False,False,False
U56,D,0.06,0,BAND,2.996022987152815,0.5175027443169032,0.0922828822517181,1.2639805752778264,-0.12235649019917161,1.2835945455438917,1.2504615297633672,1.1527590272353454,0.08047533251759909,-0.07942930829345152,0.10208769564991771,1.350581730069877,-0.12235649019917172,False,False,False
U56,D,0.06,0,TWIN,1.7335196219627074,0.5175027443169032,0.10104047598395494,1.2139366075960745,-0.15124116784834718,1.2717759594158509,1.171835294900718,1.1883531776280134,0.0941763278470078,-0.08958873816482127,0.10671645180791112,1.234870445406423,-0.15124116784834685,False,False,False
U56,D,0.06,10,BAND,2.996022987152815,0.5175027443169032,0.08901125550749844,1.2222431060009145,-0.12342088231367299,1.2422687356185445,1.2082219133555723,1.1108315049711261,0.07734693114325397,-0.08319594192306434,0.09869625346933075,1.3089566128409742,-0.1234208823136731,False,False,False
U56,D,0.06,10,TWIN,1.7335196219627074,0.5175027443169032,0.09913116102694719,1.192786809504334,-0.15171159017619118,1.2500488391132862,1.1510541400611596,1.1666853607805583,0.09232045506233422,-0.08984590882588794,0.10476275033503679,1.2140857052252354,-0.15171159017619085,False,False,False
U56,D,0.06,25,BAND,2.996022987152815,0.5175027443169032,0.08412193724246997,1.1596016916026461,-0.12501538040050642,1.180247893915937,1.1448249595278834,1.0479107115311825,0.07267106683907132,-0.08881751965647566,0.093628401912635,1.2464800692378692,-0.12501538040050675,False,False,False
U56,D,0.06,25,TWIN,1.7335196219627074,0.5175027443169032,0.09627336156664601,1.1610606235812924,-0.1524167642190445,1.217456036695908,1.1198814129913592,1.1341815111222184,0.08954251549380432,-0.09023153718317056,0.10183862767636676,1.1829075421309365,-0.15241676421904415,False,False,False
U56,D,0.06,50,BAND,2.996022987152815,0.5175027443169032,0.07602116370240197,1.055122386421973,-0.12766731208988702,1.0768121032741744,1.0390794307847138,0.9429826541015541,0.06492238444491161,-0.09811165282226697,0.08523322330287453,1.1422645925308852,-0.12766731208988658,False,False,False
U56,D,0.06,50,TWIN,1.7335196219627074,0.5175027443169032,0.09152677670293108,1.1081800089462026,-0.15359083009100272,1.1631293809814693,1.0679245363383574,1.080003088403691,0.08492822475062911,-0.09087391089407171,0.09698218552294002,1.1309414650645242,-0.15359083009100227,False,False,False
U56,D,0.1,0,BAND,2.4361764127365477,0.5258057930526427,0.09713780843150799,1.2952756476192053,-0.11724021419265018,1.309881400131208,1.2843596977282898,1.207253884784539,0.08823008248290742,-0.08935290542014507,0.10451637102432842,1.3652294459166832,-0.11724021419265018,True,False,False
U56,D,0.1,0,TWIN,1.7513776503383012,0.5258057930526426,0.10244962621033094,1.2114389312685365,-0.1538406415975111,1.2696775448572164,1.1688949545427088,1.1862733923396096,0.09555702195427962,-0.0909849985853487,0.10814922566968121,1.2320373898366008,-0.15384064159751076,False,False,True
U56,D,0.1,10,BAND,2.4361764127365477,0.5258057930526427,0.09446470232654458,1.2620996671059315,-0.11809846851783667,1.2776556186450143,1.250258130420688,1.1750299258735875,0.08570305145920765,-0.09015896756749076,0.10172150882264663,1.3312902664438777,-0.11809846851783701,True,False,False
U56,D,0.1,10,TWIN,1.7513776503383012,0.5258057930526426,0.10051819958390262,1.1904083719656646,-0.15431228461238944,1.2480849483785066,1.1482219992131928,1.1647427993800799,0.09368028266192852,-0.09124404694924226,0.10617237656968048,1.211359162897199,-0.15431228461238922,False,False,False
U56,D,0.1,25,BAND,2.4361764127365477,0.5258057930526427,0.09046708487143951,1.2123178428007917,-0.11938457317761197,1.22929501560013,1.1990916307566604,1.12667241162055,0.08192334233254339,-0.09345590109358115,0.09754230198933378,1.2803669040518935,-0.1193845731776122,True,False,False
U56,D,0.1,25,TWIN,1.7513776503383012,0.5258057930526426,0.09762736842532727,1.1588610706451044,-0.15501928584510227,1.2156939769796606,1.117211584755725,1.1324448298818017,0.09087116856089228,-0.09163248976999827,0.10321367730357633,1.1803407853383032,-0.15501928584510227,False,False,False
U56,D,0.1,50,BAND,2.4361764127365477,0.5258057930526427,0.08383637345399397,1.1293093060779307,-0.12152467990577942,1.148644384597247,1.1137850977766655,1.0460280399345332,0.07565261828516157,-0.1010668815555903,0.09061171110999755,1.1954642880540558,-0.12152467990577964,True,False,False
U56,D,0.1,50,TWIN,1.7513776503383012,0.5258057930526426,0.09282609134991704,1.1062786584884075,-0.15619638680584602,1.1617038173900645,1.0655252562681168,1.0786096496053783,0.08620525282781855,-0.09227954868158939,0.09829999203148532,1.1286410506144595,-0.15619638680584613,False,False,False
U56,W,0.03,0,BAND,2.8568071694037944,0.528818967840413,0.09606730599379132,1.311288746475164,-0.1151303805048638,1.32072611038416,1.3076001898629914,1.1975633272331787,0.0835088666624908,-0.07547801179348057,0.10650187049057092,1.3995015686316914,-0.1151303805048639,True,False,False
U56,W,0.03,0,TWIN,0.8189413656405076,0.5288231516375405,0.10202133096330201,1.2052295578021375,-0.15678458937789785,1.2645391563880302,1.161317972061643,1.1806717743967141,0.09536155277582625,-0.09068088676334463,0.10752734894589655,1.225294961553525,-0.15678458937789808,False,False,True
U56,W,0.03,10,BAND,2.8568071694037944,0.528818967840413,0.09293624335235329,1.271409034655668,-0.11554594578414756,1.2797438013352926,1.2685467206410697,1.155610116795629,0.08038919111849907,-0.07796060253318793,0.10336156174237687,1.3611647982892936,-0.11554594578414734,True,False,False
U56,W,0.03,10,TWIN,0.8189413656405076,0.5288231516375405,0.10111780027856954,1.1953589798011528,-0.15698832027509524,1.254404674900178,1.1516100985421842,1.1706106964228382,0.09448925867370206,-0.09084696257019809,0.10659787562942125,1.2155562407046272,-0.15698832027509535,False,False,False
U56,W,0.03,25,BAND,2.8568071694037944,0.528818967840413,0.08825576893227627,1.2114784242390482,-0.11616917692374229,1.2181485390495324,1.2098637177040437,1.0925711226314732,0.0757258402465133,-0.08370393913424112,0.09866718210348102,1.3035491284773342,-0.11616917692374173,True,False,False
U56,W,0.03,25,TWIN,0.8189413656405076,0.5288231516375405,0.09976385967198276,1.1805503633844858,-0.1572938488661818,1.239201065888927,1.137044958718631,1.1555176466675305,0.09318208877988488,-0.09109603096666186,0.10520509272483336,1.2009445149338018,-0.15729384886618136,False,False,False
U56,W,0.03,50,BAND,2.8568071694037944,0.528818967840413,0.08049777443893791,1.1113528906984433,-0.11720758409484844,1.1152281577934713,1.111833381884072,0.9872816776906712,0.0679964979925618,-0.09476637317545566,0.09088591725007045,1.2072753370461524,-0.11720758409484788,False,False,False
U56,W,0.03,50,TWIN,0.8189413656405076,0.5288231516375405,0.0975109017471536,1.1558624854415536,-0.15780288254087182,1.213857201346316,1.1127613041309137,1.1303592443112078,0.09100685803039199,-0.09151102414581336,0.102887588337911,1.1765823861771918,-0.15780288254087216,False,False,False
U56,W,0.06,0,BAND,2.0792666642028386,0.5176164439123111,0.09274929734683579,1.2464963962409785,-0.13048274579927632,1.2696254228896753,1.2315107541154584,1.1407027851623706,0.0803660914015134,-0.07896383295295961,0.10303707358479497,1.3282222451813577,-0.130482745799276,False,False,False
U56,W,0.06,0,TWIN,0.8077385204521035,0.5176192227765882,0.10013314236087001,1.2085788649540712,-0.15326180833529512,1.2672977849213807,1.1653008363799544,1.183402395107055,0.09350588116874481,-0.08881330028946044,0.10561218035469011,1.229136981486827,-0.15326180833529524,False,False,False
U56,W,0.06,10,BAND,2.0792666642028386,0.5176164439123111,0.09047586137706287,1.2179132949870373,-0.1307326977587563,1.2408779921278694,1.202949711964378,1.1113265444994012,0.07816322008285304,-0.08190355311509934,0.10070462644996159,1.3001996613072255,-0.1307326977587564,False,False,False
U56,W,0.06,10,TWIN,0.8077385204521035,0.5176192227765882,0.0992434941828737,1.1986318862715417,-0.15346457306215444,1.2570782939486702,1.1555226485898953,1.1732548499549758,0.0926466762446101,-0.08897779961078478,0.10469724939302427,1.2193289906464533,-0.153464573062155,False,False,False
U56,W,0.06,25,BAND,2.0792666642028386,0.5176164439123111,0.08707417123888606,1.1749816606643422,-0.13110755565730758,1.1977008191769865,1.160050531942376,1.0672137083156128,0.07486696686374295,-0.08629630977115599,0.09721476827515008,1.2581025655084217,-0.13110755565730747,False,False,False
U56,W,0.06,25,TWIN,0.8077385204521035,0.5176192227765882,0.09791033816912487,1.1837086063831432,-0.15376865337707613,1.2417471208070125,1.1408519680193918,1.1580320576376522,0.09135910426891525,-0.089224504230621,0.10332623800515472,1.2046132860843,-0.15376865337707601,False,False,False
U56,W,0.06,50,BAND,2.0792666642028386,0.5176164439123111,0.0814271863290339,1.103301086115002,-0.1317321320565954,1.1256132427318355,1.0884226665254482,0.9935880237562941,0.06939462136802099,-0.09357292629195635,0.09142176247241118,1.1877956477695368,-0.1317321320565954,False,False,False
U56,W,0.06,50,TWIN,0.8077385204521035,0.5176192227765882,0.09569191698522284,1.1588294690906107,-0.15427527586882084,1.2161905310854144,1.1163922390160907,1.1326573208762152,0.08921644129617934,-0.08963556031912034,0.10104490765650853,1.180077674341062,-0.15427527586882084,False,False,False
U56,W,0.1,0,BAND,1.5503771256661967,0.5261085485421526,0.09769366497517873,1.28131321916014,-0.11821118019984411,1.321204575571473,1.248583017310372,1.2195680005106837,0.09011538186247159,-0.09041407779337485,0.1039640088825402,1.3301136788806784,-0.11821118019984478,True,False,False
U56,W,0.1,0,TWIN,0.8162525753385856,0.5261124206939056,0.1015644939961804,1.2060281473213548,-0.1559332078144683,1.2651962438440034,1.1622680263787417,1.181322064961151,0.09491256910020685,-0.09022929233837795,0.10706399591473903,1.2262116171341615,-0.1559332078144684,False,False,True
U56,W,0.1,10,BAND,1.5503771256661967,0.5261085485421526,0.09598989091007382,1.2603552418311064,-0.11836938459949853,1.3007324592823752,1.2271434072110423,1.1989927119898869,0.08849528363831927,-0.09097216078884818,0.10219062743523888,1.3088468812543446,-0.11836938459949886,True,False,False
U56,W,0.1,10,TWIN,0.8162525753385856,0.5261124206939056,0.10066430208272159,1.1961391067632399,-0.15613671682208108,1.2550412518973968,1.1525431393477168,1.1712401269756887,0.09404342153377931,-0.09039499391836037,0.10613802126411853,1.2164561340885705,-0.15613671682208097,False,False,False
U56,W,0.1,25,BAND,1.5503771256661967,0.5261085485421526,0.09343893164345074,1.2288867110976345,-0.118606663187528,1.2699889482489628,1.1949558179536401,1.1680979052105203,0.08606941198011886,-0.09180879375346096,0.09953562522902559,1.2769153672275257,-0.11860666318752777,True,False,False
U56,W,0.1,25,TWIN,0.8162525753385856,0.5261124206939056,0.09931536016970388,1.1813027815433879,-0.1564419128090272,1.239806865260141,1.1379524626150344,1.1561157772131312,0.09274096278731148,-0.0906435012019553,0.10475047620203592,1.2018192473028066,-0.15644191280902708,False,False,False
