panel,ladder,rung,cost_rung,pass4b,pass4b_oos,pass4a,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turnover,A_H1,A_H2,A_DD,m_L_H1,m_L_H2,m_L_OOS,m_L_DD,m_L_CAGR,m_O_S,m_O_DD,m_O_CAGR
U56,N,5,0.0,False,False,False,0.18162366862095491,1.0014974224374646,-0.25841903342870254,1.2131619241896001,0.842250913085481,0.17381802478757402,0.9142909118597348,-0.2584190334287034,3.1266004238461065,False,False,False,0.2533619246497808,0.02528849470536798,0.045884688953037434,-0.05611562172831272,0.0761747841035103,0.045884688953037434,-0.056115621728313525,0.06776190832008461
U56,N,5,10.0,False,False,False,0.17793757695658097,0.9844672527247917,-0.258535970580156,1.1944183705410534,0.8264057018183052,0.17000779023074863,0.8977370957234518,-0.2585359705801554,3.1266004238461065,False,False,False,0.23461837100123406,0.00944328343819223,0.029330872816754505,-0.056232558879766165,0.07248869243913636,0.029330872816754505,-0.056232558879765526,0.06395167376325922
U56,N,5,25.0,False,False,False,0.1724241185807529,0.9587809547111715,-0.25871134779592797,1.1660949570519565,0.8025358255376691,0.16430942582489383,0.8727869740262197,-0.2587113477959282,3.1266004238461065,False,False,False,0.20629495751213722,-0.014426592842443853,0.004380751119522408,-0.05640793609553815,0.0669752340633083,0.004380751119522408,-0.05640793609553829,0.058253309357404415
U56,N,5,50.0,False,False,False,0.16327671265871868,0.9156282495184096,-0.2590035671381866,1.118380482604849,0.762507383545818,0.15485731541887127,0.8309154744568672,-0.2590035671381866,3.1266004238461065,False,False,False,0.1585804830650296,-0.054455034834294924,-0.037490748449830136,-0.0567001554377968,0.057827828141274074,-0.037490748449830136,-0.05670015543779672,0.04880119895138185
U56,N,8,0.0,False,False,False,0.17123678350336324,1.0696883233268408,-0.2140744679215304,1.1650670259485978,0.9989281271150754,0.18576921831879445,1.0926226456665822,-0.21407446792153106,3.0505909495726162,False,False,False,0.20526702640877847,0.18196570873496243,0.22421642275988485,-0.01177105622114058,0.06578789898591864,0.22421642275988485,-0.011771056221141163,0.07971310185130503
U56,N,8,10.0,False,False,False,0.167674755222613,1.0507116386474669,-0.21430271256523992,1.1455056751874058,0.980266609287792,0.18190354907192652,1.073457924377373,-0.21430271256524025,3.0505909495726162,False,False,False,0.18570567564758644,0.163304190907679,0.20505170147067564,-0.011999300864850099,0.062225870705168385,0.20505170147067564,-0.011999300864850349,0.0758474326044371
U56,N,8,25.0,False,False,False,0.16234782942708947,1.0220965413953478,-0.21464496626964313,1.1159434172245755,0.9521671304965769,0.17612485029035696,1.0445819292104872,-0.21464496626964302,3.0505909495726162,False,False,False,0.15614341768475615,0.1352047121164639,0.17617570630378987,-0.012341554569253316,0.056898944909644866,0.17617570630378987,-0.012341554569253121,0.07006873382286755
U56,N,8,50.0,False,False,False,0.15351245507589195,0.974039901671955,-0.2152150872009494,1.0661377836797632,0.9050736173294197,0.16654629364957163,0.9961398074343849,-0.21521508720094984,3.0505909495726162,False,False,False,0.10633778413994388,0.08811119894930675,0.12773358452768757,-0.012911675500559577,0.048063570558447344,0.12773358452768757,-0.012911675500559938,0.060490177182082217
U56,N,10,0.0,False,False,False,0.1741932230563492,1.1289370821663396,-0.20759373673878478,1.2661774176156493,1.0179384367548387,0.1798212377031223,1.1095258659295644,-0.20759373673878434,3.0284572273562436,True,False,False,0.30637741807582997,0.20097601837472578,0.24111964302286704,-0.005290325038394966,0.0687443385389046,0.24111964302286704,-0.005290325038394439,0.07376512123563289
U56,N,10,10.0,False,False,False,0.1706480647095283,1.1092301119509238,-0.20771054445737924,1.2457978590633876,0.9986903305172743,0.17604215688083014,1.0897021911713625,-0.20771054445737946,3.0284572273562436,True,False,False,0.28599785952356827,0.18172791213716133,0.22129596826466513,-0.0054071327569894245,0.0651991801920837,0.22129596826466513,-0.005407132756989563,0.06998604041334072
U56,N,10,25.0,False,False,False,0.1653477184209673,1.0795572514595069,-0.20788572932113525,1.2150688477340754,0.969736105879946,0.1703936676068758,1.0598682934825354,-0.2078857293211347,3.0284572273562436,True,False,False,0.2552688481942561,0.152773687499833,0.19146207057583808,-0.005582317620745431,0.059898833903522686,0.19146207057583808,-0.005582317620744792,0.06433755113938638
U56,N,10,50.0,False,False,False,0.15656000661028857,1.029827880159795,-0.20817763286786817,1.1634622354713529,0.921279202585287,0.1610329768887544,1.0099042390553978,-0.20817763286786828,3.0284572273562436,True,False,False,0.20366223593153354,0.10431678420517398,0.1414980161487005,-0.0058742211674783495,0.051111122092843964,0.1414980161487005,-0.005874221167478377,0.054976860421264984
U56,N,12,0.0,True,True,False,0.18003952988769112,1.1862097963983032,-0.2015795628841811,1.2949650746945622,1.1033543384389468,0.191667056533803,1.1904762862462268,-0.20157956288418133,3.039956013330354,True,False,False,0.3351650751547429,0.28639192005883385,0.3220700633395295,0.0007238488162087109,0.07459064537024651,0.3220700633395295,0.0007238488162085721,0.08561094006631359
U56,N,12,10.0,True,True,False,0.17646035242733382,1.1658271282899377,-0.20169231264867649,1.2740795522633954,1.0832509975372857,0.1878271090266901,1.1700516353786503,-0.2016923126486767,3.039956013330354,True,False,False,0.3142795527235761,0.26628857915717274,0.301645412471953,0.0006110990517133319,0.07101146790988921,0.301645412471953,0.0006110990517131931,0.08177099255920067
U56,N,12,25.0,True,True,False,0.17110964176109777,1.1351550609810297,-0.20186141260962698,1.2426236554020529,1.053017070523597,0.18208798107703728,1.1393225858947584,-0.20186141260962698,3.039956013330354,True,False,False,0.28282365586223357,0.2360546521434841,0.2709163629880611,0.00044199909076284016,0.06566075724365317,0.2709163629880611,0.00044199909076292343,0.07603186460954786
U56,N,12,50.0,True,True,False,0.16223974537407715,1.0837967747998127,-0.20214318005926646,1.18988547372319,1.0024365968734075,0.17257797610796688,1.0878834279573875,-0.20214318005926668,3.039956013330354,True,False,False,0.23008547418337078,0.1854741784932945,0.21947720505069013,0.00016023164112335953,0.05679086085663254,0.21947720505069013,0.00016023164112322075,0.06652185964047747
U56,N,15,0.0,False,False,False,0.17312005493172422,1.1809171741408542,-0.20941366649486315,1.2740306348272639,1.1220938169133052,0.19228048024144662,1.2068913044881442,-0.20941366649486304,3.019261984394655,True,False,False,0.31423063528744455,0.30513139853319227,0.33848508158144686,-0.007110254794473331,0.06767117041427961,0.33848508158144686,-0.0071102547944731365,0.0862243637739572
U56,N,15,10.0,False,False,False,0.16958558531679246,1.1599652122514765,-0.20974143218869634,1.2511741334706714,1.102386879512554,0.18857326412542164,1.186920783688038,-0.20974143218869623,3.019261984394655,True,False,False,0.2913741339308521,0.285424461132441,0.31851456078134066,-0.007438020488306524,0.06413670079934786,0.31851456078134066,-0.0074380204883063294,0.08251714765793222
U56,N,15,25.0,False,False,False,0.16430209996243206,1.128459296973154,-0.21023289741593454,1.216775201867704,1.0727688629749483,0.18303232696192917,1.1568978094550988,-0.21023289741593443,3.019261984394655,True,False,False,0.25697520232788473,0.25580644459483537,0.28849158654840146,-0.00792948571554472,0.05885321544498745,0.28849158654840146,-0.007929485715544526,0.07697621049443976
U56,N,15,50.0,False,False,False,0.15554467081082812,1.075760830215322,-0.2110515174896188,1.1591677054993692,1.023266061877935,0.1738502299933018,1.1066954814645547,-0.21105151748961892,3.019261984394655,True,False,False,0.1993677059595499,0.20630364349782204,0.23828925855785732,-0.008748105789228994,0.050095786293383515,0.23828925855785732,-0.008748105789229021,0.06779411352581238
U56,N,20,0.0,True,True,False,0.15887153868196924,1.159574125103156,-0.19077301019342852,1.2275569120793735,1.113873598715409,0.17267916479749568,1.1823657734556448,-0.19077301019342863,2.896742580545824,False,False,False,0.26775691253955414,0.29691118033529595,0.3139595505489474,0.011530401506961302,0.05342265416452463,0.3139595505489474,0.011530401506961274,0.06662304833000626
U56,N,20,10.0,True,True,False,0.1555201865472391,1.1380787773059988,-0.19127561830465034,1.2049090144051569,1.0931595911075942,0.16919746270303992,1.1615297831443132,-0.19127561830465012,2.896742580545824,False,False,False,0.24510901486533754,0.27619717272748123,0.2931235602376159,0.011027793395739477,0.050071302029794484,0.2931235602376159,0.011027793395739782,0.06314134623555051
U56,N,20,25.0,True,True,False,0.15051027406963247,1.1057880422170907,-0.19202938972843953,1.1708675361121619,1.0620545101702845,0.1639932203886323,1.130237606848694,-0.19202938972843941,2.896742580545824,False,False,False,0.21106753657234256,0.24509209179017155,0.26183138394199656,0.010274021971950292,0.04506138955218786,0.26183138394199656,0.010274021971950487,0.057937103921142874
U56,N,20,50.0,True,True,False,0.14220586646909883,1.051856321806869,-0.19351330382117715,1.1139630273980776,1.0101329862943238,0.15536809622418324,1.0779936254173443,-0.19351330382117715,2.896742580545824,False,False,False,0.1541630278582583,0.19317056791421083,0.209587402510647,0.008790107879212666,0.03675698195165422,0.209587402510647,0.00879010787921275,0.049311979756693824
U56,N,25,0.0,False,False,False,0.15174663201466987,1.1475198645063345,-0.2111326962573612,1.2254264050640382,1.0978009342009003,0.1669980700136,1.1748587838472027,-0.21113269625736164,2.7339000090600374,False,False,False,0.2656264055242189,0.28083851582078734,0.3064525609405053,-0.008829284556971378,0.04629774749722526,0.3064525609405053,-0.00882928455697174,0.060941953546110594
U56,N,25,10.0,False,False,False,0.14860281762233263,1.1265373356351072,-0.21158705952148094,1.2030104005635307,1.0777612445503053,0.1637065279415142,1.1545449387263544,-0.21158705952148082,2.7339000090600374,False,False,False,0.2432104010237114,0.26079882617019234,0.2861387158196571,-0.009283647821091118,0.04315393310488802,0.2861387158196571,-0.009283647821090923,0.057650411474024776
U56,N,25,25.0,False,False,False,0.14390237175131593,1.095025304096552,-0.2122683457668576,1.1693283565851607,1.0476750241592672,0.15878576555300783,1.1240435263739292,-0.2122683457668577,2.7339000090600374,False,False,False,0.20952835704534134,0.2307126057791542,0.2556373034672319,-0.009964934066467784,0.03845348723387132,0.2556373034672319,-0.009964934066467812,0.052729649085518415
U56,N,25,50.0,False,False,False,0.13610886340753514,1.0424140106773143,-0.21340313330797922,1.1130504855167402,0.9974691293206156,0.15062844254191887,1.0731355058340928,-0.2134031333079791,2.7339000090600374,False,False,False,0.15325048597692092,0.18050671094050263,0.20472928292739545,-0.011099721607589402,0.030659978890090533,0.20472928292739545,-0.011099721607589208,0.04457232607442946
U56,N,30,0.0,False,False,False,0.14275460408507934,1.1193989046304738,-0.22022100934675004,1.1826249015769656,1.0829852455925386,0.1579479637625414,1.1487477091786138,-0.22022100934674982,2.6487051928244134,False,False,False,0.22282490203714633,0.26602282721242565,0.28034148627191646,-0.017917597646360223,0.03730571956763473,0.28034148627191646,-0.017917597646359917,0.051891847295051974
U56,N,30,10.0,False,False,False,0.13973234708498627,1.0983935642642018,-0.22068524196589911,1.159679015878997,1.0632867824181271,0.15485252524923676,1.128909896782526,-0.22068524196589956,2.6487051928244134,False,False,False,0.1998790163391776,0.24632436403801417,0.2605036738758286,-0.018381830265509297,0.03428346256754167,0.2605036738758286,-0.018381830265509658,0.04879640878174735
