panel,family,arms,window,first,last,pick_S,pick_C,pick_D,same,dOOS_Sharpe,dOOS_CAGR_pp,file
U56,gross,5,0,G0.20,G0.60,G0.60,G0.60,G0.40,True,0.0,0.0,U56|gross
U56,gross,5,1,G0.30,G0.70,G0.70,G0.70,G0.50,True,0.0,0.0,U56|gross
U56,gross,5,2,G0.40,G0.85,G0.85,G0.85,G0.60,True,0.0,0.0,U56|gross
U56,gross,5,3,G0.50,G1.00,G1.00,G1.00,G0.70,True,0.0,0.0,U56|gross
U56,gross,6,0,G0.20,G0.70,G0.70,G0.70,G0.40,True,0.0,0.0,U56|gross
U56,gross,6,1,G0.30,G0.85,G0.85,G0.85,G0.50,True,0.0,0.0,U56|gross
U56,gross,6,2,G0.40,G1.00,G1.00,G1.00,G0.60,True,0.0,0.0,U56|gross
U56,gross,7,0,G0.20,G0.85,G0.85,G0.85,G0.50,True,0.0,0.0,U56|gross
U56,gross,7,1,G0.30,G1.00,G1.00,G1.00,G0.60,True,0.0,0.0,U56|gross
U56,gross,8,0,G0.20,G1.00,G1.00,G1.00,G0.50,True,0.0,0.0,U56|gross
U56,trim,3,0,B0.00,B0.02,B0.01,B0.01,B0.01,True,0.0,0.0,U56|trim
U56,trim,3,1,B0.01,B0.03,B0.03,B0.01,B0.02,False,-0.06476241799918658,-0.702253572363154,U56|trim
U56,trim,3,2,B0.02,B0.05,B0.03,B0.05,B0.03,False,-0.0011843636080111075,0.6279642298579136,U56|trim
U56,trim,3,3,B0.03,B0.08,B0.08,B0.08,B0.05,True,0.0,0.0,U56|trim
U56,trim,3,4,B0.05,B0.12,B0.12,B0.12,B0.08,True,0.0,0.0,U56|trim
U56,trim,3,5,B0.08,B0.16,B0.12,B0.12,B0.12,True,0.0,0.0,U56|trim
U56,trim,4,0,B0.00,B0.03,B0.03,B0.01,B0.01,False,-0.06476241799918658,-0.702253572363154,U56|trim
U56,trim,4,1,B0.01,B0.05,B0.03,B0.05,B0.02,False,-0.0011843636080111075,0.6279642298579136,U56|trim
U56,trim,4,2,B0.02,B0.08,B0.08,B0.08,B0.03,True,0.0,0.0,U56|trim
U56,trim,4,3,B0.03,B0.12,B0.12,B0.12,B0.05,True,0.0,0.0,U56|trim
U56,trim,4,4,B0.05,B0.16,B0.12,B0.12,B0.08,True,0.0,0.0,U56|trim
U56,trim,5,0,B0.00,B0.05,B0.03,B0.05,B0.02,False,-0.0011843636080111075,0.6279642298579136,U56|trim
U56,trim,5,1,B0.01,B0.08,B0.08,B0.08,B0.03,True,0.0,0.0,U56|trim
U56,trim,5,2,B0.02,B0.12,B0.12,B0.12,B0.05,True,0.0,0.0,U56|trim
U56,trim,5,3,B0.03,B0.16,B0.12,B0.12,B0.08,True,0.0,0.0,U56|trim
U56,trim,6,0,B0.00,B0.08,B0.08,B0.08,B0.02,True,0.0,0.0,U56|trim
U56,trim,6,1,B0.01,B0.12,B0.12,B0.12,B0.03,True,0.0,0.0,U56|trim
U56,trim,6,2,B0.02,B0.16,B0.12,B0.12,B0.05,True,0.0,0.0,U56|trim
U56,trim,7,0,B0.00,B0.12,B0.12,B0.12,B0.03,True,0.0,0.0,U56|trim
U56,trim,7,1,B0.01,B0.16,B0.12,B0.12,B0.05,True,0.0,0.0,U56|trim
U56,trim,8,0,B0.00,B0.16,B0.12,B0.12,B0.03,True,0.0,0.0,U56|trim
U56,volgate,3,0,V0.25,V0.35,V0.25,V0.35,V0.30,False,0.27428853429097544,3.4145633184856417,U56|volgate
U56,volgate,3,1,V0.30,V0.40,V0.40,V0.40,V0.35,True,0.0,0.0,U56|volgate
U56,volgate,3,2,V0.35,V0.50,V0.40,V0.50,V0.40,False,0.0624309042765252,1.1958120769445912,U56|volgate
U56,volgate,3,3,V0.40,V0.60,V0.60,V0.60,V0.50,True,0.0,0.0,U56|volgate
U56,volgate,3,4,V0.50,V0.80,V0.80,V0.80,V0.60,True,0.0,0.0,U56|volgate
U56,volgate,3,5,V0.60,V9.99,V9.99,V9.99,V0.80,True,0.0,0.0,U56|volgate
U56,volgate,4,0,V0.25,V0.40,V0.25,V0.40,V0.30,False,0.2946361500971971,4.192176267529346,U56|volgate
U56,volgate,4,1,V0.30,V0.50,V0.40,V0.50,V0.35,False,0.0624309042765252,1.1958120769445912,U56|volgate
U56,volgate,4,2,V0.35,V0.60,V0.60,V0.60,V0.40,True,0.0,0.0,U56|volgate
U56,volgate,4,3,V0.40,V0.80,V0.80,V0.80,V0.50,True,0.0,0.0,U56|volgate
U56,volgate,4,4,V0.50,V9.99,V9.99,V9.99,V0.60,True,0.0,0.0,U56|volgate
U56,volgate,5,0,V0.25,V0.50,V0.25,V0.50,V0.35,False,0.3570670543737223,5.387988344473937,U56|volgate
U56,volgate,5,1,V0.30,V0.60,V0.60,V0.60,V0.40,True,0.0,0.0,U56|volgate
U56,volgate,5,2,V0.35,V0.80,V0.80,V0.80,V0.50,True,0.0,0.0,U56|volgate
U56,volgate,5,3,V0.40,V9.99,V9.99,V9.99,V0.60,True,0.0,0.0,U56|volgate
U56,volgate,6,0,V0.25,V0.60,V0.25,V0.60,V0.35,False,0.3446616557743257,5.612840647163719,U56|volgate
U56,volgate,6,1,V0.30,V0.80,V0.80,V0.80,V0.40,True,0.0,0.0,U56|volgate
U56,volgate,6,2,V0.35,V9.99,V9.99,V9.99,V0.50,True,0.0,0.0,U56|volgate
U56,volgate,7,0,V0.25,V0.80,V0.80,V0.80,V0.40,True,0.0,0.0,U56|volgate
U56,volgate,7,1,V0.30,V9.99,V9.99,V9.99,V0.50,True,0.0,0.0,U56|volgate
U56,volgate,8,0,V0.25,V9.99,V9.99,V9.99,V0.40,True,0.0,0.0,U56|volgate
U56,cadence,3,0,FREQ_D,FREQ_M,FREQ_W,FREQ_W,FREQ_W,True,0.0,0.0,U56|cadence
U56,cadence,3,1,FREQ_W,FREQ_Q,FREQ_Q,FREQ_Q,FREQ_M,True,0.0,0.0,U56|cadence
U56,cadence,4,0,FREQ_D,FREQ_Q,FREQ_Q,FREQ_Q,FREQ_W,True,0.0,0.0,U56|cadence
B136,n,3,0,N3,N8,N3,N3,N5,True,0.0,0.0,B136|n
B136,n,3,1,N5,N10,N10,N10,N8,True,0.0,0.0,B136|n
B136,n,3,2,N8,N15,N15,N15,N10,True,0.0,0.0,B136|n
B136,n,3,3,N10,N20,N20,N20,N15,True,0.0,0.0,B136|n
B136,n,3,4,N15,N30,N30,N30,N20,True,0.0,0.0,B136|n
B136,n,3,5,N20,N40,N30,N30,N30,True,0.0,0.0,B136|n
B136,n,3,6,N30,N50,N30,N30,N40,True,0.0,0.0,B136|n
B136,n,3,7,N40,N60,N40,N40,N50,True,0.0,0.0,B136|n
B136,n,4,0,N3,N10,N10,N10,N5,True,0.0,0.0,B136|n
B136,n,4,1,N5,N15,N15,N15,N8,True,0.0,0.0,B136|n
B136,n,4,2,N8,N20,N20,N20,N10,True,0.0,0.0,B136|n
B136,n,4,3,N10,N30,N30,N30,N15,True,0.0,0.0,B136|n
B136,n,4,4,N15,N40,N30,N30,N20,True,0.0,0.0,B136|n
B136,n,4,5,N20,N50,N30,N30,N30,True,0.0,0.0,B136|n
B136,n,4,6,N30,N60,N30,N30,N40,True,0.0,0.0,B136|n
B136,n,5,0,N3,N15,N15,N15,N8,True,0.0,0.0,B136|n
B136,n,5,1,N5,N20,N20,N20,N10,True,0.0,0.0,B136|n
B136,n,5,2,N8,N30,N30,N30,N15,True,0.0,0.0,B136|n
B136,n,5,3,N10,N40,N30,N30,N20,True,0.0,0.0,B136|n
B136,n,5,4,N15,N50,N30,N30,N30,True,0.0,0.0,B136|n
B136,n,5,5,N20,N60,N30,N30,N40,True,0.0,0.0,B136|n
B136,n,6,0,N3,N20,N20,N20,N8,True,0.0,0.0,B136|n
B136,n,6,1,N5,N30,N30,N30,N10,True,0.0,0.0,B136|n
B136,n,6,2,N8,N40,N30,N30,N15,True,0.0,0.0,B136|n
B136,n,6,3,N10,N50,N30,N30,N20,True,0.0,0.0,B136|n
B136,n,6,4,N15,N60,N30,N30,N30,True,0.0,0.0,B136|n
B136,n,7,0,N3,N30,N30,N30,N10,True,0.0,0.0,B136|n
B136,n,7,1,N5,N40,N30,N30,N15,True,0.0,0.0,B136|n
B136,n,7,2,N8,N50,N30,N30,N20,True,0.0,0.0,B136|n
B136,n,7,3,N10,N60,N30,N30,N30,True,0.0,0.0,B136|n
B136,n,8,0,N3,N40,N30,N30,N10,True,0.0,0.0,B136|n
B136,n,8,1,N5,N50,N30,N30,N15,True,0.0,0.0,B136|n
B136,n,8,2,N8,N60,N30,N30,N20,True,0.0,0.0,B136|n
B136,n,9,0,N3,N50,N30,N30,N15,True,0.0,0.0,B136|n
B136,n,9,1,N5,N60,N30,N30,N20,True,0.0,0.0,B136|n
B136,n,10,0,N3,N60,N30,N30,N15,True,0.0,0.0,B136|n
B136,gross,3,0,G0.20,G0.40,G0.40,G0.40,G0.30,True,0.0,0.0,B136|gross
B136,gross,3,1,G0.30,G0.50,G0.50,G0.50,G0.40,True,0.0,0.0,B136|gross
B136,gross,3,2,G0.40,G0.60,G0.60,G0.60,G0.50,True,0.0,0.0,B136|gross
B136,gross,3,3,G0.50,G0.70,G0.70,G0.70,G0.60,True,0.0,0.0,B136|gross
B136,gross,3,4,G0.60,G0.85,G0.85,G0.85,G0.70,True,0.0,0.0,B136|gross
B136,gross,3,5,G0.70,G1.00,G1.00,G1.00,G0.85,True,0.0,0.0,B136|gross
B136,gross,4,0,G0.20,G0.50,G0.50,G0.50,G0.30,True,0.0,0.0,B136|gross
B136,gross,4,1,G0.30,G0.60,G0.60,G0.60,G0.40,True,0.0,0.0,B136|gross
B136,gross,4,2,G0.40,G0.70,G0.70,G0.70,G0.50,True,0.0,0.0,B136|gross
B136,gross,4,3,G0.50,G0.85,G0.85,G0.85,G0.60,True,0.0,0.0,B136|gross
B136,gross,4,4,G0.60,G1.00,G1.00,G1.00,G0.70,True,0.0,0.0,B136|gross
B136,gross,5,0,G0.20,G0.60,G0.60,G0.60,G0.40,True,0.0,0.0,B136|gross
B136,gross,5,1,G0.30,G0.70,G0.70,G0.70,G0.50,True,0.0,0.0,B136|gross
B136,gross,5,2,G0.40,G0.85,G0.85,G0.85,G0.60,True,0.0,0.0,B136|gross
B136,gross,5,3,G0.50,G1.00,G1.00,G1.00,G0.70,True,0.0,0.0,B136|gross
B136,gross,6,0,G0.20,G0.70,G0.70,G0.70,G0.40,True,0.0,0.0,B136|gross
B136,gross,6,1,G0.30,G0.85,G0.85,G0.85,G0.50,True,0.0,0.0,B136|gross
B136,gross,6,2,G0.40,G1.00,G1.00,G1.00,G0.60,True,0.0,0.0,B136|gross
B136,gross,7,0,G0.20,G0.85,G0.85,G0.85,G0.50,True,0.0,0.0,B136|gross
B136,gross,7,1,G0.30,G1.00,G1.00,G1.00,G0.60,True,0.0,0.0,B136|gross
B136,gross,8,0,G0.20,G1.00,G1.00,G1.00,G0.50,True,0.0,0.0,B136|gross
B136,trim,3,0,B0.00,B0.02,B0.02,B0.02,B0.01,True,0.0,0.0,B136|trim
B136,trim,3,1,B0.01,B0.03,B0.02,B0.02,B0.02,True,0.0,0.0,B136|trim
B136,trim,3,2,B0.02,B0.05,B0.02,B0.02,B0.03,True,0.0,0.0,B136|trim
B136,trim,3,3,B0.03,B0.08,B0.08,B0.08,B0.05,True,0.0,0.0,B136|trim
B136,trim,3,4,B0.05,B0.12,B0.12,B0.12,B0.08,True,0.0,0.0,B136|trim
B136,trim,3,5,B0.08,B0.16,B0.12,B0.12,B0.12,True,0.0,0.0,B136|trim
B136,trim,4,0,B0.00,B0.03,B0.02,B0.02,B0.01,True,0.0,0.0,B136|trim
B136,trim,4,1,B0.01,B0.05,B0.02,B0.02,B0.02,True,0.0,0.0,B136|trim
B136,trim,4,2,B0.02,B0.08,B0.08,B0.08,B0.03,True,0.0,0.0,B136|trim
B136,trim,4,3,B0.03,B0.12,B0.12,B0.12,B0.05,True,0.0,0.0,B136|trim
B136,trim,4,4,B0.05,B0.16,B0.12,B0.12,B0.08,True,0.0,0.0,B136|trim
B136,trim,5,0,B0.00,B0.05,B0.02,B0.02,B0.02,True,0.0,0.0,B136|trim
B136,trim,5,1,B0.01,B0.08,B0.08,B0.08,B0.03,True,0.0,0.0,B136|trim
B136,trim,5,2,B0.02,B0.12,B0.12,B0.12,B0.05,True,0.0,0.0,B136|trim
B136,trim,5,3,B0.03,B0.16,B0.12,B0.12,B0.08,True,0.0,0.0,B136|trim
B136,trim,6,0,B0.00,B0.08,B0.08,B0.08,B0.02,True,0.0,0.0,B136|trim
B136,trim,6,1,B0.01,B0.12,B0.12,B0.12,B0.03,True,0.0,0.0,B136|trim
B136,trim,6,2,B0.02,B0.16,B0.12,B0.12,B0.05,True,0.0,0.0,B136|trim
B136,trim,7,0,B0.00,B0.12,B0.12,B0.12,B0.03,True,0.0,0.0,B136|trim
B136,trim,7,1,B0.01,B0.16,B0.12,B0.12,B0.05,True,0.0,0.0,B136|trim
B136,trim,8,0,B0.00,B0.16,B0.12,B0.12,B0.03,True,0.0,0.0,B136|trim
B136,volgate,3,0,V0.25,V0.35,V0.25,V0.35,V0.30,False,0.2406692145526521,3.1900871552168475,B136|volgate
B136,volgate,3,1,V0.30,V0.40,V0.30,V0.40,V0.35,False,0.09494506965573557,1.8618556557227883,B136|volgate
B136,volgate,3,2,V0.35,V0.50,V0.40,V0.50,V0.40,False,0.021021959635043386,0.6589175453681095,B136|volgate
B136,volgate,3,3,V0.40,V0.60,V0.60,V0.60,V0.50,True,0.0,0.0,B136|volgate
B136,volgate,3,4,V0.50,V0.80,V0.80,V0.80,V0.60,True,0.0,0.0,B136|volgate
B136,volgate,3,5,V0.60,V9.99,V9.99,V9.99,V0.80,True,0.0,0.0,B136|volgate
B136,volgate,4,0,V0.25,V0.40,V0.25,V0.40,V0.30,False,0.22324008024324948,3.4831754453561903,B136|volgate
B136,volgate,4,1,V0.30,V0.50,V0.30,V0.50,V0.35,False,0.11596702929077896,2.520773201090898,B136|volgate
B136,volgate,4,2,V0.35,V0.60,V0.60,V0.60,V0.40,True,0.0,0.0,B136|volgate
B136,volgate,4,3,V0.40,V0.80,V0.80,V0.80,V0.50,True,0.0,0.0,B136|volgate
B136,volgate,4,4,V0.50,V9.99,V9.99,V9.99,V0.60,True,0.0,0.0,B136|volgate
B136,volgate,5,0,V0.25,V0.50,V0.25,V0.50,V0.35,False,0.24426203987829287,4.1420929907243,B136|volgate
B136,volgate,5,1,V0.30,V0.60,V0.60,V0.60,V0.40,True,0.0,0.0,B136|volgate
B136,volgate,5,2,V0.35,V0.80,V0.80,V0.80,V0.50,True,0.0,0.0,B136|volgate
B136,volgate,5,3,V0.40,V9.99,V9.99,V9.99,V0.60,True,0.0,0.0,B136|volgate
B136,volgate,6,0,V0.25,V0.60,V0.25,V0.60,V0.35,False,0.2504575998687737,4.437695211833015,B136|volgate
B136,volgate,6,1,V0.30,V0.80,V0.80,V0.80,V0.40,True,0.0,0.0,B136|volgate
B136,volgate,6,2,V0.35,V9.99,V9.99,V9.99,V0.50,True,0.0,0.0,B136|volgate
B136,volgate,7,0,V0.25,V0.80,V0.25,V0.80,V0.40,False,0.3027461827024587,5.347813102520105,B136|volgate
B136,volgate,7,1,V0.30,V9.99,V9.99,V9.99,V0.50,True,0.0,0.0,B136|volgate
B136,volgate,8,0,V0.25,V9.99,V0.25,V9.99,V0.40,False,0.296610445876311,5.814032379071965,B136|volgate
B136,cadence,3,0,FREQ_D,FREQ_M,FREQ_M,FREQ_M,FREQ_W,True,0.0,0.0,B136|cadence
B136,cadence,3,1,FREQ_W,FREQ_Q,FREQ_Q,FREQ_Q,FREQ_M,True,0.0,0.0,B136|cadence
B136,cadence,4,0,FREQ_D,FREQ_Q,FREQ_Q,FREQ_Q,FREQ_W,True,0.0,0.0,B136|cadence
SMALL439,n,3,0,N3,N8,N3,N3,N5,True,0.0,0.0,SMALL439|n
SMALL439,n,3,1,N5,N10,N5,N5,N8,True,0.0,0.0,SMALL439|n
SMALL439,n,3,2,N8,N15,N15,N15,N10,True,0.0,0.0,SMALL439|n
SMALL439,n,3,3,N10,N20,N20,N20,N15,True,0.0,0.0,SMALL439|n
SMALL439,n,3,4,N15,N30,N20,N20,N20,True,0.0,0.0,SMALL439|n
SMALL439,n,3,5,N20,N40,N20,N20,N30,True,0.0,0.0,SMALL439|n
SMALL439,n,3,6,N30,N50,N40,N40,N40,True,0.0,0.0,SMALL439|n
SMALL439,n,3,7,N40,N60,N40,N40,N50,True,0.0,0.0,SMALL439|n
SMALL439,n,4,0,N3,N10,N3,N3,N5,True,0.0,0.0,SMALL439|n
SMALL439,n,4,1,N5,N15,N5,N5,N8,True,0.0,0.0,SMALL439|n
SMALL439,n,4,2,N8,N20,N20,N20,N10,True,0.0,0.0,SMALL439|n
SMALL439,n,4,3,N10,N30,N20,N20,N15,True,0.0,0.0,SMALL439|n
SMALL439,n,4,4,N15,N40,N20,N20,N20,True,0.0,0.0,SMALL439|n
SMALL439,n,4,5,N20,N50,N20,N20,N30,True,0.0,0.0,SMALL439|n
SMALL439,n,4,6,N30,N60,N40,N40,N40,True,0.0,0.0,SMALL439|n
SMALL439,n,5,0,N3,N15,N3,N3,N8,True,0.0,0.0,SMALL439|n
SMALL439,n,5,1,N5,N20,N20,N20,N10,True,0.0,0.0,SMALL439|n
SMALL439,n,5,2,N8,N30,N20,N20,N15,True,0.0,0.0,SMALL439|n
SMALL439,n,5,3,N10,N40,N20,N20,N20,True,0.0,0.0,SMALL439|n
SMALL439,n,5,4,N15,N50,N20,N20,N30,True,0.0,0.0,SMALL439|n
SMALL439,n,5,5,N20,N60,N20,N20,N40,True,0.0,0.0,SMALL439|n
SMALL439,n,6,0,N3,N20,N20,N3,N8,False,0.13844475798455358,3.3606957168186513,SMALL439|n
SMALL439,n,6,1,N5,N30,N20,N20,N10,True,0.0,0.0,SMALL439|n
SMALL439,n,6,2,N8,N40,N20,N20,N15,True,0.0,0.0,SMALL439|n
SMALL439,n,6,3,N10,N50,N20,N20,N20,True,0.0,0.0,SMALL439|n
SMALL439,n,6,4,N15,N60,N20,N20,N30,True,0.0,0.0,SMALL439|n
SMALL439,n,7,0,N3,N30,N20,N3,N10,False,0.13844475798455358,3.3606957168186513,SMALL439|n
SMALL439,n,7,1,N5,N40,N20,N20,N15,True,0.0,0.0,SMALL439|n
SMALL439,n,7,2,N8,N50,N20,N20,N20,True,0.0,0.0,SMALL439|n
SMALL439,n,7,3,N10,N60,N20,N20,N30,True,0.0,0.0,SMALL439|n
SMALL439,n,8,0,N3,N40,N20,N3,N10,False,0.13844475798455358,3.3606957168186513,SMALL439|n
SMALL439,n,8,1,N5,N50,N20,N20,N15,True,0.0,0.0,SMALL439|n
SMALL439,n,8,2,N8,N60,N20,N20,N20,True,0.0,0.0,SMALL439|n
SMALL439,n,9,0,N3,N50,N20,N3,N15,False,0.13844475798455358,3.3606957168186513,SMALL439|n
SMALL439,n,9,1,N5,N60,N20,N20,N20,True,0.0,0.0,SMALL439|n
SMALL439,n,10,0,N3,N60,N20,N3,N15,False,0.13844475798455358,3.3606957168186513,SMALL439|n
SMALL439,gross,3,0,G0.20,G0.40,G0.40,G0.40,G0.30,True,0.0,0.0,SMALL439|gross
SMALL439,gross,3,1,G0.30,G0.50,G0.50,G0.50,G0.40,True,0.0,0.0,SMALL439|gross
SMALL439,gross,3,2,G0.40,G0.60,G0.60,G0.60,G0.50,True,0.0,0.0,SMALL439|gross
SMALL439,gross,3,3,G0.50,G0.70,G0.70,G0.70,G0.60,True,0.0,0.0,SMALL439|gross
SMALL439,gross,3,4,G0.60,G0.85,G0.85,G0.85,G0.70,True,0.0,0.0,SMALL439|gross
SMALL439,gross,3,5,G0.70,G1.00,G1.00,G1.00,G0.85,True,0.0,0.0,SMALL439|gross
SMALL439,gross,4,0,G0.20,G0.50,G0.50,G0.50,G0.30,True,0.0,0.0,SMALL439|gross
SMALL439,gross,4,1,G0.30,G0.60,G0.60,G0.60,G0.40,True,0.0,0.0,SMALL439|gross
SMALL439,gross,4,2,G0.40,G0.70,G0.70,G0.70,G0.50,True,0.0,0.0,SMALL439|gross
SMALL439,gross,4,3,G0.50,G0.85,G0.85,G0.85,G0.60,True,0.0,0.0,SMALL439|gross
SMALL439,gross,4,4,G0.60,G1.00,G1.00,G1.00,G0.70,True,0.0,0.0,SMALL439|gross
SMALL439,gross,5,0,G0.20,G0.60,G0.60,G0.60,G0.40,True,0.0,0.0,SMALL439|gross
SMALL439,gross,5,1,G0.30,G0.70,G0.70,G0.70,G0.50,True,0.0,0.0,SMALL439|gross
SMALL439,gross,5,2,G0.40,G0.85,G0.85,G0.85,G0.60,True,0.0,0.0,SMALL439|gross
SMALL439,gross,5,3,G0.50,G1.00,G1.00,G1.00,G0.70,True,0.0,0.0,SMALL439|gross
SMALL439,gross,6,0,G0.20,G0.70,G0.70,G0.70,G0.40,True,0.0,0.0,SMALL439|gross
SMALL439,gross,6,1,G0.30,G0.85,G0.85,G0.85,G0.50,True,0.0,0.0,SMALL439|gross
SMALL439,gross,6,2,G0.40,G1.00,G1.00,G1.00,G0.60,True,0.0,0.0,SMALL439|gross
SMALL439,gross,7,0,G0.20,G0.85,G0.85,G0.85,G0.50,True,0.0,0.0,SMALL439|gross
SMALL439,gross,7,1,G0.30,G1.00,G1.00,G1.00,G0.60,True,0.0,0.0,SMALL439|gross
SMALL439,gross,8,0,G0.20,G1.00,G1.00,G1.00,G0.50,True,0.0,0.0,SMALL439|gross
SMALL439,trim,3,0,B0.00,B0.02,B0.02,B0.02,B0.01,True,0.0,0.0,SMALL439|trim
SMALL439,trim,3,1,B0.01,B0.03,B0.03,B0.03,B0.02,True,0.0,0.0,SMALL439|trim
SMALL439,trim,3,2,B0.02,B0.05,B0.05,B0.05,B0.03,True,0.0,0.0,SMALL439|trim
SMALL439,trim,3,3,B0.03,B0.08,B0.08,B0.08,B0.05,True,0.0,0.0,SMALL439|trim
SMALL439,trim,3,4,B0.05,B0.12,B0.12,B0.12,B0.08,True,0.0,0.0,SMALL439|trim
SMALL439,trim,3,5,B0.08,B0.16,B0.16,B0.16,B0.12,True,0.0,0.0,SMALL439|trim
SMALL439,trim,4,0,B0.00,B0.03,B0.03,B0.03,B0.01,True,0.0,0.0,SMALL439|trim
SMALL439,trim,4,1,B0.01,B0.05,B0.05,B0.05,B0.02,True,0.0,0.0,SMALL439|trim
SMALL439,trim,4,2,B0.02,B0.08,B0.08,B0.08,B0.03,True,0.0,0.0,SMALL439|trim
SMALL439,trim,4,3,B0.03,B0.12,B0.12,B0.12,B0.05,True,0.0,0.0,SMALL439|trim
SMALL439,trim,4,4,B0.05,B0.16,B0.16,B0.16,B0.08,True,0.0,0.0,SMALL439|trim
SMALL439,trim,5,0,B0.00,B0.05,B0.05,B0.05,B0.02,True,0.0,0.0,SMALL439|trim
SMALL439,trim,5,1,B0.01,B0.08,B0.08,B0.08,B0.03,True,0.0,0.0,SMALL439|trim
SMALL439,trim,5,2,B0.02,B0.12,B0.12,B0.12,B0.05,True,0.0,0.0,SMALL439|trim
SMALL439,trim,5,3,B0.03,B0.16,B0.16,B0.16,B0.08,True,0.0,0.0,SMALL439|trim
SMALL439,trim,6,0,B0.00,B0.08,B0.08,B0.08,B0.02,True,0.0,0.0,SMALL439|trim
SMALL439,trim,6,1,B0.01,B0.12,B0.12,B0.12,B0.03,True,0.0,0.0,SMALL439|trim
SMALL439,trim,6,2,B0.02,B0.16,B0.16,B0.16,B0.05,True,0.0,0.0,SMALL439|trim
