k,q,arm,n_seeds,IS_Sharpe,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
40,0.0,CAND10,8,1.0381087769828024,0.13027703965315907,0.9402937197372245,-0.2650806578409793,1.0989277464236036,0.8096494999416088,0.12884309279392117,0.8912132285095347,-0.26508065784097923
40,0.0,CAND20,8,1.032223577233868,0.12146417191518397,0.9906981626664957,-0.2572418385064161,1.135252493102326,0.8713575499643027,0.12321876301499973,0.969691658284984,-0.2572418385064161
40,0.0,EWall,8,1.0473339447826877,0.11644591645877242,1.0061383199898861,-0.2517965612557609,1.1616546920419406,0.8803849125288663,0.11760170398218434,0.9850153742937775,-0.2517965612557609
40,0.0,SPY,8,0.8316196634335646,0.14130109527377144,0.8615657442323101,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.1545044425578177,0.8820239235972316,-0.3371595330739301
40,0.0,v1,8,0.9151668109680517,0.08942837394518993,0.7357640779965029,-0.20783250346709695,0.9695401228448142,0.5425369057478756,0.08054461578796099,0.6429589975864864,-0.20783250346709686
40,0.0,v2,8,1.0826500265189614,0.08521078373186533,1.0904383187922335,-0.12955660160314408,1.2047169924649257,0.9798228863805476,0.08671308400526268,1.0944581349920717,-0.12955660160314444
40,0.25,CAND10,8,0.8588746634765635,0.10803517357704046,0.7862366849185342,-0.28096606132365076,0.9588332707948959,0.6446723169861761,0.106845453135093,0.7488314332010466,-0.2809660613236507
40,0.25,CAND20,8,0.9645443155276595,0.10944578328257026,0.8891163975051496,-0.26956190958789283,1.065518413343544,0.743009347018418,0.10763875687345356,0.8473295120254383,-0.26956190958789283
40,0.25,EWall,8,0.9698047916466842,0.10619472254247805,0.897951618917026,-0.26953948624035257,1.0816471230765206,0.7486749338640157,0.10438656465645582,0.857884374374912,-0.2695394862403527
40,0.25,SPY,8,0.8316196634335646,0.14130109527377144,0.8615657442323101,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.1545044425578177,0.8820239235972316,-0.3371595330739301
40,0.25,v1,8,1.001862019759573,0.08866108873161374,0.713481064263987,-0.2320482495896839,1.0125393482425014,0.46025639750634517,0.06960291104782729,0.5578438184439887,-0.2320482495896835
40,0.25,v2,8,0.9933694514608642,0.08078494676226172,1.048699746848152,-0.11992476753183623,1.1111382378934407,0.9873764557806519,0.08402133298438566,1.0820811965846004,-0.11992476753183641
40,0.5,CAND10,8,0.835745627132912,0.09290897650789742,0.6851652921664159,-0.30241236461818094,0.9401342277993108,0.4754158484866614,0.08345773365767459,0.6037503373068795,-0.30241236461818083
40,0.5,CAND20,8,0.8642614043902774,0.08534145187781164,0.6997657201095258,-0.27610251872300107,0.9684221063828827,0.48329000441257863,0.07578708183899871,0.6092816185090809,-0.27610251872300107
40,0.5,EWall,8,0.8506717595272113,0.08388741057328417,0.7004406561444597,-0.27243040658772566,0.9649097082297101,0.4891683626910674,0.07560593911024324,0.6180151235583558,-0.2724304065877255
40,0.5,SPY,8,0.8316196634335646,0.14130109527377144,0.8615657442323101,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.1545044425578177,0.8820239235972316,-0.3371595330739301
40,0.5,v1,8,0.76706204631497,0.08653306197550065,0.6885427015535834,-0.25077773002316994,0.9363698407155476,0.4757796547747593,0.08254993487879278,0.644076111345772,-0.2507777300231697
40,0.5,v2,8,0.8342667087519988,0.05903604471396057,0.8026118717811475,-0.12711801192875755,0.9554686487192524,0.6550064814658161,0.057809660377525024,0.7829934491407923,-0.12711801192875796
40,0.75,CAND10,8,0.552372239152642,0.07469273479840483,0.5495118058157773,-0.31649107596594245,0.6777916263830011,0.45171293733745627,0.07917009197209063,0.5525327848244974,-0.30708136978417644
40,0.75,CAND20,8,0.5555453238629748,0.06563310901812561,0.5283808166544479,-0.2964159718191314,0.6410392432921257,0.4477710566985564,0.06707127002074542,0.5187814403461762,-0.28579635930283365
40,0.75,EWall,8,0.5529217770628903,0.06367404353739872,0.518827854722403,-0.29845380962031165,0.645835554738282,0.42499902765796155,0.06418595539706606,0.5050690587260076,-0.2871461306720137
