panel,n,bps,set_,f,pool,draw,assets,Sharpe,MaxDD,CAGR,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,turnover,fail4b,fail4a
u56,10,10.0,S3,0.1,DIV,0,IEF+SHY+HYG,1.0683080201766069,-0.21273348103947554,0.15100438396069982,1.1257093158349876,1.0431664789362491,0.1614443770273164,-0.21273348103947531,12.37692592995743,DD,DD
u56,10,25.0,S3,0.1,DIV,0,IEF+SHY+HYG,0.936673339547195,-0.21382003488680457,0.12984325177821376,0.9769103039107753,0.9211575326157184,0.13967703565515,-0.21382003488680434,12.37692592995743,DD,DD
u56,10,10.0,S3,0.1,DIV,1,IEF+SHY+LQD,1.0690803531635518,-0.21249167245830247,0.15115172624006878,1.1323190934509257,1.0408040067943862,0.1612958226031167,-0.21249167245830258,12.412344444596274,DD,DD
u56,10,25.0,S3,0.1,DIV,1,IEF+SHY+LQD,0.9370880417104896,-0.21358545712684718,0.12992788161451108,0.983161820618408,0.9183260710388748,0.13941126618567834,-0.2135854571268474,12.412344444596274,DD,DD
u56,10,10.0,S3,0.1,DIV,2,IEF+SHY+TIP,1.069920359119324,-0.2123109991574419,0.15120219389410283,1.1308657272173623,1.0427537969690615,0.1614047834333856,-0.21231099915744234,12.421628669847742,DD,DD
u56,10,25.0,S3,0.1,DIV,2,IEF+SHY+TIP,0.9377448043947869,-0.21340684549061506,0.12996147110978096,0.9816334044897307,0.9200837483869706,0.13951778048544727,-0.21340684549061517,12.421628669847742,DD,DD
u56,10,10.0,S3,0.1,DIV,3,IEF+SHY+SLV,1.0685910486220127,-0.2118055845276683,0.15110843797734863,1.1267206782814025,1.043362582013659,0.1616964575548514,-0.2118055845276685,12.40156028032341,DD,DD
u56,10,25.0,S3,0.1,DIV,3,IEF+SHY+SLV,0.9367496511344261,-0.21289104053249475,0.12990377307556122,0.9777066911145796,0.921082554960849,0.1398460576171776,-0.21289104053249464,12.40156028032341,DD,DD
u56,10,10.0,S3,0.1,DIV,4,IEF+SHY+USO,1.0678694845932342,-0.21120539933326243,0.15092345080802416,1.1235851046296275,1.0441654026313785,0.16175704805138058,-0.21120539933326254,12.399902641178116,DD,DD
u56,10,25.0,S3,0.1,DIV,4,IEF+SHY+USO,0.9359896762420277,-0.21228544780990066,0.1297250814855968,0.9744434989454547,0.921909824516711,0.1399208968451986,-0.21228544780990033,12.399902641178116,DD,DD
u56,10,10.0,S3,0.1,DIV,5,IEF+SHY+UNG,1.067156127290945,-0.21124149783355473,0.15081681133824199,1.125304753377225,1.0419959096341702,0.16142693247424744,-0.21124149783355495,12.402968067398044,DD,DD
u56,10,25.0,S3,0.1,DIV,5,IEF+SHY+UNG,0.9352502182514119,-0.2123218118305581,0.1296151709693243,0.9760753716619037,0.9197317072331307,0.13958738085818578,-0.21232181183055843,12.402968067398044,DD,DD
u56,10,10.0,S3,0.1,DIV,6,IEF+SHY+DBC,1.0691228256298206,-0.21195149551645165,0.15135352096698407,1.1247889614470084,1.0454549722310194,0.16222687230664845,-0.21195149551645165,12.415957139514601,DD,DD
u56,10,25.0,S3,0.1,DIV,6,IEF+SHY+DBC,0.9372709329560972,-0.21303944889558757,0.13012005533340076,0.975703107232615,0.9232115768195371,0.14035211701793027,-0.21303944889558757,12.415957139514601,DD,DD
u56,10,10.0,S3,0.1,DIV,7,IEF+HYG+LQD,1.0746578355030199,-0.2203633669545092,0.15432644293359266,1.1505716588220702,1.036867806915728,0.16243916130219715,-0.22036336695450875,12.492724128127705,DD,DD
u56,10,25.0,S3,0.1,DIV,7,IEF+HYG+LQD,0.9437600003440325,-0.2215273553884829,0.13290739101360804,1.0033518655238138,0.9151791460963886,0.14042705540948397,-0.221527355388483,12.492724128127705,DD,DD
u56,10,10.0,S3,0.1,DIV,8,IEF+HYG+TIP,1.0752544602875134,-0.21921563145840905,0.15407365510828175,1.145449301236203,1.0401155510990159,0.1622343649141722,-0.21921563145840894,12.508316358576716,DD,DD
u56,10,25.0,S3,0.1,DIV,8,IEF+HYG+TIP,0.9438671338379225,-0.2203803967845095,0.13263215899223324,0.9978715863739858,0.9180136233117744,0.14026234301793883,-0.2203803967845097,12.508316358576716,DD,DD
u56,10,10.0,S3,0.1,DIV,9,IEF+HYG+SLV,1.0742963545779622,-0.22060721309230935,0.1551518048647893,1.138054848491574,1.0430116270530978,0.16390490623261522,-0.22060721309230957,12.524494218320687,DD,DD
u56,10,25.0,S3,0.1,DIV,9,IEF+HYG+SLV,0.9438363765190668,-0.2217619451235774,0.13366398284335368,0.9916882289827182,0.921721283503436,0.14188670197481712,-0.2217619451235774,12.524494218320687,DD,DD
u56,10,10.0,S3,0.1,DIV,10,IEF+HYG+USO,1.0717362551687286,-0.21935438729928036,0.1545864908019854,1.1295684558070094,1.0442271506091485,0.1639350759321092,-0.2193543872992808,12.522935471741341,DD,DD
u56,10,25.0,S3,0.1,DIV,10,IEF+HYG+USO,0.9411821599600326,-0.22050129610422187,0.1331120125183829,0.9827400506073357,0.9231037640273833,0.14197200721120273,-0.2205012961042221,12.522935471741341,DD,DD
u56,10,10.0,S3,0.1,DIV,11,IEF+HYG+UNG,1.071153655812929,-0.2194071207207402,0.154543824838695,1.1357305615897104,1.0395788644235957,0.16330391784406917,-0.2194071207207403,12.53614388177791,DD,DD
